Id,preco,fold_busca,raw_a200_d6_bruto,raw_a200_d6_calibrado_cf,raw_a250_d6_bruto,raw_a250_d6_calibrado_cf,raw_a300_d6_bruto,raw_a300_d6_calibrado_cf
4867,450000.0,4,232875.4946507455,206488.83657340083,221990.63030570105,201209.32655950842,213568.24656364036,197165.75282646655
4868,480000.0,4,563768.4898327033,499889.00608407304,547103.2848165086,495887.07120129996,533346.5794057037,492384.4323206112
4869,1300000.0,2,1361993.177444583,1215709.3429556775,1354397.1518344192,1237031.083284335,1299291.372723825,1208404.9038502523
4870,255000.0,4,328137.23267166957,290956.6569569988,321232.0440017455,291160.4113827577,317680.28974599135,293281.7705521305
4871,260000.0,5,231275.93301249848,206589.7251810347,227874.78591623128,208011.55745715814,239440.37672786097,222738.3740482064
4872,699000.0,5,816830.9447209499,729643.0639851599,829456.6703549691,757155.1769101459,809572.3975396926,753101.2186271638
4873,375000.0,5,282627.8987702268,252460.4232480994,284457.92476965283,259662.49721071907,271377.64787111885,252447.8822907159
4874,547000.0,4,341684.19422997866,302968.6393060866,341340.9239977523,309386.83020183427,335161.01363521325,309419.9378172861
4875,365000.0,3,365251.43340075295,326309.8255734493,353251.86892430036,323041.093305636,358785.9181030493,334041.8423714017
4876,1228000.0,1,777953.8351636335,696645.7434623573,808988.6812260264,739910.5038525354,775970.9573309108,722522.1084402595
4877,450000.0,1,470351.74932266434,421192.7871359958,459257.3545403812,420042.1445711368,462417.20591610554,430565.92703775543
4878,2000000.0,3,2229297.036243206,1991618.5414384974,1922983.7578845192,1758526.5081474073,1514779.794297629,1410311.2963558992
4879,480000.0,1,480660.61726114206,430424.22047386924,462481.88068558084,422991.3338739644,455662.51738256344,424276.50118359836
4880,2000000.0,5,1319881.290031021,1178998.2183937943,1174013.061873845,1071677.5201500289,1079569.083055992,1004264.4666647192
4881,374000.0,2,242661.28932554406,216598.43932569036,237905.6203276451,217289.77119801086,233492.56432199068,217159.5730276876
4882,620000.0,3,643508.772407253,574900.5098326395,666194.6892416419,609220.4449543796,648851.7922793364,604102.9961959744
4883,336000.0,2,280217.9340508521,250121.3413774385,275034.7197613124,251201.42704548003,266466.31465557,247826.7831992591
4884,550000.0,3,690829.9148146636,617176.4663733939,699633.4697826784,639799.4770135093,669396.671919936,623230.975027277
4885,180000.0,5,214819.55129681164,191889.88446767253,204923.1457383437,187060.54964643126,202896.8683874287,188743.93359083871
4886,450000.0,3,393697.5073693997,351723.09595690627,399890.38479260646,365690.9940751021,393015.42626475845,365910.6738747614
4887,2400000.0,5,1874556.6488748756,1674467.9737446508,1650125.023862379,1506288.0907711461,1357971.6567953473,1263247.2558374042
4888,1800000.0,1,1162908.314090101,1041366.582989404,1071902.3149364651,980374.3863552875,1036682.9838881319,965276.3009061591
4889,570000.0,2,496777.63664958585,443421.61491547956,475423.09915674146,434225.03552352346,487464.3844854853,453365.86160017055
4890,350000.0,5,306307.82844335015,273612.776196179,287204.8045279314,262169.938893526,307139.6296025247,285715.3110028264
4891,250000.0,3,251874.97007612826,225021.09515797932,235777.6738465887,215613.51612490276,226873.35156443567,211226.77484736752
4892,335000.0,5,382967.52260049,342089.8760054784,380933.6142574182,347728.661909083,379518.17461649154,353045.13921600603
4893,1050000.0,4,1251038.2122058794,1109285.566240803,1143060.1333020122,1036054.356537467,1077192.8311579134,994462.1399100869
4894,325000.0,5,316518.7370401388,282733.78058856097,308532.3602367738,281638.4292836013,307891.88336493744,286415.0918092269
4895,2200000.0,3,2312871.8672776036,2066282.9672102171,2021597.36145348,1848706.4876864604,1569018.4352661066,1460809.3082417154
4896,437940.0,2,382389.7975118652,341319.51406564156,384272.82704348466,350973.44295984623,378136.1134520667,351685.1904130048
4897,342900.0,5,292262.4593521133,261066.59855101947,287893.53412438073,262798.6337947554,282676.6299377833,262958.7114512843
4898,355000.0,5,283212.70099112706,252982.8041483832,268325.72039281117,244936.4934356564,278058.32167888747,258662.55018350857
4899,420000.0,4,410556.64721621946,364037.2919370283,392766.35131024424,355998.1470098109,386055.7804612166,356405.87874079426
4900,325000.0,5,280360.7917134163,250435.30538251865,266717.62959497323,243468.57556117178,259308.00452226185,241220.14880814764
4901,420000.0,4,348082.2792528197,308641.7700691388,335282.1902947211,303895.27532624546,330093.21825686726,304741.3598590955
4902,314000.0,2,294697.2632532174,263045.52931211906,281319.57780693896,256941.66708211898,288056.9218005323,267907.11013653525
4903,560000.0,5,443980.21396097576,396590.1215629652,445161.4054912846,406357.89038151724,438587.85753339686,407994.45606998197
4904,2250000.0,1,1784066.3372264786,1597604.0784243753,1518283.8229325737,1388640.1311754878,1365713.75770996,1271643.4480236217
4905,590000.0,4,363963.9837898814,322723.9503242087,349607.3278222715,316879.3876323437,325537.6582116377,300535.67647537106
4906,930000.0,5,747672.2628843149,667866.3244497889,715871.545255943,653470.9598046165,715332.8558576987,665435.2928875263
4907,690000.0,2,921254.2618762833,822307.653186687,861349.5834861299,786708.8371407192,799250.5906382382,743342.3737030771
4908,320000.0,5,358688.9794222312,320402.8050782959,354781.4026338832,323856.0678048784,340582.09127153,316825.0162167882
4909,360000.0,2,317979.82362290396,283827.44411030033,326551.52066714264,298254.00977246556,306023.8776442679,284617.2630742212
4910,525000.0,2,587812.4072735996,524678.8656963438,578649.7794375275,528506.548120205,573596.2276043668,533472.7135254012
4911,450000.0,1,413512.2357597166,370293.873351774,412332.3668277843,377124.0023184136,416622.56683938333,387925.62089178216
4912,1170000.0,3,1146373.3134320336,1024151.6986399674,1092314.0983808874,998897.3070365782,1092629.877741052,1017275.4251905476
4913,450000.0,5,469199.21336416504,419117.26517096005,441961.13733851,403436.58094369335,493416.2959566403,458998.3735916939
4914,920000.0,4,728832.3954383689,646249.8495892806,688951.6459903927,624456.5211193587,687997.7715853136,635158.0853435908
4915,230000.0,4,217552.90413210684,192902.41824188235,213274.9137819054,193309.51813146117,207251.54982147532,191334.1917747428
4916,690000.0,5,831436.3794769886,742689.5263346881,811839.4781700084,741073.6276958205,801887.604660227,745952.4733141924
4917,530000.0,1,486071.34996922605,435269.4487377115,472442.56024876784,432101.48782956984,466867.11942110735,434709.33067630115
4918,1200000.0,1,1364069.1066784684,1221502.9915704143,1365251.5501553556,1248675.0257494277,1315190.2044217996,1224599.9550903053
4919,535000.0,3,474951.79528705654,424314.3853890665,467336.729076039,427369.1979672304,454149.71722270554,422828.7694667868
4920,1100000.0,3,927266.9281890433,828405.5363731014,923284.4980137441,844323.4414548001,899699.3642579637,837650.582291777
4921,480000.0,5,601958.9659719928,537706.3481295882,573441.3738234746,523456.0409998263,543485.9765895886,505575.47727697296
4922,400000.0,3,384121.87027751404,343168.3739668641,379445.54292617354,346994.634197078,373553.6456074764,347791.09688311536
4923,370000.0,1,370703.2845005147,331959.1132042934,356202.8469457773,325787.2873547919,352401.2667222699,328127.88139003975
4924,1050000.0,3,965470.1997355599,862535.7319991954,902679.0896081437,825480.2469952097,867956.6202620898,808097.0124572441
4925,1200000.0,5,1180287.022002303,1054304.1307156696,1093319.1729059326,998017.4991257597,1045927.8058085241,972969.8141194537
4926,650000.0,1,647086.5162575003,579456.0638779481,648810.6463999893,593409.8009321578,649258.9624676224,604538.0307781205
4927,790000.0,1,656192.9885172785,587610.7703026527,657852.8540572429,601679.90974688,620865.6531711472,578100.451504471
4928,1280000.0,4,873537.70860451,774558.8921808104,789455.2562815876,715551.643988476,801257.9731293782,739719.6634902676
4929,1149000.0,1,1162336.2244327888,1040854.2854639839,1133586.8944618786,1036791.8238000378,1125064.5641250727,1047570.1613873891
4930,1600000.0,5,2256186.2744517038,2015362.7587830813,1998410.4386091933,1824214.4083749263,1558618.4205815515,1449898.0393623926
4931,350000.0,2,372263.2026789342,332280.55839787587,371377.5310828202,339195.59632905014,364074.7544091668,338607.43466171564
4932,580000.0,4,721699.6987281956,639925.344524789,738970.4954303639,669792.9346303194,703615.3754085993,649576.2241105167
4933,434000.0,5,467196.1064825322,417327.96831332985,460290.08660252683,420167.8452985085,454395.451722257,422699.4021419737
4934,800000.0,2,601133.6362118494,536569.3382391409,605296.8031785826,552844.458606841,599308.2035616847,557386.1162361163
4935,1200000.0,5,1105600.7352000515,987589.7983409505,1019452.2844084153,930589.3874147467,979381.8000583716,911065.6803106512
4936,245000.0,3,247835.53898254107,221412.33161859526,237785.17862893734,217449.33525780923,235398.02954914974,219163.53879477232
4937,510000.0,4,336995.90797012753,298811.5734165579,331843.8082113326,300778.7719742789,325993.21757774364,300956.2479171498
4938,460000.0,1,389725.26996428584,348993.0098271588,382230.6372864466,349592.60863066785,405648.53563877987,377707.4805268098
4939,550000.0,1,459740.99490119517,411691.0190766018,463718.90542068845,424122.73115586996,439854.1123289884,409556.97844569274
4940,650000.0,5,762522.5918844056,681131.5412279259,765571.3660292992,698838.5816888905,757368.0652351098,704538.3644640547
4941,949000.0,4,566520.63302931,502329.3094212834,557521.5092980327,505330.00998203375,548319.7527817024,506207.63426369725
4942,550000.0,2,734559.769237929,655664.9395978723,699176.92038566,638589.3399588427,664826.1742435783,618321.0525593993
4943,1849000.0,4,1197061.6835453245,1061425.0104442204,1099048.1269921127,996162.4649835184,1065588.5924259406,983749.1312939597
4944,3400000.0,2,1765014.3715941836,1575444.3542984629,1538733.3015342623,1405393.4773153716,1382500.3149883575,1285793.3141695336
4945,290000.0,1,341746.6983961436,306028.9338761482,334723.1425019085,306141.6986012132,325816.6898209111,303374.4490955746
4946,550000.0,3,438028.47194067953,391327.6751424599,433486.04000829154,396413.48458659544,426180.9246279179,396788.8762160626
4947,330000.0,5,249645.36992504244,222998.42311195054,242708.8257255519,221552.55415721683,234531.6444676647,218172.04711030333
4948,390000.0,5,380594.99028694816,339970.5858906213,374990.5832840252,342303.6688637969,378279.02524329495,351892.42587517144
4949,1200000.0,5,752879.4258115817,672517.6789772778,687689.3564626211,627745.3361473965,666434.1470127392,619947.4806395447
4950,250000.0,1,281962.9906938815,252493.5393364215,291374.43202051625,266494.46130608063,284006.715074366,264444.3437581073
4951,1100000.0,1,967561.2831818241,866436.3089434688,952917.5821312132,871549.5589581091,896023.8447516208,834305.7577174348
4952,850000.0,5,488533.1865687493,436387.54556272354,485715.9410519857,443377.3968179785,470803.63316882146,437963.0419108401
4953,150000.0,1,242356.93431491568,217026.92249541936,222618.61109287853,203609.58382143572,217556.73548230613,202571.43613562145
4954,840000.0,1,953988.2441286565,854281.8603697321,950212.0268158711,869075.0264423491,932654.8510268328,868413.621727309
4955,490000.0,4,396748.94612934726,351794.11393559235,395294.4416242733,358289.5741248513,390990.9349642278,360962.0029238487
4956,895000.0,3,944722.3378044985,843999.9219006259,933040.3293585874,853244.9354396455,885391.6701564952,824329.6344602396
4957,940000.0,3,433115.93673136184,386938.8942625309,425072.93978975824,388719.88879342703,414767.9536955983,386163.0137036205
4958,580000.0,5,618317.9943990303,552319.2269663488,629280.8169060564,574428.1109304505,616677.4990913114,573661.5742792147
4959,280000.0,1,260568.23750994736,233334.86556385702,266830.31515367894,244046.12513154373,267783.1032040432,249338.2136325911
4960,2490000.0,5,1986605.956125435,1774557.2276938173,1650165.8433174721,1506325.3521047963,1400021.152498764,1302363.6172068617
4961,507000.0,5,337034.7410588996,301059.9227722345,332442.75994364725,303464.62414957595,343644.3366658266,319673.6567400925
4962,1200000.0,1,672461.1611795158,602178.6697419228,637423.0461689159,582994.5686548961,629137.6924898137,585802.7130816074
4963,370000.0,5,326900.41754353285,292007.3288310302,322946.375889443,294796.0141961583,318333.828834675,296128.66638513404
4964,735216.0,1,748049.1346558016,669866.5422081908,718709.6366761365,657340.2344650809,704965.7653848411,656407.7513107804
4965,1100000.0,4,825471.263410006,731938.7600740916,814773.0904118401,738499.388892296,817558.6013312987,754768.3689167004
4966,252500.0,2,232734.03753345966,207737.4164120851,228361.0138852981,208572.25814734653,219990.06417807098,204601.58354920326
4967,400000.0,5,379809.10939541535,339268.5892959388,366292.72796818666,334363.98205944075,365217.2378525464,339741.7546920678
4968,515000.0,1,526782.0689687431,471725.2740352887,514588.29537082097,470648.46979986667,514783.60813690705,479325.33354202384
4969,1700000.0,5,816956.1090807159,729754.8684014246,718032.928076874,655443.9407337497,693187.1299929848,644834.3272582833
4970,200000.0,4,270129.0587273527,239521.2735669453,263317.8278817721,238667.74352702603,254947.69624809703,235367.17312117142
4971,270000.0,4,295102.8682516038,261665.3505176019,289624.621899702,262511.8683939099,283503.1197785975,261729.47963564674
4972,320000.0,2,307336.1963834145,274326.98750576546,302731.05478251696,276497.72013638215,303688.0253064863,282444.8054724071
4973,650000.0,1,552738.965386465,494969.27719531656,519320.7375870327,474976.81676677795,528680.315996163,492264.8367128443
4974,380000.0,4,354482.7068934152,314316.97801259754,346750.17860257474,314289.70594360057,347469.15397054394,320782.7869025603
4975,1150000.0,4,1083153.436445511,960423.4797549086,1027707.3982071972,931500.1863309912,1006267.2996385174,928983.8394527577
4976,378000.0,2,360522.04640379734,321800.45202350506,352368.48013961193,321833.7856898036,342894.42947309,318908.690365245
4977,900000.0,5,1020418.3445483943,911499.7078340477,965464.7264981854,881307.7788372022,936587.0536877059,871256.0527337567
4978,1650000.0,5,647858.8078733832,578706.8776734414,535892.4381892921,489180.14447744336,537091.8172474542,499627.3382256764
4979,3522000.0,4,1533004.590051475,1359302.8958935975,1362060.8014988794,1234553.6215888457,1200726.9117635398,1108508.541443265
4980,440000.0,3,412453.5578560491,368479.453367365,411010.4535999516,375860.05332480266,410583.89991090924,382267.51790989446
4981,440000.0,3,411423.49164868426,367559.20858878933,416277.16063081915,380676.34149491997,408151.89615322475,380003.2400358733
4982,370000.0,2,280217.9340508521,250121.3413774385,275034.7197613124,251201.42704548003,266466.31465557,247826.7831992591
4983,270000.0,4,375509.853543866,332961.580592279,366836.8637622581,332496.00766105176,356721.3469723777,329324.3918829558
4984,425000.0,5,461893.5002871479,412591.35805570957,460823.6677889398,420654.9156567727,449447.92437244573,418096.98623987846
4985,845000.0,4,907984.3431185196,805102.4472050713,894329.120775075,810607.9065855457,850130.3317767405,784838.5214673165
4986,1100000.0,1,648259.6327843302,580506.5717590867,642337.2963460316,587489.1993079437,614328.1452941931,572013.2469118546
4987,366025.0,4,380826.15322900855,337675.50095778145,376653.9610705722,341394.092843543,373553.14644852286,344863.473504574
4988,750000.0,1,769676.6735582581,689233.6720261108,799759.4165697756,731469.3105200825,787132.4377167344,732914.786497978
4989,660000.0,4,585137.8522419247,518837.04863708274,591503.2140572346,536130.5708909662,571988.8205349763,528058.8674753923
4990,450000.0,3,389364.0642340146,347851.6667321824,383936.38367310556,351101.4096521324,375152.42310280254,349279.612884257
4991,750000.0,2,832769.1531965696,743326.2198610025,847670.719999378,774215.3234810095,867076.7512034782,806424.0401845124
4992,259000.0,1,371533.0819449946,332702.1841058094,356044.0133677851,325642.01630780665,344430.2498558319,320705.9078505125
4993,430000.0,1,320647.89762745105,287135.2809583265,319229.3822922201,291970.9244119536,314757.184200955,293076.7217858785
4994,540000.0,1,522866.1431182893,468218.6224164828,512821.0252523499,469032.1038924726,499040.36729064083,464666.48650340165
4995,340000.0,5,396047.3437871494,353773.56755596504,384635.8488935599,351108.18277024035,370059.4442946485,344246.1962756417
4996,410000.0,3,371146.0111315248,331575.94763421314,377840.480642725,345526.8399106733,374226.7217462432,348417.7535664061
4997,210000.0,4,295748.4740633517,262237.80402179214,274317.6850569821,248637.86637152135,268782.7747666909,248139.68830272486
4998,595000.0,4,575414.1290594394,510215.10114482103,572160.4876956916,518598.5834387419,556210.0406176742,513491.9312798893
4999,1400000.0,4,889383.1682426572,788608.9343742102,820310.8934554615,743518.7792129227,762653.2662214056,704079.879849082
5000,250000.0,1,206021.47442638074,184489.07471583897,207794.6326853557,190051.39989729648,203258.70946187613,189258.2575827168
5001,750000.0,5,823060.0245447878,735207.2568182632,799803.8093699596,730087.0755765483,775921.6433422014,721797.7501901594
5002,590000.0,3,343494.295220081,306872.3441141422,347723.6386304688,317985.6478423103,329431.92728109006,306712.2826524381
5003,170000.0,2,140584.5629925941,125485.1856351473,128594.36012109979,117450.94146824341,127011.92508480292,118127.339519063
5004,850000.0,2,822767.2275222016,734398.5433562704,832207.8168789204,760092.3671739078,821895.8511412316,764403.580153957
5005,370000.0,1,436096.5239199052,390517.7574754552,425786.9974918387,389429.7647905202,418292.5256541865,389480.55300938385
5006,340000.0,4,297079.0794884143,263417.6411986127,297321.3508753396,269488.0801906261,295409.4190420471,272721.34989457927
5007,1380000.0,5,1234989.482138254,1103167.6940748622,1125632.433410943,1027514.1001522418,1063056.81934955,988904.0048241154
5008,850000.0,1,749818.5837223295,671451.0567445974,754449.5493404613,690028.3763399828,751921.721956538,700129.3834485458
5009,580000.0,4,657219.3991124271,582751.1791213718,657326.5370975838,595791.9470608481,617462.6843829495,570040.2422526682
5010,650000.0,4,571556.9760742629,506794.99447542155,545815.2650563302,494719.6273853878,537860.1127234418,496551.31671854056
5011,550000.0,5,565987.0493908231,505574.0451098124,550107.3133663207,502155.94745074725,559367.3801610138,520349.0842076166
5012,450000.0,1,294267.47273289086,263512.0145344799,277838.4843329106,254114.32533374606,272013.08534513594,253276.8347708867
5013,310000.0,3,342902.9152286835,306344.01462876867,336842.3491535006,308034.94705785613,338896.10373527627,315523.7514971445
5014,400000.0,1,645839.7186015339,578339.5756742423,607652.236523871,555765.8381723138,597089.6526538469,555962.1409636672
5015,500000.0,1,329114.94488621305,294717.39208870026,316893.27051324747,289834.2892728613,314167.72839688754,292527.8676743121
5016,590000.0,2,572849.2612630565,511322.8249273603,561220.3814426414,512587.50468940224,553080.9921639899,514392.5351834001
5017,660000.0,2,437218.5692234667,390259.44352816633,424710.91316386877,387907.343338839,398926.07793625793,371020.8802828622
5018,2200000.0,4,1954149.6221398972,1732728.8239201875,1713228.479485403,1552847.2896586738,1513512.8473540694,1397271.8546067714
5019,360000.0,2,386813.5329057808,345268.1215463613,382950.47950710123,349765.6842140491,381380.67870457255,354702.79573564365
5020,369000.0,2,291572.7207508246,260256.5759050631,287895.8572700873,262948.07524479163,274752.1286187784,255532.99786036438
5021,388008.0,5,417135.52714946837,372610.8151183964,417506.78791592486,381113.8509867975,408063.4463290715,379599.2546701874
5022,260000.0,4,260358.48168330672,230857.78113077636,269265.9049832797,244059.00074482063,263914.5553766176,243645.3584741462
5023,1300000.0,3,999074.4605962228,892557.2445717043,1026946.4763570172,939120.0490996761,1030450.7898149367,959384.5882323163
5024,250000.0,3,330892.5956074815,295614.1859620163,319309.3587915031,292001.4115730925,316355.8231965507,294537.98684246384
5025,765000.0,4,704333.0256449059,624526.4545492799,690027.7456191228,625431.8833736554,657819.5780249133,607297.6409750218
5026,607000.0,1,565901.7542588179,506756.35301593976,539948.2811233177,493843.00919365126,539583.6771630992,502417.174793277
5027,770000.0,1,544860.4920498717,487914.2249970522,554279.6093517815,506950.6095055969,555574.1731277788,517306.2460275227
5028,530000.0,3,487973.72621879977,435947.9715228803,480991.53641399107,439856.2200593205,467463.697836697,435224.53638291603
5029,250000.0,3,233331.9626114416,208455.06699739935,226246.45813335036,206897.4282131466,224135.12139872584,208677.38981512678
5030,250000.0,4,200434.26486078743,177723.4578615478,206533.68471823406,187199.35862510354,223663.84825022475,206485.99091803326
5031,748000.0,4,604456.9280882968,535967.118510572,609758.237444715,552676.6789724868,585648.1825517028,540669.1615546416
5032,1300000.0,4,1136352.5393556496,1007594.6983631091,1018637.0133114714,923278.9112528887,967736.8854718488,893412.6427129699
5033,890000.0,5,1187206.6682571599,1060485.1794721072,1064839.3438163775,972020.1796715142,1010654.2496752501,940156.7412058852
5034,1100000.0,2,1225156.7915497324,1093569.7643266744,1164090.5900914064,1063215.6467189037,1141209.1157536886,1061380.6269677235
5035,345000.0,4,310982.467703217,275745.66421025916,304092.4152322109,275625.28200613067,294815.74672807305,272173.272871893
5036,1950000.0,1,1301288.1665961035,1165283.621342944,1266335.0638116666,1158204.851137142,1275332.3523112508,1187487.510258774
5037,390000.0,1,330968.16292587906,296376.9204574619,316392.5803509625,289376.3521980325,329878.08346864284,307156.09410927276
5038,340000.0,2,464853.9464351961,414926.6642079636,468117.51376056974,427552.5198552704,462771.6094608276,430400.3659031481
5039,800000.0,5,902479.8892640828,806149.9087948846,890311.9687487677,812705.8836174144,886627.0673412689,824780.9916836998
5040,1600000.0,2,1281277.38557196,1143662.7689135645,1268140.2250329254,1158248.800364211,1217687.191000382,1132508.9997909737
5041,320000.0,3,332736.70074232697,297261.68018069136,320365.53399301524,292967.2606508561,316834.80470406724,294983.9348497841
5042,400000.0,4,470988.58213795925,417621.80477975635,461511.5512935322,418307.87320765964,452398.61867498804,417653.44644587865
5043,798000.0,4,789716.6504837917,700235.4310641467,768423.2852518981,696488.5478511511,767729.9866374807,708766.6973831983
5044,450000.0,4,279944.24166073767,248224.31768805106,263077.6981860404,238450.0931951243,261201.9386169572,241141.07642775707
5045,510000.0,2,504897.0999211697,450669.0134505956,481366.9009046211,439653.7736931573,472357.2027453994,439315.43928434624
5046,699000.0,4,775878.6497529653,687965.3866110126,759158.0094244602,688090.6262494167,774923.8862013994,715408.0902217885
5047,580000.0,4,545000.3961660971,483247.4876979061,538083.1463679702,487711.3388282506,523445.2016623687,483243.50136202824
5048,550000.0,3,656896.2543560541,586860.6734353047,662796.9194394142,606113.2589257397,657011.1765025542,611699.6592783784
5049,455000.0,3,589645.3972201486,526779.8265037481,554317.341110713,506911.0616624958,550080.0279596382,512143.1380664548
5050,547000.0,2,542917.8909025335,484606.21048511576,511205.9335712811,466907.08772575186,489933.85651385726,455662.59208853653
5051,623500.0,2,423053.57110374357,377615.82618684694,394140.2590397326,359985.806929322,377195.6093747093,350810.475346755
5052,550000.0,1,592880.7400533208,530915.6215575218,572053.9084161546,523207.1911878213,561412.2324075948,522742.18001474417
5053,350000.0,5,438748.73608958954,391917.0474490152,444258.63306227216,405533.81018223934,436054.9099406553,405638.19253554137
5054,1100000.0,2,1099968.507072966,981827.231700669,1043149.0539457353,952754.3693382486,978054.8671142388,909639.1482826173
5055,1380000.0,1,1167085.7686720805,1045107.429581453,1198622.4402387892,1096274.0941467525,1159901.7433856798,1080007.7571165694
5056,499000.0,4,518080.09993997397,459377.4765733771,497719.7492221309,451126.49762939336,494447.1625214308,456472.5730535886
5057,800000.0,4,1066814.1385433255,945935.5551267357,1040410.8862059392,943014.4572786603,1021613.4447807529,943151.3681403684
5058,1150000.0,4,832894.8066743923,738521.1564495212,765348.7033332514,693701.7880836284,760393.9427879293,701994.077241216
5059,790000.0,4,727731.116843316,645273.3546765088,701792.7743136312,636095.5474090044,686511.6009657844,633786.0557757929
5060,540000.0,2,649943.5012239642,580136.8170681952,653792.1543676849,597137.4170898513,638843.0560058042,594155.4741872253
5061,450000.0,5,408861.4741963308,365219.9279497361,401125.3553821603,366160.34359883936,396219.0230927618,368581.03122246504
5062,320000.0,5,385270.88345250033,344147.3779651996,382679.1379828646,349322.03305477,372511.43590181984,346527.1508549186
5063,375000.0,2,427569.04031685047,381646.31488613866,430303.96543256595,393015.72642827587,437134.63140601537,406556.7149317802
5064,1100000.0,3,1238331.3028736832,1106305.5048972212,1193814.1988717746,1091716.9247587835,1142910.1155478363,1064088.029655772
5065,1300000.0,4,971694.1702846775,861593.4408562586,928806.9795914708,841858.1748698762,864394.2000109181,798006.8944059926
5066,350000.0,4,350879.4104007814,311121.96386261645,337523.59595490235,305926.8553204582,327238.81044372177,302106.17661248456
5067,550000.0,2,615541.9272426796,549430.1178027136,586820.3452573036,535969.0888331666,543165.3173770538,505170.46976446436
5068,200000.0,2,235131.86573240184,209877.70770908403,220575.51746271143,201461.418420244,208895.05430060677,194282.67847090057
5069,4500000.0,5,2663203.826658744,2378935.5834996323,2143439.8449514993,1956601.9938159941,1601604.2209769825,1489885.3941188597
5070,365000.0,4,351531.9950246881,311700.6054236716,345323.0805125632,312996.2033969833,346231.9041048783,319640.5604474411
5071,415000.0,5,375266.84864802216,335211.16582224844,375033.5691215709,342342.9077422035,374491.9766840428,348369.540344933
5072,250000.0,4,242010.91052653675,214589.13668713917,243346.09740360494,220565.63518936248,239493.246296018,221099.65766253503
5073,1150000.0,2,873600.7989600315,779772.3739717245,858424.2963373981,784037.0424417919,852917.2222698261,793254.9816047079
5074,420000.0,5,420343.44541147613,375476.32275474694,422937.253257254,386070.95735916396,424199.5822905774,394609.8253041102
5075,290000.0,5,276856.4635352934,247305.02638706675,266017.8266578319,242829.77255239408,260596.7683312331,242419.0157631086
5076,395000.0,3,320300.0040775155,286150.93303968874,326689.81421739515,298750.67633178685,324908.9147404605,302501.20477588975
5077,440000.0,3,409716.7638964963,366034.44514040946,403934.14747600583,369388.9264378996,401942.77072848025,374222.33395304024
5078,400000.0,1,410035.20737926563,367180.24769475864,404513.6197817155,369972.8848793107,398360.5779812987,370921.5171049068
5079,670000.0,4,702907.9381432101,623262.8408715859,725004.109593345,657133.9900394283,693404.6291004975,640149.6847482757
5080,340000.0,3,385204.7482881276,344135.79997111176,387064.0804746137,353961.61983973725,382452.2150674397,356075.96645824256
5081,575000.0,4,591043.4452448698,524073.49066926393,593659.7744953715,538085.2483151659,598698.5815022062,552717.2622211186
5082,100000.0,2,172442.9536808094,153921.8502621046,176162.56075336688,160897.09216216765,174109.88752514136,161930.7618837841
5083,700000.0,3,757388.853203381,676639.1640930397,705695.778233052,645343.3252477116,660069.7693200213,614547.3127905688
5084,680000.0,1,521295.95818323107,466812.5458576765,506124.43447007285,462907.3236887499,509471.9747424762,474379.56524599565
5085,275000.0,2,343536.64207400277,306639.35204181937,329974.6298469561,301380.4874464402,335253.9798868475,311802.69632767927
5086,370000.0,1,285659.83836243156,255804.00979895532,273776.76261973905,250399.42717874714,262081.43893215555,244029.2797705394
5087,380000.0,1,406041.0744734987,363603.562855818,404887.26417834975,370314.6244118791,403233.5743734856,375458.86169807974
5088,1050000.0,5,916846.7586754133,818983.2700735015,901201.5513729806,822646.2507914887,919140.5538788337,855026.5218026504
5089,155000.0,5,144378.01446088435,128967.22084803203,143005.72540251483,130540.30329271703,135717.20268160108,126250.34035102754
5090,305000.0,4,365859.373135663,324404.57688155014,362795.9919630953,328833.41572055774,368835.4123984019,340508.0714230666
5091,554000.0,2,395991.96888520004,353460.7546363714,391614.18656623166,357678.63272704516,388209.1661932561,361053.6250726435
5092,400000.0,4,505467.9201222962,448194.35770931386,490620.90255140077,444692.1983258604,479478.90161267505,442653.9062898552
5093,490000.0,2,500794.8257023934,447007.34085360833,473996.07296061405,432921.6691077866,477647.34824859485,444235.53488595196
5094,350000.0,5,302033.3986115518,269794.59558069264,317983.48313188774,290265.7233706898,323399.6399761238,300841.11527241603
5095,460000.0,4,391785.449443225,347393.02116458,381609.8158526758,345886.01307396265,367660.67287476535,339423.5543832932
5096,1050000.0,2,865450.796179783,772497.716000491,851638.2371449982,777839.0331336386,846627.4570225081,787405.1904581754
5097,760000.0,3,804650.8713041509,718862.2999179179,787196.4629259439,719873.9154708355,813636.8776621221,757523.4922054767
5098,3800000.0,3,2192382.765240704,1958639.918412038,1855106.9685697318,1696454.671706468,1404266.6684664597,1307419.8329616657
5099,490000.0,5,311348.09199071367,278115.04604988464,306295.6145458969,279596.6546619635,300401.97885159287,279447.6405552773
5100,2500000.0,2,1370461.108740204,1223267.7825734941,1175119.5051320528,1073288.8447477855,1074263.5852637878,999117.9897847641
5101,292450.0,5,212106.56732768175,189466.48223423387,200173.2339013571,182724.67477101178,191863.6057554481,178480.28878423484
5102,830000.0,4,984212.5626775239,872693.3991616393,987606.2119010035,895153.0095163876,990900.3028675251,914797.0605856488
5103,650000.0,2,490600.3300751733,437907.77722437965,480568.91992147674,438924.94221364456,466337.0975068176,433716.44521364284
