Id,generalista,especialista,catboost_global,blend_arvores,peso_especialista,score_juiz_componentes,fracao_arvores_no_restante,peso_catboost_final,peso_arvores_final,previsao_final
1097,882890.54,776971.2282080558,881726.7537175036,884636.23,0.1509580329376594,0.5974149277266674,0.5413098093064184,0.3894472217786787,0.4595947452836619,867250.2456582093
1098,688525.16,534221.207156272,684390.6328332329,694726.96,0.0,0.6257784118666225,0.57818233868836,0.42181766131164,0.57818233868836,690366.9146479623
1099,481160.35,442049.1157889805,484536.31111010665,476096.4,0.195254708051598,0.5683780098138128,0.5035618160197075,0.39950629130155496,0.405239000646847,472820.30504794104
1100,1056990.86,942982.8737609664,1063413.560401024,1047356.81,0.2148250336183235,0.6337892077435489,0.5885963733283643,0.32302382874120134,0.46215113764047516,1030121.3886302534
1101,1007461.45,864530.2249254915,1002214.4692693813,1015331.92,0.1324932070834126,0.5207346447256688,0.4416254414051202,0.4843937225728593,0.3831130703437281,988997.7089958931
1102,460665.63,427906.0433428048,464462.270360445,454970.66,0.2593613136444446,0.5806994311327811,0.5195796637343661,0.35581788675027326,0.38482079960528215,451328.4302108171
1103,1113840.35,912322.897279328,1087518.2309810913,1153323.53,0.0,0.5849560894920306,0.5251133196013906,0.4748866803986094,0.5251133196013906,1122073.4699962726
1104,738646.25,587129.7034937737,705156.1230742484,788881.45,0.0,0.6502705288856457,0.6100220908130902,0.3899779091869098,0.6100220908130902,756230.4220595049
1105,524298.67,462687.8902896568,512919.956026505,541366.74,0.0177762150947917,0.5367943460993132,0.462503053190858,0.5279422854698689,0.4542814994353394,524949.8676989035
1106,435848.75,401423.7238242113,441505.0203401018,427364.35,0.223791539321444,0.5855555431231163,0.5258926093218019,0.3680061679146509,0.4082022927639051,426762.9112407633
1107,906226.81,784014.2866636899,887907.378917571,933705.96,0.0633897278459666,0.6198428287379807,0.5704660806211257,0.4023058811288361,0.5343043910251972,905792.0070495869
1108,612603.9,525323.2118106566,610233.0961780722,616160.09,0.1187754307913347,0.57585527518621,0.5132822610038239,0.42890762987312087,0.45231693933554445,602828.767788885
1109,274770.79,252124.7300167769,276587.4469766078,272045.8,0.1038138468795075,0.5162837589959903,0.43583928995653826,0.5055930164755756,0.39059313664491696,272273.94208575605
1110,915575.47,790152.7556221182,929514.4951149244,894666.92,0.2956823321958429,0.6584315666960728,0.6206314399666455,0.2671959794409136,0.43712168836324355,873075.0600932213
1111,1367317.31,1180138.378696665,1359861.692633641,1378500.75,0.2663812960351071,0.48843067540285423,0.39963028128546135,0.4404424549431272,0.29317624902176576,1317451.2922633556
1112,1036992.59,845533.2326940906,984271.6716197884,1116073.97,0.1045455141769021,0.41871172701890824,0.3089956483863315,0.6187629463757408,0.2766915394473572,1006235.7710277213
1113,336125.72,302544.7410728207,339874.6812981438,330502.27,0.2760239419099581,0.5367614210870115,0.4624602506748658,0.38916590878311985,0.33481014930692193,326432.7456197896
1114,348414.78,320449.5159120216,348922.3945299601,347653.36,0.0922616274004479,0.5201648324878066,0.4408846854958995,0.507530425683439,0.40020794691611317,345787.56270809274
1115,1049225.79,878020.0203161188,986605.9460119297,1143155.54,0.0546983448186269,0.7075703707397717,0.684511885223454,0.29823143708832,0.6470702180930531,1081965.05553001
1116,876572.46,770668.9117046058,863903.9576685106,895575.22,0.043829951935213,0.6736300788804686,0.64038950580636,0.34384878351773457,0.6123212645470525,879210.4574858543
1117,305619.57,276342.6307894233,310473.69084772235,298338.4,0.3022951842938037,0.4981733452153927,0.41229575204176133,0.41004408401145154,0.28766073169474465,296665.18911267165
1118,633007.26,557114.6395126121,621747.5135110563,649896.89,0.010846014554837,0.5885722733488253,0.5298143586152237,0.4650860010748416,0.5240679843703214,635798.6914167902
1119,673524.66,610438.0540021843,681537.6595096856,661505.15,0.0888196901754649,0.5680029278585281,0.5030742094778373,0.45278899576778625,0.4583913140567489,666039.8862189124
1120,427807.39,383777.1580159501,424572.2342310234,432660.12,0.3336191633446607,0.3652825917124166,0.23953777248789238,0.5067574554143013,0.15962338124103803,412253.2307091043
1121,1021942.43,943309.8671968464,1005019.909080368,1047326.2,0.2982046087472976,0.5954832339930201,0.5387986074526769,0.3236690117290398,0.3781263795236626,1002614.8148012283
1122,362961.53,336081.97907645244,366008.0774325982,358391.7,0.1075126637218875,0.6356920253128551,0.5910700361684624,0.36496481414431386,0.5275225221337987,358772.83225075866
1123,1614213.83,1412925.110128285,1632902.807712396,1586180.36,0.5386062218230541,0.6688954999538207,0.6342345532017177,0.16876190142483816,0.2926318767521078,1500748.973570753
1124,375913.04,345620.54640754283,381274.9560938077,367870.17,0.3251524585912531,0.49283867084999344,0.4053606753667423,0.40129088625371173,0.27355665515503524,366014.86867780815
1125,1240030.44,1025401.6387607798,1214255.960476127,1278692.16,0.0203792789826695,0.4690769603318163,0.37447045169311194,0.6127817071300389,0.3668390138872918,1234044.9574587892
1126,271266.91,238468.26974646,257336.69757357208,292162.22,0.2276490014449784,0.40247937925878735,0.2878935962981744,0.5499960919765304,0.22235490657849127,260784.94460556892
1127,980416.91,868779.2790869963,980451.7768135278,980364.6,0.1462761998661862,0.5984424810684102,0.5426456286506842,0.3904543119161493,0.46326948821766445,964076.3618587379
1128,287958.51,232177.86890275392,279354.093233361,300865.13,0.0,0.5548199723838215,0.4859363673607188,0.5140636326392811,0.4859363673607188,289807.0882979044
1129,1040472.57,894996.2482185871,1015102.2658812652,1078528.03,0.145489313540558,0.6394505274753116,0.595956088979656,0.34525983976575186,0.5092508466936903,1029927.7478990922
1130,334921.69,283746.9544618459,329715.40023624804,342731.13,0.2161027615227768,0.4065680883560661,0.29320891812463673,0.5540515772624263,0.22984566121479696,322773.10117523244
1131,465199.35,371381.574648589,454009.3018534623,481984.42,0.0,0.5453243496050872,0.47359205774836427,0.5264079422516357,0.47359205774836427,467258.0956222347
1132,549063.38,480002.245911966,536517.174134271,567882.7,0.0,0.5853641622838757,0.5256438142307891,0.4743561857692109,0.5256438142307891,553004.2687856873
1133,499493.84,463788.1768352975,531046.2225622186,452165.28,0.3480076505783073,0.5221375313279145,0.44344919398803967,0.3628668675842748,0.28912548183741793,484833.41756021325
1134,2548586.43,1494144.9825493111,2333416.0231901547,2871342.05,0.0,0.9959451061542617,1.0,0.0,1.0,2871342.05
1135,777775.4,766901.2342524865,733398.4239195897,844340.88,0.3958532332741539,0.5107921901509381,0.4287002504579704,0.34514889651710284,0.25899787020874326,775394.4795541909
1136,1010329.96,953361.7099900082,1089756.6487696783,891189.92,0.616092046655653,0.8475772297898319,0.8665208019885322,0.051243725722627434,0.3326642276217196,939668.7643259023
1137,1037064.25,909359.9552258071,1112637.865418872,923703.83,0.4730960991364764,0.7347547789509661,0.7198516158980066,0.14761127640395308,0.3792926244595706,944806.5929221568
1138,403786.7,342893.4967142951,403110.12749893527,404801.56,0.2358550500756993,0.49222165597528894,0.4045585560296265,0.45500357238559436,0.30914137753870635,389430.622803227
1139,644702.97,631586.692552818,702249.4399374443,558383.27,0.6183024491599947,0.7311464673508874,0.7151608108179044,0.10872242089405884,0.2729751299459465,619286.6037316563
1140,596355.97,513187.557580782,599574.6306732928,591527.99,0.1474921855719695,0.5824481537123348,0.5218530030877861,0.40762405131295765,0.44488376311507283,583253.3926745435
1141,252884.82,227670.75673118563,257339.5349690188,246202.75,0.2806627904151784,0.5247240601768274,0.44681168149162637,0.39792894141073304,0.3214082681740886,245433.15811065986
1142,468726.69,437649.3944568581,478216.0885781997,454492.59,0.2315011893986628,0.5719338061065921,0.5081843512003206,0.3779597411376786,0.3905390694636586,459559.8975799848
1143,404534.32,337820.21653748973,402443.722724264,407670.23,0.0890095574648388,0.601282633317924,0.546337826575052,0.4132819041298564,0.49770853840530477,399292.8903339242
1144,343389.16,258909.55074552263,320010.9617113718,378456.46,0.0,0.5771104953041477,0.5149140471571427,0.48508595284285727,0.5149140471571427,350105.36977328523
1145,554853.2,514699.042679108,548260.6991618497,564741.96,0.0216245264071614,0.5909107329834291,0.5328543561402086,0.45704384054815494,0.5213316330446837,556127.1468623588
1146,348180.28,315371.5077267777,344445.08171810326,353783.07,0.0299528111247051,0.5262213466394537,0.4487581538930407,0.5347306032064838,0.4353165856688111,347639.22762351163
1147,548084.24,383863.577703405,534011.9325375903,569192.7,0.0,0.5736475017501891,0.5104121555369967,0.4895878444630033,0.5104121555369967,551968.6238915246
1148,1209197.8,936582.6716627072,1188822.7021267666,1239760.46,0.0,0.5112383801073835,0.4292802974013494,0.5707197025986506,0.4292802974013494,1210689.2779755462
1149,2047872.0,1224751.98458091,1971344.498073425,2162663.26,0.0,0.8231028479008997,0.8347041055329205,0.16529589446707948,0.8347041055329205,2131039.0541190123
1150,512949.02,449238.1092620467,506831.33653296746,522125.54,0.0336700525030633,0.5029651845853272,0.41852514322267625,0.5618965678204201,0.40443337967651666,511077.655944567
1151,374180.54,349823.93191573024,385391.1768074142,357364.59,0.3595923701423462,0.47030318464718435,0.3760645433030904,0.3995730270074206,0.24083460285023314,365851.6950143691
1152,3232897.98,2099818.646388503,3019427.545860499,3553103.62,0.0,0.6793536955227647,0.6478302074413449,0.3521697925586551,0.6478302074413449,3365159.0276767747
1153,787043.33,699623.3903904146,801519.2252307548,765329.49,0.2885538539366626,0.42113895626842096,0.3121510464106981,0.4893674871048084,0.22207865895852913,764079.8215193708
1154,173783.31,149698.8784138882,175415.4665974887,171335.07,0.414923670055044,0.4091741953162711,0.29659685717290324,0.41154452927702545,0.1735318006679305,164036.96687805347
1155,496258.9,433189.6801404028,488966.8127721283,507197.04,0.0514253872276556,0.4884612103748011,0.39966997674899224,0.5694578193409373,0.37911679343140725,493009.8374182502
1156,647512.18,571301.7409865445,634752.3908021381,666651.87,0.0122898172949038,0.5932401980644119,0.5358826607454863,0.4584134219516789,0.5292967607534174,650856.8849178109
1157,377161.57,339299.4159696838,375776.4159105908,379239.3,0.1930870448018947,0.45785577352693224,0.3598829088467627,0.5165187736952737,0.2903941815028317,369738.78117954533
1158,207028.52,170882.73041498516,204164.33573487945,211324.8,0.2716365093782222,0.4343607264411571,0.329339347635255,0.4884847337790642,0.23987875684271348,196841.47990561347
1159,699535.11,642333.2964299935,704005.8273968645,692829.02,0.2356912539607661,0.5990286085382097,0.5434075943614234,0.34897756900465776,0.41533117703457617,684828.07466672
1160,420026.88,328006.6055141112,419155.94405169645,421333.28,0.1369281110003443,0.47411696480129967,0.3810224575034404,0.5342221168508703,0.3288497721487853,407391.053737305
1161,504092.62,384667.83454990806,499521.4132476316,510949.43,0.0,0.5170578715732967,0.4368456363070366,0.5631543636929635,0.4368456363070366,504513.6924975474
1162,413632.47,360125.8748412227,415681.3386767813,410559.17,0.1900294901918073,0.6002438538057961,0.5449874132092858,0.3685467768920193,0.44142373291617343,402863.1153888096
1163,602099.16,519144.4583769824,590446.7352979537,619577.79,0.001633521208878,0.5859455722821847,0.526399647228591,0.47282671655062475,0.5255397622404971,605639.7890782903
1164,557643.42,460711.34934818425,512657.1094418552,625122.88,0.0056467259377979,0.562855896377615,0.4963830685526503,0.5007731446578318,0.49358012940437035,567874.6555566271
1165,1523612.06,1286625.6823658058,1504362.7554927634,1552486.02,0.3047567088974971,0.620036408270188,0.5707177340129952,0.29845561541674526,0.39678767568575757,1457100.6399518554
1166,455375.24,400072.6285306335,482506.4554758119,414678.4,0.3959061538003727,0.536593157536012,0.4622415080585664,0.32485659572341186,0.2792372504762154,430930.27639068686
1167,453260.4,407741.4148909673,443589.2918933932,467767.07,0.1717264140480388,0.44916983651386594,0.34859119072977657,0.5395447103749451,0.2887288755770161,444414.08721120266
1168,364786.14,305501.2747523732,366571.5321407898,362108.06,0.129874613125619,0.5617052439490509,0.49488722039551697,0.4395114527685447,0.43061393410583626,356718.0227906699
1169,733526.19,545273.2975378602,637400.6530341812,877714.5,0.2202568104015007,0.35675252951437736,0.22844869163044135,0.601611878126975,0.17813131147152433,659916.3962866248
1170,2040713.83,1407841.5241710625,1921297.2892155063,2219838.64,0.0587902337088746,0.2156645963524808,0.045034378519975826,0.8988229694092729,0.042386796881852526,1903765.3163859106
1171,1268185.62,1078369.6423317457,1267310.6513902382,1269498.08,0.2452261220821093,0.48987433273843806,0.40150703582172026,0.45172685547941344,0.30304702243847725,1221640.2741635283
1172,674474.26,621098.3672062798,701027.7768061063,634643.98,0.3165976276977644,0.677654297378145,0.6456209898533394,0.24218345622834586,0.4412189160738897,646432.5284718587
1173,702078.28,587689.9782929565,693525.3518221386,714907.68,0.1448998396863274,0.5759463447076412,0.5134006513816842,0.4160911810120505,0.43900897930162214,687576.8572330729
1174,839784.99,731805.9278831898,846809.8108074139,829247.77,0.3762702058892519,0.594755117849384,0.5378520564659499,0.28825544166919864,0.3354743524415494,797645.6618340333
1175,379076.33,343807.99103636795,379519.9735287391,378410.87,0.0224205894914159,0.6123247010873418,0.5606925146752952,0.4294579525357333,0.5481214579728507,378111.36638613767
1176,352456.36,349128.21213069576,356257.1479623154,346755.18,0.2557756567053469,0.6388910849330374,0.5952288136746995,0.3012405703275445,0.44298377296710867,350224.5220998135
1177,696110.52,609568.7284518627,693637.5419013128,699820.0,0.185873446825791,0.4232547766079355,0.3149016128520669,0.5577567885139565,0.2563697646602524,679596.3771026914
1178,924761.27,749667.6543878401,917455.0766385688,935720.56,0.0031059553235308,0.5254003409203929,0.44769084645826157,0.5505937059860606,0.4463003386904085,925085.8278117585
1179,1328086.08,979884.5223334772,1296588.20874123,1375332.88,0.0,0.4512669826442247,0.3513174806992429,0.648682519300757,0.3513174806992429,1324252.588266351
1180,538946.7,493668.8968480204,542361.0617906009,533825.17,0.1680336162729993,0.6269304360602014,0.5796799701400126,0.3496921352506387,0.482274248476362,530062.5004327501
1181,907535.48,820593.1315545933,903701.4997477992,913286.45,0.2155063061352588,0.622550911426782,0.5739865881165673,0.33420483512435556,0.45028885874038566,890107.1186196993
1182,251967.12,219516.78511070152,250298.68194886425,254469.78,0.1672219011274955,0.5088353459027593,0.4261563529353379,0.4778844214525738,0.3548936774199307,246631.5709655229
1183,202207.34,184913.77928819568,200892.216950831,204180.02,0.3173859795116613,0.543265129868486,0.4709150720907826,0.36116078981989364,0.32145323066844494,196877.75977416636
1184,560093.93,504136.9562334767,562921.4980787057,555852.57,0.2250678702531216,0.5172419576376188,0.4370849481906553,0.43622095996518984,0.3387111697816885,547296.6615431535
1185,312464.47,252160.27264884545,274838.63959546987,368903.22,0.1077745380556846,0.4761876021094162,0.3837142860039919,0.5498658058597705,0.34235965608454483,304598.4064709721
1186,184177.64,169147.9080508912,196842.96933510463,165179.65,0.3958599951094489,0.5038360089233835,0.4196572148621494,0.35060829305137714,0.253531711839174,177851.94695704052
1187,356826.88,360128.8655658785,368118.4375595087,339889.54,0.2210943815079636,0.6131860332841967,0.5618122465312065,0.34130690313124656,0.43759871536078987,353999.0587729714
1188,725113.1,690014.3574900071,722979.4569928577,728313.57,0.3268890996802724,0.5292955593668355,0.4527546304386369,0.3683568234012511,0.3047540769184764,713829.1179811708
1189,234360.07,199054.45062554852,223622.71100893457,250466.1,0.1790290653162984,0.4588828021135303,0.3612180460093402,0.5244214178267933,0.2965495168569084,227184.67235215206
1190,1107362.69,928216.9469724802,1070691.9319379386,1162368.83,0.06993629031634,0.6147639846171281,0.5638635832640173,0.40563465367760676,0.5244290560060533,1108805.7891348281
1191,361909.75,362755.58102635294,370094.1264964392,349633.18,0.1738001023757019,0.6678941374758626,0.6329327819803721,0.30327089794905254,0.5229289996752456,358119.0642586578
1192,251332.64,194241.7754602491,241627.1801569848,265890.84,0.2579007709618898,0.41636984134793975,0.30595119701407253,0.5150530816106801,0.22704614742743018,234915.41824320177
1193,1214978.61,1147663.6266379794,1234952.6272535447,1185017.59,0.5319208932497612,0.6351687628543189,0.5903897949723653,0.19172997888511742,0.2763491278651214,1174722.2800803047
1194,572427.34,521468.22565974976,577692.2766711805,564529.94,0.1337535897027919,0.6218786517313675,0.5731126505125286,0.3697896340948118,0.49645677620239625,563637.5767897038
1195,246227.01,224515.0452532306,235283.63927554744,262642.06,0.21889615226032,0.604888342992801,0.5510252491523921,0.35069590542503065,0.43040794231464935,244701.71704779888
1196,288366.38,270520.35768368084,297761.6583150374,274273.47,0.2594371092578825,0.6338033432161767,0.5886147494427805,0.30465665036132483,0.43590624038079273,280455.6061650493
1197,409804.47,383013.1034004522,416189.9920307084,400226.19,0.3324863329097062,0.5296085293883848,0.453161491466651,0.36502217813728266,0.3024914889530111,400330.2157470607
1198,410129.65,392687.7403717642,424055.54133330286,389240.81,0.3273421438325254,0.5608259747584051,0.49374417044767743,0.34053696097895164,0.33212089518852284,402224.83838307636
1199,369666.92,281291.3306917953,370994.04727182863,367676.22,0.1392941376642859,0.45107135274113874,0.3510631618252312,0.5585437409026263,0.30216212143308796,357496.4629926648
1200,418035.72,386724.4881483309,419358.7049208953,416051.26,0.1861157347895983,0.5601143916499092,0.49281911240663273,0.412786544027687,0.40109772118271464,411958.35506627796
1201,630624.97,565059.7259521415,629895.3134538777,631719.46,0.126887271612912,0.5392388170028111,0.46568086536540515,0.46652083747023887,0.40659189091684905,622410.1858458593
1202,537223.15,406988.4671218138,535107.1062029446,540397.22,0.0,0.5541199428797682,0.48502632900544945,0.5149736709945505,0.48502632900544945,537672.9506779514
1203,207326.31,188757.19328418467,211913.4310825589,200445.63,0.3088130699663539,0.4738372631658527,0.38065884537735933,0.4280805113071167,0.2631064187265294,201745.23012567178
1204,254672.73,222691.59649114127,256121.98653834208,252498.83,0.2040470844952865,0.5730488172820445,0.5096338657284087,0.39030835423824883,0.40564456126646464,247830.899171275
1205,358902.8,338383.0375737523,373706.5791139868,336697.14,0.2909676224253208,0.4880698435479477,0.3991611998740828,0.4260141629923966,0.28301821458228266,352954.22683565045
1206,302787.19,226891.11047843544,266509.8435333416,357203.22,0.0775844832898463,0.42325494941077213,0.31490183749575457,0.6319451755635304,0.29047034114662335,289779.7806026878
1207,249724.98,213639.7176269604,240011.7757482524,264294.79,0.169684392110423,0.4607277604307821,0.36361649182176753,0.5283991594439108,0.30191644844566634,242868.29051768334
1208,1548405.45,1224403.1742832917,1512632.8211584871,1602064.39,0.0711282578060052,0.5374542542995959,0.4633609338512255,0.49846886430297066,0.4304028778910242,1530623.1531319106
1209,668842.64,556860.7644841553,667677.1975873704,670590.8,0.0917999598878464,0.5955600140242836,0.5388984214933195,0.41877247209554463,0.48942756801660897,658930.2508165617
1210,360471.91,303043.9029872331,361080.78571192734,359558.6,0.2784208842113984,0.529473332599843,0.4529857356415467,0.39471406919952506,0.3268650465890765,344424.5562031983
1211,928678.61,756234.5351215536,914553.0099966248,949867.0,0.1489802112032357,0.56151784922209,0.4946436072504678,0.4300682906248015,0.42095149817196276,905832.167170713
1212,344943.29,320146.4555253687,354948.28864048974,329935.8,0.2911168341704161,0.6270832780424362,0.5798786647169178,0.29781694218802335,0.41106622364156054,334535.099911365
1213,756737.56,608156.167110401,709376.6226099468,827778.96,0.1920906951969023,0.39319068855742956,0.2758182983864092,0.5850731351017604,0.2228361697013372,716317.4382925767
1214,1056990.86,942982.8737609664,1063413.560401024,1047356.81,0.2148250336183235,0.6337892077435489,0.5885963733283643,0.32302382874120134,0.46215113764047516,1030121.3886302534
1215,185175.02,168052.6887922251,188335.09723105063,180434.91,0.2078874016970246,0.5146215359364097,0.43367839997908336,0.4485904740676666,0.34352212423530876,181404.75094107824
1216,415102.27,367423.20819587016,413699.5187532918,417206.39,0.1802354202448313,0.5584518896915475,0.49065785986076255,0.41754064546284025,0.40222393429232844,406769.4360225022
1217,1277623.39,1211859.3207210265,1488456.6049957883,961373.58,0.6701745796837553,0.7464077761664587,0.7350005122781471,0.08740356742144967,0.24242185289479506,1175311.692716409
1218,370902.39,333341.6049290197,380319.9377970867,356776.06,0.2164165341922267,0.6003592692095426,0.5451374532341562,0.35642277086093027,0.427160694946843,360096.0306141038
1219,490487.19,418058.8738741669,481560.15554763086,503877.73,0.0541576475328798,0.559993267452823,0.49266165095042064,0.47986209756183906,0.4659802549052811,488520.6245490558
1220,552688.81,474920.9087790788,546576.4482989737,561857.35,0.0,0.5646526217071444,0.4987188114810385,0.5012811885189614,0.4987188114810385,554197.3214336681
1221,407185.62,340825.44563621096,393818.8947160451,427235.72,0.0,0.5463714758299038,0.4749533218406257,0.5250466781593743,0.4749533218406257,409690.32689002727
1222,152358.17,140198.60658596936,157847.96245753122,144123.48,0.3004470503060956,0.46795324943333205,0.37300962752508243,0.4386129644945083,0.260939985199396,148963.99929678033
1223,386099.88,360130.32069515693,392422.5155694198,376615.93,0.2257098750359602,0.6101423029070854,0.5578553970409619,0.3423481998773294,0.4319419250867104,378306.3212998101
1224,708758.26,558105.0223807642,709283.7638277761,707970.01,0.0,0.6254890248610215,0.5778061355810789,0.42219386441892115,0.5778061355810789,708524.6688054439
1225,510894.42,466962.07386827207,509369.4440176791,513181.89,0.1649130641086788,0.5373831552591223,0.4632685050986098,0.4482174594735702,0.386869476417751,503850.8336466009
1226,395404.16,382130.9166223168,414119.6236645279,367330.97,0.3321966787519487,0.5927479948900204,0.5352427966187774,0.31036640399193655,0.35743691725611476,386769.0892991234
1227,358675.06,323750.39723298,357029.47582893434,361143.44,0.0532929439497563,0.5504322494951208,0.48023232760540785,0.49206772296277185,0.45463933308747184,357126.3056856997
1228,573368.1,504597.9743003431,548962.5643454108,609976.4,0.0886368336963345,0.5624633072840697,0.4958727027310414,0.4594430498591473,0.4519201164445182,572603.6072693288
1229,816790.42,706403.5003020011,813702.7945051962,821421.87,0.1608564390070903,0.6191734324458795,0.5695958654413942,0.36117085813957994,0.4779727028533297,800132.5195094763
1230,369324.59,326908.87655989785,369097.8529804624,369664.71,0.0641544760196445,0.5074568240222003,0.42436427449061115,0.5387061171611461,0.3971394068192094,366616.3625648864
1231,1079654.86,927715.659856988,1074825.7478396525,1086898.53,0.1382336298053163,0.6045915051919138,0.5506393600112389,0.38724388763147466,0.47452248256320906,1060218.9929590023
1232,273521.32,253665.7063657625,267903.2700930882,281948.4,0.2975161939659864,0.48057585868634156,0.3894190195539949,0.42892325103568935,0.2735605549983243,267509.5578539444
1233,481745.91,402745.9103045465,485434.5786205205,476212.91,0.1240132535102049,0.5336963009897603,0.45847559454843917,0.4743682020763335,0.4016185444134617,471476.49470579356
1234,568542.41,523459.0412281822,565227.8572368261,573514.23,0.1490735410866394,0.5775209582642962,0.5154476490053359,0.41231841619003334,0.43860804272332726,562635.7016663528
1235,1168475.98,1159233.5341427748,1204785.5197945368,1114011.66,0.4040143835084255,0.7172947722141568,0.6971536071401547,0.18049209415082443,0.41549352234075,1148665.9116513578
1236,299760.25,253000.6878454896,288937.659555401,315994.14,0.1136850223570946,0.6383641669443877,0.5945438202894548,0.35936188485532966,0.5269530927875757,299109.66017334146
1237,2495705.0,1367094.455398657,2391700.323379431,2651712.02,0.0,0.6314612169362267,0.5855699852788456,0.41443001472115437,0.5855699852788456,2543955.3687418653
1238,343967.66,323000.20222168125,354560.4289687275,328078.5,0.2634395095082876,0.6274551888262686,0.5803621487359001,0.3090886615559737,0.42747182893573876,334925.93970450707
1239,610828.85,564450.8279373836,618561.1420108048,599230.42,0.3561993157167637,0.6108187221775494,0.558734742092565,0.28408687499122537,0.35971380929201086,592333.5575137615
1240,230240.22,219091.4733155853,228596.8451630053,232705.27,0.2509953307301448,0.48305804921065465,0.39264586723560185,0.4549110813408777,0.29409358792897744,227419.3026134974
1241,615927.8,566642.4251334263,632767.7000774316,590667.94,0.3298860845300006,0.5864541001786054,0.5270607334939379,0.3169231836578868,0.3531907318121125,596084.6469668214
1242,275901.98,232650.615714846,256546.83561248847,304934.68,0.2734619693936905,0.5110184592033093,0.428994400226053,0.414857283924938,0.31168074668137147,265093.68772721605
1243,278048.37,234721.5324329983,262177.23015840567,301855.07,0.1297787525758716,0.46576561719163895,0.3701657056108814,0.5480951853337945,0.3221260620903339,271395.33025692584
1244,336423.35,327778.3933781976,337022.3445230798,335524.87,0.1140899187013852,0.5527186824328755,0.48320469042448894,0.45783417472078386,0.428075906577831,335326.67012443603
1245,347984.07,302834.8498986933,350578.5133634007,344092.41,0.2386823841322086,0.46968559289383105,0.3752616740237312,0.4756242928734882,0.28569332299430333,337329.90551726404
1246,1252018.43,1250384.6813300136,1273302.7509271833,1220091.95,0.3641714644029699,0.680295488595883,0.6490545384363986,0.2231411389004085,0.41268739669662163,1242997.2170499114
1247,1235268.47,1057082.9782994075,1175668.0812294616,1324669.05,0.2758444358909684,0.5839888734475358,0.5238559387435473,0.3448023712763318,0.3793531928326998,1199481.0336449177
1248,217158.58,194922.5546734752,224296.70500763383,206451.38,0.2426800385402673,0.5240795264394894,0.4459737876330871,0.4195751097973921,0.33774485166234053,211141.01842488305
1249,356503.21,323050.67675137817,362419.13905434567,347629.32,0.2231669630266471,0.6331885502696539,0.5878155186123009,0.32019852246969277,0.45663451450366016,346879.8570396853
1250,302148.26,269353.95835009875,301461.2890793173,303178.72,0.2338510789450507,0.4465302315964324,0.3451597043371129,0.5017051859854249,0.26444373506952434,294407.11899363314
1251,757526.98,670272.4769269535,758709.8899930954,755752.62,0.1533656191473757,0.6035491584950428,0.5492843093053064,0.3815913997318649,0.4650429811207594,743771.3737288463
1252,1195429.73,1020749.414014097,1179207.6844080596,1219762.81,0.2602997798397004,0.554129163102797,0.48503831529538693,0.380917271550121,0.3587829486101785,1152511.5190518638
1253,522986.29,473323.5439166667,518409.1746505112,529851.97,0.0,0.5772170545359836,0.5150525741585295,0.48494742584147055,0.5150525741585295,524302.8158508346
1254,373538.56,259305.4361186245,344193.6734845042,417555.89,0.0,0.5577197575265839,0.48970608804630983,0.5102939119536902,0.48970608804630983,380119.59754471405
1255,1255170.69,1023917.5589911358,1202360.673478516,1334385.72,0.0,0.577789929082397,0.515797311068867,0.48420268893113305,0.515797311068867,1270458.8374680395
1256,533089.32,494410.197321837,536581.2579780027,527851.42,0.2550601718201519,0.5782836703053356,0.5164391746586869,0.36022371814426324,0.3847161100355848,522466.5906930649
1257,396759.06,358280.20729011745,392652.867007244,402918.34,0.0770888869158748,0.562232050220607,0.4955720685485399,0.4655421436865899,0.45736896939753535,394698.2257323876
1258,663728.86,623825.4291626287,683263.824071951,634426.41,0.3169320927830378,0.5683446033860349,0.5035183876635962,0.3391306559103304,0.3439372513066318,647628.8832248442
1259,998112.35,734754.0278339958,938011.0047102036,1088264.38,0.0647156972149833,0.5844599191311642,0.5244682981322644,0.4447573362335376,0.49052696655147915,998560.4201328749
1260,545489.5,478191.8779639901,543295.1788011895,548780.97,0.0639792174469004,0.563526843965964,0.49725530041750393,0.47057948712763087,0.4654412954254687,541683.2343224233
1261,384741.18,345427.80738260667,386695.86299611087,381809.16,0.0941448209570745,0.5467510214882834,0.4754467311965192,0.47516929522952894,0.43068588381339656,380706.0552903173
1262,181805.82,159991.9710091809,191457.0722742433,167328.94,0.4562483035459572,0.2601652563700058,0.10288523654275838,0.4878076745438424,0.05594402191020034,175751.34844055437
1263,877258.04,820751.0685745862,891739.3648234882,855536.06,0.3128504469422394,0.6390429324229007,0.5954262154115217,0.27800269525885957,0.40914685779890103,854718.1762038851
1264,389080.08,346836.623635602,391442.6288466861,385536.26,0.2374525573615328,0.5070785776556752,0.42387255421412856,0.43932451041784837,0.32322293222061876,378941.7449782299
1265,1116718.72,972857.5786276108,1109431.5487310432,1127649.48,0.3500319924744807,0.49770378421176453,0.41168532273704467,0.38238571857862197,0.2675822889468973,1066501.0856044134
1266,272726.25,214804.87687870284,245797.5445055179,313119.31,0.1789004495522029,0.45460673011533237,0.35565915241168283,0.5290679802899199,0.29203157015787734,259913.0232174127
1267,454285.75,396900.2023339859,444656.7926969556,468729.19,0.0,0.5868948318540118,0.5276336846719663,0.47236631532803375,0.5276336846719663,457358.2003848484
