Id,preco,fold_busca,log_a200_d5_i1200_bruto,log_a200_d5_i1200_calibrado_cf,log_a200_d7_i800_bruto,log_a200_d7_i800_calibrado_cf,log_a200_d6_l2_10_bruto,log_a200_d6_l2_10_calibrado_cf
4499,500000.0,3,431637.492442726,396062.19184419065,439988.39418927423,403229.6393158914,425539.6335928205,390477.6614088992
4500,800000.0,1,784864.5597503925,720998.618161081,774918.5771280497,711330.6920319189,779786.2871561826,716896.3223322633
4501,365000.0,3,561199.230412837,514945.5298720933,548772.333236375,502925.2428468667,563723.543911509,517276.0272626618
4502,570000.0,3,503827.4984709743,462302.3413154213,510779.2279097973,468106.2649837,491580.91233623226,451077.52577983035
4503,360000.0,5,379672.0787301767,348432.3643650984,393310.9951327438,360312.9209368621,388287.2446150027,356248.451089658
4504,460000.0,3,467272.4898389428,428760.1743462098,470286.71614740504,430996.69316640333,480645.65310485114,441043.2678294757
4505,1100000.0,5,974008.5981417734,893866.4120298902,1008023.1474662161,923451.846325677,1014773.7695346891,931041.615754324
4506,3100000.0,2,1796531.4563597161,1647640.4290603753,1642011.1105042777,1503432.0363173329,1642124.7406922746,1506290.725326927
4507,860000.0,4,794374.3756169378,723330.8159654278,814566.173099743,740909.042935761,819314.1005466139,746343.7820901542
4508,490000.0,4,491619.89391001133,447652.6810555687,487022.59516685206,442983.58658821747,484891.76889151667,441706.00317684864
4509,450000.0,5,364878.1338064019,334855.676752678,366258.10255400673,335529.71663934155,368747.43926560326,338320.93612011784
4510,3500000.0,2,1699128.1236901763,1558309.5864172184,1495136.8523651694,1368953.369526301,1500234.9352600544,1376137.8248530605
4511,495000.0,2,484679.18585609307,444510.45870285557,466112.44057252264,426774.4421458736,490551.64229979884,449973.97017389414
4512,685000.0,5,587841.1720531908,539473.1425462716,572792.5088108229,524736.2634007357,574110.122681574,526738.502994084
4513,199000.0,2,199802.38439917174,183243.37444432802,191337.99397906064,175189.8437669331,194243.13782232717,178175.64628910285
4514,790000.0,4,802232.3573114299,730486.032051677,801211.8066589112,728762.244817398,832494.6135851573,758350.4031705337
4515,800000.0,4,935380.0538308084,851725.8843473678,929058.5922030843,845048.4872960038,937804.8520127995,854281.4283884142
4516,470000.0,2,489312.0191292325,448759.3369370212,493799.1357114018,452124.49257199944,501243.63788006996,459781.54043862893
4517,560000.0,4,511669.11156079796,465908.8300552756,510557.35400035436,464390.21531759267,510797.327842542,465304.34333939257
4518,470000.0,3,393673.69478598575,361227.34738810343,399829.7673555512,366426.05806820595,398232.42848500947,365420.4099841964
4519,173000.0,3,196517.68166378053,180320.81341085894,199301.23530270526,182650.6478072019,197470.95766063852,181200.50791152162
4520,1100000.0,1,1157979.993518704,1063752.9301242547,1163246.9780136987,1067793.8331807368,1147224.1105603199,1054700.1906778456
4521,950000.0,1,471604.3893443474,433229.0314447529,465554.5393043315,427352.29532022047,465747.6945691333,428185.0230901365
4522,890000.0,1,565890.4992604776,519842.89891627326,495020.4229481103,454400.2820665721,505031.80087327113,464300.8561067095
4523,420000.0,2,342907.38242108753,314488.26832405006,337990.2322688317,309465.22828292043,343179.78345151694,314792.48325239914
4524,800000.0,4,603713.4779746744,549721.3606539156,597623.1365263014,543583.07617293,612919.8059261963,558331.5187273463
4525,260000.0,5,226815.25155410994,208152.71598949347,226451.48337269985,207452.6174814022,216704.22250264426,198823.28014071658
4526,590000.0,2,567974.4915784643,520902.5044826782,564755.6647775081,517092.57853769325,575471.7540800975,527869.621824855
4527,650000.0,1,598021.93758354,549359.7401886369,608167.8926813174,558263.1527248957,595506.149913864,547478.4256035371
4528,1190000.0,2,884745.6830412408,811420.6693431276,864417.5606974417,791464.2265171389,866940.9527794843,795228.9398108147
4529,2950000.0,2,1299631.8000367116,1191922.295071822,1348219.183188825,1234434.9554134067,1316666.4601992958,1207753.8497539093
4530,375000.0,1,374960.6411083651,344449.3712264208,373669.0581383824,343006.70749382355,371276.1337914675,341332.6180119582
4531,352500.0,3,335183.373581177,307557.76301778556,345407.6627247606,316550.6388278401,341300.66198467126,313179.4874284351
4532,700000.0,2,726825.5374065229,666588.4619304648,755574.8356663159,691807.385777725,731878.7656061263,671338.8875874783
4533,550000.0,3,442814.4551518723,406317.9560589563,428145.9028168251,392376.52685252036,425646.4479279762,390575.6748687605
4534,280000.0,1,277499.8641554897,254919.16549222902,269641.6202565106,247515.5016266661,271113.0090364619,249247.67505656974
4535,370000.0,2,289432.0655109824,265444.82197302586,285498.3963902149,261403.4903323242,284318.8751026255,260800.45808330263
4536,450000.0,1,379556.10065233,348670.8893722618,382820.86944237316,351407.54399504676,372210.247789872,342191.39547589316
4537,420000.0,3,391110.10607382917,358875.0481043277,394440.5830119954,361487.11220563843,388232.271436267,356244.207276246
4538,1500000.0,5,714423.118040348,655639.8274227354,701529.1392763203,642672.12567923,678157.3960196507,622200.5107753202
4539,1190658.0,4,745940.51489108,679228.5575410139,767620.8993342147,698208.7946261424,776090.8900213292,706970.1470019777
4540,800000.0,5,1108892.1899019813,1017651.6767990335,1143096.2638027016,1047192.574882777,1135916.0871768089,1042188.1023307955
4541,420000.0,2,415292.37559493224,380874.21485913027,413375.551930078,378488.3328902539,412485.37607250595,378365.22458645416
4542,299000.0,4,359866.0337592451,327682.00967605173,354439.81873044814,322389.6051005605,354605.3326483537,323023.2275284174
4543,360000.0,3,340347.52024926065,312296.28384643554,336200.5022151879,308112.688962732,335953.35056427284,308272.7631343117
4544,400000.0,1,328498.3368882007,301767.79422927374,319399.0514370742,293189.9621442803,331669.5162725822,304920.2843931413
4545,300000.0,4,310320.72540732095,282567.7041074421,309983.7924150633,281953.5140894186,306806.36155277793,279481.36141908355
4546,280000.0,3,387069.5781547668,355167.53804820386,369554.04831048864,338679.7187742695,369751.02590446145,339285.7080778182
4547,450000.0,5,412071.32959158026,378165.7796297999,409920.1644643234,375528.6112945054,390119.72004640335,357929.72324873606
4548,490000.0,3,462931.07455268817,424776.57587739034,467058.35661170544,428038.0463740014,463463.2714296355,425276.6137170807
4549,930000.0,4,712971.337698921,649207.924232453,718338.4011245836,653382.6653467596,704146.9498149417,641433.7277016386
4550,1100000.0,4,893117.7603566,813243.2492554086,907896.301517506,825799.7963289899,874814.3736200402,796901.0515000449
4551,800000.0,2,956582.6083451153,877303.9701954756,894187.5274218825,818721.728861249,931263.2846568334,854230.6280122885
4552,3500000.0,5,1537858.6237171995,1411322.4183173282,1641863.0214696776,1504113.7124689324,1606511.3941853333,1473953.1204633825
4553,390000.0,1,408779.08247774985,375515.94085652666,405452.3551044311,372181.94640693004,411170.82560718,378009.79266139516
4554,550000.0,4,743783.850374739,677264.770751999,762316.1982540861,693383.7710367364,783535.0775505005,713751.3351585142
4555,275000.0,1,275677.2456725294,253244.85698724678,279514.7302582368,256578.44885405546,279242.34000856243,256721.37339278247
4556,340000.0,1,353469.883704131,324707.3581628986,352583.4919581349,323651.37026798516,347748.575647606,319702.56348983425
4557,475000.0,5,561061.7004132997,514897.10669148195,563610.857977373,516324.9363039527,580633.3527730771,532723.4809927912
4558,1250000.0,5,1411593.1052315566,1295446.1250410883,1409974.3568994936,1291680.0833627032,1360057.7306199404,1247835.1185764093
4559,900000.0,5,1101214.6477976553,1010605.8488391008,1105512.5242073117,1012762.0424010319,1063672.5692989533,975905.6227948719
4560,1100000.0,3,941408.8066597291,863818.4632132032,950827.6624555961,871390.9285948355,941114.8340204295,863572.4865457553
4561,370000.0,5,369215.4993309779,338836.16046351125,366877.62221855926,336097.2597354541,369335.24628155684,338860.2413429323
4562,399000.0,1,504473.0650032963,463423.11963039293,506889.5690697691,465295.4756697994,497175.1721832914,457077.8665433543
4563,370000.0,2,355058.03993638256,325631.91654183995,357338.52967185015,327180.6079035613,353803.22758881573,324537.1725433576
4564,295000.0,5,219039.28639181188,201016.5632974604,216136.17595848575,198002.74552060757,221428.33604164235,203157.59231393374
4565,2800000.0,3,2158023.5160047603,1980160.525359284,2225129.7534007244,2039231.6700718666,2154336.003238173,1976831.3407873113
4566,475000.0,5,389829.6230266123,357754.1380050965,373265.77624218183,341949.4593030486,377572.34414196614,346417.6705269744
4567,560000.0,2,528632.0024835254,484820.6004429702,526475.2127590635,482042.84132150386,526758.2280634801,483185.6032369192
4569,380000.0,2,291307.1592374853,267164.51367178623,289160.1349639513,264756.1930303489,284763.41767988476,261208.22878704115
4570,600000.0,5,658780.9611089398,604575.950503404,674740.7335499398,618131.2182701802,675604.458342158,619858.2239607301
4571,369000.0,2,351171.2078496869,322067.21319955314,352009.9785505839,322301.7648728305,354928.3319018441,325569.20997007925
4572,480000.0,1,382640.6435317476,351504.43705394847,384387.06508875,352845.2215341807,389161.98042114987,357775.96650604374
4573,330000.0,4,348978.1435703889,317767.85995498236,348134.9253000081,316654.83153442654,346154.7874896979,315325.31066084857
4574,680000.0,2,736184.2136837366,675171.519767966,730531.5961230478,668877.6940224996,724854.9219215763,664896.0453745758
4575,850000.0,4,1058081.907198878,963454.1002131763,1025112.7708532745,932416.9687330285,1005586.7124727267,916026.4539640981
4576,1350000.0,2,1005495.8314163554,922163.4150788538,1000193.4286633595,915781.162226583,930747.5544975749,853757.5582530843
4577,200000.0,3,318857.85941004887,292577.7878330341,312362.16156445356,286265.91839007474,311793.863057371,286103.87582554633
4578,550000.0,1,434343.46876201435,399000.1037685998,431528.1971200124,396118.0698832852,423423.1376929458,389273.95262294804
4579,185000.0,1,215670.13380292777,198120.6394387062,220425.7261773365,202338.14102698135,210961.72781183952,193947.61014933884
4580,285000.0,3,347691.0270003168,319034.54322049086,348415.2252191855,319306.9350298832,340380.6601421357,312335.2883465961
4581,850000.0,3,935625.5086997609,858511.8211670029,921369.1356651792,844393.5093688924,917873.259836289,842245.8818808455
4582,271000.0,1,248337.48997477134,228129.78989183097,246884.1285391748,226625.43290202876,260786.02628884552,239753.56612634682
4583,560000.0,5,594960.3641296272,546006.5619535093,615560.1492893903,563915.7769488107,620306.921975862,569123.4600642243
4584,630000.0,4,1051855.3889356211,957784.4403220357,1046182.7717559726,951581.7152189622,1039258.7588151011,946699.5772523661
4585,295000.0,3,335158.0492358628,307534.5258896682,332884.7218032683,305073.924856209,325701.4889741106,298865.5948641884
4586,430000.0,3,487765.7814344893,447564.42126530997,489284.8336062397,448407.61616295716,484302.9148067089,444399.1925983263
4587,530000.0,2,261921.02436591638,240213.81169725687,257286.90524112034,235572.9345495403,255453.63328828182,234322.9043677821
4588,300000.0,3,255379.94751834776,234331.6869782629,264983.9880575516,242845.94625686543,256655.95420109958,235509.00755582578
4589,1050000.0,2,980511.3582927841,899249.578601656,980174.6366005276,897451.8749744439,964077.5336451113,884330.5331442056
4590,600000.0,2,766675.3429570372,703135.6375909812,750965.9279913203,687587.451206826,716501.5172549147,657233.6214048897
4591,380000.0,1,389244.75090110634,357571.1554811499,385762.35808270547,354107.66141626827,387826.85263543896,356548.51711999415
4592,240000.0,5,286078.28782805457,262539.5434787489,296308.95780934003,271449.1773920725,295461.91897330806,271082.4330440858
4593,580000.0,2,565914.9501727949,519013.65156374255,563327.8078995361,515785.22698575404,569409.8266616894,522309.12765429413
4594,3328151.0,1,1320053.7956728332,1212638.4746956679,1318202.1262273537,1210033.7485293064,1271193.428929069,1168671.3516028563
4595,740000.0,5,989924.8516754139,908473.0638255888,982762.6221724332,900310.6329712663,1003068.3843758287,920302.0784914232
4596,420000.0,3,380040.39707953075,348717.6978182171,385285.76075749105,353097.12800506223,385960.5015549707,354159.6179208005
4597,598000.0,5,524652.1547225915,481483.3667796557,526697.7098036343,482508.73384826985,527021.201223762,483535.0355470365
4598,300000.0,1,393337.791546461,361331.137522276,396027.3376712025,363530.32238981273,388404.1774305467,357079.2805217377
4599,370000.0,4,339728.72108616284,309345.6442867992,336651.9946201609,306210.2446352091,342596.96924373513,312084.36128147173
4600,290000.0,1,249700.0920146472,229381.51437811228,247457.6019133039,227151.84848183455,246142.50117547787,226291.04508351293
4601,452727.0,4,321145.4073903032,292424.298544084,322335.4559589083,293188.27870051196,320527.056358294,291980.05422471405
4602,320000.0,2,294429.6421821103,270028.21478896023,297247.51985833247,272161.03545952553,298492.2515598191,273801.4347904908
4603,630000.0,4,652913.6270665582,594521.3757105621,632035.3810694991,574883.5941808757,657209.7787588513,598676.9074012878
4604,500000.0,2,454335.36509735964,416681.4409156824,457318.39745521423,418722.58058005443,456137.8670400571,418406.8491064768
4605,1100000.0,3,1435646.526124748,1317321.4092979054,1411392.9607622786,1293478.378105445,1441999.6786198295,1323187.355090478
4606,355000.0,4,319893.77790494595,291284.6064735452,340167.4017468092,309407.77114164754,329281.3667555276,299954.6821813225
4607,385000.0,1,299558.90894555714,275183.22330196126,306059.1186942038,280944.67100051505,305745.21869320876,281086.78808804706
4608,350000.0,1,347709.4351254842,319415.64838495536,350030.26756992325,321307.6571030351,354325.8672633765,325749.394843395
4609,680000.0,2,620639.463118223,569202.7644069031,603946.1587459251,552975.5538563707,630661.6425528798,578494.2881966272
4610,2400000.0,4,1517550.513594326,1381830.8910259528,1575118.3253655853,1432688.281808007,1585656.1927028212,1444433.3853975546
4611,790000.0,3,760154.5207846075,697503.0457581736,765276.7299673684,701341.8169135635,778545.6842733326,714398.0820971669
4612,450000.0,2,540032.867238784,495276.59642930055,527617.608831574,483088.8238015176,529828.6942616955,486002.0852264981
4613,250000.0,4,317826.7836485786,289402.4704329751,319667.5829657108,290761.6480701947,314659.70156360464,286635.2618362861
4614,350000.0,5,384238.85700174357,352623.3845634102,383167.8781289763,351020.7929255454,383916.51445287495,352238.3635269498
4615,867833.0,5,1116899.3463506396,1024999.99817831,1108738.9689228814,1015717.7942973549,1104859.0335227302,1013693.6631929758
4616,550000.0,3,414949.43176215986,380749.5510136426,425659.91070063115,390098.2265209807,420105.9455347657,385491.67740590294
4617,850000.0,2,776764.3191691338,712388.4703404628,777045.1315849713,711465.6758506872,774331.0674680896,710279.6007859755
4618,790000.0,5,988032.3636255913,906736.2911665674,992946.8526883435,909640.4251461418,994211.7207708416,912176.2058678524
4619,185000.0,1,160181.63574931212,147147.34739298807,161928.46662115483,148641.0206452698,158255.07678447035,145491.76409724867
4620,550000.0,4,369682.16454267787,336620.25102313625,371252.4150601607,337681.92273819377,380962.32103102695,347032.79160269204
4621,550000.0,1,581701.7164826305,534367.526926286,575366.3206032269,528153.1958149488,562834.5351103917,517441.78494564054
4622,370000.0,2,337569.9298300169,309593.16746394016,343396.95182199177,314415.642647113,336374.6546593101,308550.2641746724
4623,760000.0,5,739139.0128801663,678322.0791838852,747205.8310958161,684516.6264734699,752339.1327316727,690261.2806545931
4624,1480000.0,3,1383240.9397412718,1269235.059591679,1308361.83952996,1199054.9742123238,1243230.9356219657,1140795.9917486126
4625,175000.0,2,191510.28087298377,175638.49507339546,199584.20643358293,182740.1093547222,198402.21102063282,181990.6873936675
4626,1315000.0,4,889521.0475379651,809968.2025044658,874392.6839911261,795325.7427577568,871582.3861934441,793956.9135704959
4627,930000.0,5,760540.5429331111,697962.6746743894,773193.4888246795,708323.9671796048,759604.7991114235,696927.4342041048
4628,650000.0,4,416283.3248408832,379053.7135542731,430622.0163088913,391683.02896297746,425125.8109895705,387262.96230763855
4629,460000.0,3,343227.0526603355,314938.4869408945,351161.09164053475,321823.3985123586,337734.9109798203,309907.5334114025
4630,690000.0,1,556745.4031424813,511441.9568911645,544114.4627363562,499465.7874344282,566343.6182372111,520667.85961482895
4631,3600000.0,2,1770764.8023509248,1624009.2364551986,1763732.1896121455,1614880.3503118004,1734146.9461562491,1590700.9964711755
4632,1250000.0,2,1092966.9361575474,1002385.1824383815,1062297.27090518,972643.6922103636,1055740.3253647052,968411.1206923788
4633,550000.0,1,397534.83175232616,365186.6564792763,381345.95124739734,350053.6539073799,378582.6900556246,348049.8986322557
4634,750000.0,4,894994.8372342517,814952.4528642072,914785.6717051595,832066.1953530745,916046.1202067175,834460.5877867424
4635,600000.0,2,354037.45617863035,324695.9156415706,356740.9123731416,326633.4270796387,350970.6075170691,321938.86241702206
4636,200000.0,2,356333.5915205756,326801.7543156393,351197.80844239553,321558.13862585905,351320.38548006164,322259.70728862257
4637,1495000.0,5,1093314.7800312852,1003355.9883457667,1123775.0053415357,1029492.3347204871,1119138.4034851945,1026794.7977324531
4638,690000.0,4,506960.9124454248,461621.70094791276,504974.9562514507,459312.6057752179,503279.8811206577,458456.42065097654
4639,1300000.0,4,720901.4663791626,656428.8349579974,744663.0809091347,677326.9364801177,735043.0694671806,669578.1558004322
4640,606900.0,2,417874.4360307164,383242.2820305761,417122.8527646526,381919.3767415272,419815.24358331517,385088.7768086517
4641,912000.0,3,863343.468717132,792187.2231241484,879130.9885318965,805684.1409881471,870056.0553121947,798368.5348050023
4642,790000.0,3,1010813.1903567355,927502.579657928,1044266.4755542349,957023.4120908913,1018992.0307974813,935033.0586617738
4643,720000.0,4,635180.0606764896,578373.7815274751,626145.1865367417,569526.0203727668,652164.8087178955,594081.2559675014
4644,2100000.0,5,1184867.0785253732,1087375.2924095367,1192038.8444261278,1092028.9623747228,1176631.2734586569,1079543.7514021862
4645,370000.0,2,288363.3638332037,264464.6910186362,290909.15238496417,266357.60047881637,292759.77472559846,268543.1395620188
4646,831000.0,2,585517.635873484,536991.7266841551,580262.9944008362,531291.1524719975,598506.9791260015,548999.4087299814
4647,1550000.0,4,1315891.6999663054,1198207.1001718082,1388740.1585448321,1263163.3570522906,1359808.5409667925,1238700.3332501657
4648,645000.0,2,477410.248685815,437843.948792521,479484.93826576404,439018.3553015065,485195.52681036526,445060.9042626452
4649,319604.0,1,339203.2180078797,311601.59854491486,342119.39045385463,314045.92682627763,341321.43449080136,313793.77292206587
4650,1290000.0,1,1023055.6580968858,939807.6478625982,1026730.1629430776,942479.2473592488,1001125.770011502,920384.7189089553
4651,480000.0,2,416167.8615454734,381677.14321425563,416029.03823574714,380917.87571998977,426949.34987500636,391632.7608765981
4652,360000.0,1,341450.4785043897,313665.99512455787,341191.3984223178,313194.083505603,344671.40787341434,316873.5700888827
4653,246000.0,1,209307.53582446073,192275.778317893,204571.42122181712,187784.80078123428,218513.46745301932,200890.30004417695
4654,400000.0,1,393947.3282853269,361891.0750821787,394225.48024263844,361876.32088638574,398791.77337346686,366629.1141774576
4655,450000.0,3,460263.7938410583,422329.13082591107,444565.8209269511,407424.6457224339,448585.8403432972,411624.9957718434
4656,550000.0,1,491419.5647668176,451431.8078610609,492267.0054708988,451872.8031580442,487891.11115472973,448542.56742703234
4657,380000.0,3,340838.30175711686,312746.61543977814,324721.34894973785,297592.5595865738,323498.0594560244,296843.71502649295
4658,900000.0,1,735092.6380031168,675276.7335923349,722829.4120473104,663515.8338805386,734642.8497091263,675393.7147379991
4659,450000.0,4,447141.15446815954,407151.82417860586,459063.7754836558,417552.94262437354,453486.8567813156,413098.09704548965
4660,570000.0,2,338440.3201775423,310391.4225240283,336432.1077486137,308038.6031490942,336743.04281004827,308888.17982811015
4661,1400000.0,3,1198626.1080233098,1099836.0704460253,1202741.5715796284,1102258.7334193473,1236512.2238922797,1134630.862494404
4662,280000.0,5,157055.0723525974,144132.45866899105,149460.18226553738,136920.74592950597,158784.70703520888,145682.8848295179
4663,980000.0,1,939178.6829171969,862755.9037765616,903674.3763145624,829521.1115698036,923231.9137549197,848773.022214118
4664,220000.0,1,233838.03782845134,214810.18610577888,229150.58706533155,210347.06159814761,229978.8500551656,211430.9965875681
4665,330000.0,2,235568.27976455624,216045.1018935975,235615.06378375285,215730.10856342985,232505.82481853824,213273.30307501956
4666,200000.0,2,200302.2057097537,183701.77209481472,200429.55616332305,183514.11499783455,201024.54875704448,184396.10941377937
4667,650000.0,1,469221.93816363724,431040.44490738324,474995.5177562187,436018.5706346263,489474.2881035051,449998.06074728223
4668,465000.0,3,419974.3259212208,385360.2964406905,414286.1864120788,379674.71807594097,413237.28349525534,379188.95286870404
4669,155000.0,4,170996.70603813036,155703.8981901973,174639.57350140705,158847.79350614286,172247.2387002356,156906.43612791746
4670,350000.0,1,351769.35543493595,323145.2051557309,345450.8506654807,317104.0157245919,349384.56421685603,321206.6091597706
4671,370000.0,1,316871.01690053474,291086.6116737893,322599.69848232047,296127.9720782824,318146.658921976,292488.0489694736
4672,600000.0,4,454814.0820813693,414138.5361895469,458233.537567738,416797.77895565546,448572.6515717919,408621.56417537783
4673,420000.0,5,440346.7026687446,404114.6329864441,433722.02014735376,397333.5347545675,429762.74956582225,394301.6825614806
4674,890000.0,1,600997.9241271416,552093.564972731,598688.0754385062,549561.2256338502,596929.8345413129,548787.2896992386
4675,490000.0,2,561326.8054968383,514805.75827263255,570320.0693873523,522187.3699796966,569298.5042542227,522207.0136639663
4676,680000.0,4,749352.2575844766,682335.1766642228,777852.2901751531,707515.0121517419,780271.441365923,710778.3671945322
4677,458000.0,5,389019.6992246916,357010.8553644488,389370.7448275143,356703.25043624354,395017.2087408291,362423.10485169914
4678,710000.0,2,477902.427485937,438295.33732041833,478357.0769700188,437985.68092208344,474061.16873659566,434847.5630447803
4679,680000.0,2,512206.5592506853,469756.44766130875,529840.1556579433,485123.79669518635,524622.5640510474,481226.59804405813
4680,340000.0,3,329516.0299957811,302357.5184568619,331903.807911953,304174.96124758065,329681.4468896429,302517.62756967766
4681,3550000.0,4,1579798.0001839185,1438511.3765107451,1639771.8614818922,1491495.5231940055,1613722.7676329,1470000.2756410602
4682,1600000.0,3,1241382.5082219448,1139068.514046336,1279668.997851252,1172759.2710668533,1281605.1376104595,1176008.38436264
4683,487000.0,5,410585.2662531589,376801.99074036087,412701.7120378293,378076.79210647714,409145.1039042015,375385.2632509504
4684,700000.0,4,505550.8936349596,460337.7848398329,520931.5832770764,473826.3551162326,496179.9023538399,451988.78509819973
4685,450000.0,2,405223.6102805519,371639.9179900349,397128.9382575483,363612.86748036946,412998.0186968079,378835.46220681164
4686,2995000.0,3,2216724.4720404567,2034023.3841653508,2237766.026760086,2050812.2481422974,2080189.0134812044,1908793.6284915998
4687,300000.0,2,382078.98195163487,350413.44560331135,381193.74602602486,349022.5408056676,375362.08253360516,344312.71239565575
4688,350000.0,2,323233.37868201657,296444.78578594764,328106.33104273694,300415.4882098807,326749.0962051565,299720.9170085908
4689,3800000.0,4,1892603.3354528253,1723341.4835023952,1940205.856407582,1764762.7800439948,1902510.7421039375,1733068.0160169094
4690,630000.0,3,668086.7884686292,613023.4801559593,669252.2977547713,613339.729408632,683600.9054673291,627276.1966968807
4691,700000.0,1,540956.5506514588,496937.8737510151,538379.6772974973,494201.5841809759,534690.9891543608,491568.02321683685
4692,520000.0,5,524977.3234249093,481781.78034787235,510761.0705983747,467909.1495675761,508475.1953559156,466519.318559292
4693,650000.0,2,590583.4990701533,541637.7466474427,582940.5126507026,533742.6990473659,595383.8342813604,546134.6055900248
4694,250000.0,5,233711.0013207797,214481.0780942517,229265.390703296,210030.44312594226,239053.97147300412,219328.88150505698
4695,2000000.0,5,1403992.2042411482,1288470.632104524,1342976.4325266767,1230303.1624878387,1348343.531290725,1237087.494427884
4696,300000.0,3,247917.37841572336,227484.17829951592,258181.75138632616,236612.00128080853,258066.49067008495,236803.3240853841
4697,460000.0,5,557213.3154561956,511365.3698461612,575222.2056198455,526962.1130847865,565497.6749617974,518836.695240128
4698,1000000.0,3,932608.7983437584,855743.7462507214,926279.7794057265,848893.8942209935,927789.8749633235,851345.4260318886
4699,820000.0,3,574444.1766488021,527098.8356643858,572280.963468066,524469.8486008483,585246.69644616,537025.7981522031
4700,950000.0,2,746671.3013372313,684789.4697013391,753652.3973900888,690047.1934904542,766237.433632453,702855.4598064832
4701,370000.0,2,391427.52063766064,358987.2060221475,389892.2259426759,356986.9043171543,389345.4457466676,357139.39345999085
4702,365000.0,1,443202.5428989727,407138.29797240597,437710.2612416905,401792.8492467593,448549.9762822475,412374.3052108346
4703,445000.0,5,405128.09048871585,371793.8356484187,392887.4383949254,359924.89983581373,399483.44230088627,366520.81552863016
4704,370000.0,3,380384.73224469094,349033.65308769705,391526.86918225256,358816.82409769454,392171.553525415,359858.9156050883
4705,1800000.0,5,1128770.1275718573,1035894.0422744764,1140998.4472803674,1045270.7613354675,1119388.1629538978,1027023.948767169
4706,750000.0,3,665780.5072318024,610907.281221299,672831.5404775493,616619.9449124732,676611.7956145878,620862.9485404479
4707,380000.0,2,509124.8574321381,466930.1478553283,501773.14314267394,459425.5261358498,508313.0620166486,466266.1927591594
4708,550000.0,1,533218.3738473073,489829.36730417836,518816.177682855,476243.41653577035,537034.4104702004,493722.44700021367
4709,849000.0,2,807490.8689837764,740568.4977710573,776907.3479749969,711339.520618247,798441.6141769978,732395.7604115101
4710,1300000.0,4,1126513.6425975943,1025765.7564337604,1133973.3235069148,1031433.8080563948,1131557.0266661153,1030777.5130065999
4711,381000.0,5,289335.082518536,265528.3665653752,291868.7714869398,267381.514593101,296920.6183700182,272420.77059673617
4712,300000.0,2,307789.0417049347,282280.4281770725,305499.67972355,279716.7465206827,304325.3639624773,279152.04116903513
4713,550000.0,4,423967.2166253352,386050.4091739187,435848.1795527085,396436.6164983741,433853.8013247331,395213.61433772766
4714,570000.0,4,402971.1679542323,366932.1074216449,391962.91181764205,356519.6732341633,406353.5388745863,370162.59926082223
4715,750000.0,5,652829.0274642423,599113.7465949624,638407.9129692413,584846.6549823215,662165.7499456967,607528.3853752987
4716,290000.0,2,279844.31118042505,256651.67136995512,274455.6068200699,251292.6673885207,279993.1236954839,256832.52613319972
4717,360000.0,3,351992.6036624948,322981.5865404918,351186.4236720647,321846.6141836623,355537.211643958,326243.0288207021
4718,299000.0,1,432362.6005575717,397180.422626905,427126.3749308655,392077.45024088124,418413.23416878923,384668.09910787083
4719,670000.0,4,830570.8121763441,756290.0840324805,844644.8040471289,768267.8142719688,835584.5009148037,761165.0968201391
4720,274000.0,1,289874.46307430934,266286.81945230084,293710.4080053531,269609.26470201486,294575.9689858892,270818.34124527214
4721,1100000.0,4,777515.0257124619,707979.2541611083,751624.4232328577,683658.7995612848,760867.0738110421,693102.2048285785
4722,330000.0,4,334766.53047231835,304827.23899093276,333035.57663570764,302920.84117579384,338652.72888252087,308491.40558023663
4723,455000.0,2,372251.5441614106,341400.47577195696,370591.14091082825,339314.75253515266,374373.6957021523,343406.0833921703
4724,2600000.0,3,1418147.688327465,1301264.8151093514,1503841.3910549104,1378203.2201570333,1431435.1464751626,1313493.2784873196
4725,420270.0,4,383150.1533931907,348883.75254543667,386000.42549607175,351096.3446208214,390883.4684077253,356070.3348975759
4726,730000.0,5,618965.8446562807,568036.8528445244,590882.2530547662,541308.3111395389,623531.3622172421,572081.8416684456
4727,2600000.0,2,1322004.7330021588,1212441.0278443738,1347542.9540130505,1233815.7972358232,1337694.0952169565,1227042.111368742
4728,315000.0,1,457874.53910348326,420616.405574157,453543.27634439047,416326.6466318933,466472.6861468557,428851.5439104584
4729,470000.0,3,319741.9652968259,293389.0262483016,314332.1648492689,288071.33808858955,317389.89395157556,291238.8265663081
4730,840000.0,1,603981.422825682,554834.2906332414,605056.3727674905,555406.9563722719,602017.2330347932,553464.3881944116
4731,1200000.0,5,734383.3026834498,673957.6725263846,725284.3543144469,664434.3215593168,702473.6204557344,644510.3275716265
4732,540000.0,4,549161.9312895056,500048.54140503897,563448.9764970271,512499.11389142385,573596.9354786789,522510.8489343314
4733,400000.0,5,423896.1115467718,389017.6093153776,425316.86354434,389633.5554403825,425537.99350073875,390425.5243170604
4734,1350000.0,1,1159507.1197508113,1065155.7911522223,1243474.7000626428,1141438.2685183473,1220236.1958690875,1121823.8325086765
4735,290000.0,5,336676.2844495772,308974.2975273962,337516.4408226483,309199.4278369403,347636.2455039732,318951.6929051071
4736,330000.0,5,392212.7768267001,359941.204054271,392276.2536469659,359364.992372014,396924.1904186906,364172.7355140922
