Id,preco,fold,ref_xgb_thr900_bruto,ref_xgb_thr900_calibrado_cf,ref_xgb_te950_bruto,ref_xgb_te950_calibrado_cf,ref_xgb_feat_te950_bruto,ref_xgb_feat_te950_calibrado_cf,ref_lgb31_950_bruto,ref_lgb31_950_calibrado_cf,xgb_thr850_bruto,xgb_thr850_calibrado_cf,xgb_thr875_bruto,xgb_thr875_calibrado_cf,xgb_thr925_bruto,xgb_thr925_calibrado_cf,xgb900_d3_mc3_i1000_bruto,xgb900_d3_mc3_i1000_calibrado_cf,xgb900_d4_mc3_i1000_bruto,xgb900_d4_mc3_i1000_calibrado_cf,xgb900_d4_mc10_i1000_bruto,xgb900_d4_mc10_i1000_calibrado_cf,xgb900_d5_mc5_i1000_bruto,xgb900_d5_mc5_i1000_calibrado_cf,xgb900_i1200_bruto,xgb900_i1200_calibrado_cf,xgb900_features_caras_bruto,xgb900_features_caras_calibrado_cf,xgb900_target_encoding_bruto,xgb900_target_encoding_calibrado_cf,xgb900_features_caras_te_bruto,xgb900_features_caras_te_calibrado_cf,lgb900_l31_d7_mc40_i600_bruto,lgb900_l31_d7_mc40_i600_calibrado_cf,lgb900_l63_d8_mc40_i800_bruto,lgb900_l63_d8_mc40_i800_calibrado_cf,lgb900_features_caras_te_bruto,lgb900_features_caras_te_calibrado_cf
4106,325000.0,5,999180.6745529176,979833.2067990816,1047645.3304290771,1006199.3539796815,1011041.9988632202,968219.201009472,1077183.250054089,1044109.3783518088,969969.3322181702,969756.4841730823,979140.5200958252,965427.5506444877,1010525.7034301758,977063.1941874715,1001229.1669845581,984932.9545266666,1004864.9311065674,975056.7158245826,1003214.0016555786,989696.6940523601,1012758.6126327515,980315.7804090029,997788.3696556091,969975.0634784681,980885.6248855591,955066.9817621945,1014048.8147735596,992430.3796655592,997482.6574325562,969581.4879849174,993973.3720930279,979882.0243167811,997094.1427565529,978419.2375787004,957090.7009532829,936129.5513782115
4107,886000.0,4,969084.0244293212,963094.2635055201,924057.7220916748,903946.7029168117,933849.2155075072,906277.8120637798,1011793.9942714608,988930.6230336099,884470.7012176514,891488.3064998313,887834.0721130371,885533.3960710615,992575.5858421326,973424.118550609,958955.8839797974,956213.0549527241,977461.8744850159,962593.0118133142,933828.592300415,931311.5116482184,1004623.7707138062,986946.911046571,957490.9806251526,944702.3355159956,966617.4054145813,950339.6404740242,935225.0099182129,929498.2434746068,962543.7259674072,947334.122742751,942785.4346489112,935046.1911975853,1007019.0201308609,995036.6865691213,965991.2845688171,948530.6427571785
4108,200000.0,2,893578.5889625549,866334.7210585976,1016990.6616210938,966750.3079527383,1035122.6329803468,983164.6178271611,1009466.2680633416,962896.0671442522,902182.7578544617,891150.5272113027,905836.2245559692,884331.4955090237,1006617.9037094116,961086.8915658051,931811.2134933472,907131.2355577777,893562.7341270447,857422.6512658357,888561.5468025208,865461.4915350259,887854.8741340637,849111.97230824,867319.3454742432,833173.8208376722,920779.7050476074,889828.7002805737,934551.2986183167,903321.9933237933,945594.4299697876,910245.8570142211,938559.8028770571,911673.87137529,911959.7563352439,881739.4214503904,1017890.0019003925,980529.7956167093
4109,700000.0,4,1875092.625617981,1863502.9633654759,1699109.5542907715,1662130.4522178115,1818649.0535736084,1764954.4035744856,1239733.7723750449,1211719.676981722,1525436.8782043457,1537540.0647535229,1662027.0013809204,1657720.1316365625,1835625.0524520874,1800207.1823644296,1845009.3269348145,1839732.1862220054,1902592.8974151611,1873651.2136009198,1708631.6347122192,1704026.1175274532,1906957.983970642,1873404.1007592068,1923378.1099319458,1897688.6772831066,1907647.8481292725,1875523.2007897291,1741356.2536239624,1730693.2148323783,1673551.4402389526,1647106.8718568734,1227157.8836789515,1217084.2515820132,1246540.7136372228,1231708.3556275903,1524883.9516201264,1497321.1227324521
4110,950000.0,4,1010375.0228881836,1004130.0485846973,1012479.7821044922,990444.3617781799,1049247.0264434814,1018268.5637561377,1062131.5422053812,1038130.7002450983,1001330.0180435181,1009274.8135174139,1008478.9991378784,1005865.6916009982,1004743.5760498047,985357.3308030404,1002663.6123657227,999795.7694270326,1001053.4524917603,985825.7216710827,1033815.2647018433,1031028.6757901498,986119.3299293518,968768.0651887975,1000673.2940673828,987307.8881398164,1013561.0103607178,996492.7186176273,1010236.1440658569,1004050.0536719951,995541.9898033142,979810.9655912195,1013883.0966620806,1005560.2187008039,969207.0935589807,957674.6771365792,1062794.5005131352,1043584.1055651908
4111,836000.0,2,1025576.5914916992,994308.3029168467,1119237.3037338257,1063945.8639001783,1138522.5057601929,1081374.3305375047,1131521.098204741,1079320.0821285138,1000207.9010009766,987976.9819783224,1027261.49559021,1002874.1068722811,1120119.8101043701,1069454.9168134606,1007232.7852249146,980555.1894250754,1034231.9011688232,992402.4635944574,1035648.5843658447,1008724.6873970388,1042165.8754348755,996689.3776710075,1042443.7522888184,1001403.7489593015,1044004.7979354858,1008911.7161694877,1029075.1457214355,994687.1972543433,1039997.935295105,1001120.334365717,1081064.956649881,1050096.8305013368,1076423.879160168,1040753.5659908716,1019795.8887403429,982365.729588117
4112,1300000.0,1,1211873.2929229736,1184490.8858456241,1161878.228187561,1113214.0170840786,1113110.3038787842,1058988.1342747582,1124859.4320787254,1085055.8873210452,1067292.9286956787,1060806.8524781351,1097045.4216003418,1077850.7359447659,1194611.4301681519,1150998.5042385717,1234985.113143921,1211473.5903660264,1190256.4764022827,1152676.4166676728,1199685.5735778809,1177516.7320916667,1168946.9814300537,1127592.9677756643,1185337.4242782593,1148587.0460717585,1177190.1845932007,1139986.0170397947,1188471.0788726807,1156785.0738060444,1158288.9556884766,1119526.322313473,1143139.8466744141,1120537.0768542665,1123162.7294411021,1097415.6856944165,1175050.7315298864,1140576.9157551455
4113,460410.0,3,868614.0775680542,855243.2544060723,997565.4482841492,964409.8957250892,921630.2633285522,887203.5563435681,980759.2092011758,950526.784774144,825778.2459259033,829197.7199161695,875571.6681480408,867928.4335335802,916612.3270988464,890304.4469173366,860539.8535728455,851385.3288817739,874992.4898147583,854218.4584321198,831918.3588027954,822083.3161756803,919188.6782646179,893473.9868539504,874578.7143707275,854267.2290521933,897091.5079116821,877874.1635830873,871447.1459388733,856307.7619619968,874516.3679122925,854336.07098019,906147.2110377846,892098.0701177326,895316.7670641779,877972.2830543004,859468.6718808622,839790.0043939715
4114,890000.0,3,1244802.8326034546,1225641.2291064507,1209618.330001831,1169414.888527629,1210204.4820785522,1164998.3329814493,1215820.5966671254,1178342.2799093288,1220683.8130950928,1225738.5557815356,1227551.5794754028,1216835.7636665981,1227389.0972137451,1192161.5486079007,1252964.735031128,1239635.5480605753,1231758.47530365,1202514.1223295962,1211000.680923462,1196684.079790284,1218207.1208953857,1184127.262288724,1225346.565246582,1196888.7393686336,1239398.717880249,1212848.5257182822,1262098.1931686401,1240172.1483683942,1235509.6340179443,1206999.0741338828,1227826.277330424,1208789.7408985542,1213024.3542313476,1189525.0942045893,1249616.2216476914,1221004.6120375178
4115,1100000.0,2,956734.4784736632,927565.0824377089,926376.0447502136,880612.1435911258,920686.5429878236,874472.6511959283,1060627.102597477,1011696.6738839373,965422.8687286377,953617.3141852058,990540.1468276978,967024.5301078067,1029739.6183013916,983162.7723175671,982943.1772232056,956908.9166621628,952800.8103370667,914264.8475885208,970517.3373222351,945286.6662326745,958662.748336792,916830.0369050829,945377.5882720947,908158.9860356185,937889.3971443176,906363.2687524421,919164.7171974182,888449.5754906429,901452.2433280945,867753.8104912383,1012059.4399754521,983068.0419894241,998690.1949129305,965595.8045883274,910057.8998899838,876655.5177008399
4116,470000.0,2,901394.0691947936,873911.919047189,945710.4206085204,898991.3819858006,935124.6356964112,888186.02335853,1033433.36472457,985757.4780165914,896898.5676765442,885930.9541015985,917287.7073287964,895511.1178422486,955862.3433113098,912627.0900930369,861009.0017318726,838204.2931628432,927124.1426467896,889626.6709436798,851600.4085540771,829461.2370198036,941534.3403816223,900449.0531598518,904808.759689331,869187.3130369864,894624.5908737183,864552.7617216993,865732.0141792297,836802.3990644496,867084.8608016968,834671.1626143086,913304.020965559,887141.5651767029,929837.9726411247,899025.1931005127,927339.7599245525,893303.0716172114
4117,399000.0,4,1029545.9032058716,1023182.4366076955,1108312.6068115234,1084191.4988390955,1091359.257698059,1059137.4536890604,1107005.4574582423,1081990.605739915,971209.704875946,978915.518472325,1086557.2690963745,1083741.6345586113,1078572.7500915527,1057761.991657089,1100426.197052002,1097278.731182248,1075319.4093704224,1058961.9666470753,993856.66847229,991177.7856324471,1036529.6602249146,1018291.4004117865,1015153.8848876953,1001595.0702067106,1071361.5417480469,1053319.8933717199,1157777.4286270142,1150687.8824139528,1202314.7344589233,1183316.3974806224,1053982.9012666019,1045330.8475047884,1054800.1285350288,1042249.2563782843,1098006.0165036225,1078159.1606701857
4118,360000.0,1,1071523.4279632568,1047312.2411430256,1196776.1516571045,1146650.2728215018,1172676.8016815186,1115658.3619723974,1231387.87573909,1187814.7847125344,1057423.47240448,1050997.3741405134,1090236.1869812012,1071160.640529432,1180996.4179992676,1137880.5495247366,1121462.8219604492,1100112.5251815987,1099037.528038025,1064337.5312112167,987856.7457199097,969602.2629710343,1093288.1832122803,1054610.7622727673,1081950.5453109741,1048405.5893123741,1034495.9497451782,1001801.5209677758,1027842.2832489014,1000438.826510501,1007763.5049819946,974038.2699441568,1155295.0033455216,1132451.8952945229,1140392.5541009544,1114250.5390490103,929203.5033111784,901942.3906367606
4119,600000.0,2,1030586.3618850708,999165.3329418701,1008350.8491516112,958537.3108420154,1004547.5959777832,954124.2958286685,957515.5743670876,913342.0402013728,948970.5562591553,937366.1867906946,978679.895401001,955445.8433684625,1072447.0615386963,1023938.4864355163,994249.9995231628,967916.2661495551,1070230.7224273682,1026945.3150217843,944214.1652107239,919667.3012605481,1080724.9546051025,1033565.8726010531,1076909.1844558716,1034512.3103620728,1010977.8642654419,976994.9468263271,960073.709487915,927991.5380510222,963671.2074279785,927646.8814576626,969146.282540187,941384.1724565306,988531.7771698583,955774.0144036133,992450.3608622211,956023.8804577532
4120,295475.0,1,918893.0988311768,898130.6106736283,1095892.5485610962,1049992.087535071,1073493.719100952,1021297.8056038064,1106883.1856701763,1067715.736684192,877482.7122688293,872150.1371169374,868343.3532714844,853150.201393743,1030455.5892944336,992835.6719265794,868784.487247467,852244.655274108,890261.4116668701,862153.1193003502,860341.0124778748,844442.8772082896,905667.1261787415,873627.2036695883,916309.0586662292,887899.6760125677,878744.2445755005,850972.2256276227,906087.5773429871,881930.2410166046,908730.2088737488,878319.1652819308,981654.5129962207,962244.7171915239,976705.5201918401,954315.8173492945,931332.7150998728,904009.1352885227
4121,2200000.0,4,1747143.7454223633,1736344.9157328976,1807278.2754898071,1767945.009630163,1820629.7159194944,1766876.5879137327,1846424.640337036,1804701.233938347,1809643.6262130737,1824001.7781028908,1752630.352973938,1748088.699538708,1824593.186378479,1789388.1730498297,1676321.9833374023,1671527.3262823385,1782499.3133544922,1755384.4578347981,1774173.8557815552,1769391.673352315,1858753.8003921509,1826048.0939940964,1797424.7932434082,1773417.6451278387,1688410.8781814575,1659978.1650478372,1813579.0824890137,1802473.7936844165,1723172.1878051758,1695943.5388023076,1861619.3343516057,1846337.463511495,1842237.2754819158,1820316.8339674883,1765501.0690801032,1733588.998777075
4122,3200000.0,3,2542477.607727051,2503340.527907442,2540727.8537750244,2456283.0325966245,2823985.0997924805,2718497.561645245,2265177.105095918,2195351.815665872,2499287.1284484863,2509636.453309126,2600736.618041992,2578033.6904973416,2703897.476196289,2626292.3548992593,2716920.3758239746,2688017.4556850754,2730030.298233032,2665214.0446637548,2614011.526107788,2583108.355724533,2637866.0202026367,2564070.6044233004,2584923.74420166,2524890.679347504,2902498.245239258,2840321.4129986423,2585048.9139556885,2540139.6520575173,2840830.8029174805,2775275.930258439,2360934.71427988,2324330.171331529,2462202.906146744,2414503.9905162775,2886705.3783211843,2820610.4558055256
4123,330000.0,5,975491.8217658997,956603.0491480833,993684.709072113,954373.472860656,966101.2291908264,925181.902703487,1005921.5033829388,975035.6548109511,948198.2588768005,947990.1882305915,983205.8548927307,969435.9499855161,996023.4761238098,963041.1930778582,975447.8931427002,959571.3020160842,983761.727809906,954579.5158916904,948101.282119751,935326.5634173915,997564.6734237671,965608.5656913497,982365.6678199768,954982.2687667094,938937.3660087585,914222.8751923594,966733.8132858276,946124.0833549304,946429.4910430908,919956.3595023339,963416.3787287562,949758.2309079425,956601.3473287914,938684.8450765734,942408.0155623428,921768.4300400165
4124,574000.0,3,946680.9630393982,932108.4341401958,1074146.032333374,1038445.2116078846,1022058.367729187,983880.2551525816,1078548.24063834,1045301.4172895537,912231.0876846313,916008.5551740446,947650.2537727356,939377.8147645636,1010013.1034851074,981024.5082822243,975376.546382904,965000.3753782935,974563.2410049438,951425.2054347314,914656.0430526733,903842.8652000808,964145.6604003906,937173.2784309591,950533.3304405212,928457.8517342831,981447.3986625671,960422.9965428682,983723.1040000916,966633.1842410029,1001976.6092300415,978855.0460035526,1023840.1924053511,1007966.3090368394,1004339.2781541245,984882.7604262626,1030647.2513026053,1007049.2247331467
4125,776000.0,2,888502.1209716797,861413.0269455551,910801.351070404,865806.8553230658,905529.7374725342,860076.6420399745,1086561.5136290102,1036434.6400508255,900925.0402450562,889908.189446646,918237.030506134,896437.9039017792,894813.1203651428,854339.2256534856,859178.8411140442,836422.6062304701,870591.938495636,835380.9078719491,860756.6356658936,838379.4284512715,893237.054347992,854259.2928781972,882490.2772903442,847747.4877261668,892340.4216766357,862345.372379038,855790.8535003662,827193.4358179594,855522.4537849426,823540.9859227551,903783.470427336,877893.7397955186,907402.1137393829,877332.8090777114,880397.5069130445,848083.7673061097
4126,720000.0,5,1049195.2896118164,1028879.3722304839,993119.0609931946,953830.202428329,1050221.562385559,1005739.3097014462,982741.375993967,952567.250853686,1079198.5988616943,1078961.7817743912,1068129.7779083252,1053170.5042250266,981171.1311340332,948680.6680683248,1090681.0760498047,1072928.925867604,1030547.6188659668,999977.5548398836,981684.5655441284,968457.3456091065,1009073.4958648682,976748.7131185904,1011073.2316970825,982889.6105847132,1044068.8133239746,1016587.0770200182,1043147.5639343262,1020908.7746468314,1096979.4988632202,1066295.2452069726,1023575.1489206327,1009064.1430893674,1057353.9988242337,1037550.4669201386,1062597.9519595096,1039326.0984277563
4127,1400000.0,4,1620385.4084014893,1610370.0527088225,1666591.2866592407,1630319.906071894,1686401.605606079,1636611.4914589617,1701273.355193783,1662829.9126381993,1687838.9120101929,1701230.6357248225,1688364.1481399536,1683989.0300094776,1666396.3794708252,1634243.7291222152,1587761.1637115479,1583219.8104745105,1635780.692100525,1610897.6771136967,1572726.3689041138,1568487.1764580824,1670434.7133636475,1641042.5758568603,1650674.819946289,1628627.7251014563,1622243.1659698486,1594924.712169861,1600910.0675582886,1591107.0383868106,1640365.481376648,1614445.2998388319,1638056.8661949597,1624610.2001682196,1674051.590397777,1654132.3593259547,1646147.569550657,1616392.8569148663
4128,350000.0,1,973632.8721046448,951633.5328968676,1147172.570228577,1099124.2922116865,1127288.2223129272,1072476.6873302404,1056117.1672828402,1018746.09162798,955491.7812347412,949685.1349507648,960201.8594741821,943401.4859476056,1149904.8471450806,1107924.0710884307,973836.7199897766,955296.9141408608,971115.6487464905,940454.5393027363,935779.7503471375,918487.5919613484,971479.4158935547,937111.2420858153,959765.9707069397,930009.2434740288,908324.4204521179,879617.5433700354,936930.6564331055,911951.0081651929,921223.7596511841,890394.6140598959,973333.392232943,954088.1260593365,936908.3074512898,915430.9039137051,992075.6940462167,962970.0275473591
4129,350000.0,5,986889.660358429,967780.1876007394,1089263.7968063354,1046171.3490491115,1035157.6805114746,991313.4602425452,1116475.7919317202,1082195.4806669496,950263.9770507812,950055.453107689,964945.4355239868,951431.2697755884,1024488.9259338379,990564.0390786685,1016548.2759475708,1000002.7265121333,976675.1527786255,947703.1563307734,994461.5960121155,981062.2183412501,957546.4725494385,926872.3127172093,976413.2499694824,949195.7742975701,961686.3131523132,936373.0298438739,996848.4044075012,975596.6636340459,990779.8171043396,963066.1367146655,1018336.2662573266,1003899.5309444075,1030811.3375038963,1011504.9318610737,954599.520003954,933692.9295385316
4130,2800000.0,4,3085889.5778656006,3066816.163855346,3215768.337249756,3145780.957515558,3029624.7005462646,2940176.636003589,3201171.032962123,3128834.606637348,3087605.9532165527,3112103.768482511,3077710.6285095215,3069735.2473774445,3018940.6871795654,2960691.074101973,3004156.8279266357,2995564.2652371814,3154617.0711517334,3106629.9636878506,3143077.3735046387,3134605.3912688876,3182122.230529785,3126131.192140262,3115742.4449920654,3074127.301678105,3120171.7853546143,3067628.32543794,3215270.0424194336,3195581.62477578,3270071.268081665,3218399.3438229696,3196188.591179501,3169951.3576432187,3235986.8737803097,3197482.462892412,2951473.210815164,2898124.2651528916
4131,590000.0,3,880932.9271316528,867372.4764200748,926202.4164199828,895418.7190187132,955444.6935653688,919754.8775789259,891364.0990789353,863887.326483221,915529.6087265015,919320.7350970546,860496.6402053833,852985.001872046,921886.3844871521,895427.132492565,862544.4769859314,853368.6268740147,871810.1978302002,851111.7202772523,902634.9782943726,891963.9149690893,872618.8540458679,848206.9731322739,864916.8610572815,844829.7655946873,949479.2222976685,929139.6371083979,898746.0136413574,883132.374808971,953410.6850624084,931409.8267265833,912050.8599943477,897910.1873726881,897839.2672347268,880445.9162031622,929567.296602611,908283.6287564066
4132,560000.0,3,816591.4416313171,804021.4176775151,937374.7706413268,906219.7436413513,910880.3868293762,876855.2322489597,920199.8807055145,891834.2297993635,815360.1884841919,818736.5222287241,820157.1702957153,812997.672219948,895767.9867744446,870058.3643203347,819501.9960403442,810784.0369289959,839460.8497619629,819530.4089405298,842533.5884094238,832573.0512135531,859753.3106803894,835701.3487750434,817746.1624145508,798754.5737796482,845117.8073883057,827013.8349846263,822677.4334907532,808385.3107696336,828248.3220100403,809135.7042421422,885917.42521651,872181.9321323985,903626.7989401224,886121.3292095524,818026.8368128237,799297.0347343321
4133,525000.0,3,860944.2710876465,847691.5114348623,951237.0228767396,919621.2635675521,898803.4129142761,865229.3833226798,920199.8807055145,891834.2297993635,794707.3578834534,797998.1701003683,828934.6098899841,821698.4898395987,904316.0080909729,878361.0471072188,877389.9078369141,868056.1302766512,892215.8479690552,871032.9004105903,899620.1753616333,888984.7534127448,889304.5783042908,864425.9072088606,858264.9230957031,838332.3142882566,895455.3008079529,876273.0070344328,866607.666015625,851552.356839094,858466.625213623,838656.6913590193,895952.8176596597,882061.7332534048,914163.4265814181,896453.8365033182,892326.5490632617,871895.5571920715
4134,380000.0,5,936908.8411331176,918767.1636029576,1091298.5801696775,1048125.6341933452,1032125.3538131714,988409.5680834342,981280.211322826,951150.9498330583,883302.8674125671,883109.0372755675,938387.3343467712,925245.1176931699,991976.7379760742,959128.4584613655,974161.0288619995,958305.3830038738,947303.5931587219,919202.871789953,925203.2041549683,912737.0142040632,952343.7023162842,921836.2086566923,943806.4098358154,917497.848374258,926647.0670700073,902256.0786417854,959923.1481552124,939458.6143135206,960318.4461593628,933456.8185507673,900185.0141267615,887423.2838297866,896065.5992945307,879282.8910402243,998941.5763841887,977063.8548908224
4135,1300000.0,4,1337727.189064026,1329458.9008229931,1349922.4185943604,1320542.9599351366,1351007.4615478516,1311119.681851449,1311883.3341680232,1282238.8849425362,1337213.635444641,1347823.413087451,1343276.9775390625,1339796.0960804287,1335427.6418685913,1309660.9404019783,1351381.6595077515,1347516.4046985633,1344922.423362732,1324463.8588508337,1342703.104019165,1339083.9259037836,1344419.7177886963,1320763.9778211568,1336710.2146148682,1318856.5607482453,1328507.3041915894,1306135.3403739412,1327728.1522750854,1319597.928053061,1314896.3451385498,1294119.0535188804,1309967.7451004914,1299214.3340696003,1341656.264472427,1325692.1440688055,1325690.976779879,1301728.6329489956
4136,620000.0,1,1079701.30443573,1055305.3376191861,1199077.3677825928,1148855.1046060077,1165461.540222168,1108793.924329051,1141874.1465574156,1101468.5301719585,997879.8031806946,991815.5594427667,1012028.9325714111,994321.7557740104,1177486.3004684448,1134498.5795170413,1073979.7353744507,1053533.416837888,1124609.8279953003,1089102.4349652382,982776.7014503479,964616.0922118615,1110080.4805755615,1070808.9959997318,1108444.5714950562,1074078.1907590479,1069747.0903396606,1035938.5770597792,1015155.1961898804,988089.9917758144,1026801.1093139648,992438.7727364512,1054452.5533794935,1033603.355952215,1055701.2182303949,1031500.6418252884,981276.3524805736,952487.5186950898
4137,900000.0,5,1098575.1152038574,1077303.0398346218,1177337.2888565063,1130760.5589941614,1123813.1523132324,1076213.919540506,1047082.6142227864,1014932.9534823751,1084096.6701507568,1083858.7782409166,1099466.2046432495,1084068.0608961442,1097264.289855957,1060929.5224013939,1140705.3470611572,1122138.9915248444,1103870.8686828613,1071125.7509276068,1082724.3328094482,1068135.7028342662,1079361.7963790894,1044785.3896896221,1092923.879623413,1062458.6753609434,1073215.6038284302,1044966.6724885452,1113953.3519744873,1090205.0590894178,1103315.4726028442,1072453.9917280502,1082612.6679367204,1067264.6998329642,1074466.041238047,1054342.012245689,1081253.3481080562,1057572.9245748783
4138,340000.0,5,990976.870059967,971788.2553013186,1068806.290626526,1026523.1638243189,1082462.191581726,1036614.3834129771,1041468.2870142168,1009491.008770267,938543.0216789246,938337.0697578073,955036.0441207886,941660.6604764953,1037141.2038803101,1002797.3499802768,1017220.6163406372,1000664.12375427,1004778.5043716431,974972.8528438914,957517.3258781433,944615.7353820513,1016393.3038711548,983834.0375074624,986428.0223846436,958931.3853795787,976573.1692314148,950868.0375620822,1059000.3728866577,1036423.61868404,976872.3249435425,949547.6591321958,964213.0197097888,950543.5780802759,927327.1265959789,909958.9108825119,1022304.5740024914,999915.1817896087
4139,2350000.0,2,1192044.973373413,1155701.314078861,1163377.1657943726,1105905.172722154,1169792.890548706,1111075.0973165948,1212318.0631192436,1156389.6011552606,1066938.4002685547,1053891.475561416,1176166.6536331177,1148244.2273547568,1202463.3884429932,1148073.9573195376,1157990.3364181519,1127319.7718890347,1202915.7876968384,1154263.9420210102,1174568.772315979,1144033.3483449449,1200057.6257705688,1147691.2806222064,1214452.1474838257,1166640.339828168,1205446.481704712,1164926.7139501462,1132915.97366333,1095058.0424113143,1188398.4804153442,1143973.3135004034,1235057.5903720425,1199678.199870029,1233117.0744383729,1192254.2943837894,1101850.7827790235,1061408.9153261487
4140,1000000.0,4,1014265.4180526732,1007996.3978085389,1080487.847328186,1056972.3122091927,1128448.1287002563,1095131.2954202653,1103448.4581061003,1078513.9834182172,998396.8734741211,1006318.3966668716,997637.6295089722,995052.4155992131,1091387.8679275513,1070329.8453919208,1005403.3994674683,1002527.7201228327,991016.5071487427,975941.4553898723,1010221.9581604004,1007498.9636341289,987133.6221694946,969764.510447699,988300.9195327759,975100.7641509402,1025137.7820968628,1007874.538382045,964910.6860160828,959002.1419981708,1025432.7058792114,1009229.3644940363,1034063.743504064,1025575.2043719892,1022139.0294507995,1009976.78568726,1073825.3394603604,1054415.5581092297
4141,440000.0,3,947095.274925232,932516.3684055163,1047549.605369568,1012732.7559500199,998921.3943481444,961607.543542015,991882.667834228,961307.3568767043,889255.7621002197,892938.0908176425,928155.3030014038,920053.0436460953,980576.0383605957,952432.3224586948,948541.2836074829,938450.5893006092,941499.5312690735,919146.4927721786,887789.1898155212,877293.6352537816,956150.9490013123,929402.2224591133,945786.0589027405,923820.8322922353,943118.7510490417,922915.4188116709,949652.6718139648,933154.647223192,955708.384513855,933654.5045778721,961649.4126040058,946739.7511838863,982751.0041152869,963712.7042602962,1042882.7536948235,1019004.5791793269
4142,270000.0,5,926691.2937164308,908747.4619555117,1003656.6257476808,963950.8897836008,1010328.8888931274,967536.2948925636,991181.8303159826,960748.5491747692,888593.0180549622,888398.0270583507,901611.4473342896,888984.2809771447,983424.6635437012,950859.5770925299,924847.6028442383,909794.5924804742,897201.418876648,870586.9235178274,934782.6242446899,922187.3611670148,959527.313709259,928789.6993710812,920665.6813621521,895002.1666718075,882179.1410446167,858958.627015609,922679.4838905334,903008.9450985474,886441.0519599915,861645.8920524106,929967.7387118613,916783.7851022346,945701.2228637332,927988.8726389748,1010314.4418031733,988187.6442996577
4143,810000.0,5,1083300.5905151367,1062324.2808481376,1158583.0450057983,1112748.253208165,1108287.2152328491,1061345.5852756642,1270655.2731923545,1231641.0298115003,1009755.01537323,1009533.4368408981,1029997.8256225586,1015572.5940773215,1069530.725479126,1034114.3262077201,1065915.9421920776,1048566.874437159,1037362.9331588745,1006590.7003145067,1082290.0533676147,1067707.2748745605,1075793.3855056763,1041331.2897229024,1058198.6904144287,1028701.4492480431,1061643.9580917358,1033699.6129177053,1085596.4422225952,1062452.6882950233,1035859.3463897705,1006884.7201823014,1175908.7322155298,1159238.125774753,1132597.286757885,1111384.4984885424,1002322.185808932,980370.425920107
4144,750000.0,5,983284.4734191896,964244.8090953799,1024453.9976119996,983925.4952407569,1030816.1973953248,987155.8611332689,999083.561526844,968407.665357704,923846.0063934326,923643.279554664,962462.6040458679,948983.2106222927,1011441.707611084,977948.8658411952,985846.8174934387,969800.971328974,985965.4903411865,956717.9062262415,988589.4060134888,975269.1502432198,1001397.2520828247,969318.3710608305,988565.8621788025,961009.6329850922,983590.9008979797,957701.050129052,999262.7501487732,977959.5381088704,993632.2569847107,965838.7893347284,968934.9369240253,955198.553684702,990148.1282116727,971603.3172319778,981604.9819867446,960106.9475469931
4145,4500000.0,3,1766925.33493042,1739726.5514845815,1636999.249458313,1582591.1755340276,1591765.9997940063,1532306.9478899857,1671315.1072126096,1619795.929825821,1607565.5221939087,1614222.307496635,1738066.554069519,1722894.2375915328,1637479.305267334,1590481.6726923692,1776909.8281860352,1758006.8513763042,1632539.987564087,1593780.298389785,1656581.0441970825,1636996.7364190985,1749179.482460022,1700245.447830429,1777384.9964141846,1736106.4600550816,1610900.7596969604,1576392.312893851,1694653.3918380737,1665212.6982443025,1679474.2345809937,1640718.7692892803,1550880.4576768666,1526835.2056089346,1520127.3641704037,1490678.7648246249,1650068.5665824828,1612288.0729883567
4146,400000.0,5,946462.4524116516,928135.7851285355,1040796.2799072266,999621.2592654735,1012394.3090438844,969514.2339399654,1006889.93036114,975974.3471737761,907441.7948722839,907242.6677394416,961255.9080123901,947793.4144979746,1007395.0290679932,974036.1888556014,965458.0950737,949744.0999611755,954949.0809440613,926621.5645715197,976069.450378418,962917.8885171441,923455.7747840881,893873.6804985707,941992.4020767212,915734.4060003153,916319.727897644,892200.5732874947,952200.1147270203,931900.2276898727,916696.4888572693,891055.0364700216,903086.7440340642,890283.8765331918,906594.0416981721,889614.1427723662,907567.3653728274,887690.8215133109
4147,485000.0,2,1000615.4775619508,970108.21582798,1105217.695236206,1050618.8380542907,1114474.177360535,1058533.1087854917,1148262.8130038767,1095289.443213026,961918.7712669373,950156.0661473689,1024417.6387786865,1000097.7637773901,1125526.4282226562,1074616.9845474425,972985.0888252258,947214.5784727915,956920.5641746521,918217.9782676287,1025104.8803329468,998455.0894705333,976267.0397758484,933666.138232437,983033.7762832642,944332.6863077976,1007513.7615203857,973647.2861140264,1000419.2590713501,966988.8861102829,1016774.5351791382,978765.0802828246,974804.0305711888,946879.8489545843,972502.6322918646,940276.0400326137,1067545.1616589131,1028362.4332872204
