Id,preco,fold_busca,log_a200_d6_rs0_bruto,log_a200_d6_rs0_calibrado_cf,log_a200_d6_bt0_bruto,log_a200_d6_bt0_calibrado_cf,log_a200_d6_rs0_bt0_bruto,log_a200_d6_rs0_bt0_calibrado_cf
4163,450000.0,4,377194.5337974865,342891.80782935215,380890.96141853527,347104.28236653836,373604.3992007116,340161.3593853943
4164,430000.0,4,301796.2727451189,274350.3955794166,316100.1384295064,288060.6861788293,310177.5895107569,282412.17374472215
4165,900000.0,1,822415.0200779542,754696.1311103081,827853.859318735,761596.492445568,830490.8604232895,762834.1753374794
4166,480000.0,5,419609.0428065639,384503.311936766,411006.09997908806,377022.33068396075,427880.2434622947,392391.8854664018
4167,1450000.0,3,1580499.9997972075,1449710.1545634738,1600340.3158782443,1472012.8316926914,1697132.9155640933,1557819.791393651
4168,870000.0,1,788207.0251468967,723304.8739016751,835378.7600126404,768519.1369557908,824802.9465127819,757609.6324507568
4169,340000.0,2,338021.405122852,309652.25209084316,341079.7460941703,312875.0576620188,344503.26687231485,315525.949181619
4170,360000.0,4,339608.3393602637,308723.76718928193,339368.35463604104,309264.9107638384,330623.6156859168,301027.9825324429
4171,750000.0,2,1027764.0724793207,941506.824236803,1081647.8650600333,992203.8526943822,1026136.4469293909,939824.6912046025
4172,340000.0,3,300304.6919321975,275453.81930593,292199.67055818083,268768.8738516686,297572.4454395072,273145.5153734922
4173,250000.0,2,266367.0391096348,244011.62853308299,275619.6929732236,252828.0506810755,263060.28024054656,240933.4035303786
4174,287000.0,5,343610.82688395295,314863.33104388457,342726.5619716037,314388.4414085567,358359.634818107,328637.31132685405
4175,235000.0,2,204653.0615215077,187477.12552223963,207347.70213890108,190201.63174650783,203368.3930268964,186262.3998486928
4176,1100000.0,4,1151242.7228310565,1046546.7102815084,1090282.5338394574,993569.74782416,1189909.9093923718,1083395.6270081566
4177,2000000.0,3,889534.5964119555,815923.6554377706,856847.2726341847,788138.727496987,881526.8112033536,809164.6214287666
4178,1650000.0,2,921994.2703141401,844613.9738217602,924201.2782146992,847776.895356607,919230.5148389003,841910.973281864
4179,457713.0,3,412417.24746774987,378288.8147091605,438017.6573567346,402894.06305636093,400051.68240335176,367212.5045203819
4180,1200000.0,2,714665.1943404109,654685.4239541987,768541.5009613617,704988.9921125703,721558.9077990586,660866.1837686813
4181,790000.0,5,872204.4056681339,799233.2110436348,877208.5457077799,804677.1335400187,816245.0932905583,748545.7813319333
4182,259000.0,2,260887.81061754626,238992.25574608773,264633.15835233405,242750.0185129985,260023.356904423,238151.92593534218
4183,420000.0,3,411158.70775306586,377134.42191919975,398299.06167391874,366360.40710716776,401490.26666264975,368532.9992265829
4184,350000.0,1,393901.31728566403,361466.8907269796,383612.0424754193,352909.6140828341,375223.3888900798,344655.47794879926
4185,590000.0,1,526095.011623717,482775.5575660783,516817.93953176826,475454.3637741217,526491.9963277181,483600.8521944901
4186,300000.0,3,324351.5696280253,297510.7650735101,320726.9382411471,295008.60777939484,323502.0671691141,296946.6434662241
4187,710000.0,2,558442.3989784387,511573.9532644059,555745.5194519843,509789.61206316,569956.952916677,522015.9744620115
4188,345000.0,5,364934.7653726519,334403.24590749334,355399.4474344575,326013.4776645615,362490.14798670285,332425.24001702724
4189,390000.0,4,438074.30603088235,398235.06784742035,433461.849507421,395011.9048407122,447735.7564395385,407656.87952753407
4190,2300000.0,1,1124075.2334793701,1031517.1890992286,1193440.2614471035,1097923.1501190467,1128207.7222911802,1036297.2652157963
4191,550000.0,4,451007.31113226275,409991.92300444515,461787.1563724235,420824.6342254485,449257.5536336694,409042.45368932636
4192,590000.0,2,562400.118467219,515199.5128717901,579460.3269308393,531543.3861947436,551923.5243031657,505499.3976180942
4193,259000.0,5,227490.5395504798,208458.00964247723,238502.80732735907,218782.3594292243,232755.8462071822,213451.09231389957
4194,480000.0,5,414026.3811997045,379387.712275466,424832.5694013455,389705.56756773265,402605.8613389167,369213.7588598983
4195,1000000.0,1,609047.3457245468,558897.4717871146,624327.6469974413,574359.5209924335,583697.2225941053,536145.8032390707
4196,340000.0,2,418513.34811545076,383388.740505733,408094.90816554707,374348.57796750934,428726.21022827015,392664.6201339237
4197,552000.0,3,381181.8334596981,349638.19979281945,387696.8975576213,356608.4053185126,383245.90890373365,351786.2722392867
4198,400000.0,2,381638.6678594844,349608.8448738578,369769.2481497523,339192.15714601026,381743.0189732868,349633.34164736985
4199,620000.0,4,499893.3478409932,454432.17863569036,532279.1290231902,485063.6633912252,484412.1638627733,441050.2138489473
4200,460000.0,3,536207.4373953394,491835.0946182993,531637.3859042765,489006.64820731385,544830.6252151716,500106.9292415816
4201,255000.0,5,296598.75501754624,271784.427851668,327590.4577550038,300503.85602282116,315744.63602808176,289556.7976086739
4202,800000.0,1,828297.8383646511,760094.5492965109,826417.2516341477,760274.863801471,824359.4237189092,757202.2416402971
4203,735000.0,3,803625.5256447368,737123.7489041869,770058.3797962916,708309.2295844316,818906.9273181164,751685.037150731
4204,1200000.0,4,1022308.6500434319,929338.1259898649,976459.8241639816,889843.605802355,1010968.8682509002,920472.4174989982
4205,310000.0,4,321734.2452215328,292475.17421303265,317790.9069304858,289601.4761860133,321610.4577127113,292821.63358398265
4206,261654.0,5,226233.2229434507,207305.88385338016,258313.85860698594,236955.34695209665,242570.5781480856,222451.79106193085
4207,242940.0,3,264809.3117710188,242895.7597890972,249001.07230903936,229034.2684662028,265290.82073198695,243513.803321639
4208,310000.0,3,364804.39708073606,334616.03223360097,370053.71831358,340379.9906610774,373597.7762394642,342930.1291072122
4209,950000.0,3,820570.5802382084,752666.5630243642,811540.2518458655,746464.768961753,822074.4055553344,754592.5055296038
4210,690000.0,4,595692.5953667298,541519.2762192087,579451.4891794169,528051.630757484,588208.4484569664,535555.2179180931
4211,440000.0,3,381922.3109970724,350317.4011881345,396791.6264846933,364973.84956095787,381485.79020786023,350170.63700265455
4212,272000.0,2,280738.3905470439,257176.83425893137,258904.8479400124,237495.3955953825,304068.39305222954,278492.18733096553
4213,690000.0,3,891846.023448252,818043.8068116911,784154.6458820909,721275.1496149246,917960.2537137012,842607.3396099514
4214,220000.0,1,244711.24466483822,224561.35294104423,251365.26480736924,231247.22056316127,246718.60603673683,226619.4528384346
4215,455000.0,5,381282.90196019923,349383.64914156834,387167.18356786366,355154.5194110934,377498.8028551794,346189.07808185945
4216,1800000.0,2,763574.8235679605,699490.2103071059,747181.146310789,685394.9755533639,777243.9070067575,711867.3321458865
4217,420000.0,3,389409.85530138994,357185.3347611214,384232.56650287856,353421.87073257717,385401.851539218,353765.23928180063
4218,1500000.0,1,763088.5173828444,700254.6618238392,764588.600523237,703394.6749992337,741569.3746196287,681156.7583719925
4219,680000.0,1,911832.4295178467,836750.7766490006,867414.9133892782,797991.2735756212,922292.8973185212,847157.4767084081
4220,371274.0,5,371809.1111614306,340702.46364003984,403045.49106964626,369719.9394910953,365073.50144761265,334794.3303193746
4221,7100000.0,5,2047347.2500633886,1876060.1369997188,2001346.3213449442,1835866.315895636,2088538.2561016628,1915315.0366304768
4222,540000.0,1,606582.0378827858,556635.1610987756,603222.0563914906,554943.1184528454,621858.3529459661,571198.1027756009
4223,1300000.0,1,1395539.8232431724,1280628.9764894554,1439733.1259831174,1324503.940476612,1400321.432694235,1286242.9873969369
4224,190000.0,2,202608.1519171463,185603.83923114638,199744.96511407002,183227.58297265763,196149.74192338507,179650.9335426547
4225,415000.0,4,553654.9947082491,503304.6479702909,589264.4937215445,536994.1792673501,555012.0253251797,505330.358565795
4226,690000.0,3,488725.71884565346,448282.592532607,516123.7973031374,474737.0573834734,499011.0877487781,458048.5956584834
4227,465000.0,1,390969.6545368833,358776.6254956669,417402.0016064697,383995.19043717347,396804.6705036674,364478.62104038737
4228,200000.0,2,299809.5718045607,274647.4267626116,283235.3969260905,259813.99411710774,296214.0258065459,271298.4770857333
4229,530000.0,1,215767.31909518136,198000.7137099,216633.72657411927,199295.42448474478,215828.66358821813,198245.9873412613
4230,880000.0,3,688011.2502211471,631076.8086222623,715092.31012591,657750.7583269519,697510.2822234454,640253.5195583615
4231,650000.0,1,653256.0064637684,599465.924948751,635783.3060902912,584898.3252578946,626438.8449527234,575405.4408802413
4232,370000.0,5,348876.3937950724,319688.36508749885,349478.00034215825,320581.64153396874,355605.55165877676,326111.6516355435
4233,364350.0,2,271678.4917862049,248877.30644059923,259406.5052435464,237955.56967363582,262104.1836750984,240057.72743284501
4234,2550000.0,2,1367820.9628612811,1253023.7292313625,1343053.3041928338,1231993.0597007088,1334032.792894051,1221822.8495734707
4235,385200.0,4,258140.39247283782,234664.65687520438,254451.32581154062,231880.39042485686,262040.70421607443,238584.24138244498
4236,650000.0,4,591375.8031970817,537595.0606263366,601413.7558174159,548065.7491606472,595888.5962157127,542547.8804977762
4237,1750000.0,2,1053994.3595855024,965535.679665253,1075486.677796589,986552.1485331377,1084633.5489435117,993401.4070510168
4238,645000.0,5,703835.2229314747,644950.291025212,715781.0344182579,656597.149943708,728814.0136066662,668366.2293902022
4239,300000.0,1,323669.57786681934,297018.13830083184,308201.4844993636,283534.54769709543,306567.0252594114,281592.2667472009
4240,310000.0,4,308280.20704075764,280244.6696297187,312514.5702295072,284793.17341795436,305960.54320329166,278572.6145542858
4241,375000.0,1,386566.2835344901,354735.8346805448,385508.14420306956,354653.9611180545,400253.8174797656,367646.7801550929
4242,1990000.0,4,1883089.7277621976,1711838.2776032828,1873265.9410573174,1707099.1333866208,1885694.9534951919,1716897.7671017763
4243,320000.0,2,301874.592876712,276539.136624519,297901.8677762257,273267.6599107589,294340.96189451683,269582.9628205526
4244,350000.0,4,561235.9294384837,510196.1593305326,561224.7757591895,511441.70581185963,561521.8555946945,511257.4641314249
4245,470000.0,1,440888.0625749802,404584.67678097356,438597.51657838764,403494.32023705664,450183.62666559074,413509.01251682366
4246,409000.0,2,356348.4212662667,326441.13509324077,356078.26127485157,326633.31025760004,356852.70773449214,326836.63742349553
4247,640000.0,4,680324.9097665548,618454.9809686276,675374.9489527048,615466.2639184335,694993.6782408005,632781.6130121086
4248,370000.0,3,404300.87268432026,370844.0877599099,408627.14885386894,375860.30953722325,404611.0997362706,371397.65141919354
4249,700000.0,4,941007.2791726044,855430.4429801478,863602.741603506,786997.43558544,945218.272979167,860607.4589602846
4250,3500000.0,1,1889397.7258913286,1733821.8770902816,2130595.8164845537,1960073.366075948,1933378.889473047,1775874.4389003327
4251,890000.0,3,790651.0141471082,725222.906720684,757046.2129083268,696340.4774151784,813324.9710377385,746561.2888052005
4252,700000.0,2,629255.7586272472,576444.1536749478,613731.555605018,562980.6461621573,625775.6885359962,573139.6102356347
4253,1850000.0,1,1157159.1460136848,1061876.9225453327,1077740.011204529,991482.9810385606,1099288.3495318347,1009733.8351752677
4254,386000.0,4,386557.5845501585,351403.3664859932,394613.10506892676,359609.2124036309,384382.4433443041,349974.61146498396
4255,700000.0,3,504025.42533167254,462316.2147138588,476476.7562707825,438269.2182874837,508404.1506058827,466670.6069850025
4256,720000.0,5,523796.0701969331,479973.74513930053,518165.2880756508,475321.13172954775,518836.52125770634,475804.2558304766
4257,330000.0,2,389497.4941017511,356808.10269548616,389076.68024125206,356903.01215311367,405617.8697304422,371499.9991543159
4258,390000.0,4,374292.8729273077,340254.0290379514,376091.1527365758,342730.23751694814,372060.24759394873,338755.4318567642
4259,455000.0,2,423575.83340441034,388026.3461340906,419860.8984658708,385141.6107870194,425428.20008694497,389644.01661483455
4260,360000.0,2,361209.85476335033,330894.5626216385,367050.8139420044,336698.5166726627,360052.1627592501,329766.975625266
4261,250000.0,3,294772.5447749538,270379.46947269706,296052.9243140529,272313.1443522209,302760.03653274867,277907.27092050714
4262,320000.0,5,384347.3462801055,352191.71300589497,389224.2788475603,357041.5251193533,396649.8668053976,363751.75410379167
4263,200000.0,4,174090.03422669368,158257.98417618152,172811.3880348122,157482.26895485978,171060.52058302145,155748.11041620886
4264,390000.0,4,588324.4429178073,534821.1963500826,595470.9917152739,542650.1339901916,600043.9174226084,546331.23988392
4265,1450000.0,1,944009.4807097714,866278.3210787973,943962.1134394283,868412.0107727621,902302.5329571075,828795.6453637955
4266,770000.0,5,876499.0921633993,803168.591392244,888994.6006682521,815488.6662909744,898566.0848320859,824039.0754907468
4267,530000.0,2,502185.5879025308,460038.6126584678,504249.0579380376,462551.5143746576,495155.02426903805,453505.8852792876
4268,2100000.0,3,1229782.2220814289,1128015.0430128651,1196575.833815215,1100625.2632601834,1227372.4422214152,1126620.7050543013
4269,1000000.0,2,1184924.5283601305,1085477.2603262847,1130929.5758550281,1037410.3426230156,1159765.7284946602,1062213.968633332
4270,515000.0,1,393699.86106414156,361282.0227135565,392872.48769912997,361428.8986419062,396456.4648138592,364158.7822403586
4271,370000.0,4,436387.7967185105,396701.9326208354,433000.9381889551,394591.8783537751,433182.1595891157,394406.0417451684
4272,590000.0,4,374379.2855656149,340332.58316086023,374130.824793664,340943.79915859655,375877.2268328167,342230.73581307987
4273,2100000.0,4,1023626.5485830451,930536.1725475234,984190.5711813454,896888.6020543682,979295.6124984233,891634.3798421245
4274,700000.0,4,766499.5764662056,696792.7738211603,766163.8065010856,698201.7563250933,759540.7241083896,691550.7573626677
4275,420000.0,1,388754.68399213237,356744.0389550072,378643.4975341467,348338.7271355348,387170.3027138555,355629.1256900193
4276,370000.0,5,340361.5146300307,311885.86584248336,367606.5322073897,337211.22765460244,356360.4075294806,326803.89981219237
4277,573032.0,1,510741.31941086927,468686.111448963,508779.9077690973,468059.6566918185,508490.1402498567,467065.53351717175
4278,370000.0,2,333399.2443562903,305418.01582887745,334362.8497211562,306713.5972877743,333188.48997943156,305162.8958749911
4279,400000.0,5,486282.7064598138,445598.8601217241,497508.54041268065,456372.3736730622,495173.10017921805,454103.47727047827
4280,900000.0,3,466016.69496733084,427452.790241653,457408.16327945294,420729.69042140077,485634.9272412269,445770.4485667481
4281,450000.0,5,366119.6015100775,335488.95515697805,374841.267576592,343847.7636839147,372445.2720575836,341554.686781421
4282,700000.0,1,752693.3798251929,690715.4755181521,755365.4869883594,694909.734283525,765544.7246336389,703178.9349279671
4283,370000.0,3,408478.1055487259,374675.6454329767,410134.33329381305,377246.6364411404,408751.68267243844,375198.34492216835
4284,430000.0,2,425783.5364460892,390048.7630829676,416566.1650181829,382119.32661673124,436880.0670957596,400132.6289309469
4285,2000000.0,2,1134783.7671362879,1039544.6673034576,1160701.051731397,1064719.9449613807,1120530.2550003717,1026278.7215505692
4286,545000.0,1,633309.7782387026,581162.0991379414,611239.6469261931,562319.020322916,625727.628964077,574752.1647419472
4287,285000.0,5,296847.2680165932,272012.14951980405,283555.1780879458,260109.60451842996,299389.43760375987,274558.09821800597
4288,985000.0,1,1069098.9453230482,981067.731147392,1069709.7110052654,984095.38672321,1149815.3156437539,1056144.576536883
4289,280000.0,2,336049.7444110783,307846.0671259062,335550.90066783136,307803.40550037863,333333.15556381893,305295.39315503766
4290,270000.0,3,251756.69950262792,230923.279845096,261595.82371402747,240619.07670740978,248563.083826374,228159.20181823912
4291,2800000.0,1,1271559.0773794327,1166856.9916019887,1279252.2599755179,1176867.1767166476,1320543.7488908048,1212964.464375617
4292,180000.0,4,227961.76530659912,207230.52647395266,233460.66690927433,212751.6939403375,236259.18257483374,215110.541749168
4293,1750000.0,3,807667.6850188376,740831.4107148479,779608.0866650756,717093.168169419,794658.1623227687,729426.7887364926
4294,500000.0,3,695313.4534630385,637774.738512686,678705.2013233292,624281.4452476256,704532.9728893982,646699.7362382263
4295,300000.0,5,237814.66342548176,217918.38684558167,258537.1988933631,237160.2204936568,235101.98367140605,215602.64129802852
4296,1550000.0,2,1208533.6070915803,1107104.8977722814,1234610.5205215374,1132517.6655070616,1206254.2357890496,1104792.1726755465
4297,410000.0,5,400067.553609644,366596.72139682854,398270.723452417,365339.9703966861,394619.1357523071,361889.4517447261
4298,1400000.0,3,851669.6666504157,781192.1317527468,835600.9976415385,768596.140770561,834626.6707446364,766114.3886769923
4299,640000.0,3,439083.9794464214,402748.8160653534,443394.1593088251,407839.43610269,415109.8016167495,381034.54280428326
4300,1050000.0,2,1297411.0638229519,1188523.1281561628,1196078.1951767677,1097171.668999934,1242545.169665426,1138030.5551791152
4301,250000.0,5,268243.6875904877,245801.6290469236,249858.3359621729,229198.96364084986,269500.710628375,247148.34020449937
4302,1180000.0,3,1365438.0578687876,1252445.060533879,1374155.0437684683,1263964.818665677,1326456.2652341456,1217571.0007445319
4303,790000.0,2,509404.37052104267,466651.5438554256,501931.1569088658,460425.2860469376,501376.14147734013,459203.7235899099
4304,699000.0,1,784465.0408649667,719871.0102302888,753502.1821082328,693195.5591968389,780250.2937679825,716686.5016430875
4305,300000.0,2,277391.93605096743,254111.2379519372,271539.2776199686,249085.05449454096,273768.7115287088,250741.11298149344
4306,400000.0,2,239315.83771466833,219230.75576359092,233348.04791887858,214051.94762805215,241475.90785048518,221164.5646230023
4307,284999.0,5,232914.46910129144,213428.15723998784,215606.52787225705,197779.24379519097,224915.1706939296,206260.7218890343
4308,450000.0,2,473083.82447674277,433379.275563129,439889.260919557,403513.7807247875,484548.8589234657,443791.8398415726
4309,591801.0,4,470817.41270372755,428000.45953527844,463621.4386493507,422496.2077146678,467631.0537163005,425771.25768132054
4310,380000.0,3,403587.2908417989,370189.55638164474,407372.035830094,374705.8410420598,407437.7312576088,373992.2522819399
4311,460000.0,3,349147.0701242128,320254.38346099446,347727.11149940523,319843.70135277056,345022.64692545787,316700.65610674536
4312,607000.0,1,559887.7162568342,513785.7201041477,558199.8054207346,513524.22786562366,555813.7202519178,510533.8555002576
4313,650000.0,2,600344.6246064672,549959.447013306,620065.5775725923,568790.8929183224,583436.7224906315,534361.9157013666
4314,433000.0,1,359325.32476514456,329737.93740355707,361839.4713823769,332879.612906505,363923.8201209702,334276.43871499057
4315,640000.0,2,593859.641121968,544018.7293240897,586652.1720089428,538140.5206457779,604106.2151521607,553292.8284626344
4316,332700.0,4,345918.9179188612,314460.450774332,343983.60739786655,313470.7706032724,335584.3850241623,305544.6907010435
4317,560000.0,1,527886.1270409969,484419.18984758144,505544.0606927592,465082.7909616069,529738.9071418856,486583.2504981359
4318,300000.0,5,295969.99442482163,271208.2712257266,300374.96074616944,275538.65450022777,290179.9366161241,266112.4326095598
4319,590000.0,2,561074.7312411472,513985.36153928365,533734.7960433039,489599.00727195,552140.2029605876,505697.8507116487
4320,340000.0,2,400984.59087677265,367331.12086079473,408869.17769496166,375058.82132389635,398662.7543308226,365129.901685992
4321,270000.0,3,187717.6468538678,172183.59941140766,181136.3553085884,166611.46173397693,180375.46348982822,165568.92175581958
4322,285000.0,1,319966.4395682068,293619.92197610514,328015.3754239827,301762.63186923077,321766.0553976123,295553.09422156285
4323,290000.0,4,301538.61281454936,274116.16769040487,308358.72953111265,281005.9738008418,306592.71427819005,279148.19710272906
4324,570000.0,2,519681.75715511845,476066.3793321709,497145.684161516,456035.5353246719,503327.1093866133,460990.5890875438
4325,600000.0,5,438276.49445706076,401608.98949087044,427326.0607152565,391992.88619088393,420905.64432572667,385995.75910304143
4326,255500.0,3,282956.8841776597,259541.58073307626,268222.17804523325,246714.0794428276,293224.1744942603,269154.18241734826
4327,352000.0,5,337943.07370833226,309669.7588255878,382158.9553303223,350560.3932343502,351078.4643892007,321960.0406730793
4328,180000.0,5,178682.99346023897,163733.8468987891,174894.6285124535,160433.5810812192,173167.3911599361,158804.89963433667
4329,300000.0,1,337035.6524382639,309283.63020082767,337483.07377096167,310472.5820270107,336915.7748755264,309468.62817294005
4330,390000.0,3,373470.54782305367,342565.03997401707,359387.22838284663,330568.8211920737,372362.27146958944,341796.0436356377
4331,614419.0,1,576098.5289970161,528661.7101559944,572253.4945517805,526453.128573936,554913.4628512464,509706.9383786379
4332,2900000.0,2,1549161.4166129497,1419144.8063240137,1606967.299501044,1474083.3844574075,1615007.8345662595,1479164.1442579916
4333,980000.0,4,830949.9221842395,755381.8931702452,837925.8015239548,763598.1513743143,857200.9450112039,780468.9648871254
4334,520000.0,2,566048.7419168776,518541.9179712766,552224.6789302754,506559.91814593656,567394.2899240106,519668.8655926684
4335,530000.0,3,370033.53377025004,339412.44638061867,405711.52213964256,373178.47999560356,401225.3001064555,368289.7830697861
4336,290000.0,4,381225.3503989427,346556.05496885057,395264.3797513462,360202.71619910764,393887.92001987185,358629.20941534213
4337,410000.0,4,240978.39658167775,219063.4026952081,230818.68886539346,210344.0707992314,246838.28645077432,224742.66161504242
4338,1100000.0,1,1308739.7455205482,1200976.1476401852,1230777.9650497325,1132272.5268594483,1240035.1426814583,1139014.5641997445
4339,390000.0,3,348249.12976777373,319430.74964062806,333706.6013261295,306947.46254832996,340760.4293446779,312788.31262340775
4340,360000.0,1,410067.1438462827,376301.59882890934,403353.6464026287,371071.19675466605,421681.23219870526,387328.5912570301
4341,1290000.0,3,1248314.2019067118,1145013.460817563,1299963.9367795521,1195722.92011347,1243611.0301988267,1141526.3105631608
4342,750000.0,3,684171.7144598634,627555.0028755639,708390.080918522,651585.9649412361,711483.4472501054,653079.6646571415
4343,560000.0,1,498406.5200082926,457366.97797026753,490087.3271638759,450863.1386549176,497786.99263416126,457234.327450951
4344,600000.0,5,1219449.517679882,1117426.772196035,1198540.5914647367,1099440.0502483037,1273385.9983392798,1167771.4511230935
4345,500000.0,3,472928.383056935,433792.5209660821,476983.9759295712,438735.7652080454,470064.21413444646,431477.8938579186
4346,439000.0,3,282567.0504848527,259184.00663429374,259622.6501094662,238804.12720182445,301665.2322061298,276902.33616727166
4347,420000.0,3,359330.52829579136,329595.1381093994,350620.8137621243,322505.36451251106,339969.6511946779,312062.447347109
4348,480000.0,2,503141.916365451,460914.67925600824,502155.78404931,460631.33823949296,502919.6055396599,460617.36174699495
4349,850000.0,1,856027.84056977,785541.221437664,894951.1913437411,823323.6827551632,850005.3668881676,780758.9149771979
4350,1300000.0,4,1699483.1898766553,1544929.2371380692,1826751.3567669713,1664710.5943161508,1816374.355785102,1653782.373383395
4351,300000.0,4,251557.23526243772,228680.1834143274,250251.2401809274,228052.87059277017,240074.78305261215,218584.59036361
4352,550000.0,3,307535.05007791676,282085.8494396376,310254.18907744397,285375.64346604515,314501.07969211217,288684.52309535176
4353,437940.0,3,364712.8297004713,334532.0422551045,360156.36421205895,331276.28184821154,375581.58252548904,344751.09001505806
4354,490000.0,4,369537.73484229535,335931.33146852296,369779.0367942574,336978.0336153037,361337.9723469367,328992.9565445596
4355,760000.0,3,898929.8130811896,824541.3972988654,894760.458697181,823011.745330357,873776.9226902889,802050.9006376442
4356,700000.0,1,701472.1642796446,643711.8918538748,748279.6191497068,688390.9845898392,682046.1382346062,626482.6359884621
4357,400000.0,4,333364.4361251243,303047.69535798125,325145.62535752583,296303.7992133653,339940.8531976547,309511.1914681243
4358,410000.0,1,461965.3766138977,423926.4530995289,456456.8214343807,419924.25383310654,457191.0158637824,419945.53844986856
4359,205000.0,3,241851.9894828968,221838.20632693518,239577.96704377086,220366.7796032143,239946.27000781722,220249.71931265682
4360,790000.0,3,638137.8375953974,585330.5303966624,622619.3905824608,572693.0222932624,581298.3902953224,533581.1525441628
4361,660000.0,4,651205.0264288575,591983.310393455,646453.425000255,589110.2044859,631048.3917856605,574560.3618346482
4362,600000.0,3,579135.3537053296,531210.6315982606,600040.6971637851,551924.8606057863,555834.302634087,510207.3440671348
4363,850000.0,5,684830.280876504,627535.3585098725,706026.1404364539,647648.8329606223,680647.7285717946,624194.8527269305
4364,1900000.0,5,1796798.3213738496,1646472.871103386,1676804.0011693214,1538158.5641994467,1905958.036463606,1747878.0078653004
4365,250000.0,1,266084.6816064801,244174.86895739604,266366.12487654627,245047.48528833105,259235.62227103265,238116.75908441568
4366,530400.0,5,521141.22044911457,477541.0079563669,519989.2235760755,476994.2563216702,515902.58678245445,473113.6616790305
4367,590000.0,2,424981.9818631825,389314.4806440179,463780.34049538773,425429.25059801806,436337.23130706913,399635.452869218
4368,350000.0,2,393554.40679101675,360524.5305066494,387208.88476491655,355189.6690887677,398123.0262355583,364635.5719192401
4369,230000.0,5,247908.03567295673,227167.31778331136,250752.49133905044,230019.18636796053,267396.49748654204,245218.65035608324
4370,698000.0,2,733798.1534412658,672212.6094665732,742720.3172682364,681303.0229824724,764232.7362293646,699950.5742969033
4371,530000.0,3,532253.4688661271,488208.3256664746,531595.6455084301,488968.2548745482,528917.5948093047,485500.1571496804
4372,730000.0,4,799100.1395832243,726428.5851117106,776765.6621058299,707863.1813894566,776783.8725692065,707250.3926803037
4373,498000.0,1,381665.4006136448,350238.49782617175,397590.94058451796,365769.709676161,392695.33128952724,360704.0528422463
4374,850000.0,5,846630.4199752527,775798.8204676688,853883.4059487215,783280.6176344474,833986.2186656714,764815.4589873119
4375,950000.0,1,979378.9913273779,898735.4530264147,882062.5817163655,811466.6142952937,952100.9067661889,874537.1498499932
4376,220000.0,4,244369.7653269936,222146.35447711713,236743.29537022175,215743.13902994967,241885.71656407558,220233.41892755052
4377,2500000.0,5,1363923.9636718452,1249814.0596638785,1339459.16499169,1228706.8641240448,1340628.5524541058,1229436.9124194346
4378,850000.0,1,1033846.6480218915,948718.1609955585,1064360.5993513106,979174.3917583448,1003591.1536617589,921832.6974596148
4379,1300000.0,2,782573.9779843247,716894.8209728436,810200.7115134394,743203.3043163705,816976.1960044963,748257.6059246731
4380,1700000.0,1,1259099.2551870807,1155423.1298979563,1176324.8746136772,1082177.5949918248,1206856.3045444735,1108538.6699605444
4381,690000.0,2,560506.521475261,513464.83996579715,543878.2446291401,498903.6701771142,549001.7043172276,502823.341646925
4382,1500000.0,3,1231649.7757452587,1129728.0525104885,1151585.517101744,1059242.6130531847,1263543.139539991,1159822.2460972185
4383,550000.0,4,500225.19982464594,454733.85142363043,500827.4575897237,456401.89152485214,506393.72226293845,461064.10234385397
4384,400000.0,4,370054.7358926905,336401.315545532,375139.38875715114,341862.8991274254,375562.4560285499,341944.1415842557
4385,155000.0,2,223535.9077703948,204775.18942658885,220831.30014459242,202570.23924030317,212117.7846775731,194275.851013917
4386,342900.0,5,299768.6311641102,274689.102804884,303661.04529285186,278553.03130553017,291577.46707230806,267394.051985723
4387,670000.0,5,513248.3528686857,470308.4809711173,512198.0600131586,469847.29999819875,509896.2839257488,467605.521168606
4388,250000.0,3,273501.08432107675,250868.2690764062,267214.8274174387,245787.50586631085,282596.13902495796,259398.5740935242
4389,820000.0,2,702646.5272985889,643675.4486679366,717089.1843937236,657791.3889206775,667184.9278470627,611065.7804491546
4390,430000.0,3,601090.2978378667,551348.7558981003,606831.3522024422,558170.9891656459,599839.9473941505,550600.6825685448
4391,252480.0,3,337260.334275623,309351.3011031802,370886.3965883556,341145.8984451782,337191.2433689674,309512.1116251622
4392,550000.0,5,484925.6293106009,444355.32005181524,481908.16141315224,442061.9017597388,472444.3348850046,433259.83420822123
4393,550000.0,2,482615.26375013875,442110.76887078356,488534.1351371519,448136.0955941951,488270.9423560889,447200.8464343806
4394,275000.0,5,391160.77016035566,358435.1057365729,380006.85954884853,348586.2420783755,392342.43554171413,359801.5808931825
4395,780000.0,4,484742.4754394768,440659.15288252017,479727.7397883318,437173.8101382188,492335.76460356975,448264.5368199369
4396,1400000.0,2,973487.3082055672,891785.3508660168,950310.4071984678,871726.9989023224,941731.1246229936,862518.9818030795
4397,348000.0,4,340007.3794511422,309086.51788129273,353964.97549410124,322566.7480903118,339053.43820733036,308703.2130554142
4398,552000.0,5,383944.7094706284,351822.7619801589,382081.0484457869,350488.92802936817,372824.9472258418,341902.8717173089
4399,360000.0,3,413805.72364571,379562.39143476414,413992.5390943281,380795.4618936521,406023.51233421615,372694.1228260674
