Id,preco,fold_s7,especialista_s7_bruto,especialista_s7_calibrado_cf,fold_s42,especialista_s42_bruto,especialista_s42_calibrado_cf,fold_s2026,especialista_s2026_bruto,especialista_s2026_calibrado_cf
4281,450000.0,1,780035.4389306785,808588.1090587572,5,765825.0644510563,789958.6979426204,3,746385.0243863468,786267.7139659872
4282,700000.0,1,1065681.6414517802,1071004.3861622838,1,874090.7989644684,900405.2409372252,1,995073.1635776655,1020885.860811171
4283,370000.0,5,965880.8218607474,991628.3930061301,3,938508.7401954171,952317.1381411649,2,951024.8868641863,988535.9785420784
4284,430000.0,4,1011263.3444830173,1028241.047142522,2,988556.7393513995,997262.0734623896,5,995170.3127958655,1022371.8160380649
4285,2000000.0,1,1253898.3098910912,1239983.1978403304,2,1310097.4049194981,1279491.6553599208,4,1300570.7245020606,1283418.7004346838
4286,545000.0,3,968679.3707514827,999026.0473758994,1,973900.1808119763,991570.909351728,1,981225.6399025726,1008532.8065927975
4287,285000.0,4,929647.2313824641,955268.9513126308,5,594104.6268829498,626348.6025710471,2,908626.1808838693,951382.3716504339
4288,985000.0,4,1184162.0999552803,1180476.731223798,1,1305296.8156919293,1287596.3069136543,4,1223292.4910840662,1210689.5163255366
4289,280000.0,1,1033635.4000725597,1041950.6827103761,2,961748.1245273666,973291.8071045874,3,972429.9967998521,996089.61682278
4290,270000.0,1,1009557.1198497927,1020062.1258105712,3,938439.834467249,952252.6838255997,4,986188.9286152574,986103.9196805008
4291,2800000.0,2,2329308.5537069375,2137691.2634185003,1,2594089.042118039,2375949.6865094416,2,2616548.1139785843,2313125.296109609
4292,180000.0,5,1016599.5658916185,1036813.7263997138,4,988696.2935372918,1005492.21375781,1,930655.6743576886,963223.107906634
4293,1750000.0,5,1402149.507303599,1371780.3903814945,3,1391068.0805108228,1368775.1204235214,4,1325003.1311961864,1306369.4478848458
4294,500000.0,3,1615597.8639157407,1537129.7655794674,3,1708907.2176194293,1654689.0468717616,2,1601351.2378459817,1531361.9110783327
4295,300000.0,3,911726.0762331687,949313.0557550336,5,940189.0254610865,952867.0594704063,1,967740.6426476759,996481.1408368801
4296,1550000.0,3,1187580.2105532829,1186073.3819178566,2,1298576.46343689,1269529.598739991,2,1315813.3762190412,1298473.6330774906
4297,410000.0,2,641645.9969101703,682404.1463869881,5,651514.0383462523,681449.0345183891,3,937099.7331171487,963669.1715215899
4298,1400000.0,3,1253680.6613757864,1241444.4538700257,3,1284419.5456109915,1271740.34811336,4,1274941.8438713874,1259321.9333146343
4299,640000.0,5,1008304.0204499809,1029443.5491114325,3,935407.1521404379,949415.5504397659,3,911658.1054465446,940242.898089941
4300,1050000.0,1,1198746.5247659474,1190747.3577159098,2,1056317.4972046623,1057520.6387296675,4,1192053.5730261235,1181228.0405460363
4301,250000.0,4,946377.2466758585,970290.3144645174,5,1015511.1131354589,1022409.3811287547,5,1022591.2735036681,1046994.2942558815
4302,1180000.0,1,1372357.9306641186,1345023.5889195336,3,1217497.701078944,1210531.8000959943,1,1183182.9035319928,1186594.85424535
4303,790000.0,4,936447.7579753967,961378.983642841,2,910218.6666420049,926999.5701320474,2,982256.7940351747,1015734.485084159
4304,699000.0,4,1056948.3254328072,1068762.6073311607,1,938973.7128325101,959789.4773545769,4,910400.7445899475,913798.5806860923
4305,300000.0,3,647918.6491451339,711950.8458949953,2,651332.9083730633,689385.3538268056,4,648061.5345441482,661104.8802331096
4306,400000.0,1,1009237.0796787265,1019770.8443412118,2,952430.3467395245,964942.629273555,5,952975.9587293789,984317.4808784816
4307,284999.0,2,605797.5922824191,648528.101352798,5,627054.3756985618,658026.3962409174,4,592827.2104998751,607332.253971129
4308,450000.0,1,1213066.410139936,1203552.405909686,2,1244688.0863791131,1222796.003036231,2,1198537.4191851912,1200542.840493355
4309,591801.0,5,990279.9085085458,1013402.882687515,4,971099.592358962,988946.2023963804,4,1001735.2942809428,1000902.4487579158
4310,380000.0,4,679450.1683073356,726134.4199936471,3,674226.276597764,702063.3782068328,2,685405.050887968,750772.6202669408
4311,460000.0,3,660568.6783894235,723641.9788103892,3,673706.8278797916,701564.7480561577,1,698017.8738550049,750246.2426161325
4312,607000.0,2,823150.6666814816,850853.2585638448,1,839839.7649153287,868866.4823735394,3,819886.2982383174,855148.2386463281
4313,650000.0,3,1106033.0825027735,1117086.7087108907,2,1088469.123800166,1085955.5132549177,1,1165861.5360050194,1171489.4049066424
4314,433000.0,5,664483.7503226837,716008.9314619707,1,685335.8902119399,724764.663121939,1,699438.9433799823,751572.9526993069
4315,640000.0,3,844407.5432760564,889914.77993699,2,884353.0662253366,903649.9294138983,3,876554.6499956029,907805.8555088389
4316,332700.0,1,988248.8150288895,1000648.4122381301,4,1045171.0207793396,1058445.761772485,4,1063691.367315914,1059771.2052668151
4317,560000.0,4,761241.2911569931,802046.6104061547,1,777969.1001867558,811537.7426701274,3,750885.8010811956,790505.5344021248
4318,300000.0,3,920887.3087669967,957341.9482321698,5,920713.0747818651,934808.9994777673,3,914543.0958588517,942902.800493081
4319,590000.0,1,757997.6773553372,787981.7569915412,2,773860.5123569468,802984.7184910524,2,764324.8541889901,822745.9129759172
4320,340000.0,3,764573.3655109705,818492.7126114971,2,816971.3767969393,842446.0606151993,3,790258.9872322556,827465.6047350947
4321,270000.0,1,961595.0810994837,976305.880322166,3,926188.3804686434,940786.7841080794,5,949848.9796418273,981489.0707791819
4322,285000.0,1,809395.1734397676,835951.5052433652,1,809496.6185616109,840810.0076561504,2,754794.2452488643,814119.7481119251
4323,290000.0,4,686058.8794475222,732308.9576436916,4,670145.5611956994,701986.1976191424,3,672873.4460966784,716654.0462875945
4324,570000.0,1,812663.3100992697,838991.2671952451,2,769620.9168901199,799090.5665435807,2,779874.5809947114,836783.1871597322
4325,600000.0,4,1049586.1376222037,1062247.5808226417,5,941958.3100672902,954505.933627651,2,1016321.3204349172,1045242.5688765806
4326,255500.0,3,603460.3370500684,670571.027342184,3,611036.6008399037,641178.008007212,5,609246.8646851133,665316.0080081294
4327,352000.0,2,850520.1411434441,875861.7508264882,5,900394.4369329803,915934.558863797,1,935160.1328939188,967271.8876642414
4328,180000.0,3,943687.9346276878,977270.0735923632,5,948703.9285683336,960751.9232301615,3,956600.8946617043,981579.9067312093
4329,300000.0,1,726355.6021418592,758290.2814961219,1,732263.0819715625,768871.5286053116,4,1022222.1502550801,1020387.1283671798
4330,390000.0,4,656457.9486555741,704593.5455210088,3,673961.8551226339,701809.5580211314,2,682155.0394341832,747781.1462029063
4331,614419.0,5,1114828.925700413,1123513.2731031938,1,1083941.0818398157,1090920.9437635513,1,1071979.4725704528,1089091.26798292
4332,2900000.0,4,3020364.0603378518,2677807.9850096884,2,2820013.230676245,2521571.445962413,4,3031569.8121575136,2873314.815899069
4333,980000.0,3,1072897.3408533488,1088828.0710041346,4,985666.9961309363,1002645.4008306818,1,1079431.0775749993,1095664.9909788603
4334,520000.0,2,752419.3959726803,785773.144013924,2,759027.0909772406,789349.101109041,5,747106.5776352873,795410.4527834187
4335,530000.0,3,977311.0016749112,1006519.5518202517,3,1005903.08895991,1015185.0050597631,1,992793.4809004993,1018853.768755535
4336,290000.0,2,659234.603464337,698945.2816379023,4,622800.6845324526,656036.9259766369,5,680958.4300796827,733399.1306312584
4337,410000.0,4,1090756.7636571708,1098608.4662656554,4,1010325.4122971771,1025799.2527305305,5,1037435.9779019211,1060289.6134009317
4338,1100000.0,4,1182559.228613349,1179078.8389862722,1,1166361.4946859116,1164616.5177893618,2,1253586.7755426324,1246693.8815157595
4339,390000.0,1,607258.2766519525,645325.241475592,3,878322.7417619899,895874.9365009139,4,627408.9015968597,641025.4030084623
4340,360000.0,5,966486.1047611259,992169.4195473139,1,1019217.1873439107,1032624.7616422792,4,1026297.3264059226,1024260.7239554606
4341,1290000.0,5,1311349.825468579,1294104.2640819196,3,1306843.786049606,1292193.811089657,5,1315074.0720454557,1304954.2626499345
4342,750000.0,2,1105334.7003904334,1104665.197426727,3,1074968.2120626725,1079270.664736598,4,1184411.292444564,1174015.0249521662
4343,560000.0,4,796396.0575379031,834355.1264674235,1,814827.1097828506,845746.9009048286,4,804439.005046365,812217.8451532249
4344,600000.0,1,1158565.9861938278,1154735.5755831013,5,1265135.9264835154,1249891.66839328,1,1268801.876707226,1260843.5425222868
4345,500000.0,5,741554.9731289771,787795.6339522308,3,711589.6988028912,737852.0864966705,1,744260.9877696227,793241.3369212822
4346,439000.0,1,978218.6535159128,991495.7290220937,3,927038.1806514717,941582.4766364323,1,963990.6053708642,993125.7915061526
4347,420000.0,2,960012.398887394,975020.7841022376,3,936834.4536020204,950750.9081808492,4,990828.8073461142,990521.7597110173
4348,480000.0,2,988882.6154597164,1000945.2617775376,2,982856.3956179847,992171.5802407839,4,1015189.895776785,1013700.9948012572
4349,850000.0,3,917078.4706795362,954005.4237495951,1,900931.5491966181,925027.1155314695,1,901849.6743474319,937269.7142354124
4350,1300000.0,5,1670586.7713269703,1597792.4975820193,4,1752877.0932828968,1706693.8294946796,5,1638427.3141865286,1581936.6047254936
4351,300000.0,1,701797.7688398273,735157.9594430246,4,690896.5347573546,722046.7282144044,1,978876.9411101062,1006435.32479503
4352,550000.0,1,682307.470856525,716741.8784286003,3,641672.4274693069,670755.1521953705,3,646926.6369781968,691894.3825136791
4353,437940.0,5,674196.0381631268,725112.2449508208,3,651534.7770972401,680252.9655347328,4,686478.1457497836,698375.0110214957
4354,490000.0,4,729171.2236894816,772409.7866538808,4,745740.4968434819,774849.2683343567,1,761122.0280213276,808829.8626106196
4355,760000.0,2,1246246.1591748036,1228519.1074531209,3,1366003.4951367436,1346023.929701057,2,1403547.6142889522,1370820.086545117
4356,700000.0,2,931890.676582846,949682.5804109777,1,943031.913897519,963488.7187523219,2,943882.0854491172,982295.6844877801
4357,400000.0,3,671885.0795283385,734070.687381316,4,652879.7470031478,685258.8820115296,5,677012.7406914182,729677.1429374169
4358,410000.0,4,943505.2042699812,967713.9767906141,1,788138.7056184446,820993.6456552079,2,758880.7071996895,817820.5311050515
4359,205000.0,3,949918.4376327852,982702.3673570267,3,926969.570332265,941518.2369235037,1,934338.926532502,966533.9471277321
4360,790000.0,4,956299.075367582,979183.0825022872,3,957478.0539732538,970047.0388800522,3,929607.8397664141,956777.8256341368
4361,660000.0,2,913715.044486661,933259.5730396422,4,914176.5772895659,935263.4012361745,4,985759.5210378534,985695.0111338631
4362,600000.0,4,1094518.9845547331,1101922.5048144658,3,957626.6785921211,970185.8436004655,2,1038533.74343842,1064398.4674271075
4363,850000.0,5,1139529.991490393,1145156.422949309,5,1086034.000455637,1087119.093263796,1,1130771.9523490234,1140797.9085639915
4364,1900000.0,4,1547286.1309797612,1491659.8489360795,5,1253125.5877046157,1239041.5593622136,3,1531951.3272168397,1495483.8917544438
4365,250000.0,4,936408.3019104091,961343.5498288642,1,956873.0531319831,976092.6877455715,2,918016.7722493992,959634.751585604
4366,530400.0,5,798858.6152419137,840541.7010648533,5,799827.126323727,821957.1845230566,2,793789.6454077349,849306.8527155501
4367,590000.0,1,1021531.5139945194,1030953.9466697347,2,987928.9134132928,996701.5812650495,2,994771.2868260192,1026593.7870927642
4368,350000.0,4,635576.4263743911,684948.1655197977,2,670626.0030079226,707425.2847806481,5,652757.0002161879,706736.5725197579
4369,230000.0,4,925587.6636751795,951618.9071802975,5,896458.1286745975,912273.8234506897,5,913679.8007372383,948688.016811761
4370,698000.0,1,840041.9853783257,864409.6060400754,2,816029.2859511094,841586.3276036807,5,802545.3430484964,846855.2462248186
4371,530000.0,1,813489.3768316763,839759.4168011891,3,784625.1449507014,807393.11613194,5,771178.3264351774,817804.3881802773
4372,730000.0,3,1112809.204027352,1122848.9324891227,4,1080023.7258692295,1091016.2138718232,2,1080684.0158351518,1100570.0485931088
4373,498000.0,4,1050754.2896609718,1063281.6955029732,1,1150327.9218826666,1150325.543740341,1,1087401.8006544919,1102690.0839396545
4374,850000.0,2,1009658.364369357,1019547.5515313062,5,956929.7284469102,968363.2998644348,2,1023011.2081247796,1051018.8846899054
4375,950000.0,4,969157.6541475111,990690.8498360193,1,1067837.9779401931,1076453.0528817186,3,970913.3231018041,994700.4510733495
4376,220000.0,5,985268.9564942024,1008936.672870214,4,955848.0501098009,974586.8795853731,5,939921.8517692433,972502.0991370868
4377,2500000.0,1,2097414.2585924794,1970896.383571674,5,2249916.7962174113,2115482.752092785,4,2228028.7947272686,2142947.7037990363
4378,850000.0,5,1227385.8288826984,1221654.7714823014,1,1106578.9141692908,1111220.8413106096,4,1144859.4282876123,1136648.983496164
4379,1300000.0,2,1312477.4764670252,1286170.1762078763,2,1134623.64928121,1126606.6284646944,2,1166744.1897541774,1173734.789358853
4380,1700000.0,2,2400896.6470682183,2195776.484421113,1,2332330.258214769,2160887.302300809,2,2333648.2700296533,2101150.9116579182
4381,690000.0,4,1050843.5591751682,1063360.716034963,2,753014.4158757181,783813.2450780647,4,974817.155364421,975272.1357922694
4382,1500000.0,3,1365640.7377526197,1334199.2727979762,3,1564456.3974468058,1525314.7697455988,3,1420533.475453443,1397851.6513029085
4383,550000.0,4,753896.0575379031,795272.7217499119,4,834003.1002162481,859217.0283847919,2,831208.7528578438,882812.2728293006
4384,400000.0,1,1023228.3270622364,1032496.3271604948,4,1039592.6562141422,1053225.0826392942,3,977209.1173219099,1000465.4542916582
4385,155000.0,4,521870.7470024928,576465.7640094254,2,542270.893399633,586183.6894916623,1,523280.0282494201,584115.0965901054
4386,342900.0,3,609945.460641779,676636.2560652203,5,951669.8408099385,963496.9491126154,4,633094.4643076287,646556.2788257827
4387,670000.0,2,851888.018016399,877109.1921701599,5,872132.087754806,889619.8826367599,1,865502.7134067573,904365.9839667386
4388,250000.0,2,972232.66885821,986004.9027014428,3,987977.4428541479,998496.3878924386,5,987435.3560946599,1015411.0771901588
4389,820000.0,3,996102.7203769707,1022797.5695980437,2,1028090.6168964558,1032474.6638932762,1,1007596.849208056,1032038.5230543695
4390,430000.0,2,1123728.491910848,1120930.3954131592,3,1152040.5125713195,1150407.881439002,1,1124008.9585954451,1134868.3143711663
4391,252480.0,5,965185.7281074546,991007.0357666776,3,949892.7995584386,962960.7133329822,5,955665.11966584,986748.9526081722
4392,550000.0,1,924761.9286463291,942555.794457513,5,959664.8042124902,970892.8320775368,3,952806.4417170996,978097.9662145199
4393,550000.0,3,1050275.4969110114,1069456.91016486,2,1038727.2204873881,1041921.7986912597,4,1059547.4827794987,1055839.0204840219
4394,275000.0,4,1000375.4665756495,1018550.2453202853,5,993382.7877551427,1002026.5571038357,3,961066.9468544996,985676.260361664
4395,780000.0,4,1132711.1164452783,1135485.1242772075,4,1143795.7288960388,1150407.465330116,4,1104547.7199170003,1098501.6943164335
4396,1400000.0,3,1275573.3476215368,1259681.0882357107,2,1283930.6910966798,1256850.8248654425,3,1271369.1791881165,1265853.7787437157
4397,348000.0,4,666704.6811100962,714204.9490324038,4,666589.8717684556,698544.1128390698,3,662826.0765069126,707078.5868546715
4398,552000.0,1,718909.7868615632,751284.9944308152,5,675142.7765628113,704004.263424161,3,696044.3792832482,738679.4009478317
4399,360000.0,3,676426.2851515566,738247.8618773553,3,680557.0460754434,708138.0162246284,4,1086325.5880206998,1081236.2975332262
4400,1500000.0,3,1297105.9828045224,1277569.7278804006,2,1356883.7112310473,1319844.8331668186,2,1383187.754530489,1354097.2892028878
4401,1500000.0,5,1462265.0924498446,1422847.7048281722,4,1392804.1308501787,1380028.9990320785,4,1221368.357941187,1208875.9088426703
4402,360000.0,3,948858.3015866665,981778.4461674234,3,942412.2742027373,955967.8948853557,5,917652.5799255297,952298.637319913
4403,350000.0,1,718303.9887748155,750714.7222799158,2,705888.7041638311,740244.760079519,5,688345.5713147226,740360.2555946579
4404,364350.0,3,654643.5543325624,718170.4259308684,4,665503.9490808963,697492.6074833343,5,661972.229171676,715464.4328039533
4405,550000.0,5,797811.8873321655,839582.7150006384,1,801190.1644886149,833109.8821618074,1,807134.2876553956,851142.4280945115
4406,420000.0,1,1012629.1416492931,1022857.6310627878,3,955839.3153091404,968516.4629311285,5,960342.4213821873,990976.0245524728
4407,630000.0,1,1046662.109229371,1053771.564298872,1,1131176.2123270454,1133227.0761919229,2,1162621.5037748718,1170250.038269381
4408,610000.0,4,772209.1957674534,812146.1819086303,3,775394.6339112059,798633.174877893,3,746159.3732812629,786055.1753319511
4409,690000.0,4,984722.3478944106,1004594.9174604503,3,1002536.7162013468,1012052.7272185083,5,963237.0660788058,993590.7511702474
4410,515000.0,2,922261.5130634111,940986.5381226204,3,935448.6077363165,949454.3377991235,5,914996.7504005632,949885.1293948613
4411,304537.0,2,625857.118821352,667511.3681534948,5,614553.874741568,646025.7112647892,1,1021539.4621137735,1044433.3975332754
4412,390000.0,3,964333.3094008713,995249.0571942946,3,971135.2750442701,982794.9055170558,5,983972.9429411953,1012293.0322944728
4413,395000.0,5,1211599.7059548353,1207963.0501400207,4,1172396.2626992099,1176960.7641385647,4,1132860.998611765,1125301.5697233197
4414,530000.0,5,773713.4114843,817458.791085131,2,745028.0522550785,776452.3419978421,2,757705.4588879488,816756.5297433045
4415,615000.0,5,727430.7466840098,774715.0940224342,3,721826.4919060399,747631.4980103429,2,734951.7307511445,796103.9924747966
4416,420000.0,3,648416.6547004357,712411.7778243539,1,1039550.0609886127,1050980.3197327964,5,657636.0461367893,711359.4754348785
4417,1100000.0,3,1096251.0433595704,1108758.506276057,2,1088618.0912514238,1086087.0329019974,2,1070090.670034458,1091500.8666853243
4418,415000.0,3,690220.2267212278,750909.104549808,1,701866.0108636515,740337.445082097,1,688754.8940478876,741589.6008363407
4419,540000.0,4,1252805.2536812357,1240123.861521706,4,1210692.5719322758,1212438.9609016634,3,1151683.7928332607,1158756.8345139674
4420,380000.0,1,864579.5766695933,887120.4354086902,4,895236.04952702,917345.3387085465,4,940199.7804638848,942261.1689702623
4421,950000.0,2,1081938.9097860556,1083932.0077836316,2,1080224.028666648,1078672.885447313,1,1090014.661449661,1104991.4870965825
4422,550000.0,2,715922.3398551655,751921.3180257529,4,705137.337053017,735787.1251972162,5,714972.4675933658,765375.2633146343
4423,290000.0,1,680444.2898983003,714978.6751976282,1,678095.5158124893,717930.8827877307,5,670436.1180607616,723467.3720194324
4424,415000.0,2,697280.6741835715,734555.0829226987,3,701096.1093518991,727815.9298417735,1,710504.355473567,761891.5768284451
4425,950000.0,2,968286.0523770812,982459.2449194437,4,964107.6064379925,982365.3948602048,3,977821.2560186764,1001025.7741058241
4426,315000.0,2,949756.4984261417,965789.9878716373,3,903925.5339420605,919920.933425734,3,926182.6423845061,953625.2339764549
4427,535000.0,4,740196.0881094708,782616.228143223,2,749465.1590865243,780543.06685639,4,738572.6498167118,748757.2185110847
4428,1200000.0,4,1373809.0156481804,1344290.543637589,5,1388577.8443321318,1360911.3931167435,1,1401746.6884396614,1374851.6194175705
4429,290000.0,3,598568.6614159718,665989.277977471,4,619394.3216523125,652720.9518350005,4,618060.8635004387,631926.491646838
4430,418000.0,3,685004.477213257,746126.3824289696,1,1064254.3660091455,1073230.1493964007,4,700918.8140584277,712358.722957263
4431,360000.0,5,980775.7389918007,1004929.4160258968,4,966475.7941917528,984594.7215260067,1,1000537.012339968,1025753.8102559698
4432,650000.0,2,819321.1951475478,847346.6122908458,3,810872.031782174,832258.2790400259,4,997481.5012206304,996854.3736235828
4433,330000.0,5,605577.4395577795,660416.2672168284,2,630766.5684352334,670086.9916699158,2,616174.3639698063,686537.3902648333
4434,990000.0,4,1042553.1057807719,1056018.4878441184,5,991540.0840125151,1000327.4582653568,2,1079528.1380693335,1099581.1715495794
4435,310000.0,1,1065641.5016415662,1070968.049444368,4,1021231.7746508336,1036026.387549132,2,1021974.8477389107,1050124.4463939138
4436,289000.0,5,937329.9434931423,966058.0848576281,5,955917.9544912381,967427.4042991701,4,943411.2581737034,945326.0255736777
4437,598000.0,1,817713.5367377773,843686.2045589485,2,830289.9628484034,854588.1942106349,3,772758.9872322556,811062.8178910994
4438,500000.0,4,693337.5609754341,739100.8390500544,3,682467.958220749,709970.7467477693,1,688555.3405325923,741402.9422436943
4439,493013.0,4,668056.608097656,715471.6653556724,4,661710.8167909249,693818.6696530619,3,637099.5914517705,682489.6854151677
4440,890000.0,3,941095.8618199221,975008.4156140087,3,945486.6220711397,958842.3280808657,4,948718.8034488136,950390.1639020691
4441,510000.0,4,1021949.449982784,1037739.5623817383,1,1031274.002672533,1043513.8080680168,2,1011769.9654586887,1041309.2709285391
4442,470000.0,3,744833.0207700605,800654.9004818969,1,757703.6474090294,792654.4830860205,3,730382.9172499542,771178.4756204537
4443,745000.0,4,856597.4955178279,889273.3353832667,3,904043.6973782047,920031.7873030755,2,888653.9501188511,933785.304899612
4444,250000.0,2,933562.2398278641,951191.1102095358,4,898307.8664110494,920253.2729591988,4,891300.1251728102,895531.3190367834
4445,730000.0,1,940569.1519793821,957055.9368186994,5,990835.130889875,999677.3715303394,4,1022640.1851745269,1020784.5188188482
4446,680000.0,3,1012026.4678759726,1036553.3764704202,2,1032406.7427355894,1036309.4760545562,3,987302.17240867,1009699.3829312413
4447,1280000.0,3,1230571.0655136087,1222139.5692630988,3,1233290.4950598022,1224999.5159216956,1,1232709.1256032917,1229626.7849215798
4448,530000.0,3,682720.2267212278,744029.971671612,1,711866.0108636515,749739.0219975603,4,715489.3275256978,726454.2597751542
4449,616000.0,5,788449.2923055119,830997.6719691714,4,812503.1002162481,838731.1921189511,4,812939.005046365,820388.9119808052
4450,850000.0,3,1019918.6947477793,1043358.4459764371,5,998457.9422075662,1006704.7976204216,5,1007838.3919778238,1033757.3933897373
4451,1300000.0,2,1674950.057902838,1596237.9234573974,2,1595783.0207064925,1523523.8519253496,1,1790124.6905136625,1700302.4585059364
4452,2500000.0,1,1532409.111009351,1485533.9488098116,2,1697048.2377475195,1608773.0307013756,5,1580912.785974476,1533208.9814929734
4453,1100000.0,2,985898.3331845405,998269.529922316,2,984406.8014943514,993556.451704097,4,982052.87625685,982164.9605417614
4454,650000.0,5,969871.206929641,995194.3549782089,1,986337.8142960425,1002858.6397810151,5,933522.6679491804,966702.6974989339
4455,337000.0,5,718801.120947757,766706.9995815512,5,687865.0511854601,716120.3059234369,3,735758.5510516495,776251.3146588707
4456,430000.0,2,681125.6952170724,719462.4461920136,5,704483.6640604126,731918.0865960395,3,927108.821022508,954477.8212121098
4457,400000.0,5,710652.5324075774,759133.876460482,3,915101.8775858085,930400.9205882518,1,736679.0438021531,786216.5444719037
4458,550000.0,4,943505.2042699812,967713.9767906141,2,700061.810178603,734834.8530888441,1,691789.5459979133,744427.2834799925
4459,250000.0,4,671184.9044253278,718401.558670024,1,690269.8177622411,729417.0478064705,3,669551.0596025442,713489.3940766595
4460,390000.0,3,935686.7375936123,970285.6323252437,3,913077.2952986897,928503.2280595639,2,899107.2160265459,943003.2375387853
4461,510000.0,1,914951.8889770359,933544.5838617755,2,931536.632783235,946186.5096547462,1,912503.8718418847,946881.3478457315
4462,2800000.0,1,2475635.5805679783,2288338.5446395515,4,2564973.8863175134,2426131.7599589187,3,2384104.038682427,2220857.197270135
4463,816000.0,1,1007303.4227325456,1018010.7500191361,1,979438.7357932727,996599.3167682943,3,976170.6915560609,999514.8485161917
4464,366700.0,1,1009387.0955884072,1019907.3810131568,1,985233.4007988754,1001856.9579371464,1,997143.9630733097,1022731.2262809103
4465,850000.0,3,1142268.7725265557,1147836.7573329736,1,1205676.4995222476,1199569.501929149,5,1166743.2441068236,1175138.9801756416
4466,700000.0,5,963614.8234657288,989602.5616019992,2,960471.5966312531,972148.5288275453,2,971597.7060567786,1006467.72508512
4467,240000.0,2,911655.4846100168,931396.2669663331,4,549746.5650470344,584604.802063391,5,571701.302463497,629277.1866828421
4468,420000.0,3,911396.6638194259,949024.1229667277,4,936598.70459372,956438.6995973825,1,936421.9697836253,968405.6154633393
4469,355000.0,5,1014860.2155290523,1035269.047110509,3,951904.256189688,964840.2936128626,4,1002218.7307344624,1001362.4537996085
4470,330000.0,1,971693.9511991853,985536.8374076796,5,984632.7859461238,993956.0368945908,3,962269.2524958597,986778.6947315526
4471,450000.0,2,963489.861891604,978148.10038107,1,983732.021727303,1000495.0413863453,3,900863.3976133368,930282.4629501561
4472,1800000.0,2,3136612.9699656605,2782281.021114474,2,2876995.787971029,2566608.230238578,4,3137867.290058381,2969181.855047734
4473,300000.0,5,641301.6835097135,694210.2460892474,5,613683.1653567196,645189.0389999995,2,638915.6513063305,707759.2545050839
4474,315000.0,4,993796.40089883,1012688.1237961872,3,962114.0394039669,974375.9246802385,1,1010993.6392570516,1035060.30602543
4475,515000.0,1,823467.4717047419,849031.8385163771,3,765747.9312771605,789469.5425330111,4,814542.5410647707,821929.9364905994
4476,390000.0,5,974117.3425622545,998986.7824393559,3,944641.396974181,958052.1380945592,1,1026314.6352116615,1048673.3709117903
4477,317000.0,4,977383.5169279149,998042.5359426544,1,669656.1342515117,709955.4674328614,3,636012.2358106328,681448.1223428543
4478,480000.0,5,727872.1698431681,775124.3931002786,4,720509.0026298286,750594.9955850266,2,718290.1711646749,780916.1948580503
4479,1600000.0,3,1094453.8464493374,1107227.1431247455,1,1253955.2731082346,1242324.0237837355,1,1217962.1411501684,1216837.6897318694
4480,500000.0,3,992313.651481265,1019519.2758012364,5,990872.3430543715,999711.6884717894,1,980339.1073196977,1007741.1751214763
4481,345000.0,3,662760.0931363611,725663.6769420706,3,660225.7788557047,688613.4108289623,5,954293.1328652215,985508.5431779547
4482,450000.0,5,917577.4735393885,948308.8078690548,1,910536.939601507,933819.0878010475,1,912435.4323323477,946819.6526550035
4483,250000.0,4,887917.987694456,917652.3231718562,5,945896.1561375137,958152.5799205668,1,929380.0848512033,962076.0922881031
4484,420000.0,4,701240.0768155474,746464.7323020671,3,693179.4237894528,720236.5803273704,1,730912.2871447017,780867.198832395
4485,1260000.0,5,1515705.5953157875,1468016.8121170327,1,1482441.0854763326,1442374.7934878236,1,1539655.9701230796,1491625.8807944502
4486,890000.0,4,914593.7026475664,941723.9038119195,5,925273.8396624718,939040.6503286674,5,981379.2850887778,1009956.4426405474
4487,289999.0,4,975102.7119421938,996004.8951669671,3,630828.5984915292,660298.9509682908,1,656879.4328592498,711682.2719640938
4488,1200000.0,3,1029571.7266936698,1051670.4977734084,3,1080943.9772607703,1084800.169679916,3,1056594.1235652633,1072829.158139702
4489,2230000.0,5,1951335.0502089832,1829186.7937744865,1,1957019.8723382335,1847853.1258756465,5,1889560.6955188692,1792315.2648206723
4490,275000.0,3,1023584.3794064102,1046516.3551980392,5,1069236.872810901,1071740.2089719232,4,1067059.391406831,1062966.6281960772
4491,280000.0,4,962411.5286304406,984655.814676316,4,1014410.5201378309,1029630.9263969263,1,965797.5103663725,994742.7349236151
4492,250000.0,5,959672.2966746076,986076.4227643525,5,967904.8319408903,978509.8762353652,4,911037.5605121974,914407.2956280889
4493,900000.0,5,1027053.9929713868,1046090.898589539,2,985605.6654188929,994627.1427153242,2,959765.9539502676,996162.4025428534
4494,330000.0,4,606205.7643152203,657178.3711506961,2,617570.876553577,657666.8103770122,2,604103.9719615286,675222.7321445396
4495,315000.0,4,666655.0083893568,714158.4010127352,3,647572.1304810019,676438.148063724,1,675633.1911804257,729300.5815735556
4496,350000.0,2,667216.5268697981,706435.1362812597,1,1031143.4966487188,1043396.0161629916,3,666689.2875707747,710762.1549518883
4497,2000000.0,5,1794112.1988825616,1700177.0434672374,3,1742883.884072126,1684992.7444027972,5,1753075.6536480484,1678443.3804910637
4498,3100000.0,4,2989839.07836973,2654119.1722648395,2,2886285.0924026743,2573940.3529312727,1,2978125.7456243793,2645854.3784500947
4499,500000.0,1,1197635.1987388602,1189752.961307735,3,1228715.3964989674,1220809.7844166243,4,1127125.5959638446,1119875.340698409
