Id,xgb_caro_bruto,lightgbm_caro_bruto,preco_correspondencia,tem_correspondencia,xgb_caro_corr50,lightgbm_caro_corr50,especialista_caro_blend_bruto,especialista_caro
1043,1014546.1559295654,1000034.8650790097,995000.0,1,1004773.0779647827,997517.4325395048,1002777.7754728313,1013980.0170439578
1044,928082.6449394226,1039752.3342732962,,0,928082.6449394226,1039752.3342732962,958791.8095062379,973573.079584401
1045,952864.408493042,966221.7531214971,390000.0,1,671432.204246521,678110.8765607486,673268.8391329336,706599.9651982707
1046,1069211.3637924194,1056918.5957013615,,0,1069211.3637924194,1056918.5957013615,1065830.8525673784,1071616.3022678155
1047,1016485.5718612671,1040634.2219158551,1100000.0,1,1058242.7859306335,1070317.1109579275,1061563.2253131394,1067725.5583530893
1048,1232418.2987213135,1264357.5176500878,1465000.0,1,1348709.1493606567,1364678.758825044,1353100.7919633633,1330456.2978638716
1049,1212287.0683670044,1189099.3288579234,1100000.0,1,1156143.5341835022,1144549.6644289617,1152955.2200010037,1150737.1487278116
1050,1104448.5569000244,1156470.4578730867,830000.0,1,967224.2784500122,993235.2289365433,974377.2898338083,987909.8180903705
1051,948612.5111579895,997389.1022915656,,0,948612.5111579895,997389.1022915656,962026.0737197229,976549.9862095865
1052,2633404.016494751,2635031.7178494236,,0,2633404.016494751,2635031.7178494236,2633851.634367286,2433568.8865709337
1053,1200714.8265838623,1285479.0670039316,,0,1200714.8265838623,1285479.0670039316,1224024.9926993814,1214863.672476413
1054,2071992.1588897705,2136457.692243634,,0,2071992.1588897705,2136457.692243634,2089720.180562083,1973003.5381271031
1055,1004957.5567245483,1012931.9921523803,539500.0,1,772228.7783622742,776215.9960761901,773325.2632336011,801173.9731455831
1056,980607.0327758789,1033759.6310910804,270000.0,1,625303.5163879395,651879.8155455402,632611.9986562796,667804.2868135441
1057,1111431.360244751,1120230.656119147,,0,1111431.360244751,1120230.656119147,1113851.16661021,1115297.019367618
1058,1075435.996055603,1202062.52923544,840000.0,1,957717.9980278015,1021031.26461772,975129.1463400291,988600.8900639211
1059,1771715.4026031494,1800991.235827733,,0,1771715.4026031494,1800991.235827733,1779766.25673991,1705749.687401977
1060,893501.8181800842,959563.3959630544,,0,893501.8181800842,959563.3959630544,911668.7520704011,930091.4803185808
1061,1017376.4228820801,1004731.9891983997,,0,1017376.4228820801,1004731.9891983997,1013899.203619068,1024170.0356213895
1062,3271446.943283081,3163322.147330363,,0,3271446.943283081,3163322.147330363,3241712.624396084,2937672.5430897186
1063,1039454.8177719116,1059657.8919988715,,0,1039454.8177719116,1059657.8919988715,1045010.6631843257,1052620.9047018564
1064,976198.8520622253,1083530.887972902,435000.0,1,705599.4260311127,759265.443986451,720357.5809688307,751261.135501025
1065,1037023.3058929443,988391.8596290946,584000.0,1,810511.6529464722,786195.9298145473,803824.8290851929,829768.4869829341
1066,1017376.4228820801,1004731.9891983997,434000.0,1,725688.21144104,719365.9945991999,723949.601809534,754656.5630752288
1067,985475.1229286194,1029095.8676637592,,0,985475.1229286194,1029095.8676637592,997470.8277307828,1009113.8069146111
1068,944078.4454345703,982862.60132919,760000.0,1,852039.2227172852,871431.300664595,857372.0441527953,879728.7584730659
1069,1075234.6515655518,1225728.912834859,,0,1075234.6515655518,1225728.912834859,1116620.5734146112,1117810.7200790977
1070,1390865.445137024,1452858.1525899002,,0,1390865.445137024,1452858.1525899002,1407913.439686565,1379226.5027652252
1071,1057045.6981658936,1106282.5309904048,1175000.0,1,1116022.8490829468,1140641.2654952025,1122792.9135963172,1123411.0603666345
1072,2406768.0835723877,2459130.1225334597,2600000.0,1,2503384.041786194,2529565.0612667296,2510583.8221433414,2330083.1172742816
1073,1065280.0798416138,1007753.3744187943,590000.0,1,827640.0399208069,798876.6872093971,819730.1179251692,844639.9001612026
1074,980578.1841278076,990820.7151012999,388008.0,1,684293.0920639038,689414.3575506499,685701.4400727589,718419.1816219746
1075,930990.7555580139,1003647.3996858452,,0,930990.7555580139,1003647.3996858452,950971.3326931675,966371.0120943512
1076,947404.0269851685,1001765.1085801878,,0,947404.0269851685,1001765.1085801878,962353.3244237988,976851.1447210505
1077,1174421.6680526733,1184709.2215160767,335000.0,1,754710.8340263367,759854.6107580384,756125.3726275547,785002.1607775231
1078,1006441.9507980347,1065684.2746481749,,0,1006441.9507980347,1065684.2746481749,1022733.5898568232,1032257.1070850119
1079,924927.6518821716,1049642.8080492052,420000.0,1,672463.8259410858,734821.4040246026,689612.1599140529,722132.8054107322
1080,1024016.6187286377,1173375.5599401612,,0,1024016.6187286377,1173375.5599401612,1065090.3275618067,1070941.2791172627
1081,995816.5287971497,1003130.0205958786,385000.0,1,690408.2643985748,694065.0102979393,691413.8695209001,723843.048360148
1082,948580.2054405212,990692.1400804901,800000.0,1,874290.1027202606,895346.0700402451,880080.4937332564,900827.1016075576
1083,1429459.810256958,1377908.0786496366,1400000.0,1,1414729.905128479,1388954.0393248182,1407641.5420324723,1378985.0218319737
1084,879663.2885932922,1044857.2837623564,,0,879663.2885932922,1044857.2837623564,925091.6372647849,942498.0336795093
1085,1037905.6930541992,1044476.7752679691,,0,1037905.6930541992,1044476.7752679691,1039712.740662986,1047781.7033228006
1086,974578.4401893616,1007998.8888982126,,0,974578.4401893616,1007998.8888982126,983769.0635842956,996538.743785402
1087,853667.8552627563,978983.6136529167,,0,853667.8552627563,978983.6136529167,888129.6888200506,908293.3147937767
1088,1027251.9588470459,1008896.1475411726,,0,1027251.9588470459,1008896.1475411726,1022204.1107379308,1031772.6017986715
1089,924927.6518821716,1049642.8080492052,433000.0,1,678963.8259410858,741321.4040246026,696112.1599140529,728300.8677287189
1090,904131.293296814,945992.2007458616,,0,904131.293296814,945992.2007458616,915643.042845302,933766.6192493305
1091,1448259.8304748535,1365689.217935683,,0,1448259.8304748535,1365689.217935683,1425552.9120265816,1394883.4115871757
1092,1072127.9382705688,1040634.2219158551,1095000.0,1,1083563.9691352844,1067817.1109579275,1079233.5831365113,1083825.9791024863
1093,939284.6822738647,1110491.5700430425,300000.0,1,619642.3411369324,705245.7850215213,643183.2882051943,677913.480518567
1094,1055586.2188339233,1084386.4761319102,,0,1055586.2188339233,1084386.4761319102,1063506.2895908698,1069497.2072553542
1095,983310.9974861145,1003437.7344614984,,0,983310.9974861145,1003437.7344614984,988845.8501543452,1001199.9601744692
1096,947278.0227661133,946917.0090826681,,0,947278.0227661133,946917.0090826681,947178.7440031659,962876.3352020361
1097,947710.4544639587,1093599.194984508,912000.0,1,929855.2272319794,1002799.597492254,949914.9290535549,965397.7210836455
1098,891840.7559394836,971830.2026723602,830000.0,1,860920.3779697418,900915.1013361801,871918.9268955124,893250.1399337697
1099,990348.3986854553,981081.1425773333,,0,990348.3986854553,981081.1425773333,987799.9032557218,1000239.8144705237
1100,1019051.5518188477,1068989.388878404,1020000.0,1,1019525.7759094238,1044494.694439202,1026392.2285051128,1035604.3422841636
1101,1115669.9657440186,1222869.17347068,1100000.0,1,1107834.9828720093,1161434.5867353398,1122574.8739344252,1123213.275848625
1102,963815.9275054932,1015808.6181388814,,0,963815.9275054932,1015808.6181388814,978113.9174296749,991343.8640422712
1103,1170544.6243286133,1142357.3861868049,1200000.0,1,1185272.3121643066,1171178.6930934023,1181396.566919808,1176442.9711857415
1104,1071956.2768936157,1179646.1078572522,875000.0,1,973478.1384468079,1027323.0539286261,988285.490204308,1000685.5795173128
1105,931334.1975212097,962515.7716889916,,0,931334.1975212097,962515.7716889916,939909.1304173497,956174.0980929055
1106,966576.9338607788,983628.3643301352,,0,966576.9338607788,983628.3643301352,971266.0772398518,985049.6043703086
1107,1218495.488166809,1248654.0480440494,900000.0,1,1059247.7440834045,1074327.0240220246,1063394.5460665252,1069395.3298424163
1108,925342.857837677,982862.60132919,689000.0,1,807171.4289188385,835931.300664595,815080.3936489215,840295.2283244395
1109,973773.7774848938,994400.0890461059,270000.0,1,621886.8887424469,632200.0445230529,624723.0065821136,660249.867309968
1110,1055137.5150680542,1156333.1025406155,900000.0,1,977568.7575340271,1028166.5512703077,991483.1508115043,1003620.4967152353
1111,1539634.7045898438,1564124.2535098402,1500000.0,1,1519817.3522949219,1532062.12675492,1523184.6652714214,1481221.3683619364
1112,1540111.8993759155,1626787.6042092154,,0,1540111.8993759155,1626787.6042092154,1563947.718205073,1517114.391542513
1113,997179.9850463867,1006519.8414841043,,0,997179.9850463867,1006519.8414841043,999748.4455667591,1011202.5659471583
1114,890767.3954963684,1075360.5933112968,350000.0,1,620383.6977481842,712680.2966556484,645765.2624477369,680380.2235041214
1115,1326034.0690612793,1244588.522116374,,0,1326034.0690612793,1244588.522116374,1303636.5436514304,1286286.3814835933
1116,1062833.547592163,1063824.0761885846,870000.0,1,966416.7737960815,966912.0380942923,966552.9714780895,980715.0997919774
1117,999988.5559082031,1013004.5159100784,,0,999988.5559082031,1013004.5159100784,1003567.9449087188,1014704.35753418
1118,947411.5371704102,1020133.1079609395,670000.0,1,808705.7685852051,845066.5539804697,818704.9845689029,843682.2205344932
1119,1060104.489326477,1039035.6176417171,680000.0,1,870052.2446632385,859517.8088208586,867155.274806584,888824.6449604831
1120,983991.4441108704,1025276.5033420797,,0,983991.4441108704,1025276.5033420797,995344.835399453,1007163.698675708
1121,1080182.0755004883,1180351.0330424053,,0,1080182.0755004883,1180351.0330424053,1107728.5388245154,1109737.6343108036
1122,925046.443939209,994400.0890461059,352500.0,1,638773.2219696045,673450.0445230529,648309.3481718028,682809.8680024697
1123,1451331.1386108398,1416117.6926742753,,0,1451331.1386108398,1416117.6926742753,1441647.4409782847,1409153.2335734672
1124,941561.4008903503,1042403.3317156447,,0,941561.4008903503,1042403.3317156447,969292.9318673064,983235.2002971303
1125,1384902.3580551147,1490138.8791074993,1500000.0,1,1442451.1790275574,1495069.4395537497,1456921.2006722603,1422681.5834351513
1126,891538.5007858276,1099962.2635397266,,0,891538.5007858276,1099962.2635397266,948855.0355431498,964421.113160649
1127,1014546.1559295654,1000034.8650790097,995000.0,1,1004773.0779647827,997517.4325395048,1002777.7754728313,1013980.0170439578
1128,930124.2232322693,1059283.8518231148,330000.0,1,630062.1116161346,694641.9259115574,647821.5605473759,682344.0917572816
1129,1072740.912437439,1067562.923187143,,0,1072740.912437439,1067562.923187143,1071316.9653936075,1076615.7883445786
1130,937664.4492149353,1126232.0975047967,350000.0,1,643832.2246074677,738116.0487523983,669760.2762473236,703260.8297299747
1131,987066.2689208984,1057890.4616017572,520000.0,1,753533.1344604492,788945.2308008786,763271.4609540673,791725.2387666726
1132,990348.3986854553,981081.1425773333,570000.0,1,780174.1993427277,775540.5712886667,778899.9516278609,806408.2077220572
1133,1038378.3578872681,1128151.9641810525,,0,1038378.3578872681,1128151.9641810525,1063066.099618059,1069095.8769516589
1134,3186221.122741699,3148288.980356569,3475000.0,1,3330610.5613708496,3311644.4901782842,3325394.8917928943,3006340.9738989444
1135,1319422.6026535034,1178092.9583100064,,0,1319422.6026535034,1178092.9583100064,1280556.9504590416,1265623.809012654
1136,1361810.4457855225,1309829.0297230212,,0,1361810.4457855225,1309829.0297230212,1347515.5563683347,1325476.5239179148
1137,1063375.9498596191,962829.0979578863,,0,1063375.9498596191,962829.0979578863,1035725.5655866426,1044138.2395809478
1138,921708.881855011,1009004.7024549973,445000.0,1,683354.4409275055,727002.3512274986,695357.6162600036,727585.1335351344
1139,1053971.1713790894,1086289.5205416284,,0,1053971.1713790894,1086289.5205416284,1062858.7173987876,1068906.7969139672
1140,970321.4764595032,1028657.7025409464,670000.0,1,820160.7382297516,849328.8512704732,828181.9693159501,852531.371250158
1141,1027007.3413848877,1053444.1812093684,260000.0,1,643503.6706924438,656722.0906046842,647138.7361683099,681692.0247446668
1142,968703.031539917,994267.296892588,,0,968703.031539917,994267.296892588,975733.2045119016,989156.0765395319
1143,957336.6641998291,983619.0259217443,458000.0,1,707668.3320999146,720809.5129608721,711282.1568366779,742675.3476689863
1144,1008013.9636993408,1149898.235446527,370000.0,1,689006.9818496704,759949.1177232635,708516.0692149085,740056.4664318736
1145,889026.7014503479,997389.1022915656,527500.0,1,708263.350725174,762444.5511457828,723163.1808408414,753913.3181661487
1146,944640.2192115784,1014976.0162346788,353229.0,1,648934.6096057892,684102.5081173393,658605.7816964656,692634.079880074
1147,1004908.8001251221,991070.2428655922,747750.0,1,876329.400062561,869410.1214327961,874426.5984393756,895578.8915761268
1148,1282448.410987854,1382158.5621882072,1540840.0,1,1411644.205493927,1461499.2810941036,1425354.3512839756,1394707.26890285
1149,1933081.6268920898,2046402.0694060281,3050000.0,1,2491540.813446045,2548201.034703014,2507122.3742917115,2327170.4136689627
1150,848910.8681678772,985607.3320479178,550000.0,1,699455.4340839386,767803.6660239589,718251.1978674443,749269.3006941826
1151,958218.8725471497,1021893.054360189,,0,958218.8725471497,1021893.054360189,975729.2725457356,989152.4627953208
1152,3963930.368423462,3810727.6571055376,,0,3963930.368423462,3810727.6571055376,3921799.622811033,3491312.7218583883
1153,1106361.1507415771,1095634.157217284,770000.0,1,938180.5753707886,932817.078608642,936705.6137611982,953219.0733836322
1154,954502.2249221802,999897.772169579,,0,954502.2249221802,999897.772169579,966986.0004152148,981113.425971749
1155,993892.7292823792,1178131.4700809326,,0,993892.7292823792,1178131.4700809326,1044558.3830019813,1052207.8748647158
1156,945831.5968513489,989653.7415162366,670000.0,1,807915.7984256744,829826.8707581183,813941.3433170966,839230.554615918
1157,964354.6938896179,987572.6390372496,,0,964354.6938896179,987572.6390372496,970739.6288052166,984565.5428834684
1158,1010947.9427337646,1012931.9921523803,250000.0,1,630473.9713668823,631465.9960761901,630746.778161942,666018.9687293886
1159,993050.2772331238,1047113.4541749037,,0,993050.2772331238,1047113.4541749037,1007917.6508921133,1018690.737437898
1160,995816.5287971497,1003130.0205958786,539500.0,1,767658.2643985748,771315.0102979393,768663.8695209001,796794.5517886988
1161,1034222.7220535278,998918.6904894041,616000.0,1,825111.3610267639,807459.3452447021,820257.056686697,845132.1228396858
1162,995816.5287971497,1003130.0205958786,458000.0,1,726908.2643985748,730565.0102979393,727913.8695209001,758402.0383597276
1163,938011.7654800415,994845.5735427926,625000.0,1,781505.8827400208,809922.7867713963,789320.5313486491,816183.0290228119
1164,1191998.839378357,987082.2452204919,,0,1191998.839378357,987082.2452204919,1135646.775984944,1135064.5288737984
1165,1630535.0065231323,1561191.8759534694,,0,1630535.0065231323,1561191.8759534694,1611465.645616475,1558845.263650264
1166,1034727.0965576172,1084854.5444043607,,0,1034727.0965576172,1084854.5444043607,1048512.1447154717,1055817.9518864155
1167,1032594.0847396851,1149759.004885277,,0,1032594.0847396851,1149759.004885277,1064814.4377797227,1070689.7814806246
1168,922045.7673072815,1118773.904661815,420000.0,1,671022.8836536407,769386.9523309075,698073.0025398891,730160.5170824806
1169,1149653.0771255493,1133189.9603657057,,0,1149653.0771255493,1133189.9603657057,1145125.7200165924,1143650.3581656017
1170,2456002.4738311768,2211041.75839435,,0,2456002.4738311768,2211041.75839435,2388638.2770860493,2227239.256471015
1171,1282751.441001892,1406354.9150325344,1375000.0,1,1328875.720500946,1390677.4575162672,1345871.1981801593,1324010.0536369965
1172,949674.9043464661,937319.9743730153,,0,949674.9043464661,937319.9743730153,946277.2986037672,962045.5072094946
1173,1175633.3112716675,1205662.0062273555,,0,1175633.3112716675,1205662.0062273555,1183891.2023844817,1178694.8929242513
1174,1147203.3262252808,1175691.8078698383,,0,1147203.3262252808,1175691.8078698383,1155037.6586775342,1152621.28854143
1175,926292.5386428833,1016541.6225494837,392791.5,1,659542.0193214417,704666.5612747418,671951.2683585992,705346.2105370762
1176,992012.9179954529,1057074.0641094989,270000.0,1,631006.4589977264,663537.0320547494,639952.3665884078,674825.4485461996
1177,981500.8044242859,1035559.5196369345,,0,981500.8044242859,1035559.5196369345,996366.9511077643,1008101.3029013554
1178,1026247.1437454224,1052756.0864420922,1100000.0,1,1063123.5718727112,1076378.0432210462,1066768.5514935034,1072470.9958131658
1179,1751314.9976730347,1750031.1950748034,1450000.0,1,1600657.4988365173,1600015.5975374016,1600480.9759792606,1549208.7183601023
1180,909934.2226982117,989569.5934995733,,0,909934.2226982117,989569.5934995733,931833.9496685861,948723.4862070895
1181,1102199.7928619385,1054482.438810245,,0,1102199.7928619385,1054482.438810245,1089077.5204977228,1092784.6243709817
1182,921301.3648986816,1042919.5328474445,255000.0,1,588150.6824493408,648959.7664237223,604873.1805422958,641202.1533131725
1183,1007342.9346084595,1066648.1371993201,,0,1007342.9346084595,1066648.1371993201,1023651.8653209462,1033097.3289042173
1184,968420.147895813,1112257.3711274571,,0,968420.147895813,1112257.3711274571,1007975.3842845152,1018743.637604503
1185,959948.9569664001,1149898.235446527,,0,959948.9569664001,1149898.235446527,1012185.008548435,1022600.0862238494
1186,907304.1677474976,991969.1326869286,,0,907304.1677474976,991969.1326869286,930587.0331058411,947572.4751826389
1187,877714.216709137,1085553.1101800965,290000.0,1,583857.1083545685,687776.5550900482,612434.9562068254,648465.1480557725
1188,1041544.3181991577,1182413.7553049023,,0,1041544.3181991577,1182413.7553049023,1080283.4134032375,1084781.7576803784
1189,854939.9375915527,997621.1369546452,,0,854939.9375915527,997621.1369546452,894177.2674164032,913898.7233522965
1190,1374536.9911193848,1244827.174636738,1000000.0,1,1187268.4955596924,1122413.587318369,1169433.3957933285,1165637.5571543842
1191,1003175.9738922119,1043101.3665123383,300000.0,1,651587.986946106,671550.6832561691,657077.7284313734,691177.0190083643
1192,937541.4848327637,1006995.3340379612,295000.0,1,616270.7424163818,650997.6670189806,625820.6466820965,661301.487601242
1193,1389156.8183898926,1335352.3669300207,,0,1389156.8183898926,1335352.3669300207,1374360.594238428,1349393.96737999
1194,884706.0799598694,1019784.6336756955,600000.0,1,742353.0399799347,809892.3168378477,760926.3411158607,789519.5883007802
1195,914517.7006721497,1007511.0749053828,,0,914517.7006721497,1007511.0749053828,940090.8785862888,956341.7201025956
1196,922424.7932434082,1016541.6225494837,,0,922424.7932434082,1016541.6225494837,948306.921302579,963916.0293344123
1197,995816.5287971497,1003130.0205958786,,0,995816.5287971497,1003130.0205958786,997827.7390418001,1009441.1527481362
1198,953307.9862594604,1027376.3869307872,,0,953307.9862594604,1027376.3869307872,973676.7964440754,987265.9119140818
1199,929984.6887588501,1034499.6324451694,472613.5,1,701299.094379425,753556.5662225847,715669.8991362939,746827.6326080944
1200,924927.6518821716,1049642.8080492052,,0,924927.6518821716,1049642.8080492052,959224.3198281059,973971.2283604635
1201,1046909.6899032593,999629.9681549526,680000.0,1,863454.8449516296,839814.9840774763,856953.8832112375,879339.7611264721
1202,927146.4943885803,994991.4007920214,689000.0,1,808073.2471942902,841995.7003960107,817401.9218247633,842464.7375608609
1203,979375.7200241089,1001548.4266520274,,0,979375.7200241089,1001548.4266520274,985473.2143467865,998103.647937306
1204,973322.331905365,1016541.6225494837,,0,973322.331905365,1016541.6225494837,985207.6368324977,997859.7874690933
1205,988740.7422065735,984772.1601423087,,0,988740.7422065735,984772.1601423087,987649.3821389007,1000101.6330993446
1206,967305.8986663818,1142644.4275376657,,0,967305.8986663818,1142644.4275376657,1015523.9941059849,1025657.8747772207
1207,929114.043712616,1001548.4266520274,,0,929114.043712616,1001548.4266520274,949033.4990209541,964585.5602515189
1208,2348710.536956787,2249068.7193156537,,0,2348710.536956787,2249068.7193156537,2321309.0371054756,2170247.5952167655
1209,968989.9682998657,1024918.5612261121,774800.0,1,871894.9841499329,899859.280613056,879585.1656772918,900367.4410872607
1210,974903.1662940979,990068.4660023465,,0,974903.1662940979,990068.4660023465,979073.6237138663,992225.6580541501
1211,1293031.5732955933,1332045.9671251348,,0,1293031.5732955933,1332045.9671251348,1303760.5315987172,1286397.291945293
1212,1023089.5280838013,1053156.5838465204,,0,1023089.5280838013,1053156.5838465204,1031357.968418549,1040145.6437175209
1213,1415180.3255081177,1547935.1271308819,,0,1415180.3255081177,1547935.1271308819,1451687.895954378,1418047.8137567407
1214,1019051.5518188477,1068989.388878404,1020000.0,1,1019525.7759094238,1044494.694439202,1026392.2285051128,1035604.3422841636
1215,940982.9378128052,1001548.4266520274,204500.0,1,572741.4689064026,603024.2133260136,581069.2236217957,618282.7819400821
1216,916752.9940605164,975973.8357371388,,0,916752.9940605164,975973.8357371388,933038.7255215875,949835.4610949799
1217,1146337.866783142,1285487.341589008,,0,1146337.866783142,1285487.341589008,1184603.9723547553,1179338.2330178136
1218,959587.9316329956,998486.632982443,,0,959587.9316329956,998486.632982443,970285.0745040937,984147.5672548449
1219,890960.8125686646,970004.003941597,,0,890960.8125686646,970004.003941597,912697.690196221,931043.1117694968
1220,832771.5992927551,948825.284883196,550000.0,1,691385.7996463776,749412.642441598,707343.1814150632,738945.7095493784
1221,1050624.132156372,1107052.7391734712,417500.0,1,734062.066078186,762276.3695867356,741820.9995430371,771526.630230657
1222,945320.4870223999,988360.6190255914,,0,945320.4870223999,988360.6190255914,957156.5233232776,972067.5599040224
1223,995816.5287971497,1003130.0205958786,380000.0,1,687908.2643985748,691565.0102979393,688913.8695209001,721469.852670874
1224,954965.1741981506,981350.7701209079,890000.0,1,922482.5870990753,935675.385060454,926110.6065384545,943439.160754116
1225,1018159.9855422974,994317.365956125,,0,1018159.9855422974,994317.365956125,1011603.2651561,1022067.2388119671
1226,895051.0025024414,1090489.3555428677,,0,895051.0025024414,1090489.3555428677,948796.5495885587,964367.2200203189
1227,924927.6518821716,1049642.8080492052,360000.0,1,642463.8259410858,704821.4040246026,659612.1599140529,693593.5299069188
1228,961958.8255882263,1045670.5238749635,,0,961958.8255882263,1045670.5238749635,984979.5426170791,997650.3402800674
1229,1102991.223335266,1396957.5854731295,,0,1102991.223335266,1396957.5854731295,1183831.9729231787,1178641.4312900736
1230,944640.2192115784,1014976.0162346788,386147.0,1,665393.6096057892,700561.5081173393,675064.7816964654,708308.5529088661
1231,1061789.0357971191,1084508.389536525,1020000.0,1,1040894.5178985596,1052254.1947682626,1044018.4290377279,1051714.7579855537
1232,881531.7749977112,958709.4717005681,,0,881531.7749977112,958709.4717005681,902755.6415909969,921843.8220386251
1233,1018917.441368103,1005924.5181992125,570000.0,1,794458.7206840515,787962.2590996062,792672.1937483291,819324.4217375936
1234,933239.1619682312,986789.8910265729,550000.0,1,741619.5809841156,768394.9455132864,748982.8062296376,778276.4631058173
1235,1055083.6324691772,1072677.2998460296,,0,1055083.6324691772,1072677.2998460296,1059921.8909978117,1066228.7850830713
1236,959672.8086471558,1001816.6820943655,,0,959672.8086471558,1001816.6820943655,971262.3738451385,985046.1992396899
1237,2336951.494216919,2206787.529358817,3800000.0,1,3068475.7471084595,3003393.7646794086,3050578.2019404704,2780200.9247875013
1238,942511.6181373596,976770.4584802239,,0,942511.6181373596,976770.4584802239,951932.7992316473,967256.7474057905
1239,1010415.9116744995,1050991.6981606768,,0,1010415.9116744995,1050991.6981606768,1021574.2529581983,1031196.2134615884
1240,906826.3173103333,1026222.9816597801,195000.0,1,550913.1586551666,610611.4908298901,567330.2000032156,605014.5698273778
1241,1064932.8231811523,1048139.1147177235,,0,1064932.8231811523,1048139.1147177235,1060314.5533537094,1066586.883264883
1242,896193.4447288513,991230.5463204551,,0,896193.4447288513,991230.5463204551,922328.6476665423,939945.62977115
1243,877461.9698524475,1014763.5173865904,,0,877461.9698524475,1014763.5173865904,915219.8954243369,933375.3938608683
1244,962461.7099761963,1009954.9211248648,295000.0,1,628730.8549880981,652477.4605624324,635261.1715210401,670339.129703394
1245,1001209.4974517822,1016805.5043547315,,0,1001209.4974517822,1016805.5043547315,1005498.3993500933,1016473.7620413109
1246,1620520.2341079712,1675995.6579180523,800000.0,1,1210260.1170539856,1237997.8289590261,1217887.9878278717,1209340.2352936377
1247,1667672.3957061768,1624421.1220104087,,0,1667672.3957061768,1624421.1220104087,1655778.2954398405,1597657.7026905888
1248,938907.5040817261,1001548.4266520274,220000.0,1,579453.752040863,610774.2133260136,588066.8788942795,625029.3412421325
1249,962461.7099761963,1009954.9211248648,,0,962461.7099761963,1009954.9211248648,975522.3430420802,988962.278594338
1250,906121.4327812195,1019507.6111002146,,0,906121.4327812195,1019507.6111002146,937302.6318189432,953769.8531250887
1251,1109972.4769592285,1158008.931618574,800000.0,1,954986.2384796143,979004.465809287,961591.2509952743,976149.8177527316
1252,1355538.010597229,1442286.1443719128,,0,1355538.010597229,1442286.1443719128,1379393.7473852672,1353873.3468770734
1253,923329.9493789673,959928.8634355197,495000.0,1,709164.9746894836,727464.4317177599,714197.3253722596,745434.346697449
1254,1008013.9636993408,1149898.235446527,450000.0,1,729006.9818496704,799949.1177232635,748516.0692149085,777836.7587833721
1255,1412627.5777816772,1387886.0640828272,1250000.0,1,1331313.7888908386,1318943.0320414137,1327911.8307572468,1307982.599736589
1256,849784.9106788635,985659.9827905227,,0,849784.9106788635,985659.9827905227,887150.5555095698,907385.4362847775
1257,1017376.4228820801,1004731.9891983997,380000.0,1,698688.21144104,692365.9945991999,696949.601809534,729095.1515116253
1258,894087.4338150024,1035907.9388827635,,0,894087.4338150024,1035907.9388827635,933088.0727086368,949881.0043275665
1259,1113847.255706787,1188297.0322168989,,0,1113847.255706787,1188297.0322168989,1134320.944247068,1133863.0857901645
1260,1018435.5974197388,986789.8910265729,584000.0,1,801217.7987098694,785394.9455132864,796866.5140808091,823253.8607094848
1261,984631.2403678894,1000459.7843745867,390000.0,1,687315.6201839447,695229.8921872934,689492.0449848656,722018.7734792699
1262,897706.0914039612,1041608.9603500451,,0,897706.0914039612,1041608.9603500451,937279.3803641342,953748.403080306
1263,1054257.2736740112,1041375.7841893893,800000.0,1,927128.6368370056,920687.8920946947,925357.4320328701,942743.5328971859
1264,940527.9159545898,1008694.7103702512,,0,940527.9159545898,1008694.7103702512,959273.7844188968,974016.7620808915
1265,1185444.712638855,1303989.296412675,,0,1185444.712638855,1303989.296412675,1218044.4731766554,1209481.107739924
1266,890839.8151397705,997621.1369546452,,0,890839.8151397705,997621.1369546452,920204.678638861,937983.0569894804
1267,947183.7878227234,1000679.1247679465,470000.0,1,708591.8939113617,735339.5623839733,715947.5027413298,747090.2591767346
1268,957528.1143188477,1000679.1247679465,410000.0,1,683764.0571594238,705339.5623839733,689697.3210961749,722213.6526388521
1269,977936.2082481384,1003437.7344614984,,0,977936.2082481384,1003437.7344614984,984949.1279568125,997622.4117192243
1270,1000797.6293563843,943208.4704512726,767053.5,1,883925.5646781921,855130.9852256363,876007.0553287392,897046.2638795875
1271,1150731.6827774048,1161819.1072206837,,0,1150731.6827774048,1161819.1072206837,1153780.7244993066,1151484.0830949768
1272,1014801.025390625,1029729.4544425564,550000.0,1,782400.5126953125,789864.7272212782,784453.1716899531,811618.8072466751
1273,1272042.5128936768,1380786.9914718291,,0,1272042.5128936768,1380786.9914718291,1301947.2445026687,1284775.1610064292
1274,892844.9749946594,1030793.7064094914,480000.0,1,686422.4874973297,755396.8532047457,705390.4380668692,737096.0262754518
1275,942445.8146095276,996257.227273925,,0,942445.8146095276,996257.227273925,957243.9530922369,972148.0578464777
1276,1444828.1526565552,1597374.5382348744,,0,1444828.1526565552,1597374.5382348744,1486778.408690593,1449088.7552467885
1277,914027.988910675,976250.4216241298,547500.0,1,730763.9944553375,761875.2108120648,739319.5789534375,769167.6690798296
1278,1036879.4202804565,1010580.4244543876,847500.0,1,942189.7101402283,929040.2122271939,938573.5982141439,954942.2756315641
1279,1332789.0634536743,1548670.7799116056,,0,1332789.0634536743,1548670.7799116056,1392156.5354796054,1365225.0780981064
1280,1007342.9346084595,1066648.1371993201,,0,1007342.9346084595,1066648.1371993201,1023651.8653209462,1033097.3289042173
1281,933525.9199142456,1000679.1247679465,,0,933525.9199142456,1000679.1247679465,951993.0512490134,967312.2508074831
