Id,preco,fold_busca,log_a200_d6_rs025_bruto,log_a200_d6_rs025_calibrado_cf,log_a200_d6_rs050_bruto,log_a200_d6_rs050_calibrado_cf,log_a200_d7_i800_rs0_bruto,log_a200_d7_i800_rs0_calibrado_cf
4209,950000.0,3,838655.3768878536,768473.1859315425,841684.2330860829,773161.078580271,832247.6332525575,762171.5969649204
4210,690000.0,4,594340.5212780153,540122.6190609549,592661.8609452907,539957.3348349567,575914.0532836695,522190.6598570619
4211,440000.0,3,383809.43163605785,351690.6524995389,389719.08712197177,357991.2963769696,394514.98888894106,361296.4544374185
4212,272000.0,2,277473.9282072013,254282.82596111798,284537.4513361094,261400.31908833567,290698.54269575124,265545.74380165595
4213,690000.0,3,873362.2812467057,800275.671316472,773317.1495455756,710359.892610853,907574.428005373,831155.8044977518
4214,220000.0,1,249164.83924805003,228648.17972015563,248273.08121649802,228366.67597364588,243525.46672438327,223048.07439041257
4215,455000.0,5,378372.9225898039,346813.67093631765,375635.9442188041,344988.72117714456,378771.72596089036,346065.56730334344
4216,1800000.0,2,789085.571379456,723134.2790003577,754596.1840384428,693236.2765050783,786423.7898636868,718378.1806613168
4217,420000.0,3,384376.5275931053,352210.29149411415,374154.1158518571,343693.4997660618,380316.06128993584,348293.08994477475
4218,1500000.0,1,741852.1037724095,680766.7312171009,756571.0485976657,695909.5793211733,751663.1599867508,688457.854861676
4219,680000.0,1,888509.0227293399,815347.6683351415,880403.2658764875,809812.994463272,903451.0515364378,827482.3165794968
4220,371274.0,5,382159.69184234546,350284.59411040135,382052.88063646085,350882.1153601915,366469.1545314116,334825.2975861891
4221,7100000.0,5,2224574.1059042225,2039027.2820207092,2228976.464644483,2047119.6963614714,2130882.6036255,1946885.278223291
4222,540000.0,1,612284.6968106899,561868.1264128933,622195.5666239962,572308.2529094547,616745.3855006075,564884.9480731103
4223,1300000.0,1,1431025.0993237225,1313192.0421905385,1439964.2937834626,1324508.713070324,1375126.7135028963,1259496.0585242435
4224,190000.0,2,203811.96629393453,186777.48604623228,200108.4020756913,183836.6088865169,194649.85086033886,177807.70054182163
4225,415000.0,4,549112.8145601191,499020.7481098341,539389.7030047922,491422.58961518004,554882.8312029605,503121.3079749392
4226,690000.0,3,496725.2472916915,455157.20024999464,483504.6306735455,444141.57596781425,500494.59411554335,458352.47686861607
4227,465000.0,1,410758.5726586187,376936.0084122602,402207.73280528083,369958.92805447936,401091.0592434825,367364.40596055373
4228,200000.0,2,297985.09013163263,273079.67744042433,284221.9480236528,261110.47089379284,297443.2447479755,271706.8580149218
4229,530000.0,1,220027.2502647505,201909.8297082864,216464.26959789253,199108.27816257413,217932.77855645723,199607.40557202225
4230,880000.0,3,702590.1695727331,643794.4844750458,683023.2692236837,627417.0131382231,683497.0541430551,625945.9570237596
4231,650000.0,1,672751.1634628414,617355.680659503,644679.3889683639,592989.3341882093,646973.2608790277,592571.0438509318
4232,370000.0,5,349754.8713498978,320582.58828478405,353110.88920315687,324301.43061326153,357746.5647470039,326855.88547012454
4233,364350.0,2,268857.6763900651,246386.71523312942,266163.6363933362,244520.5689311674,273846.80613031035,250152.10997355983
4234,2550000.0,2,1371960.9205166916,1257293.2607804807,1357218.9182572025,1246856.8079148154,1448950.4998106828,1323579.5220573444
4235,385200.0,4,255896.2236289326,232552.44016857762,250832.67983982814,228526.50764434141,260161.43520991437,235892.6140923842
4236,650000.0,4,584252.4714554083,530954.8378036929,569973.6629078045,519286.76405621786,599403.3763619555,543488.8119822094
4237,1750000.0,2,1068026.5653085208,978761.5542221197,1032984.1137036799,948987.1216157061,1027395.4291815336,938499.6597866308
4238,645000.0,5,697304.6961221471,639144.0480677041,711989.0009946976,653899.5501513495,698510.5578503833,638195.609391466
4239,300000.0,1,326789.6356983289,299881.21750778065,324689.77028455725,298656.31505121774,319970.18354378437,293064.76345885225
4240,310000.0,4,297805.33216747263,270638.44752623106,300821.56625013525,274069.95772298326,306016.4313700815,277470.0865747694
4241,375000.0,1,391349.4024194879,359125.0224864416,386215.3755989751,355248.82964875444,393525.50908385776,360435.022280455
4242,1990000.0,4,1805624.0943680208,1640908.5027426938,1852774.5167525376,1688010.0712405636,1734858.7396747093,1573024.698501858
4243,320000.0,2,304321.1907110426,278886.210585056,306955.4494320089,281995.4000805655,308991.2847557375,282255.69959106244
4244,350000.0,4,560464.7839007508,509337.14955353364,546090.6114059506,497527.59633096843,556040.7601563525,504171.22103191674
4245,470000.0,1,434009.1342335115,398272.07893334294,435756.62343848776,400817.8862587639,439818.0753247221,402834.9728790572
4246,409000.0,2,354956.1266598409,325289.10936769727,354491.2376187202,325665.82076428714,356791.0458094041,325919.5686453425
4247,640000.0,4,669754.977145467,608657.4942039052,678676.1359249679,618322.4899703147,674855.3978454927,611902.3897745725
4248,370000.0,3,411731.389221906,377275.98384632816,405302.3480645678,372305.8936624615,406541.08405077574,372309.9410350621
4249,700000.0,4,908924.8803988576,826009.4497259642,929739.5078351544,847059.1745868669,899889.8317325365,815944.7791763037
4250,3500000.0,1,1965803.1261330275,1803935.5305306218,1888185.3727459393,1736791.661356302,1885405.4764789543,1726866.8719962765
4251,890000.0,3,825737.7371683499,756636.548352469,822294.6273502822,755350.0184526843,823596.0606100906,754248.4949052646
4252,700000.0,2,626503.1244209508,574140.3741264896,614639.8085951227,564660.4386758597,632169.443068058,577470.7482585519
4253,1850000.0,1,1134649.8941884893,1041220.8789523083,1161592.9151802398,1068457.0053848478,1179733.968835844,1080533.356864919
4254,386000.0,4,384251.0976139651,349198.31610003754,390797.49987158674,356044.4671676035,386078.87036231806,350064.00507484307
4255,700000.0,3,505214.5306019745,462936.0648128591,509417.6882895323,467945.0010387934,497115.2392826329,455257.6669024472
4256,720000.0,5,516499.5644739177,473419.47401030996,527261.1634971225,484243.2076076596,528997.7104942735,483319.8473828879
4257,330000.0,2,392095.0560973124,359323.9896591484,382392.50138667965,351298.2962702869,389292.27753003256,355608.6192738388
4258,390000.0,4,369602.0352354658,335885.5944272018,378828.0382268284,345139.4317080844,366684.38133434503,332478.7057313673
4259,455000.0,2,420463.46796287136,385321.3869058423,428944.76424580795,394065.16688264033,424134.24468438176,387435.8723371537
4260,360000.0,2,362672.20018452464,332360.27815770765,360791.93242032046,331454.1752458594,365039.0713552563,333453.93073108816
4261,250000.0,3,292715.0834019711,268219.4604735835,298676.7493206027,274360.8928075864,303577.1360835611,278015.6546754994
4262,320000.0,5,386505.47893300024,354267.9086766278,388324.0017603207,356641.5909646006,387746.25021222554,354265.1598638415
4263,200000.0,4,172838.51631073694,157071.55874821552,168485.1909475339,153502.0568357227,169613.97082664375,153791.75215805252
4264,390000.0,4,586539.9536991752,533033.6476043473,606815.2265246932,552852.0629435105,594309.5385922807,538870.1462438321
4265,1450000.0,1,929116.0905790781,852611.0806835118,923434.7079964741,849394.1981569759,938411.243912163,859502.801724688
4266,770000.0,5,866789.2693421299,794492.2865282574,893347.7300030856,820461.6615729114,884899.3880029653,808490.1478291634
4267,530000.0,2,509495.1813651878,466911.8838234327,496756.58068659256,456362.8727640426,498612.87324850983,455470.2100258982
4268,2100000.0,3,1186278.1861083566,1087005.4639877232,1210511.757601581,1111961.6351962923,1245378.0349750612,1140516.028904021
4269,1000000.0,2,1181778.4506897281,1083006.1261717372,1148014.2464399536,1054663.5914822922,1147020.2469710384,1047773.8959849806
4270,515000.0,1,397779.3629584469,365025.52906410437,397403.5114836011,365539.906674884,396513.8685596546,363172.0987580343
4271,370000.0,4,435725.0903063543,395976.6641197119,456664.7139741717,416054.2091866168,418781.773504382,379716.26043070346
4272,590000.0,4,371329.6144497294,337455.5775874225,374492.76689455763,341189.6895218306,369339.4427210938,334886.09316982666
4273,2100000.0,4,1005703.078030488,913959.1884723546,996577.6942538148,907953.5418172112,1026395.1196473796,930649.1858408191
4274,700000.0,4,753050.9265126517,684354.884367763,750548.7738625875,683803.6025333134,754194.9059668507,683840.8150698134
4275,420000.0,1,390635.15610038774,358469.58843231533,388277.0562667559,357145.2058435207,390427.8978431325,357597.8807208996
4276,370000.0,5,355997.82013372966,326304.8264681315,347105.1731172719,318785.706295315,339951.6153489134,310597.4933133131
4277,573032.0,1,513800.8243204192,471493.58462501736,502218.1136911894,461950.52913287893,519076.565368184,475428.83265510254
4278,370000.0,2,333465.9967222994,305595.1114267121,328413.76360752695,301708.83374716673,334573.6657671074,305624.5556262009
4279,400000.0,5,492091.32097535656,451047.06831356144,488801.59685615945,448921.46346497326,488179.65659974865,446026.3483990548
4280,900000.0,3,439774.8329485104,402972.6348653049,461791.7704921958,424196.4020689015,477954.38647953357,437710.1759915103
4281,450000.0,5,372539.2369406896,341466.56015151343,366813.3317917409,336885.9242390507,364592.6232051587,333110.8008762386
4282,700000.0,1,740066.8182631442,679128.4491737509,751855.4913551791,691572.1129814734,760085.1536224098,696171.6660216731
4283,370000.0,3,422468.0353037225,387114.1424608126,415307.0629066136,381496.10516232817,414120.4079796501,379251.0787349173
4284,430000.0,2,417449.780068189,382559.58121340844,404260.1054276954,371387.73844100005,417574.06591691,381443.31546319876
4285,2000000.0,2,1132628.2669979897,1037963.8849550759,1152113.5812560902,1058429.589328819,1165164.7636337539,1064348.4516344224
4286,545000.0,1,639654.9700632953,586984.6844976451,641003.4450487696,589608.1255212445,636680.9377347876,583144.1740898122
4287,285000.0,5,295661.6291747139,271001.1442342517,294867.7563107354,270810.2132706452,308669.5717592359,282016.5897788517
4288,985000.0,1,1085109.1327416985,995759.3886355207,1031321.410235599,948630.6012796446,1080256.4783186486,989420.6572220388
4289,280000.0,2,335646.4930890512,307593.3632326315,339089.3691378226,311516.3535621386,335624.8738896194,306584.80757722276
4290,270000.0,3,255468.98770052905,234090.27390184373,248522.22039681484,228289.5418732566,253834.17621218122,232461.09897822127
4291,2800000.0,1,1276447.6003330837,1171342.7191617864,1281108.9308067716,1178390.2896559888,1236828.1173070867,1132826.6141031196
4292,180000.0,4,231782.48824735254,210638.44735914335,229210.8323202233,208827.45843899468,234155.5004542579,212312.60913708401
4293,1750000.0,3,779070.1064747772,713874.2602573888,797909.3912003674,732950.0319233246,767917.6936905737,703258.2990357991
4294,500000.0,3,684605.1378891746,627314.5154939466,721276.3095663366,662555.798881968,673990.3693021933,617239.7440199635
4295,300000.0,5,241782.0420759517,221615.53476104804,240568.19511535103,220940.82120212645,235300.3865068974,214982.68260818737
4296,1550000.0,2,1202493.9368023176,1101990.224547762,1209710.7921924216,1111343.2892535802,1230354.139775979,1123897.29290182
4297,410000.0,5,400940.53045069403,367498.9643577278,401303.6546217595,368562.26551906427,398416.6610797221,364014.2027229731
4298,1400000.0,3,830744.2974659055,761224.1387363741,852506.1311279684,783101.9448023596,861972.3208556367,789393.437814358
4299,640000.0,3,437106.4479391073,400527.5514782796,438062.30257342616,402398.7964003925,433477.320882418,396978.1213000674
4300,1050000.0,2,1356484.4780635547,1243110.3299796109,1261936.5430028557,1159322.3087547747,1369602.723800261,1251097.3417054901
4301,250000.0,5,261531.98366750177,239718.1772473577,255165.49088223002,234347.15911191597,268842.8674844998,245628.8394162965
4302,1180000.0,3,1334608.7474619749,1222923.103337303,1314869.498038204,1207823.4085104268,1361885.8698153791,1247213.7940777466
4303,790000.0,2,506201.2879617343,463893.2920283168,509915.10122823116,468451.4096232966,512538.87261733745,468191.25715012505
4304,699000.0,1,773910.4511330964,710185.3393601232,752108.6239967158,691804.9495807732,796750.2307424694,729753.676802751
4305,300000.0,2,277550.60188193584,254353.09129672733,273628.8958724901,251378.79163880998,276314.9698314991,252406.71489788647
4306,400000.0,2,241517.62172968657,221331.72572153443,234338.73681114032,215283.50763510136,238131.82593532983,217527.3816457555
4307,284999.0,5,224070.2091180922,205381.00675866916,226588.3999097978,208101.60348479077,235917.17050889952,215546.20858155566
4308,450000.0,2,445043.9049626,407847.405923322,435683.46723342675,400255.9129617015,483182.725683014,441375.1616838868
4309,591801.0,4,489354.4817646257,444713.78759700735,480322.4552679666,437608.1032010515,478305.5665591415,433687.4538670096
4310,380000.0,3,405693.34273349756,371743.2263518627,403688.9667598134,370823.8608754489,403836.70747996937,369833.2755242087
4311,460000.0,3,348498.85414938896,319335.01187995746,345622.32006387407,317484.53310360457,342709.67326542706,313853.1952890164
4312,607000.0,1,559090.573012828,513054.0978569565,561620.9379818608,516590.4661741313,561303.7302361418,514105.23039474565
4313,650000.0,2,604747.7086107183,554203.2627447884,608526.3044396272,559044.0534531403,574528.2739982761,524817.0026556643
4314,433000.0,1,360670.0231722575,330971.83586110023,358451.6595018439,329711.1937249911,363047.65171193774,332519.9648131953
4315,640000.0,2,594733.5714906239,545026.1011177032,585151.9669089821,537570.397664428,591611.7209172245,540422.2980132547
4316,332700.0,4,339645.872957337,308662.14213442197,332092.7932646278,302560.28164703783,351554.51098696183,318760.20566142665
4317,560000.0,1,521446.09950925206,478509.33476320613,512373.43900502607,471291.60579728615,525868.6756542483,481649.81291121914
4318,300000.0,5,300418.5828954134,275361.330927998,292852.486499825,268959.3644219314,292400.5300455124,267152.3463196585
4319,590000.0,2,551449.293096082,505359.4963993209,538426.5422267739,494644.44586401136,557369.5423618502,509142.9366186132
4320,340000.0,2,399616.16056546784,366216.4847878555,404239.0198797367,371368.36746210547,401258.94226441946,366539.8639173444
4321,270000.0,3,177089.10483038708,162269.547579578,174121.84349286024,159946.24471664106,185999.52495464648,170338.18938645066
4322,285000.0,1,322665.51045619266,296096.67980014026,325637.4093037984,299527.97287165746,321349.96687847725,294328.52457599057
4323,290000.0,4,310341.0813354975,282030.6400995481,308746.1430529886,281289.81385365914,302975.4188738017,274712.7509740635
4324,570000.0,2,518482.98534891015,475148.49261378683,504188.1045350311,463190.1030501525,526846.0786369327,481260.5268787086
4325,600000.0,5,431619.72997853195,395619.27946064563,433536.37506339,398165.19669846515,438948.67799268675,401046.3634296625
4326,255500.0,3,280612.77779379673,257129.92643596345,281990.07293891563,259032.71128530573,282452.8669637098,258670.06895497153
4327,352000.0,5,332732.5961443975,304980.1035422173,350183.12865187315,321612.5389242598,342372.28097280697,312809.13944465853
4328,180000.0,5,184656.4217460769,169254.63653526126,183362.78147145078,168402.6581185554,174428.35488989227,159366.82558769517
4329,300000.0,1,337483.3868400146,309694.4268687234,334507.2161014644,307686.60321928305,332789.26044954255,304805.91914885666
4330,390000.0,3,368524.68440384115,337684.9968686318,371410.34997396107,341173.10921799636,375734.12250353117,344096.9547291282
4331,614419.0,1,578477.3766316235,530844.5588682583,556433.1556105744,511818.63746841566,573006.8961440871,524824.3089993381
4332,2900000.0,2,1550303.3330400407,1420729.9228776,1544945.269939118,1419318.2115033923,1653730.7491332975,1510641.0845887242
4333,980000.0,4,829598.0878181228,753919.1354423629,814012.597453595,741623.6839368636,822955.0460364637,746186.7549024877
4334,520000.0,2,557827.9078897502,511204.9904460269,555124.9780135825,509985.0501410622,564788.7953230167,515920.23597400624
4335,530000.0,3,409891.1055878577,375589.7028467086,391596.5743853864,359715.93374160223,382593.04353722656,350378.3481375748
4336,290000.0,4,391524.28555656626,355808.01740735036,389666.16433187755,355013.7395924376,390348.6357184669,353935.4709230014
4337,410000.0,4,244219.6570775766,221941.05245132014,236808.45636794384,215749.43723031066,239029.74781246044,216732.16866992394
4338,1100000.0,1,1314305.4450550892,1206083.2841224687,1318947.0278073396,1213194.547914068,1302370.5462436075,1192857.7589431251
4339,390000.0,3,339781.6931511275,311347.3393875077,345416.05930991116,317295.0644397827,349963.6147453491,320496.34804925317
4340,360000.0,1,410304.5108197729,376519.33480275015,406556.5947010756,373959.10048777296,411548.9994112701,376942.96646139526
4341,1290000.0,3,1242226.8904494906,1138272.1466545924,1256993.3370618955,1154659.058644375,1251355.8892905435,1145990.5422435766
4342,750000.0,3,701107.1619328121,642435.5811194862,681672.567784745,626176.2749369849,664217.3777779571,608289.6476069032
4343,560000.0,1,488474.8665323754,448253.0095688358,498629.15064613527,458649.32725962164,502945.808409311,460654.4670557608
4344,600000.0,5,1273881.1022999277,1167629.486806586,1274010.3102257499,1170066.9077484854,1253057.2988841408,1144858.3811314108
4345,500000.0,3,474319.9805770355,434626.8999999075,467490.9997943345,429431.64600136946,469389.3711052139,429866.3429963213
4346,439000.0,3,269885.92786806455,247300.74419423408,262535.8021585531,241162.25062051698,275314.07632999524,252132.3712309994
4347,420000.0,3,351218.9699678512,321827.49702549295,345751.5775218225,317603.2674598791,359723.17404778325,329434.1432462661
4348,480000.0,2,490960.70641435694,449926.50902208046,493654.6958857884,453513.2173921469,501173.10878414905,457808.92023515544
4349,850000.0,1,880060.0226905489,807594.3734274203,884142.2780199912,813252.2145770808,847469.0758919605,776207.7125882691
4350,1300000.0,4,1701676.814380757,1546443.6713859898,1668060.1283466876,1519722.0550179393,1756688.5031081426,1592818.1008451993
4351,300000.0,4,254668.50743283896,231436.7207054797,250542.2053797148,228261.86464020034,255300.02334045924,231484.69270641773
4352,550000.0,3,307901.12520363735,282134.6707573621,316353.0020689042,290598.0873550297,303428.72936423897,277879.743942027
4353,437940.0,3,370951.8426607908,339909.04036716593,364953.0753007785,335241.533866155,366467.0417768864,335610.1709469672
4354,490000.0,4,362355.9011937539,329300.47906562366,359212.6779582347,327268.43586643523,370408.06693449855,335855.03216333693
4355,760000.0,3,924666.2346218914,847286.295212328,897936.6231628495,824833.8519016916,887899.285183456,813137.3272730258
4356,700000.0,1,723177.7237590118,663630.0316315904,748650.1554767375,688623.7792501155,741668.7774478808,679303.8726929893
4357,400000.0,4,333456.38856151875,303037.2849981163,330384.28477506165,301003.7082426051,329674.8333669599,298921.54531149246
4358,410000.0,1,451760.23596125655,414561.52454824216,458077.8186914137,421349.3798008462,455454.6088561214,417156.6729510544
4359,205000.0,3,245230.79147064826,224708.85277012075,248070.6158229295,227874.7033082561,237345.67192812837,217360.94231856774
4360,790000.0,3,632967.1026546075,579997.7671065342,633700.2973690387,582109.5205906925,630692.0570930892,577587.1905686231
4361,660000.0,4,654325.5020929711,594635.5519372574,639130.2190164784,582293.3318539908,630151.5115148625,571368.6473384096
4362,600000.0,3,593164.2604409088,543525.7932683676,589511.2746585418,541518.0123774674,569610.3225323093,521648.5957135877
4363,850000.0,5,702566.2523929089,643966.7495248037,682618.2629882871,626925.0992213864,688604.235924712,629144.6779672684
4364,1900000.0,5,1848157.712333325,1694006.9503294306,1820497.5063449256,1671967.542739422,1775931.6012210723,1622583.564043437
4365,250000.0,1,275540.3456317834,252851.8817434345,265003.17819055147,243755.36256004917,262278.07096831984,240223.8232871366
4366,530400.0,5,517761.4803849397,474576.1362960754,518712.0625804085,476391.60704103886,532612.4110408121,486622.4259797887
4367,590000.0,2,435505.1042588538,399105.85238385864,438596.2225593074,402931.8179015826,444209.56898195867,405774.17177692393
4368,350000.0,2,405720.3974710922,371810.53328360897,389955.55607993517,358246.3619847162,392935.30059068144,358936.4284171377
4369,230000.0,5,250005.09306675298,229152.71918982925,246951.65212489147,226803.46748053443,256931.1149772509,234745.64221212146
4370,698000.0,2,749732.7627805108,687070.5542219551,755984.0281209386,694511.2681952959,720434.5955129779,658098.7257516616
4371,530000.0,3,543015.7639142179,497573.93275737687,538855.3984161746,494986.1297872754,541494.6982126251,495900.33350027056
4372,730000.0,4,777726.2923845774,706779.2736932175,762374.2397016478,694577.4475171232,783366.853943666,710291.4958206542
4373,498000.0,1,381166.8973527662,349780.9623232041,386771.860159627,355760.69556963496,387944.2211927265,355323.04966633697
4374,850000.0,5,835653.4155702504,765953.4057054654,855258.9291720855,785480.4333595549,829665.2281895796,758025.3439902503
4375,950000.0,1,911228.2846446285,836196.1873203773,904296.6326117855,831790.6036040762,948515.5885700443,868757.4995976962
4376,220000.0,4,237398.143453009,215741.82208934057,236846.44919623595,215784.05141364064,245143.72732138913,222275.81355220545
4377,2500000.0,5,1442773.922592577,1322435.3291474297,1431979.6222532,1315147.887831262,1448365.724181308,1323302.3260381268
4378,850000.0,1,1032063.8595835638,947081.9541027474,1010103.8420961336,929114.2466087618,1045386.7891678369,957483.065132406
4379,1300000.0,2,806502.8903392021,739095.8690292528,787647.866775142,723600.3652154041,770862.9951573416,704163.7894706255
4380,1700000.0,1,1252273.8746950182,1149159.4994872976,1291248.6022841926,1187716.9676003617,1273389.1963837992,1166313.3717526833
4381,690000.0,2,546745.8326199955,501049.1482906416,550587.3219961792,505816.3731345995,555475.3385248604,507412.62946901104
4382,1500000.0,3,1182031.8796937522,1083114.5062608654,1207648.4745305607,1109331.4575828258,1233429.533326519,1129573.602372609
4383,550000.0,4,504688.48024719965,458648.9630134087,504646.7698186679,459769.29311722907,509620.38211812277,462081.10758462816
4384,400000.0,4,367189.4235529001,333693.069949883,377250.1902982666,343701.8994178807,370863.34433350223,336267.8396023084
4385,155000.0,2,222765.73031842874,204147.10599535253,223444.38733575834,205275.0310154076,221173.61638048632,202036.48744303375
4386,342900.0,5,303077.0720186118,277798.08133193816,301568.298822318,276964.07481622044,290163.4700334508,265108.4518336016
4387,670000.0,5,502349.8215465211,460449.9299587244,505526.69385164033,464282.00047650514,515453.1222831102,470944.80647587375
4388,250000.0,3,269205.28532123717,246677.060663602,276876.5747861703,254335.51298731833,271205.13982258545,248369.41105598424
4389,820000.0,2,718691.040084199,658623.2798386653,719794.3711585024,661264.3692958481,719963.1072130693,657668.0331512379
4390,430000.0,3,591601.8102665787,542094.0954620739,620844.6635241869,570300.4889626733,585279.7609570298,535998.6526323899
4391,252480.0,3,328543.672451346,301049.76328089135,334089.08684285433,306890.2428862548,337704.3217549202,309269.299100301
4392,550000.0,5,491934.9727601008,450903.7607583959,484758.30966187076,445208.05823851,480707.1950381629,439199.1185077466
4393,550000.0,2,482930.84678882844,442567.7801827867,480080.3484954693,441042.6665996824,474965.71756404714,433869.1332306963
4394,275000.0,5,387772.8087725104,355429.5333270369,390523.32299232436,358661.474926623,390953.55909247644,357195.52422603173
4395,780000.0,4,483466.9416905758,439363.3303241561,494208.8069434541,450259.5625497564,486120.7519063006,440773.609813491
4396,1400000.0,2,992451.0407900224,909502.586101313,960927.9073513999,882790.1579318938,1020580.2020373363,932274.1226910519
4397,348000.0,4,339858.94037556916,308855.77276846435,344363.20272491215,313739.5020863979,350965.5294961013,318226.16654291155
4398,552000.0,5,393956.63676524645,361097.58185418946,388052.11940855865,356391.8908326282,387082.471847513,353658.6973942229
4399,360000.0,3,416438.43572068866,381589.1249993373,409140.5485422226,375831.61875562405,408816.79269600427,374394.03286429576
4400,1500000.0,2,1095028.536791068,1003506.7173423693,1092152.80105321,1003344.51351817,1126127.8480794807,1028689.2196325916
4401,1500000.0,4,1274848.9637388818,1158552.6083955057,1239915.9069601675,1129652.0539955627,1238527.4577909133,1122993.0347200045
4402,360000.0,3,308541.1945898086,282721.1764591839,308393.8055227912,283286.8645183347,314563.2734820097,288076.74893506174
4403,350000.0,2,363721.368796291,333321.75789468107,357555.3081480115,328480.7367280904,363376.36203630455,331935.0879507544
4404,364350.0,4,332366.50006729533,302046.8200930506,337335.6853362753,307336.9312281645,324723.90159347444,294432.45476931357
4405,550000.0,1,531973.1508098383,488169.5706334187,522802.7789871315,480884.7267777905,527462.7293477083,483109.82697703165
4406,420000.0,3,378821.61845520424,347120.24039517046,377853.5065029128,347091.7158112558,373556.99582078797,342103.144168086
4407,630000.0,1,684668.8904050989,628292.08155769,702032.8922664437,645744.26371762,685278.8227853567,627655.5955266681
4408,610000.0,3,513250.47381724545,470299.5266766826,525232.2837608795,482472.0994580018,521945.2944535441,477997.00799060316
4409,690000.0,3,554374.4546532506,507982.08072946436,545036.2382281548,500663.7753789492,557218.3026370492,510299.9955904735
4410,515000.0,3,465450.0575806269,426499.2492724871,477859.48135596764,438956.0092629206,484509.5260452893,443713.36661836045
4411,304537.0,5,232419.6936107792,213034.0791495651,238565.3679246712,219101.39981052245,234050.1395855909,213840.39193431626
4412,390000.0,3,331371.3425808745,303640.80214272504,332033.1795660562,305001.7110294062,329478.3125917026,301735.92767324764
4413,395000.0,4,544778.9978292679,495082.27789049904,554624.7509532205,505302.80770985427,574451.3314159042,520864.3860963147
4414,530000.0,2,477200.5521642084,437316.4200995067,471496.66077291325,433156.9605209409,481523.1127974063,439859.147416857
4415,615000.0,3,512455.84248015267,469571.39341469505,518097.5781900614,475918.24417873553,513965.5393679588,470689.1558154035
4416,420000.0,1,351160.6891748444,322245.5167086016,351782.6915645872,323576.9401339701,354002.63741440704,324235.5210996296
4417,1100000.0,2,691954.6567281552,634121.5071507541,699797.6418449336,642893.6718753689,700822.8510415589,640183.8947221799
4418,415000.0,1,400520.89100161014,367541.3149936632,399637.92210122297,367595.163422842,401705.04664995807,367926.7648405362
4419,540000.0,4,661956.3553642972,601570.2910422334,652336.9559511136,594325.6135765197,632464.1302976737,573465.5364858588
4420,380000.0,4,381657.0019277069,346840.8632493659,387991.47807260253,353487.98065832874,378672.24031144346,343348.29287519946
4421,950000.0,2,657750.6217651968,602776.2246377276,661378.3006355341,607598.3952636529,642856.2836881314,587232.9060424567
4422,550000.0,4,382082.8310192922,347227.8466637305,393180.11187126575,358215.1970729166,383337.08909224,347577.9873045829
4423,290000.0,1,340791.5732878744,312730.21157960314,334841.4633198383,307994.050671256,347216.6769334899,318020.1735283176
4424,415000.0,3,376852.2427911773,345315.6703267749,375273.77308986976,344722.00352525426,375269.38397043647,343671.3476191919
4425,950000.0,4,803393.4537719038,730104.9833429185,827034.9964870088,753488.0206499164,819830.863426759,743354.0076042167
4426,315000.0,3,361318.476133602,331081.8342579455,360536.6427969327,331184.65174347284,359204.35169809486,328959.00622814364
4427,535000.0,2,432811.57158180396,396637.4435305865,426577.8887114092,391890.753577717,436903.1221295632,399099.9179400299
4428,1200000.0,5,978615.2499709897,896991.1085435764,980839.2282609864,900814.9412906904,967794.9735876,884227.8702779914
4429,290000.0,4,254137.07963699647,230953.77168441174,254913.98450930824,232244.86804038077,257304.4574058644,233302.145746999
4430,418000.0,1,325801.8911278236,298974.8055166021,321370.46466960275,295603.1496169562,329777.0981756305,302047.0413855387
4431,360000.0,4,310058.50660224975,281773.8428603593,309312.3321136748,281805.6525744656,314410.5267124502,285081.14965048776
4432,650000.0,3,362487.4775260397,332153.00872264476,363740.99440989224,334128.1308438742,358160.73250816506,328003.26075908967
4433,330000.0,2,329225.8566691889,301709.3597017042,330892.96717514255,303986.441143369,337821.81576539023,308591.65824486146
4434,990000.0,5,966388.3864199014,885784.0607369673,970673.7081332763,891478.8012249345,975863.0954570908,891599.326436063
4435,310000.0,4,454181.30380747863,412749.2347543707,448902.3105237658,408982.104576562,450533.99811287416,408506.5200635436
4436,289000.0,5,304526.22837595956,279126.3667510228,307429.3207449421,282346.9102157517,298244.3207165745,272491.5376984572
4437,598000.0,2,421452.3549242944,386227.62329616357,419067.72119745484,384991.27452729305,431103.74377219105,393802.33293938066
4438,500000.0,3,354243.72478837264,324599.1277067552,354900.91494895733,326007.7394879716,355387.4059108663,325463.45087905717
4439,493013.0,4,337725.2390311043,306916.7154146294,339167.67788017495,309006.0074360781,342281.39248983364,310352.11796268285
4440,890000.0,3,820177.5182337107,751541.631802795,803564.5931602585,738144.8328653205,829383.3626103323,759548.5006143874
4441,510000.0,1,477773.3059252667,438432.6337872257,473964.14447389945,435961.9483266185,473035.68815002975,433259.40723571787
4442,470000.0,1,388163.02716653637,356201.0188280947,380102.30893811845,349625.90546178713,387048.6056986436,354502.74403655453
4443,745000.0,3,501998.24179286975,459988.92850857566,502457.1346296492,461551.1196238368,509834.01348189113,466905.50830873585
4444,250000.0,4,232817.69501592088,211579.21880428467,228325.93598284997,208021.2545993023,241107.1712138225,218615.8023311873
4445,730000.0,5,596013.1297358321,546300.9880176289,608327.1690114643,558695.2349063085,600156.3333855158,548334.0697008577
