Id,generalista,especialista,catboost_global,blend_arvores,score_juiz,peso_juiz,previsao_lambda_0.40,previsao_lambda_0.70,previsao_lambda_1.00
889,757831.6,568724.0715729058,762139.9209187774,751369.11,0.21698440010703537,0.03684850760551771,755044.2679201975,752953.7688603455,750863.2698004935
890,654577.87,583601.3467813685,644379.1075274328,669876.02,0.33604645450057913,0.10762420521378002,651522.353239903,649230.7156698302,646939.0780997574
891,1001995.76,911485.0630214799,1046152.6435811508,935760.43,0.5576406581347518,0.5054154615754604,983697.5577236338,969973.9060163592,956250.2543090846
892,701759.83,662283.2231354987,699931.0298061417,704503.02,0.4074724697033984,0.1936512260218962,698701.9526726019,696408.5446770535,694115.1366815049
893,190481.59,161709.83676428028,194196.5104612488,184909.21,0.505171219042726,0.3812332364631141,186094.09055809138,182803.46597665994,179512.8413952285
894,188497.46,172579.6138215465,192382.5671035752,182669.8,0.5143640540690884,0.40235369570228624,185935.61830499148,184014.2370337351,182092.85576247872
895,1308787.97,1148759.9311448813,1317206.0023802272,1296160.92,0.513692318045429,0.40079700817689107,1283132.4663209813,1263890.8385617172,1244649.210802453
896,586790.49,543857.5843697274,588483.4148457686,584251.1,0.3783126611900293,0.1534681097563268,584154.9572506301,582178.3076886027,580201.6581265753
897,244212.65,227221.47767323468,245661.98972011768,242038.64,0.4246724877615081,0.22087194685220915,242711.5006755544,241585.63868222016,240459.77668888596
898,372461.63,339083.48699230386,372479.67481668654,372434.58,0.29864697090740727,0.0775652548475158,371426.0363325085,370649.34108188987,369872.64583127125
899,562612.57,417300.646753409,558099.2723417636,569382.52,0.15055642779227235,0.01976301738616761,561463.849173784,560602.3085541221,559740.7679344601
900,1220691.67,951212.688275046,1201109.7517917322,1250064.56,0.09744057579428932,0.011935919092330483,1219405.0782708188,1218440.1344739331,1217475.1906770472
901,487358.72,433635.8805710754,484629.8390469869,491452.05,0.24867870511582543,0.04937116362795109,486297.7763615985,485502.06863279745,484706.3609039964
902,352090.99,319997.828193158,360086.9213458456,340097.1,0.37880722680816925,0.15408873526830053,350112.9121145691,348629.35370049597,347145.79528642277
903,825519.84,714425.4579937885,831893.046652171,815960.02,0.4867088327503053,0.3402106121988341,810401.6449143263,799062.998600071,787724.3522858156
904,418649.0,384279.0472837342,438786.0792060009,388443.38,0.5257323997599866,0.42897387436376805,412751.4752886416,408328.33175512275,403905.1882216039
905,467387.71,419797.22468472726,457110.27290569566,482803.86,0.37331891918686494,0.14731571525748088,464583.379446532,462480.131531431,460376.88361633
906,790560.42,735633.8363506396,757822.1234996396,839667.86,0.4208682929726734,0.21462358520721753,785845.0038775961,782308.4417857932,778771.8796939901
907,996312.99,866360.8093130483,967574.9857766668,1039420.0,0.25036780565994265,0.05014128007792001,993706.6025245757,991751.8119180073,989797.0213114391
908,947023.52,871084.1268263771,966159.8647357168,918319.0,0.40419371981131774,0.1887618217403032,941289.7367210776,936989.3992618857,932689.0618026938
909,2255683.31,1704508.943009329,2053204.5602375488,2559401.43,0.06966201558354522,0.009156678513905362,2253664.5394065445,2252150.461461453,2250636.383516361
910,473124.1,407682.794892425,465546.72427132673,484490.17,0.2600281290254681,0.054768688543912925,471690.4462170624,470615.2058798592,469539.965542656
911,376118.65,344297.2998777963,379358.2830978546,371259.21,0.40260448411023975,0.1864262000899794,373745.71664599393,371966.0166304894,370186.31661498477
912,267284.65,245623.29837975177,272273.47829029144,259801.41,0.45085476220361204,0.26735024614085656,264968.1829250332,263230.83261880814,261493.48231258302
913,1265117.86,1021793.9280676191,1244234.930583581,1296442.25,0.29825649116386205,0.0772962641233488,1257594.6476359293,1251952.2383628762,1246309.829089823
914,994101.09,997865.3015810612,1036312.116673262,930784.55,0.48498905151456906,0.33649787845107976,994607.7496844272,994987.7444477476,995367.739211068
915,950445.27,656422.1680050282,880971.5847126293,1054655.81,0.03278066449905613,0.006433823380515762,949688.5929167892,949121.0851043811,948553.577291973
916,316845.1,262243.63704703195,293186.41842305666,352333.11,0.18436173445158602,0.027172892692757175,316251.62812252453,315806.52421441796,315361.4203063114
917,2200003.28,1297235.7904865323,2035234.5433289253,2447156.38,0.008120506017205459,0.0050790575200343035,2198169.1967974175,2196793.6343954806,2195418.0719935438
918,476420.9,439786.35172498215,474802.5567448571,478848.41,0.2840894014886384,0.06809796295193946,475423.00475552276,474674.5833221648,473926.1618888068
919,342019.79,320477.7191373913,347943.35833244753,333134.43,0.43653275445670053,0.2411802063269416,339941.58156185853,338382.92523325246,336824.26890464645
920,332518.66,270137.2396919239,317493.2797768269,355056.74,0.31573659827674155,0.09020813338934441,330267.7354063329,328579.5419610826,326891.3485158323
921,1963379.88,1635047.854150896,1945180.321501781,1990679.23,0.060839306758843914,0.008416132384638363,1962274.5656817348,1961445.5799430362,1960616.5942043373
922,887354.67,850827.4264973761,901375.7770196238,866323.01,0.4974767508788081,0.36389059957015474,882037.9017844741,878050.3256228296,874062.7494611852
923,191468.34,168590.38367020577,185201.58363822545,200868.48,0.4256382825512313,0.22247884482929164,189432.39548147697,187905.43709258467,186378.4787036924
924,365027.71,331879.34068361047,365826.14923188905,363830.05,0.30142786981740866,0.07950585668155437,363973.51419996156,363182.8673499327,362392.2204999039
925,386380.25,363944.6721781993,382571.8493944426,392092.85,0.410667348352438,0.19850755476829104,384598.79732271226,383262.7078147464,381926.61830678064
926,400273.75,347416.5813045861,406185.61625289184,391405.94,0.4683681259944677,0.3016988424087712,393894.9713566354,389110.8873741119,384326.8033915885
927,599264.0,494380.24910542025,596308.1020054794,603697.85,0.289010150506773,0.07117173998439155,596278.0963810973,594038.6686669203,591799.2409527432
928,406131.35,344399.046688624,395742.1063358096,421715.22,0.3224681983332549,0.0956793701815231,403768.7468397251,401996.79446951894,400224.84209931275
929,1104079.04,967988.4021643169,1094479.1313683414,1118478.91,0.3525406957786265,0.12388078649572619,1097335.4339000843,1092277.7293251473,1087220.0247502106
930,298094.48,261383.5027300029,284233.7946626147,318885.52,0.32678498771867454,0.09934236593835809,296635.6978648357,295541.6112634624,294447.5246620892
931,434755.66,365795.0068487913,420078.8683667618,456770.84,0.25640674086468535,0.05298865529404695,433294.00708852726,432197.76740492275,431101.52772131824
932,635303.73,639143.3381900775,658369.5914799141,600704.93,0.5115830814458043,0.39592217144697284,635911.8044048484,636367.8602084847,636823.916012121
933,424886.4,388148.7802407696,422370.804145187,428659.81,0.3123352643984116,0.08755214159417928,423599.8170852027,422634.87989910477,421669.94271300675
934,695816.15,628153.4506978655,705932.568415168,680641.53,0.4060251429834766,0.191481142320258,690633.697618062,686746.8583316086,682860.0190451551
935,184134.59,180740.12987931454,190730.8923348093,174240.14,0.5446031320229425,0.47400785635464215,183490.98969388503,183008.28946429878,182525.58923471256
936,294185.04,265102.6809684656,294539.3320224048,293653.61,0.4446953665955884,0.2558778116603456,291208.42784523615,288975.96872916335,286743.5096130905
937,1769802.15,1126926.0482105522,1683768.6626436447,1898852.39,0.014953431357171393,0.005423123493945224,1768407.5914034757,1767361.6724560827,1766315.7535086896
938,319389.6,259356.0890863558,306328.2043629566,338981.69,0.11083878062909099,0.013559814679897095,319063.98268697097,318819.76970219915,318575.5567174274
939,1226684.37,1070490.563785939,1204837.7390720472,1259454.31,0.3342204390010539,0.10594467657138126,1220065.2090872794,1215100.838402739,1210136.4677181984
940,446968.93,400821.3936438424,458655.429492441,429439.17,0.3358698890383543,0.1074607871549874,444985.30976716155,443497.5945925327,442009.8794179039
941,2890753.32,1828506.6404959352,2724102.0441169143,3140730.25,0.03329502912713116,0.006465608758358824,2888006.0914261844,2885945.6699958225,2883885.2485654606
942,1049561.94,695363.5504875268,1010971.2027427868,1107448.04,0.10579244471509748,0.01292406975900436,1047730.8661221655,1046357.5607137897,1044984.2553054137
943,813808.4,787717.2398592274,824495.7634733204,797777.35,0.5196811629861386,0.41474276723130216,809479.9520171764,806233.6160300587,802987.280042941
944,494294.19,428452.3088977029,494097.034075639,494589.93,0.3747837494420077,0.14909896895934519,490367.4073653215,487422.3203893126,484477.23341330374
945,1064943.06,926329.1079694942,1082130.945953259,1039161.23,0.4953347857984804,0.3591229198609919,1045031.2811253334,1030097.4469693333,1015163.6128133333
946,334584.96,323247.28186391725,341270.27505444374,324556.97,0.48946560299303216,0.3462030502112742,333014.9044987898,331837.36287288216,330659.8212469745
947,411405.93,358628.4496222022,400332.1600485193,428016.58,0.4279382864220548,0.22633913351525312,406627.6863288684,403044.00357551966,399460.320822171
948,556125.59,493510.36584266543,552162.9538064895,562069.55,0.31799070351385594,0.09200807026616084,553821.1476224002,552092.8158392004,550364.4840560005
949,981442.4,883519.2703020799,978274.8599854535,986193.7,0.3747265649115505,0.14902902102122487,975605.0447383139,971227.0282920492,966849.0118457845
950,487312.96,378065.7285060124,482336.92165871547,494777.03,0.18168824512470322,0.026499620237985716,486154.9559413432,485286.45289735065,484417.94985335803
951,511515.55,486203.118819048,523609.6722525453,493374.36,0.5318518647300808,0.4434857841395381,507025.26864369493,503657.55762646615,500289.8466092374
952,882498.84,815569.7641074978,940038.127879117,796189.9,0.596785605614997,0.5984834360325847,866476.4626757478,854459.6796825588,842442.8966893696
953,1332665.2,1233846.7694790382,1336123.1379351434,1327478.3,0.48676679697915715,0.34033609341908305,1319212.6085594762,1309123.1649790835,1299033.7213986907
954,1273579.0,1001570.0874278762,1147458.3849034936,1462759.93,0.08847681831399909,0.01095833941926241,1272386.693604388,1271492.4638076792,1270598.2340109702
955,381578.59,351052.163351807,383102.606464729,379292.57,0.3935122109957008,0.17349159730614616,379460.15859230247,377871.3350365293,376282.5114807561
956,1739417.08,1556632.001887842,1827288.7895837864,1607609.51,0.7066808738277578,0.8113652344446883,1680094.8968978154,1635603.259571177,1591111.6222445383
957,276905.91,244058.5732084855,273957.41364315304,281328.66,0.4813520347020052,0.3287126913639196,272586.97540764965,269347.7744633869,266108.5735191242
958,331597.9,262449.49611011194,315770.2633112129,355339.37,0.08281105632882865,0.01038172263083686,331310.7481801801,331095.3843153151,330880.02045045013
959,328917.71,274532.0146215902,319675.2077629877,342781.46,0.2943338592363248,0.07464114031068644,327293.94587214635,326076.1227762561,324858.2996803659
960,941739.9,935644.0334909926,957946.8322635664,917429.5,0.4863825606080294,0.3395047153567972,940912.0698304026,940291.1972032045,939670.3245760064
961,517812.07,457256.94868412433,522283.5027686515,511104.93,0.4087743978795037,0.19561922461999437,513073.7716485675,509520.0478849931,505966.3241214187
962,470665.82,406240.9482937049,465894.3452761769,477823.03,0.22294132083678878,0.03894238613825516,469662.27670764236,468909.6192383741,468156.9617691059
963,420801.54,366665.0028337501,382745.2912126453,477885.91,0.39979394355324765,0.1823503450311406,416852.81350757723,413891.2686382602,410929.72376894316
964,2045688.46,1604400.4426700973,1963997.8275266811,2168224.41,0.10906703064438442,0.013333168381935472,2043334.953024004,2041569.822792007,2039804.69256001
965,436402.54,409431.2424210679,448007.80402876815,418994.66,0.5546842110609951,0.4982881866119359,431026.7484155292,426994.9047271761,422963.06103882304
966,252993.18,241879.61351451318,252189.7504896831,254198.32,0.43415918331761383,0.23701606761246763,251939.54246978406,251149.31432212214,250359.0861744602
967,784812.41,723415.1297079419,779562.7832936188,792686.86,0.3300896531779819,0.1022303317821734,782301.744266088,780418.7449656539,778535.7456652198
968,1022716.57,842850.1399900265,1017749.327457234,1030167.43,0.23729702592248256,0.0444673218373234,1019517.2986276064,1017117.8450983112,1014718.391569016
969,536257.12,474333.7466804147,535066.9249316361,538042.41,0.25325944289284885,0.05148614551262414,534981.8416762541,534025.3829334447,533068.9241906353
970,1345205.52,918221.0525737924,1286374.7218659394,1433451.72,0.10478045714721376,0.012800164752926436,1343019.3313880016,1341379.689929003,1339740.048470004
971,332301.27,304947.1296345482,331103.25339415576,334098.29,0.38596017643723834,0.16329575889423298,330514.5439560497,329174.49942308693,327834.4548901242
972,536577.11,468407.9871219022,542435.9786184536,527788.81,0.36429762728426407,0.13671970134499647,532849.0851516625,530053.0665154093,527257.0478791561
973,242514.56,218737.99347165565,244349.61502940056,239761.98,0.4452006072704075,0.2568066024486017,240072.1682927851,238240.3745123739,236408.58073196275
974,290214.27,249924.64812510833,284558.33225406805,298698.19,0.41444382160811166,0.2043653724515593,286920.7485678421,284450.6074937237,281980.4664196053
975,153823.78,144187.92336033774,164931.521119608,137162.17,0.5573259117893283,0.5046567385422707,151878.66000606687,150419.820010617,148960.98001516715
976,328769.05,300002.4617370247,339915.00453339884,312050.12,0.38506718782373356,0.16212259302444515,326903.56444733596,325504.4502828379,324105.33611833985
977,418732.94,364517.2542045312,415484.9190336519,423604.98,0.4159592615532038,0.20675185927150172,414249.2624640429,410886.5043120751,407523.74616010726
978,2934078.78,2098328.0706712054,2844097.0403389675,3069051.39,0.017647772621235715,0.005565081337534711,2932218.371729873,2930823.065527278,2929427.759324683
979,555272.26,513009.6366478752,576052.0173457356,524102.63,0.4894944546989183,0.346266028457958,549418.6157038581,545028.3824817516,540638.1492596451
980,208345.61,192595.46921327032,212636.4487330664,201909.36,0.5053942406405783,0.3817406968460506,205940.62211226014,204136.88119645527,202333.1402806504
981,460268.12,409551.2990539986,430129.85250836937,505475.53,0.34724887132380905,0.11844765612018911,457865.2045732315,456063.0180031552,454260.8314330788
982,372460.42,345664.435800909,369122.0450790507,377467.98,0.30462957555662135,0.08179497687865742,371583.70923679776,370926.1761643961,370268.64309199445
983,292128.15,272014.61453914305,294341.75109876815,288807.75,0.412813449552159,0.20182081900188797,290504.41792010656,289286.6188601864,288068.81980026636
984,241175.64,210301.41552902624,227062.3118439703,262345.64,0.510536550240886,0.393511033810329,236315.900804134,232671.0964072345,229026.29201033496
985,736372.7,653442.6775673237,723171.5347119421,756174.46,0.37611248408747283,0.15073190729305322,731372.6198187468,727622.5596828068,723872.499546867
986,1154875.05,986762.5698665774,1091747.410594334,1249566.51,0.2558438928861569,0.052716947308530285,1151330.09929716,1148671.3862700302,1146012.6732429
987,1409231.82,1243750.3303834195,1374866.9537095437,1460779.13,0.43059965261335476,0.2308647586625148,1393950.282334622,1382489.1290855883,1371027.9758365548
988,570635.49,506500.30084845604,578487.5870992175,558857.35,0.4956877125731735,0.3599065967437018,561402.4189363817,554477.615638668,547552.8123409542
989,344151.62,311821.5008180565,338886.3089049829,352049.59,0.36105275995639835,0.13306827497406054,342430.7747243012,341140.1407675271,339849.50681075297
990,345719.4,318749.9396164103,344997.8004704529,346801.8,0.3998853185248355,0.18248176136821198,343750.82614642096,342274.3957562366,340797.96536605235
991,1059245.52,964486.9482045587,1067798.9365949829,1046415.4,0.4564936689748876,0.27813523131262086,1048703.2410859286,1040796.5319003749,1032889.8227148213
992,907249.68,869281.8985689838,924553.2467182656,881294.33,0.4883956178388375,0.34387127998119105,902027.2681605081,898110.4592808892,894193.6504012704
993,278402.96,240729.3455965561,264951.8773208224,298579.59,0.369947743028625,0.14327873531973198,276243.82886934053,274624.4805213459,273005.13217335136
994,602003.23,551562.7676037493,592408.0916003799,616395.94,0.30293095339927667,0.08057313439491688,600377.5715377621,599158.3276910835,597939.0838444051
995,1172706.08,1053209.5694506306,1160642.2591277612,1190801.8,0.37064547586028324,0.14410663773844767,1165817.9838573015,1160651.9117502775,1155485.8396432535
996,584392.16,450123.30361065315,562542.8728747659,617166.1,0.09495413253950273,0.011656424886257566,583766.1220643736,583296.5936126538,582827.0651609339
997,430328.45,359382.59618259966,422026.8456509425,442780.85,0.48032780782640383,0.3265369355998666,421061.87332038,414111.940810665,407162.00830095
998,556590.47,434498.6099238057,554280.5385232257,560055.36,0.1653482514604847,0.022724173830194448,555480.6953393507,554648.3643438637,553816.0333483767
999,716563.79,580814.9389530873,715513.2884007185,718139.53,0.17851831973203813,0.025722340830563524,715167.0787144057,714119.5452502097,713072.011786014
1000,536650.25,476478.0276655982,535868.2926663226,537823.19,0.2548330002200475,0.052232251992860766,535393.0777280236,534450.1985240413,533507.319320059
1001,3157379.96,2114721.852926339,3084692.9556929856,3266410.45,0.023354008549332294,0.005878043175481408,3154928.444251742,3153089.8074405487,3151251.170629355
1002,780982.56,683781.7126359397,781956.1257037375,779522.21,0.2797522462713832,0.06549121679706613,778436.2392929688,776526.4987626954,774616.7582324218
1003,279621.76,250201.9748877222,294058.8397014708,257966.15,0.46994448405657185,0.3049110287445071,276033.59322238923,273342.46813918115,270651.34305597306
1004,781359.04,561137.4808621666,683146.7663112268,928677.44,0.10564063147949009,0.012905406969838794,780222.2204623176,779369.6058090557,778516.9911557939
1005,262099.17,233012.88711691796,249272.47645195865,281339.2,0.4207395779779446,0.2144144354873711,259604.5624300792,257733.6067526386,255862.651075198
1006,336588.66,298336.69596997305,325215.00715012057,353649.13,0.19755083435487136,0.030745018259819918,336118.2370669691,335765.41986719595,335412.60266742285
1007,780683.75,599950.9574570362,791078.0253760488,765092.32,0.20073562728673444,0.03167353674931745,778393.9713014335,776676.6372775086,774959.3032535837
1008,862209.56,715571.2961839716,859206.3437900372,866714.39,0.2613923673324302,0.05545375450857347,858956.903086713,856517.4104017478,854077.9177167825
1009,309470.25,291677.48078252,311619.0995841449,306246.97,0.4820321005943052,0.3301614271157882,307120.455569126,305358.10974597046,303595.7639228149
1010,246742.91,233783.49698162143,235484.1220750109,263631.09,0.5538883263458696,0.49636950040751,244169.84705379713,242240.049844145,240310.25263449285
1011,1212301.71,1158797.9518221833,1252209.8634483507,1152439.48,0.5938141357437139,0.591578635058859,1199641.037906659,1190145.5338366535,1180650.0297666478
1012,603293.35,515941.8497661306,586521.6807130061,628450.86,0.23620322898349017,0.044021291719846915,601755.2196504154,600601.621888227,599448.0241260385
1013,419771.23,360608.3489411372,412175.2183562633,431165.24,0.4899361445646601,0.347230832019979,411553.9594340928,405391.0065096624,399228.053585232
1014,281979.3,210295.52803996112,276684.97092957306,289920.8,0.24033843844520314,0.04573030770175284,280668.05162041803,279684.6153357316,278701.17905104515
1015,515295.32,481479.06138312345,519607.2339353059,508827.45,0.40460551757803365,0.189370670977734,512733.7969663062,510812.65469103586,508891.5124157655
1016,586282.56,481509.3514517086,573447.6799244703,605534.88,0.268631948763236,0.05922603899865807,583800.4391458018,581938.8485051531,580077.2578645044
1017,173783.8,160601.51167177266,179097.6592438565,165813.0,0.4788837261901293,0.3234819460490192,172078.1070872823,170798.83740274401,169519.56771820574
1018,773102.05,720692.625821916,791835.9642205138,745001.19,0.4975770457319697,0.3641145052684756,765468.8373775965,759743.9279107939,754019.0184439913
1019,250153.83,214256.52849506185,247091.48758516676,254747.34,0.4549785335401175,0.27521123542275383,246202.09372179315,243238.291513138,240274.48930448288
1020,390495.14,345448.5135994152,383380.9585465889,401166.41,0.3347970932655038,0.10647255915780084,388576.6481622818,387137.77928399306,385698.9104057044
1021,317604.92,271452.852368989,318862.5571323172,315718.45,0.2965080804970579,0.0761022856744544,316200.00886587123,315146.32551527466,314092.642164678
1022,298765.62,287932.1625856504,302751.44370688114,292786.88,0.46204521999371045,0.28901043007609445,297513.2271253871,296573.9324694274,295634.63781346777
1023,322708.33,311361.22999815195,329895.6122363816,311927.4,0.44603083497923357,0.2583376054787513,321535.7769425579,320656.36214947625,319776.94735639467
1024,1662507.87,1167703.1758092782,1590711.189270991,1770202.9,0.055173439370235965,0.007972197687686344,1660929.9976644467,1659746.5934127816,1658563.1891611165
1025,983198.05,889781.1753767533,949215.1388396356,1034172.42,0.32549210319231187,0.09823239640239091,979527.4246165347,976774.4555789358,974021.4865413369
1026,1061800.23,888459.4166295157,1032934.3326870676,1105099.08,0.2868379447293988,0.06979937009439206,1056960.5981660362,1053330.8742905634,1049701.1504150906
1027,515594.44,481569.1651808252,509770.92896453454,524329.71,0.32937978780070215,0.10160376874730385,514211.60153828363,513174.4726919964,512137.3438457091
1028,1055377.98,888051.1096175158,1042907.530878692,1074083.65,0.234999441256819,0.04353534348435979,1052464.1268894942,1050278.7370566148,1048093.3472237355
1029,1232452.25,1113306.3948594683,1228920.928928582,1237749.22,0.37165111325353867,0.1453068825617866,1225527.1648877484,1220333.3510535597,1215139.5372193712
1030,522636.34,486514.9419702498,525575.4377815301,518227.7,0.4183381342328968,0.21053949904613703,519594.34758158814,517312.8532677792,515031.3589539703
1031,520030.14,452892.3767529464,514758.2743709391,527937.94,0.24956497002917466,0.04977383225384214,518693.4584936972,517690.9473639701,516688.436234243
1032,216169.8,191852.60310040924,213430.81849715477,220278.26,0.44349245940839455,0.25367537844949933,213702.33034946612,211851.72811156572,210001.12587366533
1033,1076300.56,815127.3912875231,1065074.624194792,1093139.46,0.06606180244358467,0.008846996146536763,1075376.3207931288,1074683.1413879753,1073989.961982822
1034,337479.34,304193.8077688806,338065.2927842649,336600.42,0.45609795846601014,0.2773697262174026,333786.38041522156,331016.66072663775,328246.9410380539
1035,394449.82,334940.26941233064,378867.9239253904,417822.67,0.21702937598976027,0.03686390361432062,393572.3182652019,392914.19196410326,392256.06566300464
1036,484476.92,406324.05545913364,474913.0208101223,498822.77,0.3091312751693525,0.08511512193560367,481816.12376199494,479820.5265834912,477824.92940498743
1037,227491.13,211264.05536396656,233096.35478201223,219083.29,0.4660319948015998,0.29697401187930084,225563.52221770893,224117.8163809906,222672.11054427232
1038,1272473.73,1123248.0136696957,1255503.5385140434,1297929.01,0.39165206582372586,0.17093447506931625,1262270.6022048946,1254618.2563585658,1246965.9105122366
1039,390345.54,330953.9482761086,382199.3806737344,402564.77,0.24693489271562927,0.04858787458327683,389191.2555160073,388325.5421530128,387459.82879001833
1040,333845.39,297681.693964275,340974.4176912816,323151.84,0.4005284144005465,0.1834087490678803,331192.29469936667,329202.47322389163,327212.65174841665
1041,341430.84,311616.58532308746,345297.27910130366,335631.19,0.3862227171675129,0.1636419695379762,339479.2946577453,338015.63565105427,336551.97664436325
1042,225884.08,190436.46892545032,200060.4070751003,264619.59,0.43999335299744946,0.24734026701871445,222377.03136465812,219746.74488815173,217116.45841164532
1043,980416.91,868779.2790869963,980451.7768135278,980364.6,0.33060511962360906,0.10268745203589173,975831.3964520881,972392.2612911543,968953.1261302204
1044,410551.7,366338.57702888886,420159.5007324816,396140.0,0.5702925039815423,0.5358554798328473,401074.9623101626,393967.4090427846,386859.8557754066
1045,387028.88,328170.252380305,378769.507428949,399417.94,0.2667113941347416,0.058202491211174746,385658.5924973052,384630.87687028403,383603.1612432629
1046,579134.27,494700.09831762675,599459.2688252477,548646.77,0.4220183349410532,0.21649887291086625,571822.3087982414,566338.3378969225,560854.3669956037
1047,908895.83,751773.9349251275,898996.42413078,923744.94,0.22821625004952967,0.04089145103288486,906325.8530885407,904398.3704049462,902470.8877213517
1048,1015406.61,696146.753545028,974931.1931181356,1076119.73,0.11371560544343012,0.013935943892527175,1013626.9350213229,1012292.178787315,1010957.4225533073
1049,1172706.08,1053209.5694506306,1160642.2591277612,1190801.8,0.37064547586028324,0.14410663773844767,1165817.9838573015,1160651.9117502775,1155485.8396432535
1050,901034.04,883877.4337676297,914655.9260676448,880601.2,0.4873592927657227,0.3416200132122606,898689.623980888,896931.3119665541,895172.9999522201
1051,443642.18,416173.44342197897,455595.258103346,425712.56,0.45310968191593665,0.2716309998213411,440657.63584779325,438419.2277336382,436180.8196194831
1052,1900963.0,1325247.9072794754,1661849.483504175,2259633.27,0.020267852968419535,0.005706669001185111,1899648.833810743,1898663.2091688002,1897677.5845268574
1053,982852.27,873286.9471261328,976036.0222194336,993076.64,0.42372357941906963,0.21930126042222442,973241.1446380772,966032.8006166351,958824.456595193
1054,1723577.27,1460790.8885756936,1746214.4124592156,1689621.57,0.5451378202240034,0.47529358509465086,1673616.9974635164,1636146.7930611537,1598676.588658791
1055,392470.14,279113.2302822093,385482.5772954613,402951.47,0.21815169678997887,0.03725010231289433,390781.1174060555,389514.35046059714,388247.5835151388
1056,278720.02,236732.71981321147,269335.369087211,292797.0,0.23043562131538942,0.04173912460669853,278019.0147382419,277493.2607919234,276967.5068456048
1057,427278.33,383627.43007953494,439072.2865234421,409587.39,0.4895950742448612,0.34648570554192487,421228.5648574071,416691.24100046244,412153.9171435177
1058,886887.92,744211.8049426067,905339.03831456,859211.25,0.4065012830543125,0.1921929988803935,875919.3798314063,867692.974704961,859466.5695785156
1059,1206244.55,1036724.2678213322,1140382.7302155627,1305037.29,0.448036736640288,0.26206110709995406,1188474.6808705446,1175147.2790234531,1161819.8771763616
1060,397385.62,361666.7619164754,398145.1821826317,396246.28,0.4287183227086214,0.2276590445647884,394132.9315583038,391693.4152270317,389253.89889575954
1061,209397.28,195809.15926062386,217193.9971215397,197702.19,0.5471676779523063,0.48017748600424276,206787.3961375377,204829.98324069098,202872.57034384424
1062,2548459.02,1562651.5375513136,2326954.086149441,2880716.42,0.037785840626245376,0.0067498305635329756,2545797.4066100833,2543801.1965676458,2541804.986525208
1063,767748.68,698933.0197626213,783131.3540989509,744674.68,0.40915108968259156,0.19619144862505167,762348.2623719758,758297.9491509575,754247.6359299393
1064,472344.02,433904.95185962896,471295.7961987413,473916.36,0.3842064140110428,0.16099819270525728,469868.57180005044,468011.98565008823,466155.399500126
1065,557073.11,488760.75453290413,553308.7255945145,562719.67,0.27522691693164064,0.06287051330134868,555355.1768587838,554066.7270028716,552778.2771469594
1066,410558.17,367702.3333118672,413563.8860723772,406049.58,0.39665811873481277,0.1778848686505396,407508.80804792896,405221.7865838758,402934.7651198225
1067,402543.72,350139.6890330474,399533.5587322909,407058.96,0.33595944087862395,0.10754364349865916,400289.43183031894,398598.7157030581,396907.99957579735
1068,648469.17,548847.509437089,642813.3059315344,656952.96,0.23628102981017135,0.044052875964818536,646713.7217375252,645397.135540669,644080.5493438129
1069,1062811.09,952198.1341386379,1071838.9695334197,1049269.28,0.4176014976725988,0.20936121483324682,1053547.8648738277,1046600.4460291984,1039653.027184569
1070,1370572.59,1231083.5687156497,1377179.5568030153,1360662.13,0.5739734509668,0.5446718382884053,1340182.293342401,1317389.5708492016,1294596.8483560025
1071,799018.28,546143.0977010874,774369.5907833071,835991.32,0.22643020799062094,0.040221277321543104,794949.8948660078,791898.6060155138,788847.3171650197
1072,1929124.93,1309679.932017021,1877644.143333968,2006346.12,0.02172352960483153,0.005786874764894795,1927691.0697491728,1926615.6745610524,1925540.279372932
1073,587753.47,504139.21828992484,594475.8917602928,577669.83,0.37435868349174845,0.14857967665650995,582784.1186068164,579057.1050619286,575330.091517041
1074,385080.1,349478.9525678745,388791.797030785,379512.55,0.38409954229074417,0.16085903038468805,382789.39357739437,381071.36376044014,379353.3339434859
1075,392800.22,356977.0398604348,379544.848031058,412683.27,0.3713540689798117,0.14495149439588273,390723.1706019028,389165.38355333,387607.59650475706
1076,356301.65,323955.1525292756,365515.28516727535,342481.2,0.3530073144808276,0.12436999152821511,354692.47655343945,353485.596468519,352278.71638359857
1077,329106.13,286973.78856021195,328277.38049649703,330349.26,0.2607923728346378,0.05515147317719992,328176.66572047636,327479.5675108336,326782.4693011909
1078,187763.62,160784.4480312644,177382.3849577315,203335.49,0.3706559454633265,0.14411909080107882,186208.33450611995,185041.87038570992,183875.40626529985
1079,411420.32,369301.2721141051,410881.79786387656,412228.1,0.3554211706059232,0.1269272146063568,409281.89862798864,407678.0825989801,406074.26656997163
1080,603929.18,565417.9716525819,607133.8438674392,599122.19,0.5421904620183954,0.4682108030024968,596716.6344860236,591307.2253505413,585897.8162150589
1081,388187.01,361324.89079469576,393556.5481170642,380132.69,0.43243395949046887,0.2340206362865923,385672.49390862737,383786.60684009787,381900.71977156843
1082,764055.9,676126.3452343747,755711.9143397077,776571.89,0.25342681003460704,0.05156502160142186,762242.2642436429,760882.037426375,759521.8106091071
1083,1504038.52,1442573.0913405053,1551790.7640338817,1432410.16,0.584619239371186,0.5699938016460045,1490024.5546594292,1479514.0806540013,1469003.6066485734
