Id,especialista,catboost_global,blend_arvores,peso_especialista,fracao_arvores_ancorada,fracao_arvores_intensidade175,peso_catboost_final,peso_arvores_final,previsao_final
932,639143.3381900775,658369.5914799141,600704.93,0.3394381575576459,0.6609848199242785,0.8567234348674874,0.09464303184274449,0.5659188105996096,619209.9508481332
933,388148.7802407696,422370.804145187,428659.81,0.1463140786193942,0.5229218974379222,0.6151133205163638,0.3285723396021099,0.525113581778496,420666.08263936813
934,628153.4506978655,705932.568415168,680641.53,0.3176602429450888,0.5368101772561877,0.6394178101983286,0.2460395637876004,0.43630019326731084,670190.7500365663
935,180740.1298793145,190730.8923348093,174240.14,0.2817954167333811,0.5090645956363165,0.5908630423635538,0.2938440381582561,0.42436054510836274,180917.51661513225
936,265102.6809684656,294539.3320224048,293653.61,0.2601219980253328,0.4205247401452575,0.43591829525420056,0.4173516446577862,0.32252635731688095,286596.542837598
937,1126926.0482105522,1683768.6626436447,1898852.39,0.0,0.6841644242248905,0.8972877423935585,0.10271225760644154,0.8972877423935585,1876760.6547888203
938,259356.0890863558,306328.2043629566,338981.69,0.0,0.6172643556397781,0.7802126223696116,0.21978737763038836,0.7802126223696116,331804.8660213427
939,1070490.563785939,1204837.7390720472,1259454.31,0.1486429707504097,0.3646721872770173,0.33817632773478024,0.563448235506772,0.28790879374281836,1200592.5668798303
940,400821.3936438424,458655.429492441,429439.17,0.1731050324445988,0.5355860981530987,0.6372756717679227,0.2999349216250183,0.5269600459303829,433248.2653964165
941,1828506.6404959352,2724102.0441169143,3140730.25,0.0,0.5065163185853598,0.5864035575243797,0.41359644247562033,0.5864035575243797,2968414.3062117556
942,695363.5504875268,1010971.2027427868,1107448.04,0.0,0.5795226242819773,0.7141645924934603,0.2858354075065397,0.7141645924934603,1079871.5439076424
943,787717.2398592274,824495.7634733204,797777.35,0.345742585840232,0.4764371331240102,0.5337649829670179,0.3050377166347343,0.34921969752503373,802449.2653440961
944,428452.3088977029,494097.034075639,494589.93,0.2458532909405907,0.3187214076242919,0.25776246334251085,0.5597559956106081,0.19439071344880118,478053.87674814527
945,926329.1079694942,1082130.945953259,1039161.23,0.3399575010339217,0.6017590310817487,0.7530783043930601,0.1629788130173459,0.49706368594873235,1007806.2570599094
946,323247.28186391725,341270.27505444374,324556.97,0.2089510212636986,0.5807915990342547,0.7163852983099457,0.22435312012651826,0.5666958586097832,328032.9914630193
947,358628.4496222022,400332.1600485193,428016.58,0.2937507912873935,0.2892850297682287,0.20624880209440016,0.5605861554355133,0.14566305327709309,392114.2592495062
948,493510.36584266543,552162.9538064895,562069.55,0.0963915585107943,0.5168255044368011,0.6044446327644019,0.3574271689104493,0.5461812725787565,551920.1367578605
949,883519.2703020799,978274.8599854535,986193.7,0.2452500766314911,0.5441856144905357,0.6523248253584375,0.26240781141785224,0.49234211195065664,958934.8227713052
950,378065.7285060124,482336.92165871547,494777.03,0.0798130502697482,0.4019434766875429,0.40340108420320003,0.5489825365394326,0.3712044131908191,478632.5427947889
951,486203.118819048,523609.6722525453,493374.36,0.2956890657276405,0.3854636515047338,0.3745613901332841,0.44050325164523246,0.26380768262712706,504572.6557568518
952,815569.7641074978,940038.127879117,796189.9,0.5398022921289902,0.6373829340262478,0.8154201345459337,0.08494323100110071,0.37525447686990904,818870.1283162105
953,1233846.7694790382,1336123.1379351434,1327478.3,0.2948505805383023,0.4500796706701115,0.48763942367269514,0.36129076295225987,0.3438586565094378,1302994.2889623912
954,1001570.0874278762,1147458.3849034936,1462759.93,0.0,0.5592468659694296,0.6786820154465019,0.32131798455349814,0.6786820154465019,1361447.8730029867
955,351052.163351807,383102.606464729,379292.57,0.2587189064677254,0.4571806394859505,0.5000661191004133,0.37059153392707955,0.3706895596051951,373398.21013155766
956,1556632.001887842,1827288.7895837864,1607609.51,0.6293119558977218,0.7908740229155207,1.0,0.0,0.3706880441022782,1575528.7546631459
957,244058.5732084855,273957.41364315304,281328.66,0.3506039938442504,0.417148225487163,0.4300093946025353,0.3701496226914114,0.27924638346433817,265533.1546622208
958,262449.49611011194,315770.2633112129,355339.37,0.0,0.5553434327489917,0.6718510073107354,0.32814899268926456,0.6718510073107354,342354.80749846046
959,274532.0146215902,319675.2077629877,342781.46,0.1327265673200753,0.3961759276459504,0.3933078733804132,0.5261679632332527,0.34110546944667214,321565.17571592215
960,935644.0334909926,957946.8322635664,917429.5,0.2480264131642924,0.6284874733985306,0.7998530784474286,0.15050519849401212,0.6014683883416955,928045.2545440077
961,457256.94868412433,522283.5027686515,511104.93,0.2050387518680681,0.4278910775715075,0.4488093857501381,0.43817517866267647,0.3567860694692555,504962.18024047546
962,406240.9482937049,465894.3452761769,477823.03,0.0,0.503019985491479,0.5802849746100882,0.4197150253899118,0.5802849746100882,472816.38178827235
963,366665.0028337501,382745.2912126453,477885.91,0.1385206969279288,0.3739547808266547,0.35442086644664567,0.5561530620514152,0.3053262410206559,409566.76596232085
964,1604400.442670097,1963997.827526681,2168224.41,0.1661785485790238,0.3916425333317154,0.3853744333305019,0.5124879820808008,0.3213334693401753,1969865.2923160405
965,409431.2424210679,448007.80402876815,418994.66,0.4127987319956418,0.4056616924986893,0.40990796187270623,0.346502793027623,0.2406984749767352,425100.02879035287
966,241879.6135145132,252189.7504896831,254198.32,0.1594634421654207,0.450552971583879,0.48846770027178826,0.4299615984347574,0.4105749593998219,251370.32890357563
967,723415.1297079419,779562.7832936188,792686.86,0.0871052602617296,0.4957502368395135,0.5675629144691486,0.3947695406488627,0.5181251990894077,781471.9421713114
968,842850.1399900265,1017749.327457234,1030167.43,0.0531650442147791,0.5503341678875633,0.6630847938032357,0.3190030943626819,0.627831861422539,1016247.2848571717
969,474333.7466804147,535066.9249316361,538042.41,0.0,0.5081788100975733,0.5893129176707532,0.4106870823292468,0.5893129176707532,536820.4167187595
970,918221.0525737924,1286374.7218659394,1433451.72,0.0,0.5458278362151703,0.655198713376548,0.344801286623452,0.655198713376548,1382739.381810661
971,304947.1296345482,331103.25339415576,334098.29,0.1720472310495907,0.3703932019824378,0.34818810346926615,0.5396694645674388,0.28828330438297056,327466.5837758056
972,468407.9871219022,542435.9786184536,527788.81,0.2495505292973969,0.4879282021683678,0.5538743537946436,0.3347947550616665,0.41565471564093653,517874.08945061784
973,218737.99347165565,244349.61502940056,239761.98,0.2505723203028839,0.3351682056845329,0.2865443599479326,0.5346834048910417,0.21474427480607436,236946.8832314935
974,249924.6481251084,284558.33225406805,298698.19,0.3201117855788344,0.4729365113190099,0.5276388948082673,0.3211527483708155,0.35873546605035006,278544.15024474595
975,144187.92336033774,164931.521119608,137162.17,0.462609127076176,0.1748047791741148,0.005908363554700868,0.5342157722756119,0.003175100648212007,155247.17298303236
976,300002.4617370247,339915.00453339884,312050.12,0.2530004414009741,0.4654644465138891,0.5145627813993059,0.36262138802225735,0.38437817057676854,319106.4602482002
977,364517.2542045312,415484.9190336519,423604.98,0.2020459639666545,0.4776380279046563,0.5358665488331485,0.3703571606166748,0.4275968754166707,408659.2207595261
978,2098328.0706712054,2844097.0403389675,3069051.39,0.0,0.4394802065270969,0.46909036142241956,0.5309096385775804,0.46909036142241956,2949620.9575250065
979,513009.6366478752,576052.0173457356,524102.63,0.3453098516939866,0.3815694055376507,0.36774645969088865,0.4139301640719742,0.2407599842340393,541775.5285381943
980,192595.46921327032,212636.4487330664,201909.36,0.3371688398776626,0.3701804942966938,0.34781586501921413,0.4322879668026973,0.23054319331964,203406.1976268205
981,409551.2990539986,430129.85250836937,505475.53,0.1536253114481254,0.380446422151933,0.3657812387658827,0.5367867065132816,0.30958798203859283,450294.58207475435
982,345664.435800909,369122.0450790507,377467.98,0.0412777234114227,0.5779569536222613,0.7114246688389573,0.2766635984580175,0.6820586781305599,373846.1857113207
983,272014.61453914305,294341.75109876815,288807.75,0.1167391701659475,0.4714098665258737,0.5249672664202789,0.41957780645996284,0.4636830233740897,289169.27734378335
984,210301.41552902624,227062.3118439703,262345.64,0.3314458045510093,0.4133076112445166,0.42328831967790403,0.38556301344377436,0.2829911820052163,231491.8538198204
985,653442.6775673237,723171.5347119421,756174.46,0.1841311100726777,0.5424086039088116,0.6492150568404204,0.2861945221788251,0.5296743677484972,727813.0864276073
986,986762.5698665774,1091747.410594334,1249566.51,0.1700739681051384,0.4889646186321983,0.5556880826063471,0.36874602652611194,0.46118000536874965,1146675.2352520747
987,1243750.3303834195,1374866.9537095437,1460779.13,0.2213345213181077,0.3882934095343416,0.3795134666850978,0.48315144347931627,0.295514035202576,1371234.572537437
988,506500.300848456,578487.5870992175,558857.35,0.2950911140553275,0.5286406721498222,0.6251211762621889,0.2642554140052697,0.4406534719394028,548594.6464688967
989,311821.5008180565,338886.3089049829,352049.59,0.2347204622846017,0.4018229502728905,0.4031901629775584,0.4567263561805363,0.30855318153486194,336595.21690048074
990,318749.9396164103,344997.8004704529,346801.8,0.3157057569443797,0.3084207026707572,0.23973622967382513,0.5202441212379617,0.1640501218176585,337007.1460339378
991,964486.9482045588,1067798.9365949829,1046415.4,0.3664373681581678,0.4876271149565126,0.553347451173897,0.28298236435312824,0.3505802674887039,1022444.917490685
992,869281.8985689838,924553.2467182656,881294.33,0.2492425188322908,0.6901490015002796,0.9077607526254893,0.0692493050236929,0.6815081761440164,881295.9712516511
993,240729.3455965561,264951.8773208224,298579.59,0.2410088124740144,0.253909855003317,0.14434224625580472,0.6494366946301241,0.10955449289586147,262798.1007246579
994,551562.7676037493,592408.0916003799,616395.94,0.0546267108135594,0.5227568200735018,0.614824435128628,0.36413469067669413,0.5812385985097465,604119.5092833892
995,1053209.5694506306,1160642.2591277612,1190801.8,0.191877790465588,0.4202637481658259,0.4354615592901953,0.456216052073519,0.351906157460893,1150641.6401478725
996,450123.3036106532,562542.8728747659,617166.1,0.0,0.5005790724675756,0.5760133768182573,0.42398662318174274,0.5760133768182573,594006.5823838826
997,359382.59618259966,422026.8456509425,442780.85,0.3263410952404088,0.3298237181141687,0.27719150669979525,0.4869263779475463,0.18673252681204497,405458.90034249774
998,434498.6099238057,554280.5385232257,560055.36,0.0,0.4709091140881549,0.524090949654271,0.47590905034572895,0.524090949654271,557307.0701950722
999,580814.9389530873,715513.2884007185,718139.53,0.0,0.561226149551612,0.6821457617153209,0.31785423828467907,0.6821457617153209,717304.7679769088
1000,476478.0276655982,535868.2926663226,537823.19,0.0,0.5294844713291811,0.6265978248260669,0.37340217517393315,0.6265978248260669,537093.2270833631
1001,2114721.852926339,3084692.9556929856,3266410.45,0.0,0.3941923401872672,0.38983659532771753,0.6101634046722825,0.38983659532771753,3155533.084985116
1002,683781.7126359397,781956.1257037375,779522.21,0.0347499710563606,0.5865174326961369,0.7264055072182395,0.2640870920764147,0.7011629368672248,776837.9962082366
1003,250201.9748877222,294058.8397014708,257966.15,0.3640632453944964,0.4997849174597253,0.5746236055545193,0.27051248376944953,0.36542427083605405,264903.02234787785
1004,561137.4808621666,683146.7663112268,928677.44,0.0181536802105752,0.5931090027700352,0.7379407548475616,0.2573019054197163,0.7245444143697085,858829.726938096
1005,233012.887116918,249272.47645195865,281339.2,0.2402746940299127,0.2432281101824869,0.12564919281935205,0.6642664345105105,0.09545887145957672,248426.76184073195
1006,298336.69596997305,325215.00715012057,353649.13,0.0,0.6175385642310591,0.7806924874043535,0.21930751259564651,0.7806924874043535,347413.3132449539
1007,599950.9574570362,791078.0253760488,765092.32,0.1209778099347648,0.5050741624356179,0.5838797842623312,0.3657789033681437,0.5132432866970914,754618.902445608
1008,715571.2961839716,859206.3437900372,866714.39,0.1145231218542215,0.4912505197851388,0.5596884096239929,0.38988573245754954,0.49559114568822893,846477.7309535863
1009,291677.48078252,311619.0995841449,306246.97,0.1899891279461067,0.4236504818387023,0.441388343217729,0.45248151524967745,0.3575293568042159,305909.7147833023
1010,233783.49698162143,235484.1220750109,263631.09,0.2620290649312862,0.3755390590267509,0.357193353296814,0.4743726221359345,0.2635983129327793,242458.00213119158
1011,1158797.951822183,1252209.8634483507,1152439.48,0.4898328745996476,0.695865684220144,0.917764947385252,0.041953620399612694,0.46821350500073966,1159739.7973250365
1012,515941.8497661306,586521.6807130061,628450.86,0.3851297333186878,0.4580593227609965,0.5016038148317439,0.3064489952873543,0.30842127139395786,572271.1400269577
1013,360608.3489411372,412175.2183562633,431165.24,0.2495246569680801,0.3667967338071762,0.34189428416255835,0.49389211284437123,0.25658323018754864,404180.5340492176
1014,210295.52803996112,276684.97092957306,289920.8,0.0932566015667745,0.3257390657941075,0.2700433651396881,0.6618833598021203,0.24486003863110517,273734.6427232758
1015,481479.06138312345,519607.2339353059,508827.45,0.1972140088945487,0.5119246862347453,0.5958682009108043,0.3244313468690491,0.4783546442364022,506931.26446514844
1016,481509.3514517086,573447.6799244703,605534.88,0.0515922396481876,0.3242227344315488,0.2673897852552104,0.6948132129769662,0.25359454737484616,576841.5146287299
1017,160601.51167177266,179097.6592438565,165813.0,0.2255823526500184,0.611845221370872,0.770729137399026,0.17755140202134714,0.5968662453286345,166996.09007623294
1018,720692.625821916,791835.9642205138,745001.19,0.3373452108101551,0.6049718081737012,0.7587006643039771,0.15989816042729768,0.5027566287625472,744289.60653474
1019,214256.52849506185,247091.4875851668,254747.34,0.2079398178713675,0.4199510783582834,0.4349143871269959,0.4475818134504615,0.344478368678171,242901.06772285915
1020,345448.5135994152,383380.9585465889,401166.41,0.1702251648929176,0.5098231374648858,0.5921904905635502,0.3383900684477303,0.4913847666593521,385663.4017630304
1021,271452.852368989,318862.5571323172,315718.45,0.1227191660053532,0.5114201190650891,0.5949852083639059,0.3553117141866808,0.5219691198079661,311403.350870764
1022,287932.1625856504,302751.44370688114,292786.88,0.1801806936526906,0.5096065722678347,0.5918115014687106,0.33464081172487137,0.485178494622438,295246.70333614957
1023,311361.22999815195,329895.6122363816,311927.4,0.2281268675843428,0.4626526892198734,0.5096422061347784,0.3784940063551797,0.3933791260604774,318599.1020473464
1024,1167703.1758092782,1590711.189270991,1770202.9,0.0,0.6637945277848887,0.8616404236235552,0.1383595763764448,0.8616404236235552,1745368.5029404508
1025,889781.1753767533,949215.1388396356,1034172.42,0.1494942182805284,0.4947289604663555,0.5657756808161221,0.3693102940290895,0.4811954876903822,981211.1652732491
1026,888459.4166295157,1032934.3326870676,1105099.08,0.1270187051593712,0.5308370717823412,0.6289648756190971,0.3239067233133944,0.5490745715272344,1054207.143631648
1027,481569.1651808252,509770.92896453454,524329.71,0.0263064433934389,0.4893861945865916,0.5564258405265353,0.4319053009564837,0.5417882556500774,516916.81744355947
1028,888051.1096175158,1042907.530878692,1074083.65,0.101256434015565,0.4309056565887281,0.45408489903027416,0.4906376845702843,0.40810588141415066,1039950.479450447
1029,1113306.3948594683,1228920.928928582,1237749.22,0.1502635527930662,0.3950540588137742,0.39134460292410483,0.5171966746845967,0.3325397725223371,1214484.0361894926
1030,486514.9419702498,525575.4377815301,518227.7,0.2003561802858657,0.5023502404318883,0.5791129207558045,0.33655975171515407,0.4630840679989803,514346.80573824915
1031,452892.3767529464,514758.2743709391,527937.94,0.0521853793437067,0.4669781205681314,0.51721171099423,0.45759379900130476,0.49022082165498854,517990.72554912145
1032,191852.60310040924,213430.8184971548,220278.26,0.2907783482634669,0.3462309645310725,0.30590418792937685,0.49226777830013757,0.21695387343639547,208641.91962278722
1033,815127.3912875231,1065074.624194792,1093139.46,0.0,0.6196040302193706,0.7843070528838986,0.21569294711610143,0.7843070528838986,1087086.0728548453
1034,304193.8077688806,338065.2927842649,336600.42,0.2800683846112623,0.431710639814412,0.45549361967522095,0.3920073579766925,0.3279242574120451,328098.59337163845
1035,334940.26941233064,378867.9239253904,417822.67,0.0408201303424603,0.4036346533663851,0.4063606433911739,0.5694069206956395,0.3897729489619001,392258.2975960913
1036,406324.0554591336,474913.0208101223,498822.77,0.1772697525646335,0.4209512038793044,0.4366646067887827,0.4634730674457643,0.3592571799896022,471344.02096190245
1037,211264.05536396656,233096.35478201223,219083.29,0.3138918416308302,0.4146484403616784,0.4256347706329372,0.3940766697523212,0.2920314886168485,222151.11794227082
1038,1123248.0136696957,1255503.5385140434,1297929.01,0.253240662179617,0.4318652559682414,0.4557641979444224,0.4064131671611681,0.3403461706592148,1236450.408584205
1039,330953.9482761086,382199.3806737344,402564.77,0.0,0.4852287923008871,0.5491503865265525,0.45084961347344754,0.5491503865265525,393383.0420940169
1040,297681.693964275,340974.4176912816,323151.84,0.2347594984136788,0.6492571099791968,0.8361999424635944,0.12534643818902727,0.6398940633972939,319406.4779250794
1041,311616.58532308746,345297.27910130366,335631.19,0.1236929108406449,0.4332267400561391,0.4581467950982434,0.4748298047391259,0.4014772844202292,337250.50084538833
1042,190436.46892545032,200060.4070751003,264619.59,0.334753577577515,0.3533169453221768,0.31830465431380933,0.4534953898997976,0.21175103252268745,210509.2329922888
1043,868779.2790869963,980451.7768135278,980364.6,0.1462761998661862,0.5426456286506842,0.6496298501386973,0.2991193357930451,0.5546044643407686,964068.3995665559
1044,366338.57702888886,420159.5007324816,396140.0,0.4219387880882527,0.3936761151675038,0.3889332015431316,0.35323401407500876,0.22482719783673852,392050.12836807605
1045,328170.252380305,378769.507428949,399417.94,0.00330587354352,0.4658214762241995,0.5151875833923492,0.4832096880660176,0.5134844383904624,389204.88149275136
1046,494700.0983176268,599459.2688252477,548646.77,0.3090137136210095,0.5654264149615065,0.6894962261826363,0.2145538495767222,0.4764324368022683,542878.525875506
1047,751773.9349251275,898996.42413078,923744.94,0.0547707262096314,0.5761833435110622,0.7083208511443587,0.27570367005261065,0.6695256037377579,907502.7065115498
1048,696146.753545028,974931.1931181356,1076119.73,0.0,0.5358831786846461,0.6377955626981306,0.36220443730186935,0.6377955626981306,1039468.7929373048
1049,1053209.5694506306,1160642.2591277612,1190801.8,0.191877790465588,0.4202637481658259,0.4354615592901953,0.456216052073519,0.351906157460893,1150641.6401478725
1050,883877.4337676297,914655.9260676448,880601.2,0.2323939431826261,0.5526054547534285,0.6670595458184998,0.2555671091892469,0.512038947628127,890065.8447793871
1051,416173.44342197897,455595.258103346,425712.56,0.2569884736986382,0.5776032793589247,0.7108057388781183,0.21487466935376393,0.5281368569475979,429682.15186453576
1052,1325247.9072794754,1661849.483504175,2259633.27,0.0,0.9275785224201214,1.0,0.0,1.0,2259633.27
1053,873286.9471261328,976036.0222194336,993076.64,0.2635601605186337,0.5422364859441646,0.6489138504022881,0.2585538276538699,0.47788601182749635,957098.9323649338
1054,1460790.8885756936,1746214.4124592156,1689621.57,0.4553894559162021,0.6153877550742048,0.7769285713798585,0.12148705211036534,0.4231234919734325,1592289.7880901678
1055,279113.2302822093,385482.5772954613,402951.47,0.1672474803493849,0.3107837746718958,0.2438716056758176,0.6296678255528368,0.20308469409777835,371240.23675221374
1056,236732.71981321147,269335.369087211,292797.0,0.0239451230453537,0.4551793575105027,0.4965638756433797,0.4913812844134251,0.4846735925412213,279925.92758011824
1057,383627.4300795349,439072.2865234421,409587.39,0.3304576938541128,0.3880271022985835,0.3790474290225211,0.4157540163794789,0.25378828976640827,413267.1856642923
1058,744211.8049426067,905339.03831456,859211.25,0.2756083731108343,0.6074567956051089,0.7630493923089405,0.17164503619770302,0.5527465906914627,835434.0459340557
1059,1036724.2678213322,1140382.7302155627,1305037.29,0.5507086207148852,0.303559851362059,0.2312297398836032,0.34540185052107236,0.1038895287640424,1100403.0059898663
1060,361666.7619164754,398145.1821826317,396246.28,0.2229951071916694,0.4643793399261638,0.5126638448707866,0.3786625769777984,0.3983423158305322,389254.2598522323
1061,195809.15926062383,217193.9971215397,197702.19,0.3803662032741776,0.4376188277747799,0.46583294860586477,0.33098795814118553,0.2886458385846369,203433.69852462242
1062,1562651.5375513136,2326954.086149441,2880716.42,0.0,0.5697716285647112,0.6971003499882445,0.30289965001175545,0.6971003499882445,2712982.002886973
1063,698933.0197626213,783131.3540989509,744674.68,0.3400209414138885,0.5012939022627667,0.5772643289598417,0.2789966902038518,0.3809823683822597,739850.8424141078
1064,433904.95185962896,471295.7961987413,473916.36,0.1953914641607959,0.3244778050863365,0.26783615890108886,0.5891052761810025,0.21550325965820152,464554.6844184273
1065,488760.7545329041,553308.7255945145,562719.67,0.0928883960579926,0.4978207399596993,0.5711862949294737,0.38898188779884,0.5181297161431674,552189.0580472571
1066,367702.3333118672,413563.8860723772,406049.58,0.2337005649309779,0.5379070803355743,0.641337390587255,0.2748429549733678,0.4914564800956543,399153.0608709423
1067,350139.6890330474,399533.5587322909,407058.96,0.1671163917243899,0.4118488577521004,0.4207355010661757,0.48245990601796684,0.35042370225764324,393916.1124280537
1068,548847.509437089,642813.3059315344,656952.96,0.0873271998865234,0.5190730562691539,0.6083778484710193,0.3574228856224191,0.5552499144910575,642458.5777510162
1069,952198.134138638,1071838.9695334197,1049269.28,0.3471542489044117,0.4848961099308606,0.548568192379006,0.2947153375147669,0.35813041358082137,1022222.2529366536
1070,1231083.5687156497,1377179.5568030153,1360662.13,0.3736358727042625,0.4404097206032796,0.47071701105573927,0.3315238774625513,0.29484024983318613,1317722.8525501983
1071,546143.0977010874,774369.5907833071,835991.32,0.1497609730407035,0.3025852485004859,0.2295241848758503,0.655088607346828,0.19515041961246865,752215.6754195301
1072,1309679.932017021,1877644.143333968,2006346.12,0.0,0.6694089199231894,0.8714656098655814,0.12853439013441859,0.8714656098655814,1989803.4899201375
1073,504139.2182899248,594475.8917602928,577669.83,0.218189189629358,0.5466106605540602,0.6565686559696052,0.2684983373830817,0.5133124729875603,566138.6450586237
1074,349478.9525678745,388791.797030785,379512.55,0.1569625221618906,0.5201813278030654,0.6103173236553644,0.3285171006227859,0.5145203772153235,377846.7921279748
1075,356977.0398604348,379544.848031058,412683.27,0.2999769380370848,0.3493508036810117,0.3113639064417704,0.48206114679081247,0.21796191517210278,379997.93995595805
1076,323955.1525292756,365515.28516727535,342481.2,0.2303831697368449,0.5783305276753827,0.7120784234319197,0.22158929112269624,0.5480275391404589,343317.2170648756
1077,286973.78856021195,328277.38049649703,330349.26,0.0995096018258465,0.5180586958331317,0.6066027177079805,0.3542504753717705,0.5462399228023829,325299.01980898937
1078,160784.4480312644,177382.3849577315,203335.49,0.185576445648323,0.514706124797186,0.6007357183950756,0.32517023535035144,0.48925331900132557,186999.84159814258
1079,369301.2721141051,410881.79786387656,412228.1,0.0724316124720642,0.5042053256826484,0.5823593199446347,0.3873902921650257,0.5401780953629101,408597.29626005865
1080,565417.9716525819,607133.8438674392,599122.19,0.3432000762208497,0.48106634235914,0.5418660991284949,0.30090231117304933,0.355897612606101,589965.6248592329
1081,361324.89079469576,393556.5481170642,380132.69,0.2249994079631924,0.5357600646450638,0.6375801131288615,0.2808756268910451,0.4941249651457625,379671.3808776428
1082,676126.3452343747,755711.9143397077,776571.89,0.0086762489855067,0.5794770337220612,0.714084809013607,0.2834345196006563,0.707889231413837,769787.9622639723
1083,1442573.0913405053,1551790.7640338817,1432410.16,0.4496743952192345,0.7260196944109605,0.9705344652191809,0.016215638248442975,0.5341099665323225,1438916.0026930901
1084,292398.6862141025,313000.65170888865,341691.12,0.1936727207056891,0.3197306894896236,0.25952870660684124,0.5970622033972451,0.20926507589706575,315014.5260240905
1085,570689.9284141577,667475.3941301309,606906.21,0.3906282335300519,0.4290284409023979,0.45079977157919626,0.33466711333848415,0.2747046531314639,613029.6219091935
1086,169794.6339640684,195139.07605724904,208542.2,0.2645971371149966,0.4306247711421136,0.4535933494986988,0.40182901507806235,0.333573847806941,192903.94086383338
1087,419820.7618901109,466721.4354651284,470702.88,0.1052174838845094,0.4632348787389047,0.5106610377930831,0.43785194783684805,0.4569305682786426,463605.9083129651
1088,449586.0433682528,562589.0454938345,549542.84,0.1747276544437049,0.5531259252792862,0.6679703692387507,0.2740148721725268,0.5512574733837684,535652.477709558
1089,334235.53678147064,385926.6368534425,394024.18,0.0311742461230224,0.4309241326633995,0.4541172321609491,0.5288652840801196,0.439960469796858,387877.8046643888
1090,322851.20974424353,357725.28098939685,397080.1,0.1031941703986928,0.3769348584324491,0.35963600225678594,0.5742821662429127,0.3225236633583945,366819.3405369346
1091,1274472.5558043327,1432049.8600509544,1438817.74,0.3644546217484263,0.4542478530774844,0.49493374288559766,0.3209925254198794,0.31455285283169426,1376748.93918121
1092,724916.5687776137,898432.3127080658,853669.23,0.2129052055046104,0.6269210443962403,0.7971118276934205,0.1596922242871924,0.6274025702081972,833405.4344467849
1093,370187.21445351536,374451.0266701324,376606.06,0.1209937418602432,0.5444293694729239,0.6527513965776167,0.3052336955385655,0.5737725626011914,375171.63107162365
1094,613579.2850867532,723983.122321985,654072.99,0.3803633620564838,0.5611192767815651,0.681958734367739,0.19707002056367495,0.42256661737984125,652447.8594713772
1095,168111.6612498496,196733.934226631,191424.7,0.3104948571764851,0.3332824740064659,0.2832443295113153,0.4942067209498647,0.19529842187365015,186809.98060082027
1096,517517.2908308311,582932.9867773418,597069.49,0.1812002283519507,0.5026282124587012,0.579599371802727,0.3442239383686236,0.4745758332794257,577788.4905305825
1097,776971.2282080558,881726.7537175036,884636.23,0.1509580329376594,0.5413098093064184,0.6472921662862321,0.29946375293463445,0.5495782141277061,867512.0504266279
1098,534221.207156272,684390.6328332329,694726.96,0.0,0.57818233868836,0.71181909270463,0.28818090729537005,0.71181909270463,691748.2278589793
1099,442049.1157889805,484536.31111010665,476096.4,0.195254708051598,0.5035618160197075,0.5812331780344882,0.3370006284009403,0.46774466354746164,472292.7628091816
1100,942982.8737609664,1063413.560401024,1047356.81,0.2148250336183235,0.5885963733283643,0.7300436533246376,0.21196296542534787,0.5732120009563286,1028338.1120686686
1101,864530.2249254915,1002214.4692693813,1015331.92,0.1324932070834126,0.4416254414051202,0.47284452245896036,0.45731095769003943,0.41019583522654796,989352.9658298924
1102,427906.0433428048,464462.270360445,454970.66,0.2593613136444446,0.5195796637343661,0.6092644115351408,0.28939389295297824,0.45124479340257717,450697.9595431086
1103,912322.897279328,1087518.2309810913,1153323.53,0.0,0.5251133196013906,0.6189483093024336,0.3810516906975664,0.6189483093024336,1128248.309551986
1104,587129.7034937737,705156.1230742484,788881.45,0.0,0.6100220908130902,0.7675386589229078,0.23246134107709215,0.7675386589229078,769418.5482207218
1105,462687.8902896568,512919.956026505,541366.74,0.0177762150947917,0.462503053190858,0.5093803430840015,0.4818982963649268,0.5003254885402815,526259.6711102498
1106,401423.7238242113,441505.0203401018,427364.35,0.223791539321444,0.5258926093218019,0.6203120663131534,0.29471698654528883,0.48149147413326715,425726.55308752327
1107,784014.2866636899,887907.378917571,933705.96,0.0633897278459666,0.5704660806211257,0.69831564108697,0.2825606695061481,0.6540496026478853,911276.167833321
1108,525323.2118106566,610233.0961780722,616160.09,0.1187754307913347,0.5132822610038239,0.5982439567566918,0.35403729613406215,0.5271872730746032,603272.5237944021
1109,252124.7300167769,276587.4469766078,272045.8,0.1038138468795075,0.4358392899565382,0.46271875742394186,0.4815040099280357,0.41468214319245683,272164.5383219999
1110,790152.7556221182,929514.4951149244,894666.92,0.2956823321958429,0.6206314399666455,0.7861050199416296,0.15065001350972812,0.553667654294429,869013.715791093
1111,1180138.378696665,1359861.692633641,1378500.75,0.2663812960351071,0.3996302812854613,0.3993529922495572,0.4406458793662708,0.2929728245986221,1317447.500623863
1112,845533.2326940906,984271.6716197884,1116073.97,0.1045455141769021,0.3089956483863315,0.24074238467608006,0.6798806375371522,0.21557384828594572,998180.3188609554
1113,302544.7410728207,339874.6812981438,330502.27,0.2760239419099581,0.4624602506748658,0.5093054386810151,0.35525111422994105,0.3687249438601008,326114.8822161451
1114,320449.5159120216,348922.3945299601,347653.36,0.0922616274004479,0.4408846854958995,0.47154819961782407,0.4796959772762197,0.4280423953233324,345752.23983194155
