Id,preco,fold,xgboost_alpha150_bruto,lightgbm_alpha150_bruto,blend_arvores_alpha150_corr30,catboost_alpha150_corr30,generalista_cat60_arvores40
4484,420000.0,3,435204.625,431309.2978857265,432279.87301000423,414327.00812350505,421508.1540781047
4485,1260000.0,1,1218344.5,1314471.5822703284,1266408.0411351642,1178462.0144763216,1213640.4251398586
4486,890000.0,5,786613.6875,759356.4440895257,811089.546056334,814668.0553237336,813236.6516167738
4487,289999.0,3,267666.65625,255850.1679090913,273230.588455682,240000.1174796417,253292.3058700578
4488,1200000.0,3,1111577.125,1044109.872741052,1077843.498870526,1079391.033972807,1078772.0199318947
4489,2230000.0,1,1431784.375,1555514.860225002,1493649.6176125011,1346869.8163071654,1405581.7368292997
4490,275000.0,5,420705.53125,419694.8585679168,420200.1949089584,415985.6482728937,417671.46692731953
4491,280000.0,4,295716.34375,312749.98180293175,304233.1627764659,385945.2834925496,353260.4352061161
4492,250000.0,5,237096.875,235291.0218331459,236193.94841657294,154802.15213067437,187358.8706450338
4493,900000.0,2,840761.9375,828578.6179365809,859219.1944028033,861903.2484257097,860829.6268165471
4494,330000.0,2,263937.875,259618.72434449574,258244.8097705735,282612.33286437596,272865.323626855
4495,315000.0,3,380402.78125,385553.59486103244,375184.73163886135,366280.16545500857,369841.99192854966
4496,350000.0,1,310548.0625,291767.7939341664,301157.9282170832,288190.22651459445,293377.30719559
4497,2000000.0,3,1175387.125,1219037.5794838504,1423048.6465693475,1360819.8228475954,1385711.3523362963
4498,3100000.0,2,1889476.375,1738195.5788229282,2229685.1838380247,2120187.452176057,2163986.5448408443
4499,500000.0,3,567648.8125,626668.098007085,597158.4552535425,456533.0603014915,512783.2182823119
4500,800000.0,1,782947.1875,769037.1440915527,783194.5160570433,784387.3269444059,783910.2025894609
4501,365000.0,3,546445.75,546798.7439131129,570135.5728695896,589613.4659428645,581822.3087135545
4502,570000.0,3,570487.6875,569478.9065662476,569988.3079231866,529903.1651799215,545937.2222772276
4503,360000.0,5,365022.96875,371622.48143561487,368322.72509280744,378005.9238370957,374132.6443393804
4504,460000.0,3,463118.8125,462089.3211380853,462604.06681904267,484550.5639230214,475771.9650814299
4505,1100000.0,5,1032009.3125,1115841.1223518732,1073925.2174259366,1018265.2574011429,1040529.2414110603
4506,3100000.0,2,2445668.25,2700648.3103049537,2734060.7961067334,2339171.70986701,2497127.3443628997
4507,860000.0,4,859842.75,854718.4850028158,897096.4322509854,879196.0488535663,886356.2022125339
4508,490000.0,4,464604.3125,487542.9499493684,476073.6312246842,500051.9824369946,490460.64195207047
4509,450000.0,5,368375.96875,376174.200729001,368592.5593176504,368672.55911072216,368640.55919349345
4510,3500000.0,2,1966998.125,1922064.3714629088,1944531.2482314543,1737405.058028941,1820255.5341099463
4511,495000.0,2,478720.1875,445391.25260783033,488439.0040377406,505592.15811199334,498730.8964822922
4512,685000.0,5,589902.375,589262.6040451258,583707.742665794,586084.512916158,585133.8048160124
4513,199000.0,2,191761.3125,196092.44959146835,195748.81673201392,199305.35133958585,197882.73749655706
4514,790000.0,4,770280.3125,769274.3160664302,769777.3142832151,797137.3581521421,786193.3406045713
4515,800000.0,4,824191.1875,841315.8523188583,832753.5199094291,939374.7359249564,896726.2495187456
4516,470000.0,2,510127.0,446964.5566487122,478545.77832435607,502501.556336561,492919.245131679
4517,560000.0,4,524202.78125,528519.4514612465,526361.1163556232,523379.3638638709,524572.0648605719
4518,470000.0,3,389479.5,393309.3174267871,393376.08609937545,400041.03745405475,397375.05691218306
4519,173000.0,3,196887.609375,206595.43645247957,189219.06603961784,188930.39333932966,189045.86241944495
4520,1100000.0,1,1021917.75,975534.5951476205,998726.1725738102,1204057.277854455,1121924.835742197
4521,950000.0,1,472048.15625,476539.1439488563,557005.5550695996,561036.0785185073,559423.8691389442
4522,890000.0,1,751199.9375,613934.2225733435,682567.0800366718,598274.0765362172,631991.277936399
4523,420000.0,2,365096.78125,362138.6199491391,382032.39041969867,368628.0749400096,373989.80113188527
4524,800000.0,4,667027.625,650349.7322750031,669582.0750462511,640581.8216916276,652181.923033477
4525,260000.0,5,276496.15625,277138.52301009203,276817.33963004604,232462.76978338853,250204.59772205152
4526,590000.0,2,592891.5625,586244.1073065032,598697.4844322761,599664.5504676094,599277.724053476
4527,650000.0,1,610263.4375,605026.3691876426,605351.4323406748,608272.122390253,607103.8463704217
4528,1190000.0,2,847534.75,833394.3679411238,863275.1912793933,882392.6375749117,874745.6590567044
4529,2950000.0,2,1538451.125,1515298.2639601503,1725812.2861360526,1641723.7721723185,1675359.1777578122
4530,375000.0,1,374755.625,374641.4410638333,376288.9731223416,375383.29798980476,375745.5680428195
4531,352500.0,3,357374.6875,343071.7072062004,353246.2381471701,353528.00323313475,353415.2971987489
4532,700000.0,2,695069.0625,695433.982015773,695251.5222578865,727890.7296472824,714835.0466915241
4533,550000.0,3,403919.625,411467.2199212536,390385.39572243876,414612.9295702793,404921.91603114305
4534,280000.0,1,308638.375,308173.59095225914,308405.98297612957,278272.79858620936,290326.07234217745
4535,370000.0,2,259223.890625,261678.95184979952,263315.99486617977,289132.1412757514,278805.68271192274
4536,450000.0,1,380263.125,369991.607840607,361589.1564942124,369106.72366465436,366099.6967964776
4537,420000.0,3,400162.9375,405500.7927885273,407982.30560098455,403351.8648945371,405204.04117711604
4538,1500000.0,5,899079.125,853869.4964897857,876474.3107448928,757429.3668661843,805047.3444176677
4539,1190658.0,4,968969.0,931131.2117091457,957535.074098201,889580.2851430284,916762.2007250974
4540,800000.0,5,1539839.75,1616168.9868674981,1578004.368433749,1270491.3614427703,1393496.564239162
4541,420000.0,2,421589.9375,434314.69954213477,422566.62296474713,414303.1675007459,417608.54968634644
4542,299000.0,4,359551.65625,363317.32045329147,358904.141846152,361276.1353474937,360327.33794695704
4543,360000.0,3,363194.03125,370918.08552235574,367789.2408703245,354846.90819146467,360023.8412630086
4544,400000.0,1,304944.59375,316518.6424037903,310731.61807689513,335984.3057525657,325883.23068229744
4545,300000.0,4,302810.8125,302412.8398244565,302611.82616222824,305203.8600297211,304167.04648272396
4546,280000.0,3,380900.125,385091.71609684755,382995.9205484238,361720.9848669148,370230.95913951844
4547,450000.0,5,367478.78125,362974.88444054755,365226.8328452738,401207.0255662684,386814.94847787055
4548,490000.0,3,478817.4375,464762.15167834633,471789.79458917317,482454.8303622435,478188.8160530154
4549,930000.0,4,665115.0,710804.5966672818,687959.7983336409,703150.3496664248,697074.1291333112
4550,1100000.0,4,1020865.75,1027612.0141950827,1031967.217468279,941005.960537628,977390.4633098885
4551,800000.0,2,809180.75,900146.2219394372,854663.4859697185,989761.564824108,935722.3332823522
4552,3500000.0,5,2451868.5,2505991.952686989,2770251.1584404465,2365443.3165473547,2527366.4533045916
4553,390000.0,1,425500.71875,434895.9252044693,424138.8253840642,409904.40801625384,415598.174963378
4554,550000.0,4,591041.5625,648794.3016664375,619917.9320832188,790045.2653900853,721994.3320673386
4555,275000.0,1,273933.46875,283396.3680681021,278664.918409051,280747.96164720826,279914.74435194535
4556,340000.0,1,351324.78125,362896.27426370885,359477.3694297981,359157.10972321674,359285.2136058493
4557,475000.0,5,586401.1875,594731.1500762461,582896.3181516861,572700.282212106,576778.6965879381
4558,1250000.0,5,1939457.875,1845114.7153386099,1892286.295169305,1666120.6214143557,1756586.8909163354
4559,900000.0,5,1175548.5,1276998.053756607,1226273.2768783034,1082118.7174674177,1139780.541231772
4560,1100000.0,3,982101.5625,958879.2989551608,1009343.3015093062,1015254.1458441962,1012889.8081102401
4561,370000.0,5,358715.96875,356966.2451292351,358488.77485773223,363649.27088695543,361585.0724752662
4562,399000.0,1,497454.75,493662.60688803165,495558.6784440158,511052.25380290975,504854.82365935214
4563,370000.0,2,354362.6875,358997.9829565504,362026.2346597926,361949.946428093,361980.46172077284
4564,295000.0,5,232786.328125,236062.80971717907,230097.19824476267,221751.50145496347,225089.78017088314
4565,2800000.0,3,3138869.25,3281711.2694028364,3210290.259701418,2668453.90343777,2885188.4459432294
4566,475000.0,5,372167.75,367162.9464598388,369665.3482299194,400063.9716630125,387904.52228977525
4567,560000.0,2,546639.125,540469.0661075469,552397.4668876413,546095.4036171212,548616.2289253292
4569,380000.0,2,352111.03125,346563.50428630796,379536.08743770776,341127.6071939246,356490.99929143785
4570,600000.0,5,688717.4375,677339.3111012413,658119.8620104344,646610.1804985693,651214.0531033154
4571,369000.0,2,351014.0,358874.0722962732,356460.82530369563,362165.4184121543,359883.58116877085
4572,480000.0,1,375928.625,367865.94919738633,371897.2870986932,381274.49425329024,377523.61139145144
4573,330000.0,4,325128.0625,326550.50787543715,327057.499631403,345196.83706597675,337941.1020921472
4574,680000.0,2,716251.9375,719939.9940691353,673667.1760491973,693190.2508492222,685381.0209292122
4575,850000.0,4,913222.75,879211.226098982,882351.8916346437,1006900.8312260809,957081.255389506
4576,1350000.0,2,1264654.25,1376913.136733562,1320783.6933667809,1037541.1623766316,1150838.1747726914
4577,200000.0,3,318356.6875,324632.5887072955,321494.63810364774,324447.92068968195,323266.6076552683
4578,550000.0,1,456128.875,456329.3117718197,456229.09338590986,443915.1171822811,448840.7076637326
4579,185000.0,1,249234.890625,220317.29642789203,234776.09352644603,221515.507166752,226819.74171062963
4580,285000.0,3,344644.875,341656.6836403752,343150.77932018763,350681.12000997213,347668.98373405833
4581,850000.0,3,909704.0625,894911.3072051549,856615.3793968043,868241.3349122577,863590.9527060764
4582,271000.0,1,281445.0625,289930.62235980434,285687.8424299022,256936.79206854655,268437.2122130888
4583,560000.0,5,596389.375,602753.2408636836,599571.3079318418,600610.2857651843,600194.6946318473
4584,630000.0,4,815168.8125,811839.5541856753,813504.1833428377,1039956.3813022968,949375.5021185131
4585,295000.0,3,345550.9375,344382.16750866215,352476.58675303176,347216.09720694216,349320.293025378
4586,430000.0,3,510217.0,493533.2863594562,493812.6002258096,485657.3141117266,488919.42855735985
4587,530000.0,2,307048.90625,295061.77344604966,301055.3398480248,259931.7499121038,276381.18588647223
4588,300000.0,3,264541.15625,259018.9144456286,246246.02474346998,250419.02518989914,248749.82501132746
4589,1050000.0,2,947453.0625,982773.267023474,933579.2153332159,937992.8561683362,936227.399834288
4590,600000.0,2,731836.0,752897.352060996,742366.676030498,769941.3285156072,758911.4675215635
4591,380000.0,1,375714.3125,379994.3054186813,382248.01627153845,392178.40304760874,388206.2483371806
4592,240000.0,5,323145.96875,328071.1436477415,332925.9893392095,310168.8494141755,319271.70538418915
4593,580000.0,2,602961.0,576673.9553829446,586872.2343840306,575558.7053477085,580084.1169622373
4594,3328151.0,1,1917855.375,2399127.742337811,2425944.0910682334,2003658.5224265717,2172572.7498832364
4595,740000.0,5,860522.0,823513.1440880875,842017.5720440438,934666.120544249,897606.7011441669
4596,420000.0,3,394477.03125,389282.6910921621,418915.90281975677,415530.6439982661,416884.74752686237
4597,598000.0,5,556392.9375,560066.497541193,519760.8022644175,502642.3862114288,509489.7526326243
4598,300000.0,1,403753.25,407111.0903195907,405432.1701597953,392758.2235161026,397827.8021735797
4599,370000.0,4,322767.75,321053.7789020856,321910.7644510428,350868.53180584474,339285.424863924
4600,290000.0,1,204838.1875,218150.14307282292,211494.16528641147,249590.78887584925,234352.13944007416
4601,452727.0,4,298374.125,287661.6105496649,304862.5074423827,326340.5954897727,317749.3602708167
4602,320000.0,2,388560.90625,372368.7283619294,380464.8173059647,309538.11513224145,337908.7960017308
4603,630000.0,4,633062.4375,640066.5970410748,619595.1620893761,627863.9887090528,624556.4580611822
4604,500000.0,2,476268.90625,476170.18169597705,476219.5439729885,470187.65445327305,472600.4102611592
4605,1100000.0,3,1401614.75,1477068.4633094408,1439341.6066547204,1548052.9397497422,1504568.4065117333
4606,355000.0,4,347264.84375,346349.89813097945,346807.3709404897,357775.1271153936,353388.024645432
4607,385000.0,1,379589.9375,341836.0717088266,360713.0046044133,313834.25213787594,332585.75312449085
4608,350000.0,1,341848.375,344724.8522232701,360300.6295281445,361796.3623106205,361198.06919763004
4609,680000.0,2,626789.5625,640446.1330810081,608532.4934533528,609231.8798997694,608952.1253212028
4610,2400000.0,4,2068706.75,1987816.7084128044,2028261.7292064023,1676051.5888320738,1816935.6449818052
4611,790000.0,3,745271.625,738478.5658671323,741875.0954335661,769690.3919320847,758564.2733326773
4612,450000.0,2,729554.5,750496.4352091207,740025.4676045603,576115.6479778074,641679.5758285086
4613,250000.0,4,335800.53125,351642.36108970543,343721.44616985274,334387.15636540635,338120.87228718493
4614,350000.0,5,364295.78125,368068.9959661449,359077.6720256507,373007.3943935273,367435.5054463766
4615,867833.0,5,956100.5625,930415.9657741064,918280.7848959372,1026764.1608835139,983370.8104884832
4616,550000.0,3,392572.03125,431063.136499177,411817.5838745885,436288.4243623475,426500.08816724387
4617,850000.0,2,774531.375,775919.953222138,775225.6641110689,789234.4769001688,783630.9517845288
4618,790000.0,5,981739.1875,996821.7471642885,941496.3271325009,934406.7896545125,937242.6046457079
4619,185000.0,1,162414.21875,160765.5296142815,165612.91192749853,166014.15573406674,165853.65821143944
4620,550000.0,4,370017.09375,383116.410679243,398446.72655023506,400606.4854643243,399742.5818986886
4621,550000.0,1,567901.125,558137.3108285837,563019.2179142919,574592.9832806259,569963.4771340922
4622,370000.0,2,355607.5,350387.04212697764,331098.08974444214,323034.5243148955,326259.95048671414
4623,760000.0,5,725913.0,701282.5796144924,713597.7898072462,744921.9647710463,732392.2947855262
4624,1480000.0,3,1294891.625,1350040.445051642,1322466.035025821,1471803.17788082,1412068.3207388204
4625,175000.0,2,196001.28125,203652.15743137716,199826.71934068858,203599.3058120652,202090.27122351454
4626,1315000.0,4,923836.0,928902.6751449768,916958.5363007418,908363.6365904373,911801.596474559
4627,930000.0,5,831815.9375,820409.5296838428,826112.7335919214,790127.4384018631,804521.5564778864
4628,650000.0,4,443250.28125,462446.8953333427,493994.0118041699,482937.23879023007,487359.947995806
4629,460000.0,3,396297.90625,388917.7542446182,392607.83024730906,341837.86134442466,362145.84890557843
4630,690000.0,1,611395.3125,614299.4890133681,612847.4007566841,563895.095297291,583476.0174810482
4631,3600000.0,2,2574125.0,2537527.0080880076,2929078.2028308026,2564983.756024002,2710621.5347467223
4632,1250000.0,2,1307923.375,1404849.0888221439,1324470.3623377504,1178226.0566703002,1236723.7789372802
4633,550000.0,1,376210.15625,387927.17811582563,382068.6671829128,379262.5113255504,380384.97366849537
4634,750000.0,4,854893.5,857831.7069277342,834953.8224247069,883131.8002500061,863860.6091198864
4635,600000.0,2,406253.78125,378595.5748449221,392424.6780474611,368425.5579577375,378025.20599362697
4636,200000.0,2,410096.59375,365069.9099717427,387583.2518608713,366865.87162266026,375152.8237179447
4637,1495000.0,5,1169595.0,1213095.5085583401,1191345.2542791702,1132042.31519821,1155763.4908305942
4638,690000.0,4,537770.25,528369.3077730997,533069.7788865499,506738.9027415658,517271.2531995594
4639,1300000.0,4,1112637.75,1052587.0375125168,1082612.3937562583,762297.9685905278,890423.73865682
4640,606900.0,2,499323.625,502894.81529973395,501109.220149867,456419.4524978758,474295.3595586723
4641,912000.0,3,883061.0,880995.7889269317,932419.876124426,949288.975250988,942541.3356003632
4642,790000.0,3,1125026.625,1132528.604140069,1128777.6145700347,1044305.8458041725,1078094.5533105172
4643,720000.0,4,697194.125,675440.3330106831,693422.060303739,663709.1167303615,675594.2941597125
4644,2100000.0,5,1572236.25,1471393.835528373,1521815.0427641864,1339665.460060002,1412525.2931416756
4645,370000.0,2,294460.09375,285387.5680639007,294746.68163486524,297427.227928449,296355.0094110155
4646,831000.0,2,653570.5625,675962.281989745,714336.4955714107,678484.7264566191,692825.4341025357
4647,1550000.0,4,1678163.125,1786510.4745303902,1732336.7997651952,1506858.1842987211,1597049.6304853107
4648,645000.0,2,542505.125,510473.6297479723,526489.3773739862,491629.8396013273,505573.65471039084
4649,319604.0,1,341751.25,337347.85932455794,337190.1882635952,346978.1906170193,343062.9896756497
4650,1290000.0,1,983520.625,1089257.9247076435,1036389.2748538217,1062973.1151415338,1052339.579026449
4651,480000.0,2,429960.4375,420667.03716445353,439154.61613255873,430262.7907119658,433819.520880203
4652,360000.0,1,343826.78125,353876.4097677226,350696.1168562029,346363.66401088436,348096.64514901175
4653,246000.0,1,239397.609375,222449.47314392315,230923.54125946158,203804.39583849476,214652.0540068815
4654,400000.0,1,382805.0625,387480.0863166146,368599.8020858151,374711.7465629204,372266.9687720783
4655,450000.0,3,406783.375,424495.0422727828,415639.20863639144,455386.3231816469,439487.47736354475
4656,550000.0,1,499817.21875,537986.9043934284,518902.0615717142,503976.23765413294,509946.5672211654
4657,380000.0,3,372234.84375,386530.71819168417,370567.94667958946,335786.53222388326,349699.0980061657
4658,900000.0,1,861391.5,862052.1701145063,861721.8350572531,791390.6058817001,819523.0975519213
4659,450000.0,4,495437.875,496548.45643979,495993.16571989504,456026.1136353802,472012.9344691861
4660,570000.0,2,312617.09375,322052.25063099485,317334.6721904974,342402.62316341884,332375.4427742503
4661,1400000.0,3,1192634.75,1207900.7257402334,1200267.7378701167,1247888.2350101853,1228840.036154158
4662,280000.0,5,151765.953125,134864.19796708587,143315.07554604294,154408.77186052655,149971.2933347331
4663,980000.0,1,927986.1875,971026.8995616768,949506.5435308383,899301.0445633385,919383.2441503385
4664,220000.0,1,257148.453125,235535.87190294967,246342.16251397482,242156.6980048674,243830.88380851035
4665,330000.0,2,213767.46875,207811.24614611178,210789.35744805587,242015.13205961155,229524.82221498928
4666,200000.0,2,192783.765625,196975.47913291838,191615.73566527144,197255.3094292021,194999.47992362984
4667,650000.0,1,485098.6875,545713.860662492,515406.274081246,495414.2702702432,503411.07179464435
4668,465000.0,3,415860.09375,404861.6668265986,410360.8802882993,419642.5105766187,415929.85846129095
4669,155000.0,4,166187.15625,169977.9274743069,165657.7793035074,172168.8799846952,169564.4397122201
4670,350000.0,1,336456.40625,339376.63951344206,343041.56601720466,352696.4629298509,348834.5041647924
4671,370000.0,1,326184.3125,312201.7869640701,319193.049732035,318128.6778073436,318554.42657722015
4672,600000.0,4,449591.5625,453741.7912073367,463166.67379756784,471866.73922305525,468386.7130528602
4673,420000.0,5,436643.0625,420381.49837412924,419958.5963059452,428508.68604490673,425088.6501493221
4674,890000.0,1,639905.125,638355.7030949134,672391.2898332197,661952.9797729743,666128.3037970725
4675,490000.0,2,600087.5,580434.345973762,600682.6460908167,589165.7301594736,593772.4965320108
4676,680000.0,4,700339.5625,691372.0931132262,695855.8278066132,742116.8426440096,723612.436709051
4677,458000.0,5,396776.6875,398823.2910171296,398459.9924809953,400156.04389392526,399477.6233287533
4678,710000.0,2,565427.125,531969.6403865321,548698.382693266,497529.4472469654,517997.02142548567
4679,680000.0,2,504090.5625,481937.9929298605,493014.27771493024,529918.2404711744,515156.65536867676
4680,340000.0,3,303186.46875,296293.37027882854,308817.94366009,335421.2725009633,324779.940964614
4681,3550000.0,4,1549055.625,1727190.308542641,2076686.0767399243,2153162.0103665693,2122571.6369159115
4682,1600000.0,3,1198781.0,1224608.1909155904,1178186.2168204566,1247943.162567926,1220040.3842689383
4683,487000.0,5,394390.53125,387835.0087979191,379228.9390167717,399769.3655763658,391553.1949525281
4684,700000.0,4,484639.0625,503413.9286804324,477818.54691315134,497917.9841184697,489878.20923634234
4685,450000.0,2,449380.25,454782.13129521196,449956.83345332416,422711.7239023303,433609.76772272785
4686,2995000.0,3,2975621.75,3044915.8742784834,3010268.812139242,2762814.2799205333,2861796.0928080166
4687,300000.0,2,390021.4375,378782.60206687235,404081.41384840535,399967.35498106264,401612.9785279997
4688,350000.0,2,324206.0,322557.88580121833,337367.3600304264,341624.13241870306,339921.4234633924
4689,3800000.0,4,2763864.75,2743546.347647058,3007593.8841764703,2616013.8087748173,2772645.8389354786
4690,630000.0,3,660671.375,658006.334280596,649037.1982482086,657653.2862894948,654206.8510729803
4691,700000.0,1,521353.5,506008.6378527844,513681.06892639224,546868.6208934764,533593.6001066427
4692,520000.0,5,492391.21875,471208.67913583043,455759.9642600406,481242.9765991929,471049.771663532
4693,650000.0,2,618049.6875,619146.6730058464,625018.7261770462,625389.6637470922,625241.2887190739
4694,250000.0,5,255321.578125,271945.96171496273,263633.76991998137,240224.0316131299,249587.9269358705
4695,2000000.0,5,2144509.0,2100256.219496285,2122382.609748143,1623779.943311765,1823221.0098863163
4696,300000.0,3,274904.9375,277324.74182180833,276114.83966090414,261304.72131264105,267228.7686519463
4697,460000.0,5,566929.8125,577851.2845753036,572390.5485376518,570241.3957066723,571101.0568390641
4698,1000000.0,3,990353.8125,992620.4251202227,1009040.983167078,989598.2515125411,997375.344174356
4699,820000.0,3,605195.625,591041.5168757036,607682.9996564962,606896.7409266946,607211.2444186152
4700,950000.0,2,802417.5,794847.8746539059,896542.881128867,883708.07640615,888841.9982952368
4701,370000.0,2,403724.78125,399829.4546039382,401543.98254887835,393153.29012320813,396509.56709347625
4702,365000.0,1,447763.1875,435281.3156784526,441522.2515892263,453040.817141766,448433.39092075016
4703,445000.0,5,382272.78125,380293.41669867595,381283.098974338,422706.6915954957,406137.2545470326
4704,370000.0,3,394296.875,408945.8056698306,401621.3403349153,380755.34709484415,389101.74439087266
4705,1800000.0,5,1073612.25,1010012.9814786304,1029268.8310175206,1066072.4246013127,1051350.987167796
4706,750000.0,3,730206.0,703750.8652717688,981884.902845119,965047.4951639036,971782.4582363898
4707,380000.0,2,443914.84375,450553.5397585014,447234.19175425067,503432.8912686692,480953.41146290186
4708,550000.0,1,510868.96875,510918.8768313045,510893.92279065226,539685.273952425,528168.733487716
4709,849000.0,2,807587.25,804768.8185451403,804324.6239907991,791627.7309679027,796706.4881770613
4710,1300000.0,4,1083272.75,1175088.8488240677,1129180.799412034,1176370.236749695,1157494.4618146305
4711,381000.0,5,264357.8125,273205.2287350452,268781.5206175226,299541.1388656464,287237.29156639683
4712,300000.0,2,322094.34375,324496.924163276,319306.9437696466,308244.8955430087,312669.7148336639
4713,550000.0,4,464048.125,458432.0041057559,486368.0451870145,471285.21300318,477318.3458767138
4714,570000.0,4,439394.21875,446104.49880459375,475674.55114410777,451396.57126167696,461107.7632146493
4715,750000.0,5,586421.3125,644711.1167620294,661896.3502417103,694125.6063078255,681233.9038813794
4716,290000.0,2,281702.3125,264303.7070820132,273003.00979100657,289191.0149848056,282715.812907286
4717,360000.0,3,349379.21875,344824.94464014954,314971.45718655235,321796.58451623295,319066.53358436073
4718,299000.0,1,437684.09375,430350.31938161404,434017.206565807,428466.52912578505,430686.80010179384
4719,670000.0,4,836025.4375,828318.7639517428,832172.1007258714,853540.4073138607,844993.084678665
4720,274000.0,1,325038.15625,305952.2077868956,315495.1820184478,295438.3179337016,303461.0635676001
4721,1100000.0,4,625704.9375,655259.298302755,640482.1179013775,769540.7478277665,717917.2958572109
4722,330000.0,4,347763.96875,348287.33405667136,348025.6514033357,343692.7147329058,345425.88940107776
4723,455000.0,2,378707.3125,374960.6813674548,400283.7978536092,400930.6098412471,400671.8850461919
4724,2600000.0,3,2227556.0,2262711.2055223077,2245133.602761154,1692325.7585470565,1913448.8962326956
4725,420270.0,4,380093.8125,387221.37278330926,382560.3148491582,386231.7206527872,384763.15833133564
4726,730000.0,5,625870.25,628741.1571886635,650463.9925160322,648686.13574014,649397.2784504968
4727,2600000.0,2,1815529.25,1846272.497070167,1830900.8735350836,1438763.7307500138,1595618.5878640418
4728,315000.0,1,523973.875,503514.5206378977,513744.1978189489,485781.1011056829,496966.3397909893
4729,470000.0,3,369140.53125,352978.7797159715,361059.6554829858,325049.5065250458,339453.56610822177
4730,840000.0,1,617206.8125,594021.8323724899,605614.3224362449,601108.1847758144,602910.6398399866
4731,1200000.0,5,718695.3125,702036.1035571743,710365.7080285872,751320.5607937401,734938.619687679
4732,540000.0,4,604743.3125,605656.8461547779,600640.0555291722,583057.327180872,590090.4185201922
4733,400000.0,5,426914.8125,428479.678354566,417888.07179909805,417880.4666949431,417883.50873660506
4734,1350000.0,1,1332130.875,1430075.3705358147,1381103.1227679073,1260411.510428388,1308688.1553641958
4735,290000.0,5,352830.375,344008.0978837746,315893.4655093211,312120.43039358396,313629.6444398788
4736,330000.0,5,389050.34375,394831.0683340704,379358.4942294246,383795.4143266091,382020.6462877353
4737,345000.0,5,255314.28125,326294.8525869682,287563.1968429389,297528.76743521774,293542.5391983062
4738,460000.0,4,444936.3125,415514.4110035604,427157.7532262461,430024.58150716167,428877.8501947954
4739,480000.0,4,506697.125,532175.4424048375,519436.28370241873,534530.3863314987,528492.7452798667
4740,310000.0,5,384346.5625,383446.92887444224,391727.72198105475,398738.3587702196,395934.10405455367
4741,290000.0,5,330174.40625,314972.76093444857,322573.5835922243,321771.6187742808,322092.4047014582
4742,570000.0,2,453600.28125,470238.07414456864,494343.424388099,466736.6986355122,477779.38893654686
4743,320000.0,2,399650.375,391263.11084118654,395456.74292059324,330080.8916925548,356231.23218377016
4744,600000.0,2,483276.125,481681.9240578974,519985.3171702641,511482.46045105084,514883.6031387361
4745,320000.0,1,210494.453125,203245.019435509,206869.7362802545,187999.3330059068,195547.4943156459
4746,1100000.0,5,1288532.75,1261307.6537636437,1237444.1413172751,1188548.655733997,1208106.8499673083
4747,430000.0,5,419194.46875,414501.94835011655,416848.2085500583,462870.8112882649,444461.7701929822
4748,250000.0,5,239630.359375,247502.48111133234,243566.42024316615,209244.1110942512,222973.0347538172
4749,1141000.0,5,722785.75,720472.6615051249,755553.2940267937,789813.8606731886,776109.6340146307
4750,730000.0,1,723367.75,724554.9125651581,701772.9318978053,725310.524304462,715895.4873417993
4751,1500000.0,3,1274970.625,1293772.396181565,1284371.5105907824,1133821.4986926003,1194041.503451873
4752,280000.0,2,304229.4375,298948.1591279363,301588.7983139681,297138.0436302936,298918.3455037634
4753,814000.0,3,487216.09375,477567.7542451807,526674.3467983132,521064.8858964733,523308.6702572093
4754,500000.0,4,526713.375,511857.8122078078,540199.9155227328,558598.0364369527,551238.7880712647
4755,1750000.0,1,1069069.75,1044235.880627234,1234656.9707195319,1202859.2433761233,1215578.3343134867
4756,370000.0,2,420753.6875,410093.1639047814,415423.4257023907,455395.4493022563,439406.63986231
4757,1050000.0,1,963828.1875,955229.652740859,959528.9201204295,971923.515653203,966965.6774400936
4758,1440000.0,5,854333.625,851763.6136285174,853048.6193142587,874711.9798736023,866046.6356498648
4759,550000.0,1,618369.25,615973.2291344859,609019.8676970701,610226.5830023404,609743.8968802323
4760,430000.0,3,492124.09375,478509.71104643936,485316.9023982197,446368.7090290641,461947.9863767263
4761,564200.0,2,562679.9375,552394.8396180929,557537.3885590464,528103.4225755654,539877.0089689578
4762,460000.0,4,332658.03125,344314.55619810714,326940.4056068375,320647.40764443355,323164.6068293951
4763,520000.0,4,414424.5,409782.2895179903,412103.39475899516,401782.67297223245,405910.96168693755
4764,220000.0,5,187097.234375,186067.52599738346,186582.38018619173,197172.35672870252,192936.3661116982
4765,350000.0,3,334612.59375,345124.64926356886,339868.62150678446,291695.1589095435,310964.5439484399
4766,480000.0,3,485850.5625,500868.58508418844,513351.7016544659,463234.447145777,483281.3489492525
4767,265000.0,2,231245.421875,229955.04617995484,230600.23402747742,220976.2057467184,224825.817059022
4768,330000.0,5,220494.953125,226449.5050824683,223472.22910373413,213634.04097971684,217569.31622932374
4769,130000.0,1,203779.390625,204861.80807142006,204320.59934821003,179019.5675787981,189139.98028656287
4770,430000.0,4,371029.46875,362846.4329262951,370106.56558670325,382576.9051024133,377588.7692961293
4771,640000.0,4,533422.9375,523439.0719713447,528431.0047356724,508853.44728554256,516684.4702655944
4772,350977.0,3,339815.875,317810.9837423636,350323.9005598272,360812.5352150239,356617.08135294524
4773,1450000.0,1,765233.3125,781907.1603898437,773570.2364449219,764302.1738628142,768009.3988956573
