Id,preco,fold,base,xgb_raw,lgb_raw,cat_raw,media_arvores_raw,media_tres_raw
3845,3714000.0,2,1791997.166351847,2016239.8624420166,2015155.7009034678,1803012.7211547643,2015697.7816727422,1944802.761500083
3846,540000.0,4,545246.8583993237,548909.595489502,555109.1658868156,542813.380335907,552009.3806881588,548944.0472374082
3847,600000.0,1,640563.5755290751,644925.3461360931,641400.310602321,629077.4064923034,643162.8283692071,638467.6877435725
3848,417500.0,3,358057.0354871824,359866.9754266739,358996.788380661,358809.68830473104,359431.88190366747,359224.48403735535
3849,1300000.0,5,1312614.4183629998,1336619.119644165,1324162.492937435,1334544.9311286544,1330390.8062908,1331775.5145700846
3850,215000.0,1,206508.3328775553,187368.7356710434,200256.09821522437,212976.1216348147,193812.41694313387,200200.3185070275
3851,340000.0,3,374108.7994775932,379271.31831645966,382265.59742510814,376985.49819399783,380768.45787078387,379507.4713118552
3852,480000.0,5,484096.9599904021,500080.9692144394,494141.6187070257,491801.86136154964,497111.2939607325,495341.48309433827
3853,550000.0,5,333310.8822510702,348329.31208610535,352156.46834756027,332793.2850851014,350242.8902168328,344426.3551729223
3854,330000.0,5,485143.13390274736,486707.29994773865,533646.7563138226,531757.5014591195,510177.0281307806,517370.5192402269
3855,1300000.0,4,1237888.7671095496,1273964.6434783936,1393601.658674262,1240033.1627405116,1333783.1510763278,1302533.154964389
3856,600000.0,5,554845.8122324864,559571.6142654419,567076.9346948843,528636.5514993677,563324.2744801631,551761.7001532313
3857,600000.0,5,415029.85366186587,373646.5871334076,424738.7732590815,401324.4009407178,399192.68019624456,399903.25377773563
3858,470000.0,4,365783.2275945689,373653.5906791687,374849.1986543184,376498.8670153629,374251.3946667436,375000.5521162834
3859,550000.0,4,270246.9525247586,350058.4065914154,364281.3923311258,275984.5037684115,357169.8994612706,330108.1008969843
3860,300000.0,2,398322.4927778667,417239.9995326996,422893.557832952,433462.0234146003,420066.7786828258,424531.860260084
3861,640000.0,1,565939.6325841665,573429.6879768372,578026.3670204435,543184.4889513066,575728.0274986404,564880.1813161958
3862,1900000.0,3,1845296.1023389413,1754109.3826293945,2128018.2234879434,2192926.2308228835,1941063.803058669,2025017.9456467405
3863,451474.0,2,373936.6664283561,376830.8162689209,371333.32545902155,385116.5638424556,374082.07086397125,377760.2351901327
3864,1280000.0,5,1354354.8234948807,1481915.4739379883,1478614.6227859892,1397832.3429731177,1480265.0483619887,1452787.4798990318
3865,580000.0,2,496860.0016327504,514363.22927474976,518586.1865936251,516932.49834567425,516474.70793418743,516627.30473801633
3866,552000.0,4,656638.0302768792,640159.9049568176,582162.6607829762,675332.326819372,611161.2828698969,632551.6308530552
3867,420000.0,3,334264.58688209194,338748.2464313507,346059.86205514893,340796.62358407635,342404.0542432498,341868.24402352533
3868,990000.0,2,955401.054082658,999263.810634613,987721.3033615734,987370.6107631114,993492.5569980931,991451.9082530992
3869,860000.0,4,949339.5684821934,894558.0856323242,874489.0275707344,999487.4656445688,884523.5566015292,922844.8596158758
3870,630000.0,1,407365.7070077533,418165.77315330505,425845.1211791666,395888.03209161316,422005.4471662358,413299.64214136155
3871,373000.0,5,371540.5741081943,375067.12794303894,374401.3300412613,369623.82387107436,374734.2289921501,373030.7606184582
3872,750000.0,3,650330.7450074239,675564.8255348206,647916.5388946445,635227.0576133998,661740.6822147325,652902.8073476217
3873,206000.0,1,178839.5542808402,197131.87217712402,189049.69947048457,188153.45599311535,193090.7858238043,191445.00921357467
3874,340000.0,3,362262.38528606953,363341.1319255829,364374.82455936447,340999.9583058824,363857.9782424737,356238.6382636099
3875,492562.0,2,376818.0225380583,413165.57051048276,416750.4626617434,380134.68895775214,414958.0165861131,403350.24070999277
3876,440000.0,5,269943.16113210603,263330.51919937134,259442.6617143567,286824.6722278192,261386.59045686404,269865.95104718243
3877,850000.0,1,762339.6349796874,809144.495306015,820376.1110105481,777013.1740169785,814760.3031582816,802177.9267778472
3878,400000.0,1,389889.1585232615,391348.05476665497,389262.3482093711,396377.8491408364,390305.20148801303,392329.4173722875
3879,820000.0,1,819958.5995613904,817429.8226833344,811793.7018885026,818667.1780401854,814611.7622859185,815963.5675373408
3880,550000.0,4,526476.4807113798,524264.7018432617,529642.263038205,538832.3618319232,526953.4824407334,530913.1089044634
3881,270000.0,3,386154.93331519474,390495.74732780457,400268.611480949,401900.2896485222,395382.1794043768,397554.8828190919
3882,1000000.0,1,1162009.451976852,1163532.4363243103,1132825.9106660967,1159749.3449541319,1148179.1734952035,1152035.8973148463
3883,380000.0,3,381149.96445047925,380286.80098056793,384528.9647865025,389374.7222342491,382407.88288353523,384730.16266710655
3884,160000.0,4,223450.46863568368,233104.12466526031,226998.04378981408,247603.03372546355,230051.0842275372,235901.73406017933
3885,430000.0,3,351086.7414786522,361065.95396995544,358522.17412944493,375390.0256673821,359794.06404970016,364992.7179222608
3886,380000.0,3,371307.68397382175,378549.0280389786,375571.05039922916,348556.1605905076,377060.03921910387,367558.7463429051
3887,1600000.0,1,1629958.531532154,1340970.754623413,1441103.4060885068,1742873.5828879948,1391037.08035596,1508315.914533305
3888,575000.0,5,556955.7278393167,582500.7678031921,565362.838747111,535303.4451320964,573931.8032751516,561055.6838941332
3889,1330000.0,5,1208226.4613402537,1304702.877998352,1339388.846241883,1316563.7841656213,1322045.8621201175,1320218.5028019522
3890,380000.0,4,372804.4725475252,367684.85379219055,369367.1353433996,373031.50279165315,368525.9945677951,370027.83064241445
3891,350000.0,5,417074.31227147713,504749.1192817688,413047.40411317704,411678.12794490845,458898.2616974729,443158.2171132847
3892,600000.0,1,457374.20096416224,472703.09925079346,492200.91239043267,455275.79828159424,482452.00582061306,473393.26997427345
3893,385200.0,1,318579.29262101656,315729.5232105255,319862.52968217223,321847.2175924402,317796.0264463489,319146.423495046
3894,690000.0,2,661138.7847783739,686961.5912437439,683562.4657974105,647937.0226751164,685262.0285205771,672820.3599054236
3895,385000.0,1,382758.64539673337,377809.0178966522,378776.8607248051,387458.2471871647,378292.9393107287,381348.0419362074
3896,267000.0,5,261868.7308197173,262409.7168445587,264460.14122743125,271843.43166538724,263434.929035995,266237.7632457924
3897,1300000.0,1,1264626.580684512,1249156.4750671387,1276954.0809724997,1304372.0724292216,1263055.2780198192,1276827.5428229533
3898,1100000.0,1,683518.7928304634,649734.0202331543,673540.1089698889,684875.2078431244,661637.0646015216,669383.1123487225
3899,386147.0,2,328248.4069842253,345379.8294067383,342665.3864662144,327812.5445848886,344022.60793647636,338619.2534859471
3900,280000.0,5,236325.25203689828,263714.64133262634,258123.33674332904,208458.14665949086,260918.9890379777,243432.0415784821
3901,3328151.0,4,2033580.6154232568,1922524.5714187622,2210810.178144134,1694322.0749650737,2066667.3747814482,1942552.2748426565
3902,1800000.0,4,936954.8012061634,1061475.8729934692,1076510.4896468443,894610.4359350435,1068993.181320157,1010865.5995251192
3903,430000.0,1,431166.55991590366,433238.75761032104,429400.3545898063,434714.0179285979,431319.55610006367,432451.04337624175
3904,1289925.0,3,1021749.6321082888,1090457.9162597656,1174148.7158427045,981514.2558043345,1132303.316051235,1082040.295968935
3905,860000.0,1,789861.8670229154,842549.3836402893,805580.4305746643,832263.043428517,824064.9071074768,826797.6192144902
3906,640000.0,1,648235.9583286166,640363.8124465942,669744.2976308492,639508.6883381128,655054.0550387218,649872.2661385188
3907,350000.0,5,297064.22913727746,307863.6825084686,307644.44755037193,281584.36931544443,307754.0650294203,299030.8331247617
3908,350000.0,1,312621.7694855925,317447.7641582489,324875.0808618171,319069.59280157567,321161.422510033,320464.1459405472
3909,800000.0,5,717736.1998148711,747435.2622032166,718304.2962354592,701090.4012869513,732869.7792193379,722276.6532418756
3910,1100000.0,2,1017737.9254785936,1003168.2252883911,955594.5590761391,985449.2870098593,979381.3921822652,981404.0237914632
3911,870000.0,2,704767.4517510339,711207.1294784546,702881.2159074,706660.5404132176,707044.1726929273,706916.2952663574
3912,155000.0,4,214288.1010393985,209100.20434856415,189807.0582839771,223724.73238822832,199453.63131627062,207543.9983402565
3913,246000.0,1,249810.933688899,263622.39122390747,256554.39379409436,219734.57638165852,260088.3925090009,246637.12046655346
3914,1200000.0,4,520791.105715444,565783.9775085449,664328.4776074305,519692.0534160648,615056.2275579877,583268.1695106801
3915,420000.0,4,369600.30777148507,368318.8544511795,379183.69346005656,353941.05846378964,373751.27395561803,367147.8687916752
3916,800000.0,1,875794.1002028569,865574.963092804,858730.7804341464,913417.7063781997,862152.8717634752,879241.1499683834
3917,570000.0,3,628580.4127386977,641211.9528770447,638444.6760556328,615561.9698029184,639828.3144663387,631739.5329118653
3918,900000.0,5,903626.1082562052,926244.1992759705,961653.7776738373,921650.854457832,943948.9884749039,936516.2771358798
3919,445000.0,1,469377.1945627811,463168.8450574875,473443.23544175335,459803.40552381123,468306.04024962045,465471.8286743507
3920,295000.0,1,363665.1577856152,362195.0285434723,364639.18518726225,345274.3483571619,363417.10686536727,357369.5206959655
3921,155000.0,4,175867.91471053433,184571.81376218796,179529.79762072995,175625.93372019782,182050.80569145895,179909.1817010386
3922,350000.0,1,369714.3438840516,374423.64978790283,372327.65018005983,378606.0790453593,373375.64998398133,375119.1263377739
3923,460000.0,3,489011.09168627136,502238.8218641281,504558.8099866694,495691.7222817367,503398.8159253987,500829.7847108447
3924,1400000.0,3,1213456.666325304,1577797.293663025,1423728.8389374656,1219295.8127307845,1500763.0663002452,1406940.6484437585
3925,326000.0,2,343365.49313720653,361699.5310783386,364511.37315258104,347891.9785306026,363105.45211545983,358034.29425384075
3926,160000.0,4,197353.0699125848,207361.75686120987,206913.19582109744,184029.691092434,207137.47634115367,199434.8812582471
3927,680000.0,1,614625.9081042296,613703.7873268127,608945.0126221651,629988.2489923814,611324.3999744889,617545.682980453
3928,1100000.0,4,902053.9304901692,1030713.0813598633,961902.0836389888,894358.7987383286,996307.5824994261,962324.6545790603
3929,650000.0,4,524416.4335215077,534451.3475894928,531287.3145631857,516343.1620863718,532869.3310763392,527360.6080796834
3930,220000.0,3,312492.2597654892,340778.4402370453,341139.59878514847,320283.6951075646,340959.0195110969,334067.24470991944
3931,209000.0,5,204089.0466414659,206048.9464044571,208515.21913762353,225068.85340410614,207282.08277104032,213211.00631539559
3932,270000.0,5,351835.179607208,351827.0092010498,353900.3049664515,354751.5984824486,352863.65708375064,353492.97088331665
3933,285000.0,4,299263.8020815186,309001.3265609741,305436.6332112837,306990.3098182875,307218.9798861289,307142.7565301818
3934,680000.0,4,630548.1599301684,658259.7167491913,668635.5481442851,632499.5571258315,663447.6324467382,653131.6073397693
3935,890000.0,4,731344.1654627578,726517.915725708,737166.6064689765,746134.8748931835,731842.2610973422,736606.4656959559
3936,380000.0,5,378042.887730262,379538.9235019684,383557.3771885744,385614.71181643166,381548.1503452714,382903.67083565815
3937,235000.0,1,246500.7847755796,246870.7413673401,253678.09508253937,250769.95824749753,250274.41822493973,250439.59823245901
3938,434000.0,1,352745.3304823447,394916.0873889923,403816.2324295291,352803.55947752646,399366.1599092607,383845.2930986826
3939,260000.0,3,275253.4341295738,300752.07352638245,302722.9126216862,265208.5407588643,301737.49307403434,289561.1756356443
3940,1350000.0,4,973121.2108725614,939901.59034729,906972.4968632708,993683.8245088189,923437.0436052803,946852.6372397932
3941,850000.0,3,733083.0517168865,748140.7833099365,737604.434741169,674129.3723479217,742872.6090255528,719958.1967996758
3942,573032.0,2,549139.2589525955,555010.1573272705,555880.6569830001,525869.7983564422,555445.4071551353,545586.8708889043
3943,310000.0,5,332859.33380980114,345625.7092952728,339144.4429352493,354122.3426449974,342385.07611526106,346297.49829183985
3944,1500000.0,5,1280633.6255699925,1291878.6358833313,1278364.8923112461,1301682.6331193666,1285121.7640972887,1290642.0537713147
3945,340000.0,5,432266.629889015,423141.8967247009,430898.78490115015,445969.4387014612,427020.34081292554,433336.70677577076
3946,670000.0,3,521600.207129951,529970.771074295,524312.8898802022,515710.8657266748,527141.8304772486,523331.50889372407
3947,720000.0,1,735694.4531099371,692964.3154144287,715442.0889025995,744358.550234058,704203.2021585142,717588.3181836954
3948,820000.0,3,654169.1393009427,682968.3179855347,693175.979199369,590007.9183663037,688072.1485924518,655384.0718504024
3949,410000.0,3,333401.62725763256,329313.81464004517,335529.35751343326,316316.1581847823,332421.58607673924,327053.11011275364
3950,450000.0,4,375132.7976339546,376837.7474784851,369303.82186586515,348674.24599593144,373070.7846721751,364938.6051134272
3951,265000.0,3,288590.4947295396,316642.4036026001,304749.76436254533,288318.4671821781,310696.0839825727,303236.8783824412
3952,480000.0,4,473874.18641765,485867.9473400116,509180.58979907335,499587.2144342828,497524.26856954244,498211.9171911226
3953,550000.0,3,640651.3937537711,703290.4028892517,731249.3588632517,575691.294229787,717269.8808762517,670077.0186607634
3954,635000.0,3,558663.7296734928,579571.1297988892,569556.986459943,542277.6214091422,574564.0581294161,563801.9125559914
3955,350000.0,2,392164.0205258066,429476.14192962646,368277.0345655446,399776.255592919,398876.5882475856,399176.4773626967
3956,400000.0,5,449336.55224641616,465817.30246543884,468262.61756091716,393757.0255854607,467039.960013178,442612.3152039389
3957,1200000.0,3,944623.8663508488,924552.4406433105,952717.0692845834,967494.7194949837,938634.754963947,948254.7431409592
3958,1600000.0,1,1053090.333029402,1134390.3231620789,1150219.3673491199,1063815.5789003987,1142304.8452555994,1116141.7564705324
3959,806650.0,5,875709.5738877422,890016.6867733002,887361.795207606,906333.2796591938,888689.2409904532,894570.5872133668
3960,415000.0,5,400807.0902615504,392683.14838409424,384786.5868631518,423061.2906385934,388734.867623623,400177.00862861314
3961,339190.0,3,354786.05616062897,362093.3072566986,368182.220404665,342456.6172362723,365137.7638306818,357577.3816325453
3962,650000.0,2,818129.4399136852,837463.1404876709,749662.6703475054,818423.2939938296,793562.9054175881,801849.7016096687
3963,1200000.0,2,1071339.1380325153,1110721.0474014282,1119913.692321415,992549.5623634981,1115317.3698614216,1074394.7673621138
3964,480000.0,4,556639.7028204586,559858.6201667786,504054.47553054703,510557.40358107793,531956.5478486628,524823.4997594679
3965,460000.0,1,406330.3084828372,421804.31282520294,412656.1693071321,388704.2465324203,417230.2410661675,407721.5762215851
3966,510000.0,2,398627.8359811061,426057.04069137573,425381.34458672773,397166.5546642733,425719.1926390517,416201.6466474589
3967,647544.0,2,445217.1612428114,469922.90019989014,463730.2781163184,436875.190958367,466826.58915810427,456842.78975819185
3968,600000.0,2,712195.6838553413,677838.6235237122,778135.1716135544,768841.8374746126,727986.8975686333,741605.2108706264
3969,880000.0,5,901350.4491590232,918230.367898941,909223.2776212349,944164.0311404215,913726.8227600879,923872.5588868657
3970,345000.0,5,403821.4229542928,408057.7315092087,405591.5064916434,437878.57776128233,406824.619000426,417175.93858737807
3971,375000.0,4,344600.4172679099,351621.4830875397,352896.92220275337,347066.4423417123,352259.2026451465,350528.28254400176
3972,800000.0,1,1338763.4497286438,1394236.7959022522,1477844.586460535,1331583.2697842089,1436040.6911813936,1401221.5507156653
3973,660000.0,2,665223.8696105655,844209.7902297974,882937.3372869849,738138.0845112859,863573.5637583912,821761.7373426895
3974,280000.0,2,259177.98174952625,276266.2470340729,283146.876272539,246077.94267202902,279706.56165330595,268497.0219928803
3975,125000.0,3,128237.31426350592,133232.54883289337,133362.95775776808,148982.92311894137,133297.75329533074,138526.1432365343
3976,320000.0,5,348593.55731576675,340059.757232666,366061.0616989148,366731.1937176881,353060.4094657904,357617.3375497563
3977,315000.0,5,306098.7210981766,307798.52707386017,300278.57560463494,319725.37882771203,304038.55133924756,309267.49383540236
3978,330000.0,3,254879.2162822095,277761.5487575531,256076.9884807193,260242.62133415925,266919.2686191362,264693.7195241439
3979,380000.0,1,416299.17301440175,411675.72140693665,402579.3240503112,439275.8146364412,407127.52272862394,417843.6200312297
3980,690000.0,3,421996.8398787108,501833.2600593567,447798.98411429377,425244.39211250824,474816.1220868252,458292.2120953862
3981,195000.0,4,183552.0263163384,191633.1089735031,186067.1666073808,179894.89328333072,188850.13779044195,185865.05628807153
3982,299999.0,5,247842.01536662903,271689.54961509706,270903.81337836554,230054.0545205811,271296.6814967313,257549.13917134787
3983,230000.0,5,304443.10314171,302090.25740623474,403225.31678894593,320881.5015016256,352657.78709759034,342065.6918989354
3984,240000.0,2,244847.70397952345,244243.3061003685,243080.3958084465,252012.90994512496,243661.8509544075,246445.53728464665
3985,1500000.0,5,1201665.8270148046,1313156.6047668457,1390589.2765212026,1123524.843786239,1351872.9406440242,1275756.908358096
3986,290000.0,4,211761.1402064329,225208.11855793,231190.9101871068,198026.92763695554,228199.5143725184,218141.98546066412
3987,565000.0,5,976676.4303052868,1022839.3113613129,1041331.324915114,933905.4695871229,1032085.3181382134,999358.7019545166
3988,800000.0,3,891772.9802492314,904010.3642024994,903922.2275021091,903510.8713524949,903966.2958523042,903814.4876857012
3989,320000.0,2,311857.4808859167,315776.61633491516,318854.06710474624,323564.39220503095,317315.3417198307,319398.3585482308
3990,650000.0,5,574991.6707862865,575616.717338562,526674.8568955389,619657.9455932592,551145.7871170505,573983.1732757868
3991,1400000.0,4,1587119.7275519206,1438415.6465530396,1460604.6861380578,1980960.4782801745,1449510.1663455488,1626660.2703237573
3992,1490000.0,1,1302288.170880803,1389130.6400299072,1366345.933791115,1319768.0460521479,1377738.286910511,1358414.8732910566
3993,340000.0,1,323386.88307051844,365879.1482448578,419447.89096578595,327779.9502514233,392663.51960532187,371035.6631540223
3994,1150000.0,3,834730.2688903669,835969.6998596191,819993.3286014162,866990.4866256957,827981.5142305177,840984.5050289104
3995,850000.0,5,848002.4847521868,851923.386631012,855146.0555553344,860009.7221369235,853534.7210931731,855693.0547744232
3996,240000.0,2,305295.0062975835,317535.04276275635,305704.15778088995,331734.8102397807,311619.6002718231,318324.6702611423
3997,250000.0,5,281658.27198564383,302688.50922584534,327583.11905001116,281027.0522230647,315135.81413792825,303766.2268329737
3998,279000.0,4,265055.46418399434,268735.52799224854,267228.70258587244,271600.3393866241,267982.1152890605,269188.18998824834
3999,1800000.0,5,1282807.3083139672,1342856.4071655273,1424514.9271282074,1278906.8367842375,1383685.6671468674,1348759.3903593242
4000,800000.0,3,727853.7092568921,720024.824142456,797091.7969078098,797524.5812555209,758558.3105251329,771547.0674352623
4001,560000.0,5,425573.6341414552,426097.2138643265,430370.7309619583,442530.1659926697,428233.9724131424,432999.3702729848
4002,300000.0,4,273755.50442778855,280452.236533165,274994.6938868762,275034.7715970187,277723.4652100206,276827.23400568665
4003,1200000.0,1,1083716.5969818842,1109271.0494995117,1167237.2729230633,1040331.0522766284,1138254.1612112876,1105613.1248997345
4004,520000.0,3,444756.6982161128,477465.2123451233,464103.5070768991,470412.39337037085,470784.3597110112,470660.3709307977
4005,607000.0,1,579045.5408672158,590231.7790031433,596765.2282800106,581114.0046589063,593498.503641577,589370.33731402
4006,550000.0,3,414325.27565080445,425566.55406951904,421760.575170387,407345.42028497445,423663.56461995305,418224.18317496014
4007,345000.0,4,384441.6404271825,414235.26406288147,425234.0133241113,344975.6438663488,419734.63869349635,394814.9737511138
4008,560000.0,4,656767.4953603372,643995.8214759827,663179.034063303,660380.0812901695,653587.4277696428,655851.6456098184
4009,1800000.0,3,1756259.6239914908,1879299.8790740967,2091387.933560187,2039603.0081159787,1985343.9063171418,2003430.2735834208
4010,980000.0,3,1076513.5348014124,1061957.7169418335,1105067.7175862128,1066244.7956103636,1083512.7172640231,1077756.74337947
4011,510000.0,3,401015.3054946127,399636.9242668152,401830.3350608988,340976.0331922028,400733.629663857,380814.4308399723
4012,650000.0,2,580607.5482999546,576265.2339935303,594092.8700438028,574855.1387260503,585179.0520186665,581737.7475877944
4013,230000.0,4,225538.9367242192,225916.05806350708,228533.0901174578,227188.82339105048,227224.57409048243,227212.65719067177
4014,1150000.0,4,1221028.76974734,1277774.0931510925,1257017.9334147219,1236399.6097050863,1267396.0132829072,1257063.878756967
4015,380000.0,3,369782.2466366256,370855.96323013306,373506.3498199454,358651.38672363665,372181.15652503923,367671.23325790506
4016,295000.0,2,230130.0115592675,250525.5937576294,245576.00315000376,228650.0018550944,248050.79845381656,241583.86625424252
4017,370000.0,2,251325.46709851729,266838.34195137024,265616.5607810337,262818.77415912267,266227.451366202,265091.2256305089
4018,690000.0,5,685093.236582004,756090.7602310181,738153.3534005057,748816.2539596029,747122.0568157618,747686.7891970422
4019,1100000.0,1,1129537.6879021756,1191158.6451530457,1160868.0330001423,1174505.8674098165,1176013.339076594,1175510.8485210014
4020,400000.0,2,397834.6443278048,406520.7792520523,403035.3468348136,412722.7679265566,404778.06304343295,407426.2980044742
4021,600000.0,3,588502.3796196879,658907.7115058899,669741.3021438934,626918.4691505667,664324.5068248917,651855.8276001167
4022,990000.0,5,994030.2374565684,1075025.6776809692,1271354.1136173133,1116616.5383053017,1173189.8956491412,1154332.1098678613
4023,525000.0,1,437521.6292781647,450834.81657505035,450909.46497204993,425697.92581798637,450872.14077355014,442480.7357883623
4024,1145000.0,3,937328.3872290024,1009661.8378162384,1055915.7576580243,879772.1277173692,1032788.7977371314,981783.2410638774
4025,220000.0,2,222317.6170695236,246046.69213294983,233802.8073910719,204902.73663286652,239924.74976201088,228250.74538562945
4026,350000.0,2,378604.1698727665,393439.382314682,392036.32320626103,390232.2094150437,392737.8527604715,391902.6383119956
4027,480000.0,5,435500.2426760281,427437.1564388275,465793.4635541386,479824.3213814024,446615.30999648303,457684.98045812285
4028,289000.0,5,348314.7041716273,364104.878616333,364388.2522125975,325014.78457098,364246.56541446527,351169.30513330345
4029,700000.0,3,780954.3894498069,779124.2480278015,756484.908135315,794341.5615295187,767804.5780815582,776650.2392308783
4030,760000.0,2,705700.9849207539,730784.6217155457,751150.6979328876,733566.5297309463,740967.6598242166,738500.6164597931
4031,240000.0,4,305727.71682853345,317939.3844604492,310258.6257657545,301121.6049747822,314099.00511310186,309773.2050669953
4032,450000.0,2,430257.61029838526,451146.81124687195,456940.45926369104,409044.28528906725,454043.63525528146,439043.8519332101
4033,353000.0,4,382810.8569679927,392246.08652591705,389854.91883859463,397586.47995699133,391050.5026822558,393229.1617738343
4034,230000.0,4,255343.21574959703,264567.3155784607,254039.1290281575,270258.2819687498,259303.2223033091,262954.908858456
4035,450000.0,1,401230.8986390949,412571.8221664429,399704.43410409335,400468.2663457946,406138.1281352681,404248.1742054436
4036,550000.0,4,600840.3095271193,609449.6307373047,612871.9825591817,562967.6777988186,611160.8066482432,595096.4303651017
4037,512000.0,2,326696.3998071782,376827.75700092316,383317.9138958686,298973.7281076142,380072.83544839587,353039.7996681353
4038,3200000.0,3,2256219.1211996693,2400929.527282715,2400620.6674814364,2084256.6387513613,2400775.0973820756,2295268.944505171
4039,280000.0,5,230737.0627679791,233251.71241760254,231662.33704154703,227186.6642228291,232457.0247295748,230700.2378939929
4040,1650000.0,5,1292757.4059342146,1382055.3302764893,1345004.3750293625,1318313.2524229551,1363529.852652926,1348457.6525762689
4041,700000.0,4,566621.4217610665,574460.5740070343,582342.314098961,567727.8674651622,578401.4440529976,574843.5851903858
4042,750000.0,5,613449.7483123488,608934.5812797546,600116.8562752833,612447.8288573758,604525.718777519,607166.4221374713
4043,1750000.0,2,1410048.3934110608,1473436.5010261536,1478671.2476876904,1389504.7602887517,1476053.874356922,1447204.169667532
4044,430000.0,4,426338.2196183534,428526.6399383545,436707.20497689565,464597.49534991104,432616.92245762504,443277.1134217204
4045,360000.0,3,319466.4544850684,334198.6278295517,334614.66734444187,310585.07543032407,334406.6475869968,326466.12353477255
4046,560000.0,2,468297.4691284222,473498.25501441956,490381.46684351406,471957.4809523539,481939.8609289668,478612.4009367625
4047,377000.0,3,386104.1666005568,386846.82524204254,393648.7986150753,378486.6087860823,390247.8119285589,386327.4108810667
4048,650000.0,5,687294.0261093377,649351.5968322754,657610.9762912351,706340.442064437,653481.2865617552,671101.0050626491
4049,510000.0,5,501796.4645192277,505387.2470855713,503235.5392114552,496380.0175992764,504311.3931485133,501667.6012987676
4050,1300000.0,5,697670.6493923161,809672.2960472107,771506.1098933856,703662.3627797442,790589.2029702981,761613.5895734468
4051,559000.0,4,585362.8688266929,606540.1434898376,655500.362471776,619400.3257949837,631020.2529808069,627146.9439188658
4052,620000.0,4,462388.40346504265,527389.7223949432,538423.9795038307,468727.74762973306,532906.850949387,511513.8165095023
4053,1300000.0,5,1144926.6057872295,1267855.4058074951,1335899.0634535574,1165055.7725722436,1301877.2346305263,1256270.0806110988
4054,190000.0,1,205671.26415225863,206313.66968154907,193619.08883520687,207031.68848663973,199966.37925837797,202321.48233446522
4055,497000.0,4,503655.3117856118,511327.68392562866,513990.75497936987,503030.79009752825,512659.2194524993,509449.74300084234
4056,270000.0,5,284195.90176300256,296312.54827976227,275175.4857607155,303677.80335772503,285744.0170202389,291721.945799401
4057,380000.0,5,391208.5621759202,412551.9394874573,413882.6854896161,378087.4366114101,413217.3124885367,401507.3538628278
4058,750400.0,2,838222.5798590031,855174.0753650665,846407.246811101,861451.0251322297,850790.6610880838,854344.1157694658
4059,314000.0,4,284980.77538189874,269791.6626930237,271269.7492678549,294578.7092147534,270530.7059804393,278546.70705854404
4060,1150000.0,3,731764.4940571213,909966.2899971008,913112.9307186916,768121.3426057786,911539.6103578962,863733.5211071903
4061,290000.0,5,297089.5927808032,306275.6955623627,301460.1127876087,292189.4807101403,303867.9041749857,299975.0963533706
4062,405000.0,5,393384.72078619513,411456.6743373871,399973.46735948324,396695.38942712103,405715.07084843516,402708.5103746638
4063,1000000.0,5,1066579.495952356,1071202.461719513,1063276.0657399124,1063857.098909711,1067239.2637297127,1066111.8754563788
4064,610000.0,2,676032.3481703458,682028.4616947174,692273.5425079111,628468.4486503634,687151.0021013143,667590.1509509973
4065,1100000.0,4,902759.9696996592,1055702.805519104,988767.7988597914,986716.6890212843,1022235.3021894477,1010395.7644667266
4066,400000.0,5,366196.8462757823,372344.434261322,376929.74388283305,372624.62585713057,374637.08907207754,373966.26800042856
4067,207000.0,3,203586.0898094665,200079.77755069733,206454.50959460335,231317.07757216392,203267.14357265033,212617.1215724882
4068,400000.0,3,404367.0595424417,412801.2487888336,404506.75634639664,410043.8360954186,408654.0025676151,409117.28041021625
4069,280000.0,3,325746.674681994,322675.32420158386,325010.6852494182,336683.82213546615,323843.00472550106,328123.27719548944
4070,280000.0,1,250549.4955375317,261871.62251472473,261234.17728994976,283084.0585191691,261552.89990233723,268729.9527746145
4071,330000.0,5,335857.6414803061,351030.7967662811,348256.7524927085,338925.4757571992,349643.7746294948,346071.0083387296
4072,500000.0,3,421549.8923924479,440596.1334705353,427507.0476066973,429383.7325014695,434051.5905386163,432495.63785956736
4073,776000.0,5,524444.6646236613,545111.9556427002,541759.929547678,512458.7562686081,543435.9425951891,533110.2138196621
4074,1150000.0,1,1081435.8906588417,1156370.2702522278,1237927.5537684672,1027322.5254849049,1197148.9120103475,1140540.1165018666
4075,905000.0,4,822216.7956959847,828353.098154068,836438.3929291934,836859.7366362759,832395.7455416308,833883.7425731792
4076,300000.0,5,420372.09517935256,433391.08102321625,434453.58185069956,381336.51245511323,433922.33143695793,416393.72510967636
4077,370000.0,4,334491.16012432665,364154.79838848114,361731.39756560425,364520.8060505331,362943.09797704266,363469.0006682061
4078,1000000.0,2,826691.9410362304,877598.9413261414,913969.4418836696,870460.9166396549,895784.1916049055,887343.099949822
4079,500000.0,1,574296.4944658777,567554.4805526733,566046.180470642,595689.3394846077,566800.3305116578,576430.0001693078
4080,530000.0,4,574636.6466415091,589071.55585289,597153.0100240911,572351.845998135,593112.2829384906,586192.1372917054
4081,990000.0,3,891772.9802492314,904010.3642024994,903922.2275021091,903510.8713524949,903966.2958523042,903814.4876857012
4082,330000.0,5,347711.1753994087,352507.74025917053,343461.6554424302,345454.9524956111,347984.69785080035,347141.4493990706
