Id,rank_preco_pipeline,selecionado_top05,pipeline_atual_21_19,especialista_caro,diferenca_especialista_pipeline,previsao_w050,previsao_w100
982,1433,0,372778.2526332304,690643.0845506168,317864.8319173864,372778.2526332304,372778.2526332304
983,1764,0,289431.0641150886,650114.5794363084,360683.51532121975,289431.0641150886,289431.0641150886
984,1909,0,231256.420714375,920419.0297657236,689162.6090513486,231256.420714375,231256.420714375
985,629,0,724937.2094655413,1108693.4911319758,383756.2816664345,724937.2094655413,724937.2094655413
986,247,0,1137935.9174490415,1519564.1049299173,381628.18748087576,1137935.9174490415,1137935.9174490415
987,113,0,1371821.9230210218,1401750.4363440182,29928.51332299644,1371821.9230210218,1371821.9230210218
988,913,0,549929.698200463,971640.2681130404,421710.5699125774,549929.698200463,549929.698200463
989,1621,0,336581.44416070066,1011536.9271385198,674955.4829778192,336581.44416070066,336581.44416070066
990,1618,0,337091.93471441057,967146.102140813,630054.1674264024,337091.93471441057,337091.93471441057
991,330,0,1023335.2841007032,1104103.108789216,80767.82468851283,1023335.2841007032,1023335.2841007032
992,442,0,888363.3383773302,954942.275631564,66578.93725423375,888363.3383773302,888363.3383773302
993,1820,0,265594.6098770488,988152.2444553188,722557.6345782699,265594.6098770488,265594.6098770488
994,784,0,602031.6485998589,799369.4230664162,197337.7744665573,602031.6485998589,602031.6485998589
995,234,0,1150271.2300553666,1150737.1487278116,465.91867244499736,1150271.2300553666,1150271.2300553666
996,804,0,589886.1172443012,958548.8768848776,368662.7596405763,589886.1172443012,589886.1172443012
997,1273,0,406194.7575976822,1043674.261023988,637479.5034263058,406194.7575976822,406194.7575976822
998,883,0,556999.9545888708,853395.0708148328,296395.11622596206,556999.9545888708,556999.9545888708
999,638,0,716987.2038612756,932160.1658331424,215172.96197186678,716987.2038612756,716987.2038612756
1000,954,0,536903.3804475475,801996.286416521,265092.9059689734,536903.3804475475,536903.3804475475
1001,6,1,3156324.600026834,3273648.709276557,117324.10924972314,3214986.6546516954,3273648.709276557
1002,569,0,777166.6404660344,919881.1193663502,142714.47890031582,777166.6404660344,777166.6404660344
1003,1818,0,266620.76990581094,982036.2779354772,715415.5080296663,266620.76990581094,266620.76990581094
1004,521,0,823914.6457231233,1472302.2539092768,648387.6081861535,823914.6457231233,823914.6457231233
1005,1861,0,251291.20782743,936233.2467532746,684942.0389258446,251291.20782743,251291.20782743
1006,1588,0,342774.17455000465,672513.8736095403,329739.69905953563,342774.17455000465,342774.17455000465
1007,594,0,756418.9813774627,1034716.9042100766,278297.9228326138,756418.9813774627,756418.9813774627
1008,490,0,846022.7420840921,1044546.3327718476,198523.5906877555,846022.7420840921,846022.7420840921
1009,1712,0,305986.900792099,656472.3427411718,350485.4419490728,305986.900792099,305986.900792099
1010,1888,0,242839.07260392635,952299.107953072,709460.0353491455,242839.07260392635,242839.07260392635
1011,222,0,1171034.374342199,1051733.258123532,-119301.11621866701,1171034.374342199,1171034.374342199
1012,847,0,571148.5192308588,1287265.8226027444,716117.3033718857,571148.5192308588,571148.5192308588
1013,1276,0,404535.43238131417,999072.9604108288,594537.5280295147,404535.43238131417,404535.43238131417
1014,1799,0,274403.0747099018,710594.1229035818,436191.04819368,274403.0747099018,274403.0747099018
1015,1034,0,507657.6998496437,775575.7775390812,267918.0776894375,507657.6998496437,507657.6998496437
1016,825,0,578571.0407047973,1080658.14674535,502087.1060405527,578571.0407047973,578571.0407047973
1017,1989,0,168630.66787353077,608506.749794702,439876.0819211713,168630.66787353077,168630.66787353077
1018,598,0,749060.6257722349,954273.3573953717,205212.7316231368,749060.6257722349,749060.6257722349
1019,1889,0,242810.33177679396,995653.14809821,752842.8163214161,242810.33177679396,242810.33177679396
1020,1371,0,384447.8309515124,997809.1454714384,613361.314519926,384447.8309515124,384447.8309515124
1021,1704,0,311633.8455257159,708402.808721686,396768.9631959701,311633.8455257159,311633.8455257159
1022,1747,0,295918.2470517421,658357.4449280198,362439.19787627767,295918.2470517421,295918.2470517421
1023,1673,0,319250.8081279014,675948.9893759828,356698.1812480814,319250.8081279014,319250.8081279014
1024,61,1,1709856.8046356554,2427128.2047013063,717271.4000656509,2068492.5046684807,2427128.2047013063
1025,362,0,976077.5666402256,1144693.0885876997,168615.5219474741,976077.5666402256,976077.5666402256
1026,304,0,1048025.2416788838,1313195.6270868396,265170.38540795585,1048025.2416788838,1048025.2416788838
1027,1017,0,515966.4774148089,763056.9463736546,247090.46895884577,515966.4774148089,515966.4774148089
1028,312,0,1039301.0124572964,1153545.571101657,114244.55864436075,1039301.0124572964,1039301.0124572964
1029,198,0,1214511.8634914882,1325808.358673007,111296.49518151884,1214511.8634914882,1214511.8634914882
1030,1020,0,514797.8304782956,990127.3343948452,475329.50391654955,514797.8304782956,514797.8304782956
1031,1016,0,517363.213576672,957242.1863568506,439878.97278017853,517363.213576672,517363.213576672
1032,1940,0,208837.7607164824,964573.7737986523,755736.0130821699,208837.7607164824,208837.7607164824
1033,283,0,1082463.7095671438,1202076.728622204,119613.01905506011,1082463.7095671438,1082463.7095671438
1034,1643,0,328123.6750979316,914369.3943972054,586245.7192992738,328123.6750979316,328123.6750979316
1035,1326,0,392156.442046688,1059821.7932187023,667665.3511720144,392156.442046688,392156.442046688
1036,1118,0,471034.918309886,1072341.7112971365,601306.7929872505,471034.918309886,471034.918309886
1037,1925,0,222256.7457737412,974786.1599792718,752529.4142055307,222256.7457737412,222256.7457737412
1038,185,0,1235693.2514579638,1521861.526506998,286168.2750490343,1235693.2514579638,1235693.2514579638
1039,1327,0,392081.2539412556,718390.8124293487,326309.5584880931,392081.2539412556,392081.2539412556
1040,1665,0,321956.10864319646,982809.5270406904,660853.4183974939,321956.10864319646,321956.10864319646
1041,1614,0,337461.585234726,674027.5422900838,336565.9570553578,337461.585234726,337461.585234726
1042,1936,0,212012.93265526943,955500.3121406648,743487.3794853954,212012.93265526943,212012.93265526943
1043,368,0,964076.361858738,1013980.0170439578,49903.65518521983,964076.361858738,964076.361858738
1044,1328,0,391984.2742374823,973573.079584401,581588.8053469188,391984.2742374823,391984.2742374823
1045,1344,0,388188.91854271566,706599.9651982707,318411.0466555551,388188.91854271566,388188.91854271566
1046,922,0,547234.7087423778,1071616.3022678157,524381.5935254379,547234.7087423778,547234.7087423778
1047,420,0,904411.6109304188,1067725.5583530893,163313.94742267043,904411.6109304188,904411.6109304188
1048,322,0,1029156.4279088376,1330456.2978638716,301299.869955034,1029156.4279088376,1029156.4279088376
1049,235,0,1150271.2300553666,1150737.1487278116,465.91867244499736,1150271.2300553666,1150271.2300553666
1050,435,0,893057.7449938138,987909.8180903704,94852.07309655659,893057.7449938138,893057.7449938138
1051,1190,0,432639.6712655246,976549.9862095864,543910.3149440618,432639.6712655246,432639.6712655246
1052,35,1,2216340.884908677,2433568.8865709337,217228.00166225666,2324954.885739805,2433568.8865709337
1053,375,0,955760.1965330602,1214863.672476413,259103.4759433528,955760.1965330602,955760.1965330602
1054,74,1,1597268.6470756796,1973003.5381271031,375734.8910514235,1785136.0926013915,1973003.5381271031
1055,1435,0,372213.6257671949,801173.9731455831,428960.34737838816,372213.6257671949,372213.6257671949
1056,1790,0,278978.2287664542,667804.2868135441,388826.0580470899,278978.2287664542,278978.2287664542
1057,1247,0,413089.9144714548,1115297.019367618,702207.1048961632,413089.9144714548,413089.9144714548
1058,499,0,840633.1077675774,988600.8900639212,147967.78229634382,840633.1077675774,840633.1077675774
1059,267,0,1105753.8338828366,1705749.687401977,599995.8535191403,1105753.8338828366,1105753.8338828366
1060,1341,0,389325.5015286112,930091.4803185808,540765.9787899696,389325.5015286112,389325.5015286112
1061,1945,0,203774.46253808812,1024170.0356213896,820395.5730833015,203774.46253808812,203774.46253808812
1062,16,1,2642472.1529452694,2937672.5430897186,295200.3901444492,2790072.348017494,2937672.5430897186
1063,606,0,741779.0173931299,1052620.9047018564,310841.88730872655,741779.0173931299,741779.0173931299
1064,1125,0,464674.1149155565,751261.135501025,286587.0205854685,464674.1149155565,464674.1149155565
1065,906,0,551562.7526742232,829768.4869829341,278205.7343087109,551562.7526742232,551562.7526742232
1066,1296,0,399748.6341624048,754656.5630752288,354907.928912824,399748.6341624048,399748.6341624048
1067,1319,0,393860.4128729495,1009113.8069146113,615253.3940416618,393860.4128729495,393860.4128729495
1068,732,0,641306.1103321902,879728.7584730659,238422.64814087574,641306.1103321902,641306.1103321902
1069,331,0,1023160.4308855758,1117810.7200790977,94650.28919352184,1023160.4308855758,1023160.4308855758
1070,135,0,1318036.4094624894,1379226.5027652252,61190.093302735826,1318036.4094624894,1318036.4094624894
1071,596,0,756043.5782716514,1123411.0603666345,367367.4820949831,756043.5782716514,756043.5782716514
1072,48,1,1963798.394525956,2330083.1172742816,366284.7227483257,2146940.7559001185,2330083.1172742816
1073,854,0,567583.4008376707,844639.9001612026,277056.499323532,567583.4008376707,567583.4008376707
1074,1401,0,378551.9037611144,718419.1816219746,339867.27786086017,378551.9037611144,378551.9037611144
1075,1386,0,380879.147067956,966371.0120943512,585491.8650263953,380879.147067956,380879.147067956
1076,1571,0,345688.22213550145,976851.1447210504,631162.922585549,345688.22213550145,345688.22213550145
1077,1653,0,325133.82255452446,785002.1607775231,459868.3382229986,325133.82255452446,325133.82255452446
1078,1972,0,185181.4495588604,1032257.107085012,847075.6575261516,185181.4495588604,185181.4495588604
1079,1262,0,408499.69854446047,722132.8054107322,313633.1068662717,408499.69854446047,408499.69854446047
1080,802,0,590285.5564412285,1070941.2791172627,480655.7226760342,590285.5564412285,590285.5564412285
1081,1388,0,380730.6655471966,723843.048360148,343112.3828129514,380730.6655471966,380730.6655471966
1082,583,0,767004.4095166482,900827.1016075576,133822.69209090946,767004.4095166482,767004.4095166482
1083,101,0,1454980.1837700314,1378985.0218319737,-75995.16193805775,1454980.1837700314,1454980.1837700314
1084,1680,0,316407.2331116956,942498.0336795092,626090.8005678136,316407.2331116956,316407.2331116956
1085,757,0,613833.1832346712,1047781.7033228006,433948.5200881293,613833.1832346712,613833.1832346712
1086,1960,0,192677.5465758722,996538.743785402,803861.1972095298,192677.5465758722,192677.5465758722
1087,1128,0,463436.9513427877,908293.3147937768,444856.3634509891,463436.9513427877,463436.9513427877
1088,955,0,536888.9702385755,1031772.6017986716,494883.63156009617,536888.9702385755,536888.9702385755
1089,1346,0,387695.8522860087,728300.8677287189,340605.0154427102,387695.8522860087,387695.8522860087
1090,1455,0,367429.87998545135,933766.6192493304,566336.739263879,367429.87998545135,367429.87998545135
1091,110,0,1376573.9371740425,1394883.4115871757,18309.474413133226,1376573.9371740425,1376573.9371740425
1092,502,0,839401.7304699771,1083825.9791024865,244424.24863250938,839401.7304699771,839401.7304699771
1093,1421,0,374966.43797900033,677913.480518567,302947.0425395667,374966.43797900033,374966.43797900033
1094,707,0,657682.4893552939,1069497.2072553542,411814.71790006023,657682.4893552939,657682.4893552939
1095,1968,0,186626.8037483911,1001199.9601744692,814573.156426078,186626.8037483911,186626.8037483911
1096,833,0,576897.5520081663,962876.335202036,385978.78319386963,576897.5520081663,576897.5520081663
1097,474,0,867250.2456582093,965397.7210836456,98147.47542543628,867250.2456582093,867250.2456582093
1098,670,0,690366.9146479623,893250.1399337697,202883.2252858074,690366.9146479623,690366.9146479623
1099,1113,0,472820.305047941,1000239.8144705236,527419.5094225826,472820.305047941,472820.305047941
1100,318,0,1030121.3886302534,1035604.3422841636,5482.953653910197,1030121.3886302534,1030121.3886302534
1101,356,0,988997.7089958932,1123213.275848625,134215.56685273175,988997.7089958932,988997.7089958932
1102,1148,0,451328.4302108171,991343.8640422712,540015.433831454,451328.4302108171,451328.4302108171
1103,255,0,1122073.4699962726,1176442.9711857417,54369.50118946913,1122073.4699962726,1122073.4699962726
1104,595,0,756230.4220595049,1000685.5795173128,244455.15745780792,756230.4220595049,756230.4220595049
1105,994,0,524949.8676989035,956174.0980929056,431224.23039400205,524949.8676989035,524949.8676989035
1106,1206,0,426762.9112407633,985049.6043703086,558286.6931295453,426762.9112407633,426762.9112407633
1107,417,0,905792.0070495869,1069395.3298424163,163603.32279282948,905792.0070495869,905792.0070495869
1108,780,0,602828.767788885,840295.2283244395,237466.46053555445,602828.767788885,602828.767788885
1109,1804,0,272273.94208575605,660249.867309968,387975.92522421194,272273.94208575605,272273.94208575605
1110,465,0,873075.0600932213,1003620.4967152352,130545.43662201392,873075.0600932213,873075.0600932213
1111,136,0,1317451.2922633556,1481221.3683619364,163770.07609858084,1317451.2922633556,1317451.2922633556
1112,345,0,1006235.7710277212,1517114.391542513,510878.6205147917,1006235.7710277212,1006235.7710277212
1113,1647,0,326432.7456197896,1011202.5659471584,684769.8203273688,326432.7456197896,326432.7456197896
1114,1570,0,345787.56270809274,680380.2235041214,334592.6607960287,345787.56270809274,345787.56270809274
1115,284,0,1081965.05553001,1286286.3814835933,204321.32595358323,1081965.05553001,1081965.05553001
1116,452,0,879210.4574858543,980715.0997919774,101504.64230612316,879210.4574858543,879210.4574858543
1117,1744,0,296665.18911267165,1014704.35753418,718039.1684215084,296665.18911267165,296665.18911267165
1118,738,0,635798.6914167902,843682.2205344932,207883.52911770297,635798.6914167902,635798.6914167902
1119,700,0,666039.8862189124,888824.6449604831,222784.75874157064,666039.8862189124,666039.8862189124
1120,1250,0,412253.2307091043,1007163.698675708,594910.4679666038,412253.2307091043,412253.2307091043
1121,347,0,1002614.8148012283,1109737.6343108036,107122.81950957526,1002614.8148012283,1002614.8148012283
1122,1498,0,358772.83225075866,682809.8680024697,324037.035751711,358772.83225075866,358772.83225075866
1123,90,1,1500748.973570753,1409153.2335734672,-91595.73999728565,1454951.1035721102,1409153.2335734672
1124,1462,0,366014.86867780815,983235.2002971304,617220.3316193223,366014.86867780815,366014.86867780815
1125,186,0,1234044.9574587892,1422681.5834351513,188636.62597636203,1234044.9574587892,1234044.9574587892
1126,1832,0,260784.9446055689,964421.113160649,703636.1685550801,260784.9446055689,260784.9446055689
1127,369,0,964076.361858738,1013980.0170439578,49903.65518521983,964076.361858738,964076.361858738
1128,1760,0,289807.0882979044,682344.0917572816,392537.00345937716,289807.0882979044,289807.0882979044
1129,321,0,1029927.7478990922,1076615.7883445786,46688.04044548643,1029927.7478990922,1029927.7478990922
1130,1661,0,322773.10117523244,703260.8297299747,380487.7285547423,322773.10117523244,322773.10117523244
1131,1122,0,467258.0956222347,791725.2387666726,324467.14314443787,467258.0956222347,467258.0956222347
1132,900,0,553004.2687856873,806408.2077220572,253403.93893636996,553004.2687856873,553004.2687856873
1133,1090,0,484833.4175602133,1069095.8769516589,584262.4593914456,484833.4175602133,484833.4175602133
1134,11,1,2871342.05,3006340.9738989444,134998.92389894463,2938841.511949472,3006340.9738989444
1135,573,0,775394.4795541909,1265623.809012654,490229.3294584631,775394.4795541909,775394.4795541909
1136,386,0,939668.7643259024,1325476.5239179148,385807.7595920124,939668.7643259024,939668.7643259024
1137,381,0,944806.5929221568,1044138.2395809478,99331.646658791,944806.5929221568,944806.5929221568
1138,1339,0,389430.622803227,727585.1335351344,338154.5107319074,389430.622803227,389430.622803227
1139,754,0,619286.6037316563,1068906.7969139672,449620.1931823109,619286.6037316563,619286.6037316563
1140,818,0,583253.3926745435,852531.371250158,269277.9785756144,583253.3926745435,583253.3926745435
1141,1880,0,245433.15811065983,681692.0247446668,436258.86663400696,245433.15811065983,245433.15811065983
1142,1132,0,459559.8975799848,989156.076539532,529596.1789595473,459559.8975799848,459559.8975799848
1143,1298,0,399292.8903339242,742675.3476689863,343382.4573350621,399292.8903339242,399292.8903339242
1144,1548,0,350105.36977328523,740056.4664318736,389951.0966585884,350105.36977328523,350105.36977328523
1145,888,0,556127.1468623588,753913.3181661487,197786.17130378995,556127.1468623588,556127.1468623588
1146,1561,0,347639.22762351163,692634.079880074,344994.8522565624,347639.22762351163,347639.22762351163
1147,904,0,551968.6238915246,895578.8915761268,343610.2676846022,551968.6238915246,551968.6238915246
1148,200,0,1210689.2779755462,1394707.26890285,184017.9909273039,1210689.2779755462,1210689.2779755462
1149,39,1,2131039.0541190123,2327170.4136689627,196131.35954995034,2229104.7338939877,2327170.4136689627
1150,1028,0,511077.655944567,749269.3006941826,238191.64474961563,511077.655944567,511077.655944567
1151,1465,0,365851.6950143691,989152.4627953208,623300.7677809517,365851.6950143691,365851.6950143691
1152,3,1,3365159.0276767747,3491312.7218583883,126153.69418161362,3428235.8747675815,3491312.7218583883
1153,588,0,764079.8215193708,953219.0733836322,189139.25186426146,764079.8215193708,764079.8215193708
1154,1993,0,164036.96687805347,981113.425971749,817076.4590936955,164036.96687805347,164036.96687805347
1155,1067,0,493009.8374182502,1052207.8748647158,559198.0374464656,493009.8374182502,493009.8374182502
1156,716,0,650856.8849178109,839230.554615918,188373.66969810706,650856.8849178109,650856.8849178109
1157,1443,0,369738.7811795453,984565.5428834684,614826.7617039231,369738.7811795453,369738.7811795453
1158,1953,0,196841.4799056135,666018.9687293886,469177.4888237751,196841.4799056135,196841.4799056135
1159,680,0,684828.07466672,1018690.737437898,333862.66277117794,684828.07466672,684828.07466672
1160,1267,0,407391.053737305,796794.5517886988,389403.4980513938,407391.053737305,407391.053737305
1161,1045,0,504513.6924975474,845132.1228396858,340618.43034213834,504513.6924975474,504513.6924975474
1162,1285,0,402863.1153888096,758402.0383597276,355538.922970918,402863.1153888096,402863.1153888096
1163,775,0,605639.7890782903,816183.0290228119,210543.23994452157,605639.7890782903,605639.7890782903
1164,852,0,567874.6555566271,1135064.5288737984,567189.8733171714,567874.6555566271,567874.6555566271
1165,100,1,1457100.6399518554,1558845.263650264,101744.62369840848,1507972.9518010598,1558845.263650264
1166,1194,0,430930.27639068686,1055817.9518864157,624887.6754957289,430930.27639068686,430930.27639068686
1167,1160,0,444414.08721120266,1070689.7814806246,626275.694269422,444414.08721120266,444414.08721120266
1168,1509,0,356718.0227906699,730160.5170824806,373442.4942918107,356718.0227906699,356718.0227906699
1169,704,0,659916.3962866248,1143650.3581656015,483733.96187897667,659916.3962866248,659916.3962866248
1170,51,1,1903765.3163859104,2227239.256471015,323473.94008510467,2065502.2864284627,2227239.256471015
1171,193,0,1221640.2741635283,1324010.0536369963,102369.77947346796,1221640.2741635283,1221640.2741635283
1172,726,0,646432.5284718587,962045.5072094946,315612.9787376359,646432.5284718587,646432.5284718587
1173,676,0,687576.8572330729,1178694.8929242513,491118.0356911784,687576.8572330729,687576.8572330729
1174,542,0,797645.6618340333,1152621.28854143,354975.6267073966,797645.6618340333,797645.6618340333
1175,1409,0,378111.36638613767,705346.2105370762,327234.84415093856,378111.36638613767,378111.36638613767
1176,1547,0,350224.5220998135,674825.4485461996,324600.9264463861,350224.5220998135,350224.5220998135
1177,683,0,679596.3771026914,1008101.3029013554,328504.925798664,679596.3771026914,679596.3771026914
1178,403,0,925085.8278117584,1072470.9958131658,147385.1680014074,925085.8278117584,925085.8278117584
1179,129,0,1324252.588266351,1549208.7183601025,224956.13009375148,1324252.588266351,1324252.588266351
1180,977,0,530062.5004327501,948723.4862070896,418660.9857743395,530062.5004327501,530062.5004327501
1181,439,0,890107.1186196993,1092784.6243709817,202677.50575128244,890107.1186196993,890107.1186196993
1182,1873,0,246631.5709655229,641202.1533131725,394570.5823476496,246631.5709655229,246631.5709655229
1183,1952,0,196877.7597741664,1033097.3289042172,836219.5691300508,196877.7597741664,196877.7597741664
1184,921,0,547296.6615431535,1018743.637604503,471446.9760613495,547296.6615431535,547296.6615431535
1185,1718,0,304598.4064709721,1022600.0862238494,718001.6797528773,304598.4064709721,304598.4064709721
1186,1980,0,177851.94695704052,947572.4751826389,769720.5282255984,177851.94695704052,177851.94695704052
1187,1528,0,353999.0587729714,648465.1480557725,294466.08928280114,353999.0587729714,353999.0587729714
1188,644,0,713829.1179811708,1084781.7576803784,370952.6396992076,713829.1179811708,713829.1179811708
1189,1919,0,227184.6723521521,913898.7233522964,686714.0510001443,227184.6723521521,227184.6723521521
1190,263,0,1108805.789134828,1165637.5571543842,56831.7680195563,1108805.789134828,1108805.789134828
1191,1499,0,358119.0642586578,691177.0190083643,333057.9547497065,358119.0642586578,358119.0642586578
1192,1906,0,234915.41824320177,661301.487601242,426386.06935804023,234915.41824320177,234915.41824320177
1193,221,0,1174722.2800803047,1349393.96737999,174671.68729968532,1174722.2800803047,1174722.2800803047
1194,867,0,563637.5767897038,789519.5883007802,225882.01151107636,563637.5767897038,563637.5767897038
1195,1882,0,244701.71704779888,956341.7201025956,711640.0030547967,244701.71704779888,244701.71704779888
1196,1784,0,280455.6061650493,963916.0293344124,683460.423169363,280455.6061650493,280455.6061650493
1197,1295,0,400330.2157470607,1009441.1527481362,609110.9370010755,400330.2157470607,400330.2157470607
1198,1288,0,402224.8383830764,987265.9119140818,585041.0735310053,402224.8383830764,402224.8383830764
1199,1501,0,357496.4629926648,746827.6326080944,389331.1696154296,357496.4629926648,357496.4629926648
1200,1252,0,411958.355066278,973971.2283604636,562012.8732941856,411958.355066278,411958.355066278
1201,751,0,622410.1858458593,879339.7611264721,256929.5752806128,622410.1858458593,622410.1858458593
1202,951,0,537672.9506779514,842464.7375608609,304791.7868829095,537672.9506779514,537672.9506779514
1203,1948,0,201745.23012567175,998103.647937306,796358.4178116343,201745.23012567175,201745.23012567175
1204,1869,0,247830.899171275,997859.7874690932,750028.8882978183,247830.899171275,247830.899171275
1205,1534,0,352954.22683565045,1000101.6330993446,647147.4062636942,352954.22683565045,352954.22683565045
1206,1761,0,289779.7806026878,1025657.8747772208,735878.0941745329,289779.7806026878,289779.7806026878
1207,1887,0,242868.29051768332,964585.5602515189,721717.2697338355,242868.29051768332,242868.29051768332
1208,82,1,1530623.1531319106,2170247.595216765,639624.4420848545,1850435.3741743378,2170247.595216765
1209,705,0,658930.2508165617,900367.4410872607,241437.19027069898,658930.2508165617,658930.2508165617
1210,1574,0,344424.5562031983,992225.65805415,647801.1018509516,344424.5562031983,344424.5562031983
1211,416,0,905832.167170713,1286397.291945293,380565.1247745801,905832.167170713,905832.167170713
1212,1630,0,334535.099911365,1040145.6437175208,705610.5438061557,334535.099911365,334535.099911365
1213,640,0,716317.4382925767,1418047.813756741,701730.3754641642,716317.4382925767,716317.4382925767
1214,319,0,1030121.3886302534,1035604.3422841636,5482.953653910197,1030121.3886302534,1030121.3886302534
1215,1976,0,181404.75094107824,618282.7819400821,436878.03099900385,181404.75094107824,181404.75094107824
1216,1271,0,406769.4360225022,949835.46109498,543066.0250724778,406769.4360225022,406769.4360225022
1217,220,0,1175311.692716409,1179338.2330178136,4026.5403014046606,1175311.692716409,1175311.692716409
1218,1492,0,360096.0306141038,984147.5672548448,624051.536640741,360096.0306141038,360096.0306141038
1219,1077,0,488520.6245490558,931043.1117694968,442522.487220441,488520.6245490558,488520.6245490558
1220,894,0,554197.3214336681,738945.7095493784,184748.38811571023,554197.3214336681,554197.3214336681
1221,1260,0,409690.32689002727,771526.630230657,361836.3033406298,409690.32689002727,409690.32689002727
1222,1998,0,148963.99929678033,972067.5599040224,823103.560607242,148963.99929678033,148963.99929678033
1223,1403,0,378306.3212998101,721469.852670874,343163.5313710639,378306.3212998101,378306.3212998101
1224,647,0,708524.6688054439,943439.160754116,234914.4919486721,708524.6688054439,708524.6688054439
1225,1049,0,503850.8336466009,1022067.2388119672,518216.4051653663,503850.8336466009,503850.8336466009
1226,1349,0,386769.0892991234,964367.2200203188,577598.1307211954,386769.0892991234,386769.0892991234
1227,1504,0,357126.3056856997,693593.5299069188,336467.2242212191,357126.3056856997,357126.3056856997
1228,842,0,572603.6072693288,997650.3402800674,425046.7330107386,572603.6072693288,572603.6072693288
1229,538,0,800132.5195094763,1178641.4312900736,378508.9117805973,800132.5195094763,800132.5195094763
1230,1460,0,366616.3625648864,708308.5529088661,341692.1903439797,366616.3625648864,366616.3625648864
1231,298,0,1060218.9929590025,1051714.7579855537,-8504.234973448794,1060218.9929590025,1060218.9929590025
1232,1814,0,267509.5578539444,921843.8220386253,654334.2641846808,267509.5578539444,267509.5578539444
1233,1117,0,471476.4947057936,819324.4217375936,347847.9270318,471476.4947057936,471476.4947057936
1234,873,0,562635.7016663528,778276.4631058173,215640.76143946452,562635.7016663528,562635.7016663528
1235,245,0,1148665.9116513578,1066228.785083071,-82437.12656828668,1148665.9116513578,1148665.9116513578
1236,1736,0,299109.66017334146,985046.19923969,685936.5390663485,299109.66017334146,299109.66017334146
1237,19,1,2543955.3687418653,2780200.9247875013,236245.55604563607,2662078.1467646835,2780200.9247875013
1238,1629,0,334925.93970450707,967256.7474057904,632330.8077012834,334925.93970450707,334925.93970450707
1239,798,0,592333.5575137615,1031196.2134615884,438862.6559478269,592333.5575137615,592333.5575137615
1240,1918,0,227419.3026134974,605014.5698273778,377595.26721388043,227419.3026134974,227419.3026134974
1241,792,0,596084.6469668214,1066586.883264883,470502.23629806156,596084.6469668214,596084.6469668214
1242,1822,0,265093.68772721605,939945.62977115,674851.9420439339,265093.68772721605,265093.68772721605
1243,1807,0,271395.33025692584,933375.3938608684,661980.0636039425,271395.33025692584,271395.33025692584
1244,1628,0,335326.67012443603,670339.129703394,335012.459578958,335326.67012443603,335326.67012443603
1245,1616,0,337329.90551726404,1016473.7620413108,679143.8565240467,337329.90551726404,337329.90551726404
1246,180,0,1242997.2170499114,1209340.2352936375,-33656.98175627389,1242997.2170499114,1242997.2170499114
1247,212,0,1199481.0336449177,1597657.7026905888,398176.6690456711,1199481.0336449177,1199481.0336449177
1248,1937,0,211141.01842488305,625029.3412421325,413888.32281724946,211141.01842488305,211141.01842488305
1249,1566,0,346879.8570396853,988962.278594338,642082.4215546527,346879.8570396853,346879.8570396853
1250,1749,0,294407.11899363314,953769.8531250888,659362.7341314557,294407.11899363314,294407.11899363314
1251,604,0,743771.3737288463,976149.8177527316,232378.4440238853,743771.3737288463,743771.3737288463
1252,233,0,1152511.5190518638,1353873.3468770734,201361.8278252096,1152511.5190518638,1152511.5190518638
1253,996,0,524302.8158508346,745434.346697449,221131.5308466144,524302.8158508346,524302.8158508346
1254,1396,0,380119.59754471405,777836.7587833721,397717.16123865807,380119.59754471405,380119.59754471405
1255,166,0,1270458.8374680397,1307982.599736589,37523.7622685493,1270458.8374680397,1270458.8374680397
1256,1002,0,522466.5906930649,907385.4362847776,384918.8455917127,522466.5906930649,522466.5906930649
1257,1314,0,394698.2257323876,729095.1515116253,334396.92577923764,394698.2257323876,394698.2257323876
1258,723,0,647628.8832248442,949881.0043275664,302252.1211027221,647628.8832248442,647628.8832248442
1259,350,0,998560.4201328747,1133863.0857901643,135302.66565728956,998560.4201328747,998560.4201328747
1260,938,0,541683.2343224233,823253.8607094848,281570.62638706143,541683.2343224233,541683.2343224233
1261,1389,0,380706.0552903173,722018.7734792699,341312.71818895265,380706.0552903173,380706.0552903173
1262,1982,0,175751.34844055437,953748.403080306,777997.0546397517,175751.34844055437,175751.34844055437
1263,484,0,854718.1762038851,942743.532897186,88025.35669330088,854718.1762038851,854718.1762038851
1264,1399,0,378941.7449782299,974016.7620808916,595075.0171026618,378941.7449782299,378941.7449782299
1265,291,0,1066501.0856044134,1209481.107739924,142980.02213551058,1066501.0856044134,1066501.0856044134
1266,1835,0,259913.0232174127,937983.0569894804,678070.0337720676,259913.0232174127,259913.0232174127
1267,1137,0,457358.2003848484,747090.2591767346,289732.0587918862,457358.2003848484,457358.2003848484
1268,1232,0,418012.0776310163,722213.6526388521,304201.5750078358,418012.0776310163,418012.0776310163
1269,1878,0,245513.8158051913,997622.4117192244,752108.5959140331,245513.8158051913,245513.8158051913
1270,624,0,729067.4514846425,897046.2638795875,167978.81239494507,729067.4514846425,729067.4514846425
1271,156,0,1286466.2213726542,1151484.0830949768,-134982.13827767735,1286466.2213726542,1286466.2213726542
1272,844,0,571714.6551654128,811618.8072466751,239904.15208126232,571714.6551654128,571714.6551654128
