Id,preco,fold_busca,log_a200_d6_bruto,log_a200_d6_calibrado_cf,log_a250_d6_bruto,log_a250_d6_calibrado_cf,log_a300_d6_bruto,log_a300_d6_calibrado_cf
4474,315000.0,3,310013.6795782128,284518.3474738124,317019.66520275944,295874.2014279807,324773.4573000267,307855.59647903667
4475,515000.0,3,534256.0133922225,490319.1312883756,539571.3716062021,503581.5320329714,532019.1479142398,504305.59652570984
4476,390000.0,3,428225.19899720146,393008.2250921768,438015.3016174277,408799.3326735886,447187.5312829056,423892.9662712786
4477,317000.0,1,229028.98173773524,210586.6719604928,225950.64222757952,211400.064146107,214105.8296882441,203735.53034337235
4478,480000.0,4,485784.0352876779,442927.02772762306,490523.87642181874,454750.25953951944,471963.30582089204,444673.52479251364
4479,1600000.0,1,994724.4787588889,914625.3714708661,926411.3330523025,866753.0806824703,751567.2405407759,715164.7881948695
4480,500000.0,5,455658.77267129876,418139.04795486835,434960.42191408377,406287.0992188933,433574.9342566842,411911.09057159803
4481,345000.0,3,365481.7084590726,335424.72017415124,364814.634716885,340481.2084671878,361682.8606971671,342842.34229556774
4482,450000.0,1,362783.5012061555,333570.7541531297,350550.57227105286,327976.11342885427,347904.81384622795,331053.908532904
4483,250000.0,5,134381.048584306,123315.88260400444,135044.53584683387,126142.17287431646,136638.1325597097,129810.9225175277
4484,420000.0,3,395470.1251273149,362946.90811570577,385917.30816200224,360176.3168118899,383799.92339053284,363807.2991748496
4485,1260000.0,1,1114118.1692729883,1024405.0148490854,1019715.6011913676,954048.819589188,994315.1497358225,946155.1077560425
4486,890000.0,5,793123.3563544429,727816.2191251185,770576.9364173103,719779.2085179908,755475.8871182431,717728.0603107733
4487,289999.0,3,211492.7867730158,194099.75158889318,196765.62551074332,183641.20181387896,192429.2086053374,182405.32735548844
4488,1200000.0,3,993657.3102167496,911939.5513216945,942582.3892419792,879711.3943031859,848066.2024736092,803889.3596376509
4489,2230000.0,1,1197076.54896757,1100683.2612027368,1089172.5881733296,1019032.9743524792,1022955.8148501338,973408.551088004
4490,275000.0,5,412706.11612961715,378723.1868090823,401305.50860136305,374850.77440543816,380447.8800034989,361438.56292466883
4491,280000.0,4,380293.1374282504,346742.7844279757,367996.3767531614,341158.6181264617,370351.51517741894,348937.11361681245
4492,250000.0,5,155348.28713569808,142556.64277794748,147458.4193718509,137737.71231495234,152542.42777729125,144920.5496436389
4493,900000.0,2,798653.2020802193,733794.6796721718,756662.9458644565,706496.7000269493,712256.1275962387,675200.571441127
4494,330000.0,2,289033.5016673323,265561.12868273846,293027.05731330207,273599.55993872636,299348.2651042993,283774.4904216675
4495,315000.0,3,366931.5062052148,336755.2874557785,363267.05097087176,339036.8497877295,354981.67807186657,336490.23276242614
4496,350000.0,1,282927.8343665564,260145.37807476963,271540.38576522726,254053.95799322493,273570.01363099145,260319.54335064022
4497,2000000.0,3,1046906.0165295595,960809.1171610202,957380.1455411877,893522.1284895143,920132.6834923975,872201.8063647512
4498,3100000.0,2,1487834.0506591229,1367007.24139725,1411363.547173891,1317791.0905594968,1287633.212839661,1220643.3155584754
4499,500000.0,3,436160.9643675287,400291.35805642966,413087.5042904558,385534.23925183143,409593.34183186776,388257.1057738998
4500,800000.0,1,763376.1705554642,701906.134286996,768994.5065740978,719473.4496661919,726175.3859314542,691002.7979643157
4501,365000.0,3,580659.4240255528,532906.3543054587,544205.136195331,507906.2208390645,535129.6095902285,507254.0303125944
4502,570000.0,3,502302.915256128,460993.8360603741,496027.38403991336,462941.9630651424,472464.9719473018,447853.67302944296
4503,360000.0,5,387943.3852754036,355999.46167713404,379443.4267286333,354429.87774576043,401225.21490116237,381177.7452451144
4504,460000.0,3,478178.7046269361,438853.58550218475,471664.37938812946,440203.9901979942,491550.7223560553,465945.2225211518
4505,1100000.0,5,1003587.270210441,920950.1734056077,975537.2771925565,911228.2188487267,941810.2492534849,894752.1091056495
4506,3100000.0,2,1728613.3586523668,1588232.89318252,1460829.5085513445,1363977.4918731032,1384121.3274773161,1312111.577629438
4507,860000.0,4,808429.1445360743,737107.6283017386,756547.6909406938,701373.1142282916,746365.205004821,703209.0045956478
4508,490000.0,4,492833.8174629451,449354.86157598975,463700.4481331152,429883.0480492103,452032.1741412828,425894.847578063
4509,450000.0,5,363387.85732347996,333465.8780051846,364418.5505179653,340395.46664947673,350972.09006197285,333435.54932544305
4510,3500000.0,2,1571715.5035738982,1444076.692457751,1398496.4760826775,1305777.0976520353,1077591.6515169593,1021529.2935982891
4511,495000.0,2,486916.81703936984,447374.36581455014,461558.3293038081,430957.321625613,454017.28676644684,430396.7626132273
4512,685000.0,5,578753.4041391761,531097.8563820317,580980.788980603,542681.5580555472,569290.6892286958,540845.7226764457
4513,199000.0,2,195092.77089676994,179249.31240953374,197389.065878902,184302.30319462126,195155.36902677978,185002.292828827
4514,790000.0,4,785092.9540888119,715830.2113376949,768032.2290297735,712020.0917307881,770173.2545701261,725640.4292171558
4515,800000.0,4,934597.256209292,852144.8930902603,932384.8646324878,864386.5865924313,916860.7839909502,863846.2175616785
4516,470000.0,2,488030.6201347412,448397.7171057703,487808.86406172015,455467.46353459684,469962.3140556476,445512.2402064447
4517,560000.0,4,506340.32091460447,461669.7895980554,490180.730490975,454432.1390389448,480024.4012560228,452268.5129549806
4518,470000.0,3,394515.5293057706,362070.8176605339,390141.92705928115,364119.15026914724,392887.66142256896,372421.6454202485
4519,173000.0,3,198727.42726914745,182384.20730745624,191859.5279267368,179062.3448402358,199583.41612292716,189186.8631403779
4520,1100000.0,1,1166981.8639639867,1073011.9179931635,1135801.1956964822,1062658.832302065,1091982.9559837999,1039092.3357258701
4521,950000.0,1,473096.6261601339,435001.03464148246,445118.5538201574,416454.18619977724,424019.51916555973,403481.96842152753
4522,890000.0,1,568974.465640388,523158.41532629734,517537.87144879665,484209.9059498093,472828.4145792536,449926.78595434554
4523,420000.0,2,344524.18008587096,316545.4163420937,332875.7938183882,310806.35193899163,341158.7042339523,323409.71614842926
4524,800000.0,4,617885.7990893701,563374.4639296175,580744.0989489611,538390.7744706419,561765.6956368868,529283.376282587
4525,260000.0,5,215341.57576464707,197609.98114324757,224814.58452144344,209994.4289307313,200406.7135807722,190393.26636916428
4526,590000.0,2,578200.061669243,531244.5100500531,564977.841620651,527520.1896365099,541056.5277385139,512907.7343903018
4527,650000.0,1,593924.2964663917,546099.1881479744,589144.5221593739,551205.2922176523,578864.3556607027,550826.8348840912
4528,1190000.0,2,865453.1074477106,795169.7734345157,837748.158595859,782206.0175359118,795103.2336061322,753737.5066148653
4529,2950000.0,2,1337401.6423162618,1228791.4293216907,1230414.1514299992,1148838.518395575,1197429.1696540322,1135132.1923186025
4530,375000.0,1,372211.9549668608,342239.9919244173,379584.0360565846,355139.90480442013,373964.6197178857,355851.4975459557
4531,352500.0,3,340337.4286874684,312348.2903250898,337364.9685292837,314862.4568432886,330582.9872612255,313362.500664915
4532,700000.0,2,739382.0958834988,679336.9722815874,723395.5065959439,675434.8696703702,695319.7695240577,659145.3376489502
4533,550000.0,3,436715.9855041435,400800.7346001278,447501.5972936571,417652.8848843605,429953.3925307787,407556.5756393399
4534,280000.0,1,266047.4623257295,244624.27964189393,258958.32797609005,242282.14890478423,250979.1942800493,238822.91914354963
4535,370000.0,2,280617.7217202378,257828.7931278509,280518.2442812373,261920.07282136605,273242.1569925599,259026.56838603917
4536,450000.0,1,381553.3052296005,350829.1401122229,382233.02675660036,357618.3080449904,375443.6479452577,357258.88846443384
4537,420000.0,3,389017.4105399496,357024.8607608433,387005.627166452,361192.04407327133,374974.2329193445,355441.35010088625
4538,1500000.0,5,670825.6149366004,615588.6834547438,715759.4597146432,668575.3920925389,668591.8788326405,635185.2660242224
4539,1190658.0,4,761391.6843364128,694219.9232215283,705090.6904346648,653668.8424078525,617039.7633824514,581361.3963974981
4540,800000.0,5,1113720.352349211,1022014.7087022006,1065332.837413967,995104.304687862,991365.1752169621,941830.9920945963
4541,420000.0,2,411899.04808912537,378448.78009951726,409447.39703764184,382301.3092193053,394445.02208084887,373923.78105600947
4542,299000.0,4,356742.3091891653,325269.6655217844,348469.0057035858,323055.36672574346,343121.3186223279,323281.41679969494
4543,360000.0,3,334209.1387876938,306723.9871733819,337457.8682725045,314949.1600997593,328429.69562628743,311321.3767190785
4544,400000.0,1,326110.20640789834,299850.5365509982,313614.74465567275,293418.8479561747,305087.35155333224,290310.3267215049
4545,300000.0,4,302645.8763446355,275945.74692840135,308383.3397270374,285893.12471700966,322009.11534542113,303389.95970654354
4546,280000.0,3,355382.47314969724,326156.0396924317,355348.32994370896,331646.31375033804,347070.962501953,328991.5963880196
4547,450000.0,5,397163.7253724232,364460.583159303,414112.5418236995,386813.5464539968,407829.19815752597,387451.7563336679
4548,490000.0,3,479299.99431340996,439882.66102255863,452907.1123820621,422697.84781770356,437960.5273157839,415146.6086297779
4549,930000.0,4,714827.4549322329,651763.6994055132,709769.1602934909,658006.1142203248,686030.5880091215,646363.0454382518
4550,1100000.0,4,875658.6429470539,798405.9825985405,850283.2418244523,788272.5866931409,819866.816417555,772460.6184853801
4551,800000.0,2,898013.2868032712,825085.7448699902,850804.7760497204,794396.9900093012,760044.1578831091,720502.4005270143
4552,3500000.0,5,1578765.2043557616,1448766.9701243804,1437210.4442241979,1342467.1140913279,1244387.5448039216,1182210.9401980368
4553,390000.0,1,407635.6333182578,374811.2170856152,405516.96101249487,379402.823223806,412042.87509261654,392085.41777417785
4554,550000.0,4,729016.4168258277,664700.8777842731,684097.8936737148,634207.0379282414,632362.1055031583,595797.7726895933
4555,275000.0,1,272282.6950339976,250357.4270146443,271372.84402215836,253897.2054614209,274970.23202705226,261651.9416227161
4556,340000.0,1,353040.4636122023,324612.2640697827,350848.78392557974,328255.1211018336,349496.7058487853,332568.6966256086
4557,475000.0,5,581459.2530686351,533580.901070584,550720.7001224163,514416.2651578704,535462.9017368355,508708.16181563435
4558,1250000.0,5,1419387.5355653404,1302512.7318868407,1198710.35117551,1119689.348376985,1031090.7742847742,979571.6766747272
4559,900000.0,5,1058163.1122245071,971032.1470002629,1051371.9174746193,982063.7120757253,968091.0985748935,919719.8192978639
4560,1100000.0,3,940594.8200874376,863240.887362808,901011.4112526182,840913.2336044933,849620.7706157538,805362.9483559098
4561,370000.0,5,364291.8350585157,334295.4206633546,370996.1325201445,346539.4433813819,362820.68307674676,344692.1199545126
4562,399000.0,1,505002.30948879675,464337.54750474275,484080.35995656083,452906.96294465574,473482.9021257059,450549.57314128836
4563,370000.0,2,354988.5690113116,326159.9936073051,355745.9480532889,332160.2302865103,348871.266104126,330721.02731902036
4564,295000.0,5,222698.08902702894,204360.74648847818,212221.93836564422,198231.91119264567,225162.46456803827,213912.08072259452
4565,2800000.0,3,2241719.082602541,2057361.500145266,1732082.8173215892,1616551.5159899658,1497235.4858314213,1419242.5926432828
4566,475000.0,5,379047.80159181403,347836.3556084131,382796.7630319802,357562.15647906857,390484.18584393646,370973.3984453894
4567,560000.0,2,520693.6896616965,478408.2230152359,516256.31142296636,482028.86421472346,502022.40966176835,475904.3899332085
4569,380000.0,2,287444.02251263394,264100.7309229479,282204.56750131026,263494.5939429194,278136.36114680994,263666.14860678307
4570,600000.0,5,661744.5150251228,607255.3368824669,648307.72866476,605570.1926195552,626253.370299699,594962.2276401487
4571,369000.0,2,355692.83548416,326807.0666917197,349458.1470435476,326289.3062666573,339935.5331178441,322250.18125000194
4572,480000.0,1,385369.1444774607,354337.7130528444,383491.60097317456,358795.83366515854,380095.85460408294,361685.76367975527
4573,330000.0,4,349694.9125077703,318844.0067134226,344883.87077184604,319731.6935692285,342334.417025472,322540.01529152016
4574,680000.0,2,720281.3625688924,661787.4070289995,682572.2148258254,637318.1347655365,676111.5998548468,640936.484633169
4575,850000.0,4,1034761.316831365,943472.2452338757,1002069.347696538,928989.0214227464,937616.9570773653,883402.230780728
4576,1350000.0,2,969625.9767108731,890882.7775674602,907105.6797359493,846965.1815406216,893890.0798336152,847384.9073733105
4577,200000.0,3,307681.2760956334,282377.7594023166,305032.6105994565,284686.6928992669,287783.5144987998,272792.50665800704
4578,550000.0,1,428557.75722859247,394048.6097124912,418333.8746146014,391394.3640794916,408040.8078585352,388277.19222706114
4579,185000.0,1,212266.25328872752,195173.74399709524,215810.18626478733,201912.62467759734,215514.5550367221,205076.0235303081
4580,285000.0,3,342954.7007807138,314750.31958996825,334301.40998746885,312003.2400924678,320277.32206088933,303593.67062030995
4581,850000.0,3,905181.7836483483,830740.1970049245,938541.9171034693,875940.4248694472,913633.1073988824,866040.8014237547
4582,271000.0,1,248373.49240130972,228373.48693228213,256001.21198983354,239515.46276917917,258960.23326555456,246417.39339383357
4583,560000.0,5,624599.0240438419,573168.4693265703,605458.1928764922,565545.3703111699,613721.1614408796,583056.1984616923
4584,630000.0,4,1036295.2114881431,944870.816104513,1018120.2023047636,943869.2966749237,1024061.2835027084,964848.1882434881
4585,295000.0,3,330717.8661745469,303519.8346475172,323064.8647414143,301516.1813500412,318558.3747219074,301964.2654258163
4586,430000.0,3,478840.4250335574,439460.886434317,485242.18077614694,452876.1414358614,479898.55756889615,454900.033758977
4587,530000.0,2,255999.35076657863,235209.676869457,255433.86171256195,238498.76799357912,257567.84669917848,244167.7235730731
4588,300000.0,3,257802.5469737459,236601.02592667963,252338.45087436205,235507.27553217963,251478.71672336338,238378.8717904176
4589,1050000.0,2,982860.0370335806,903042.1015768917,961445.238497759,897702.0640005908,919332.2815401773,871503.4631363426
4590,600000.0,2,750158.4222077252,689238.1545501014,699134.0614301754,652781.9420475992,642944.1981324471,609494.6370610598
4591,380000.0,1,385881.3301437522,354808.6555251543,385593.00215653836,360761.9105949704,384335.1766277166,365719.7524881822
4592,240000.0,5,282869.7333587619,259577.7544421463,285857.97014649375,267013.73188929074,274287.8810883883,260582.91497728354
4593,580000.0,2,559779.1211587518,514319.53171659325,564645.2536086204,527209.6519866191,568608.4618873786,539026.2624883393
4594,3328151.0,1,1304917.4145614246,1199840.3583283487,1205434.0346930905,1127807.5147109076,1083451.3645534092,1030973.9752530396
4595,740000.0,5,977546.1967309646,897053.3665722936,927798.6371900407,866636.5903002599,948292.3894419043,900910.3650916127
4596,420000.0,3,382878.2446078285,351390.5760149215,373422.4742047463,348514.8982159367,367093.6899729953,347971.3146198593
4597,598000.0,5,525671.1439769882,482386.4805483409,518376.02757153974,484203.8078311752,515203.4402087467,489460.9769968553
4598,300000.0,1,393517.8909844177,361830.2906058233,392283.75869589974,367021.80146167724,391066.2166861089,372124.7719967862
4599,370000.0,4,338093.7492638923,308266.3253148339,323046.66017806844,299487.057859386,316862.46025175636,298540.89361779176
4600,290000.0,1,244900.85681899628,225180.48155513563,241844.21738000726,226270.13830748101,236717.10604922826,225251.62071724696
4601,452727.0,4,317714.96236434707,289685.40281752526,316652.1101554231,293558.8585968984,316585.76141559024,298280.19401410123
4602,320000.0,2,301010.64590421336,276565.6105977897,286982.3729567372,267955.63410099596,281421.88809242885,266780.74402438075
4603,630000.0,4,655595.8328153455,597757.6299878916,642351.1016773052,595504.8148401561,609579.2552289809,574332.2684622726
4604,500000.0,2,458449.7087317636,421219.06766090327,449183.99481462897,419403.3972139361,426640.21822564636,404444.0026341512
4605,1100000.0,3,1390187.9404217761,1275859.7492374138,1271877.0798073355,1187041.8671405243,1144358.7583780477,1084747.6609550342
4606,355000.0,4,341325.7711811349,311213.21067410073,349168.4046977456,323703.75896392745,315826.9413208946,297565.2502843026
4607,385000.0,1,302771.0011573833,278390.69543125306,293627.5071245133,274718.7316186658,293000.8724162367,278809.260914162
4608,350000.0,1,348655.6206784754,320580.50584653555,350797.39147039165,328207.0381744461,346040.1952620061,329279.60347685905
4609,680000.0,2,610902.1096246834,561290.8289549088,615333.0650351914,574536.8955105483,608231.5665998132,576587.951194896
4610,2400000.0,4,1521961.5952569083,1387690.5718063093,1403176.3132911117,1300843.4926827475,1329957.0073363977,1253056.4621886332
4611,790000.0,3,774595.5200924259,710893.2665073391,759655.4554526038,708985.8324678204,756747.7028613209,717327.756354471
4612,450000.0,2,538218.9403154649,494510.2503484523,483923.5800900849,451839.7712845265,458018.1465900324,434189.4752828362
4613,250000.0,4,317951.7090875093,289901.26318920753,311651.42467897537,288922.87016167986,296387.93139368884,279250.2394429987
4614,350000.0,5,380397.4242886602,349074.8480580353,384831.94759332185,359463.1782505757,391112.9239055971,371570.7212152274
4615,867833.0,5,1103791.4823155697,1012903.3988533955,1111005.2418485987,1037765.9073928641,1088289.3193454188,1033912.26053581
4616,550000.0,3,424136.22860629094,389255.529081878,407313.1953118902,380145.0812740801,380717.65317108174,360885.5883158181
4617,850000.0,2,763833.1875945955,701802.3940228965,776915.2662584806,725406.3051615313,739879.6345878815,701386.9487614752
4618,790000.0,5,964921.7253820976,885468.4158430409,977067.9878902728,912658.0225223154,962177.1695243396,914101.3834236753
4619,185000.0,1,158884.01218821423,146090.04982941714,158424.36042365053,148222.28264407118,158796.85603966762,151105.46839948196
4620,550000.0,4,373856.25363231706,340873.77762565773,371056.6690494046,343995.72511121246,367398.9000699588,346155.22411185125
4621,550000.0,1,577429.2434158626,530932.3813125828,583661.9576454078,546075.7892496093,564946.8661989623,537583.4444511231
4622,370000.0,2,343930.48857970064,315999.93844573066,341463.48352764995,318824.6835800598,327477.7038042356,310440.47804695315
4623,760000.0,5,764615.7640712463,701655.9908760285,728692.2064528359,680655.5904105155,730493.3999802887,693993.8388207147
4624,1480000.0,3,1312597.5620355841,1204650.355289565,1202505.9115811058,1122297.811001501,975008.2741510229,924218.8579883513
4625,175000.0,2,194346.35113990447,178563.5093038009,193412.02471675593,180588.93719423187,185466.6058412279,175817.5934124524
4626,1315000.0,4,857564.3979120478,781908.0543214524,862050.975934251,799182.1068976603,827021.884980118,779201.9679051472
4627,930000.0,5,763346.2386075127,700491.0003159917,762654.1396037808,712378.6957979958,766242.7532481045,727956.9532175851
4628,650000.0,4,422451.49898339005,385181.8363956396,396788.55715681764,367851.00180160813,389696.62122964446,367163.6502768311
4629,460000.0,3,339502.4248615766,311581.9566942634,340429.9600926106,317723.0110319471,322595.49540865485,305791.0873816769
4630,690000.0,1,570016.7658605775,524116.78545433964,548507.0282668505,513184.73723749095,551011.3783756809,524322.9274142733
4631,3600000.0,2,1752067.6151155022,1609782.4325363818,1606020.968373684,1499542.855285194,1433180.758558283,1358618.662113551
4632,1250000.0,2,1069682.3851078372,982813.6180844229,1020360.3440140194,952711.1375338858,996326.9093898793,944492.3988685821
4633,550000.0,1,384546.33295213635,353581.1575311192,384175.3897361847,359435.58837856684,369682.0425997045,351776.34872035164
4634,750000.0,4,906567.65414436,826588.1282952701,904256.0238497861,838309.1655710753,878714.0119340788,827905.1615923339
4635,600000.0,2,351545.73079001263,322996.74782906123,348252.148217365,325163.2643538199,326518.8553660557,309531.5142791447
4636,200000.0,2,368569.1846509984,338637.72922160977,345557.0201472859,322646.8214672378,340096.19683765515,322402.48634254275
4637,1495000.0,5,1105622.4624316066,1014583.6129268691,1042019.7423944559,973328.0481089073,1042730.0611057526,990629.3992253267
4638,690000.0,4,507096.47704883426,462359.2358636868,497658.3517400454,461364.4217823618,491805.8891689834,463368.77370182925
4639,1300000.0,4,712070.2033741273,649249.6990501788,701223.2530313839,650083.4549324783,660030.3303292361,621866.1701824119
4640,606900.0,2,431616.06264198676,396564.57847135584,388690.48129371344,362920.5630680992,388856.89551841724,368626.3801603894
4641,912000.0,3,864707.8796531066,793594.8416896128,877166.9892537048,818659.2535148731,835810.2680801421,792271.8523928295
4642,790000.0,3,1023841.6265300129,939641.5282433609,992021.7626169098,925853.1221579915,944917.8489217869,895695.8811285254
4643,720000.0,4,652142.5481700336,594609.002217653,630008.5981968441,584062.4428560439,602138.2189600137,567321.4865115965
4644,2100000.0,5,1154131.6547154968,1059098.4751333685,1115348.5231424414,1041822.8722776269,1059806.0936859522,1006852.2171213955
4645,370000.0,2,290530.8054161664,266936.8365893566,285875.985201359,266922.59911177517,279896.47241919045,265334.6890248516
4646,831000.0,2,584710.1729833952,537225.9360732079,575462.4031085426,537309.6317294652,566999.5519820829,537501.0570947133
4647,1550000.0,4,1346404.658965899,1227621.6804062529,1220467.1520925264,1131459.202805989,1045275.4209597807,984835.6854961858
4648,645000.0,2,489034.93279815686,449320.4696687379,481956.9522889053,450003.5295876012,460370.9446714611,436419.86761996866
4649,319604.0,1,343263.67000421515,315622.7361387356,331399.56342433085,310058.3750292352,326926.36775156064,311091.5616547257
4650,1290000.0,1,1009714.3027636502,928408.1561930676,991799.0534849846,927930.0180771165,997909.598117928,949575.4576292173
4651,480000.0,2,417991.7877104708,384046.7291306188,420361.15687198786,392491.4940961968,416890.0547506857,395201.09731558897
4652,360000.0,1,340454.5390758156,313039.80742454185,337665.8489791392,315921.1296343319,324734.56708241167,309005.92170561163
4653,246000.0,1,204345.68623054778,187890.97199083449,215947.71820896384,202041.2999561202,215357.5674925634,204926.63973906316
4654,400000.0,1,396049.9110980833,364158.42255239264,394298.71056894766,368906.9961706377,397704.9141605318,378441.9215704814
4655,450000.0,3,447741.8865245471,410919.8723814128,466249.94905781845,435150.70667647006,462362.01478630374,438276.9917056119
4656,550000.0,1,486320.2779056567,447159.8662056163,487591.4536429679,456191.9521936876,487112.1441222772,463518.6774874559
4657,380000.0,3,334766.05223970447,307235.10040963517,329719.6709006587,307727.1066463162,318120.9303034169,301549.6080412493
4658,900000.0,1,740729.8716195177,681083.4039540965,737797.8638311202,690285.7818995027,733542.4769442822,698013.061051369
4659,450000.0,4,463578.9492407462,422680.92647940235,457683.7735661767,424305.1660084037,465623.53691951634,438700.3329172653
4660,570000.0,2,341517.2740930478,313782.7007928904,327303.8788914901,305603.85123481473,327083.82333841425,310067.0894507755
4661,1400000.0,3,1185533.8131534657,1088036.250050873,1159399.3397638192,1082066.4818043667,1119603.903847304,1061282.3181567967
4662,280000.0,5,154289.10613615517,141584.6765582161,156240.21573560126,145940.59788982407,162837.28377561283,154701.0167013487
4663,980000.0,1,893199.1324099702,821275.2432685865,917254.2695537548,858185.7060032111,865538.7450067971,823616.0384024289
4664,220000.0,1,230489.08132972356,211929.19862010912,225901.64599882695,211354.2231349946,219181.65902574148,208565.509907746
4665,330000.0,2,237219.81564980905,217955.2253509391,250552.8915154179,233941.40284697144,229611.8843055523,217666.18704425945
4666,200000.0,2,198196.32268814035,182100.82516458546,207148.71053581647,193414.88995631115,212432.53804226435,201380.6066686948
4667,650000.0,1,484062.71590519376,445084.0919310471,465964.1587535153,435957.3935225417,454084.367499304,432090.6141033726
4668,465000.0,3,422291.5077963627,387562.51696349203,414297.61561720964,386663.63519076555,410588.9059639824,389200.80970916984
4669,155000.0,4,173161.5760090015,157884.85542320868,171598.41602640162,159083.84479427873,176728.1362692564,166509.39239476612
4670,350000.0,1,351554.1446232271,323245.6293016187,351040.56140754436,328434.54865994724,335411.7202235363,319165.9227711215
4671,370000.0,1,318134.86188926065,292517.39797973435,311112.08483728423,291077.35230505664,307283.41824861633,292400.02607011487
4672,600000.0,4,460347.3492255372,419734.4258009817,435682.4790786028,403908.4129463246,423486.9686697838,399000.1780637448
4673,420000.0,5,418319.26401837997,383874.13847512275,429269.4603677344,400971.29543091264,423670.60392109776,402501.6363168059
4674,890000.0,1,604659.7666449232,555970.1962608993,578745.8368578408,541476.2526446418,575526.9207625038,547651.0499465157
4675,490000.0,2,571159.9297360337,524776.1063132078,549291.8337091104,512874.15352932457,530406.1052422143,502811.4065708977
4676,680000.0,4,761073.8803978178,693930.156692172,784632.0973751171,727409.3414721715,764753.8477793696,720534.3824329919
4677,458000.0,5,395722.5034901086,363138.0339582203,390984.64952703676,365210.2837228553,388911.9898275664,369479.758189627
4678,710000.0,2,478853.99367497145,439966.3232842984,452233.8697462083,422251.0674830201,463830.8106549304,439699.73198144796
4679,680000.0,2,511781.3868096559,470219.68711577344,493242.09656970657,460540.4763712254,472977.4355361328,448370.4981669042
4680,340000.0,3,331457.69350882806,304198.8190421801,324284.71028793795,302654.66222854547,317945.96167671116,301383.75375196274
4681,3550000.0,4,1632822.810057583,1488771.3500843723,1516329.2106128612,1405744.215966735,1313928.527398395,1237954.7782585637
4682,1600000.0,3,1236444.3714185506,1134759.9556830202,1189141.9268565685,1109825.214685625,1136273.1352215651,1077083.22815182
4683,487000.0,5,408416.8371090269,374787.0943784068,401603.73930378567,375129.34523827874,401209.6347267113,381162.94354385725
4684,700000.0,4,508680.5850502516,463803.59013986593,495799.35423568514,459640.99986912514,478209.3708935139,450558.43096566474
4685,450000.0,2,405696.59557571606,372750.02794601134,389568.94811842934,363740.7881315003,392019.99643142184,371624.918833822
4686,2995000.0,3,2257049.308481549,2071430.9777871235,1752639.8593748366,1635737.3869905418,1429794.443259885,1355314.639415109
4687,300000.0,2,372805.5369104581,342530.04786643817,373299.98827332875,348550.44941297994,378826.7708897685,359118.07883661555
4688,350000.0,2,320560.5700132417,294527.88791895274,326862.71937215514,305191.94029573794,322019.01670063875,305265.7824439744
4689,3800000.0,4,1925922.1333027477,1756012.7632301936,1716562.719129319,1591374.8128514122,1492077.306744696,1405802.6695509143
4690,630000.0,3,688160.012937165,631566.1616765624,643385.9423840382,600471.5883827423,646428.2021629859,612754.9382027069
4691,700000.0,1,542162.5354338635,498505.4866524294,498724.6574747721,466608.2093947827,501849.68767026585,477542.4023672501
4692,520000.0,5,516078.3965373788,473583.6163827841,514928.02142039756,480983.10004569043,519348.5349123236,493398.959442266
4693,650000.0,2,579416.8282800617,532362.4632030561,596730.1372308641,557167.329343169,582929.0662612551,552601.8287516386
4694,250000.0,5,238150.05947331048,218540.37519080052,226921.35616750873,211962.3186459145,222935.3342195849,211796.230339663
4695,2000000.0,5,1346152.3501048572,1235307.8571826397,1173735.5676440473,1096360.9445880486,946843.3842827727,899533.760384597
4696,300000.0,3,254555.22060281408,233620.75765586432,252354.24452796872,235522.01573653106,246737.71263897885,233884.83261479795
4697,460000.0,5,564364.054091685,517893.3500926562,570576.0875700902,532962.7520646174,592321.6462810879,562725.9235063723
4698,1000000.0,3,921192.6908435912,845434.3771551196,932053.7277311691,869885.0028879275,870044.8416155617,824723.1036236708
4699,820000.0,3,576292.0632847586,528898.162594424,548826.2264469594,512219.0806960476,533809.3004777087,506002.4977743426
4700,950000.0,2,764532.5564198457,702444.9671970358,724144.4592406685,676134.1672570518,691239.248665241,655277.1083576854
4701,370000.0,2,391535.7496103775,359739.18243514735,390906.9498891,364990.08128213696,385366.28181735624,365317.36774993717
4702,365000.0,1,440667.42432777514,405183.1590329198,430517.484989007,402793.3846323358,412408.2338504071,392433.0802380746
4703,445000.0,5,393461.69042436336,361063.38011720544,386339.67657162336,360871.5151983529,393826.21076766826,374148.4369964807
4704,370000.0,3,378532.32381629857,347402.0610450644,381440.1696788333,355997.8070259343,372636.8867917278,353225.7592940591
4705,1800000.0,5,1145815.7959193327,1051467.358410716,1147467.5865566,1071824.593001412,1050965.6378058933,998453.4801673138
4706,750000.0,3,690090.2108074573,633337.6212750557,654218.3896975291,610581.5028460608,640950.2618963505,607562.3507841369
4707,380000.0,2,501684.7206921567,460942.9699372164,506835.48472206015,473232.6320057945,488512.0876984425,463096.95064760034
4708,550000.0,1,539008.508876934,495605.43465525727,527830.4304709822,493839.65347372246,520953.7874082337,495721.18758535886
4709,849000.0,2,780816.3007160625,717406.3107421229,777571.360734113,726018.9010134541,764817.0365203705,725026.9672642272
4710,1300000.0,4,1091986.916060386,995649.2678102398,1077730.4275704056,999132.1833839267,1097786.9099361843,1034310.8641959935
4711,381000.0,5,294726.3694325682,270458.0947695893,283952.8313752935,265234.1830706782,288734.000745452,274307.225199853
4712,300000.0,2,310713.3893529133,285480.39551611885,304349.9415939677,284171.74458553514,311852.04469785746,295627.75331353873
