Id,preco,fold,generalista,especialista,loss_generalista,loss_especialista,delta_loss,especialista_vence,decil_preco_real,decil_preco_previsto
4756,370000.0,2,439406.63986231,409984.9515912845,0.03518832474051427,0.011678570882084464,0.023509753858429804,True,"(331274.0, 380000.0]","(411670.459, 487661.932]"
4757,1050000.0,1,966965.6774400936,847253.7494194376,0.006253694986832273,0.03728439194963828,-0.031030696962806005,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
4758,1440000.0,5,866046.6356498648,820319.4362445327,0.15886500021645403,0.1851871147262219,-0.026322114509767874,False,"(1300000.0, 7100000.0]","(703996.533, 902688.818]"
4759,550000.0,1,609743.8968802323,558909.1059885473,0.011799448642763062,0.00026238733724023063,0.011537061305522832,True,"(511000.0, 600000.0]","(566407.917, 703996.533]"
4760,430000.0,3,461947.9863767263,394151.4152518146,0.005520139716211409,0.006950357103557772,-0.0014302173873463626,False,"(380000.0, 440000.0]","(411670.459, 487661.932]"
4761,564200.0,2,539877.0089689578,479694.7910359192,0.0018585223822551256,0.022433694241029166,-0.02057517185877404,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
4762,460000.0,4,323164.6068293951,288323.0448360515,0.08848735739203224,0.1392862804081493,-0.05079892301611706,False,"(440000.0, 511000.0]","(278313.978, 333776.363]"
4763,520000.0,4,405910.9616869376,359475.1587902145,0.04813723618047123,0.09529668877746614,-0.04715945259699491,False,"(511000.0, 600000.0]","(371708.671, 411670.459]"
4764,220000.0,5,192936.3661116982,176552.75592854188,0.015133063620661923,0.039001302012496956,-0.023868238391835033,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4765,350000.0,3,310964.5439484399,259400.85971523667,0.012438912891047194,0.0670057487374549,-0.054566835846407716,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
4766,480000.0,3,483281.3489492525,356867.00273357367,4.673285992517604e-05,0.06580614156169164,-0.06575940870176646,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
4767,265000.0,2,224825.817059022,208599.05052392,0.022982769312569144,0.04529821433682203,-0.022315445024252888,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4768,330000.0,5,217569.3162293237,209997.83770629167,0.11607583703527835,0.13223617038719482,-0.016160333351916467,False,"(275000.0, 331274.0]","(120650.75, 278313.978]"
4769,130000.0,1,189139.98028656287,155659.95966660875,0.2069548679464524,0.0389605639107685,0.1679943040356839,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4770,430000.0,4,377588.7692961293,340467.4719099024,0.01485633912327939,0.04335356185075238,-0.028497222727472987,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
4771,640000.0,4,516684.4702655944,453072.4320603344,0.0371257809415944,0.08530741126913646,-0.048181630327542066,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
4772,350977.0,3,356617.08135294524,301932.5242578081,0.0002582339995405186,0.019526431313519815,-0.019268197313979295,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
4773,1450000.0,1,768009.3988956573,676059.7205931318,0.2212181593315875,0.2848911087221789,-0.06367294939059137,False,"(1300000.0, 7100000.0]","(703996.533, 902688.818]"
4774,984657.0,2,1090509.5272057476,915666.1504702826,0.011556664804750122,0.004909226163495569,0.006647438641254553,True,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
4775,700000.0,5,826636.944931009,882278.5604302008,0.03272839963563143,0.0678070889642987,-0.03507868932866727,False,"(600000.0, 740000.0]","(703996.533, 902688.818]"
4776,335000.0,5,463937.3856852593,353011.23322786065,0.14813855582400812,0.0028906618167822812,0.14524789400722585,True,"(331274.0, 380000.0]","(411670.459, 487661.932]"
4777,530000.0,1,430824.7803259762,339411.8283253614,0.03501503808255919,0.12931239295935035,-0.09429735487679117,False,"(511000.0, 600000.0]","(411670.459, 487661.932]"
4778,300000.0,2,329918.697917462,306894.1281945232,0.009945872056403819,0.0005281000395835553,0.009417772016820264,True,"(275000.0, 331274.0]","(278313.978, 333776.363]"
4779,950000.0,5,1248091.4529642914,1095742.596291064,0.09845818762367023,0.02353562811485881,0.07492255950881142,True,"(740000.0, 950000.0]","(1178419.257, 4119593.829]"
4780,380000.0,2,351783.1357294748,276180.213383208,0.005513791061365949,0.07464368485565247,-0.06912989379428652,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
4781,395000.0,5,370605.3687056509,324204.1386388162,0.003814119762776709,0.03212340321020323,-0.028309283447426524,False,"(380000.0, 440000.0]","(333776.363, 371708.671]"
4782,900000.0,1,1237879.2761105597,1091651.7984767251,0.14094124101851338,0.045346187480695375,0.095595053537818,True,"(740000.0, 950000.0]","(1178419.257, 4119593.829]"
4783,270000.0,4,285590.38507331937,246091.84375177303,0.003334157842721253,0.007840877025920907,-0.004506719183199654,False,"(89999.999, 275000.0]","(278313.978, 333776.363]"
4784,510000.0,5,499212.39941886393,441659.7737700266,0.00044741378815120025,0.017956118881829866,-0.017508705093678665,False,"(440000.0, 511000.0]","(487661.932, 566407.917]"
4785,1400000.0,5,1549288.0427031335,1080496.1876345684,0.011370877394965624,0.05208300312043108,-0.04071212572546545,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4786,315000.0,2,358167.5754284152,303307.2718379872,0.018779940220387165,0.0013778774690927456,0.01740206275129442,True,"(275000.0, 331274.0]","(333776.363, 371708.671]"
4787,320000.0,5,329681.2863181594,315065.72728748096,0.0009153057106853499,0.00023776413282724647,0.0006775415778581034,True,"(275000.0, 331274.0]","(278313.978, 333776.363]"
4788,1400000.0,5,967352.9073697232,974474.5189927868,0.09550178916399557,0.09238364029919399,0.0031181488648015787,True,"(1300000.0, 7100000.0]","(902688.818, 1178419.257]"
4789,230000.0,1,272855.9974548264,243688.6035820964,0.03471902680242135,0.0035421147075195177,0.031176912094901834,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4790,900000.0,3,795442.7526391179,703666.1942731142,0.013496565402079863,0.04758884354469449,-0.034092278142614625,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
4791,235000.0,3,306749.9920267452,287763.3898846064,0.09321976198891811,0.05041150406727001,0.0428082579216481,True,"(89999.999, 275000.0]","(278313.978, 333776.363]"
4792,520000.0,5,565966.8868595297,520048.7259296253,0.007814181536822484,8.780385421032429e-09,0.007814172756437063,True,"(511000.0, 600000.0]","(487661.932, 566407.917]"
4793,350000.0,4,412502.23512785457,368601.5730619636,0.03189003588553157,0.0028246409826903672,0.029065394902841202,True,"(331274.0, 380000.0]","(411670.459, 487661.932]"
4794,210000.0,1,256494.24481418263,206640.18338458092,0.049018476209549855,0.0002559720564454909,0.04876250415310436,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4795,374150.0,2,277306.53709041246,236992.64719863268,0.0669960382440077,0.13438372951323632,-0.06738769126922863,False,"(331274.0, 380000.0]","(120650.75, 278313.978]"
4796,470000.0,2,439322.5058622967,389250.9115333249,0.0042603379201847985,0.029517497909456396,-0.025257159989271596,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
4797,1150000.0,5,1021270.344439992,921768.2322756737,0.01253030186812726,0.03938732687982673,-0.026857025011699474,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
4798,2097736.0,3,887932.0024406472,657669.0312140438,0.3326046891492626,0.4712634032844857,-0.13865871413522307,False,"(1300000.0, 7100000.0]","(703996.533, 902688.818]"
4799,240000.0,5,276945.09585574665,250563.05653287692,0.023696876871359518,0.0019371208909158626,0.021759755980443655,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4800,770000.0,2,861505.4467356801,801506.9849452034,0.014122527883785442,0.0016742960032674556,0.012448231880517985,True,"(740000.0, 950000.0]","(703996.533, 902688.818]"
4801,415000.0,3,377515.123234676,332923.9736924639,0.008158606393447674,0.03911437999381832,-0.03095577360037064,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
4802,162645.0,4,246090.17954845133,211501.7699953944,0.26322132641467827,0.09023355534869819,0.17298777106598007,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4803,1200000.0,3,1361085.388566371,1318307.157135836,0.01801979333998524,0.00971984960386348,0.008299943736121761,True,"(950000.0, 1300000.0]","(1178419.257, 4119593.829]"
4804,177000.0,4,212254.09380761997,169117.2216593273,0.039670948009718425,0.001983408163943266,0.03768753984577516,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4805,252200.0,2,250103.25587474907,213499.5530053717,6.911951868402294e-05,0.02354733692568103,-0.023478217406997008,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4806,260000.0,1,253320.76041596997,203195.0406180796,0.000659944399717066,0.04773377826008324,-0.04707383386036617,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4807,850000.0,1,813273.7099700654,798095.020327411,0.0018668794178032858,0.0037288953838226667,-0.0018620159660193809,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
4808,644379.0,5,499168.8052892912,454635.31358513527,0.05078219379087772,0.0867065509226131,-0.035924357131735384,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
4809,315000.0,1,272329.5150709041,242225.51718512736,0.018349914679608968,0.053374909034741166,-0.0350249943551322,False,"(275000.0, 331274.0]","(120650.75, 278313.978]"
4810,1000000.0,5,1025823.9549600688,928985.0337239904,0.0006668766497796622,0.005043125435182775,-0.004376248785403113,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
4811,328000.0,2,406706.6471679108,332860.2976319048,0.0575804609274056,0.00021957254861967531,0.05736088837878592,True,"(275000.0, 331274.0]","(371708.671, 411670.459]"
4812,790000.0,3,816981.4792315369,773916.7396941978,0.0011664800857584595,0.000414470857337275,0.0007520092284211844,True,"(740000.0, 950000.0]","(703996.533, 902688.818]"
4813,500000.0,5,468684.7227187944,410323.7660013977,0.00392258636479516,0.03216730777668832,-0.02824472141189316,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
4814,1100000.0,1,1475439.967908071,1202092.8551396315,0.11649187562215975,0.00861400914922462,0.10787786647293512,True,"(950000.0, 1300000.0]","(1178419.257, 4119593.829]"
4815,386000.0,3,382212.51898292615,352997.9574145794,9.627783601368333e-05,0.007309825866532756,-0.007213548030519073,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
4816,570000.0,5,531967.0070404661,474823.1808804967,0.004452165446167922,0.02788127700125162,-0.023429111555083697,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
4817,380000.0,3,513262.6669586183,453520.199077773,0.12298433798423561,0.037432269199690976,0.08555206878454463,True,"(331274.0, 380000.0]","(487661.932, 566407.917]"
4818,1050000.0,5,1018380.4593511828,885102.5095461041,0.0009068438556391866,0.024663203952827836,-0.02375636009718865,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
4819,540000.0,2,464608.12069284153,367191.1396491093,0.019492234106533435,0.10241050142583558,-0.08291826731930214,False,"(511000.0, 600000.0]","(411670.459, 487661.932]"
4820,285000.0,3,315676.40198211966,293625.2439166599,0.011585615741072267,0.0009159105278162971,0.01066970521325597,True,"(275000.0, 331274.0]","(278313.978, 333776.363]"
4821,456000.0,3,347984.04186191235,319189.145247705,0.056110761063447895,0.09001428313545305,-0.03390352207200516,False,"(440000.0, 511000.0]","(333776.363, 371708.671]"
4822,330000.0,1,356135.1673346688,326740.17292595305,0.006272240327007707,9.758009690256626e-05,0.00617466023010514,True,"(275000.0, 331274.0]","(333776.363, 371708.671]"
4823,580000.0,4,644176.5910334319,566806.6870389467,0.012243266458598027,0.0005174301631637869,0.01172583629543424,True,"(511000.0, 600000.0]","(566407.917, 703996.533]"
4824,730000.0,3,592344.9417188254,529713.7271788715,0.03555810671869691,0.07527602004237101,-0.0397179133236741,False,"(600000.0, 740000.0]","(566407.917, 703996.533]"
4825,240000.0,2,389528.5614869247,349810.7474483722,0.3881734496588372,0.20934722665226005,0.17882622300657716,True,"(89999.999, 275000.0]","(371708.671, 411670.459]"
4826,320000.0,5,377048.17380827374,324915.29786488874,0.03178216928573252,0.00023593899512284932,0.03154623029060967,True,"(275000.0, 331274.0]","(371708.671, 411670.459]"
4827,780000.0,3,424608.53529127326,375904.3746246202,0.2075987724980509,0.26839788699460765,-0.060799114496556755,False,"(740000.0, 950000.0]","(411670.459, 487661.932]"
4828,1000000.0,4,1010605.8180483524,920221.4149969092,0.000112483376474757,0.006364622625095383,-0.006252139248620626,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
4829,546000.0,3,534167.2828155805,474927.252048613,0.0004696601187673818,0.016944194546288652,-0.01647453442752127,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
4830,600000.0,4,708365.9414791982,610094.5987547752,0.03261993686853612,0.0002830581222775276,0.032336878746258596,True,"(511000.0, 600000.0]","(703996.533, 902688.818]"
4831,700000.0,3,892380.612300701,825256.3327170658,0.07553122446774002,0.03201867119536386,0.04351255327237616,True,"(600000.0, 740000.0]","(703996.533, 902688.818]"
4832,1500000.0,1,1314433.8492125762,1180913.2649207544,0.015304353919138185,0.04525170866823675,-0.029947354749098567,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4833,225000.0,5,252831.34744064303,222519.8676895845,0.015300422723195801,0.00012150234621564315,0.015178920376980157,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4834,479000.0,5,399048.7132619677,352422.708109326,0.027859921509525588,0.06982976374046872,-0.04196984223094313,False,"(440000.0, 511000.0]","(371708.671, 411670.459]"
4835,620000.0,1,516397.6919244247,393359.7375445869,0.027922576062919903,0.1336259327935966,-0.10570335673067671,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
4836,550000.0,3,564721.4975476956,434716.344498844,0.0007164379836258146,0.04393494620069162,-0.043218508217065806,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
4837,350000.0,1,283413.40241092327,276725.5780084277,0.036194081457058276,0.043829721781216455,-0.0076356403241581786,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
4838,368782.13,3,339352.5801126364,273318.9383406082,0.00636835848951403,0.06700884984713591,-0.06064049135762188,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
4839,250000.0,3,268218.33055671875,234039.95177445048,0.005310521092381953,0.004075570229789859,0.0012349508625920944,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4840,360000.0,5,412463.5583435313,376675.29302361,0.02123784686778634,0.0021455663381424158,0.019092280529643926,True,"(331274.0, 380000.0]","(411670.459, 487661.932]"
4841,320000.0,5,359521.1730926996,330320.5729786354,0.015253155494366443,0.001040177994212292,0.01421297750015415,True,"(275000.0, 331274.0]","(333776.363, 371708.671]"
4842,520000.0,2,550964.7799851052,468438.12701376656,0.003545923075170003,0.00983219950387748,-0.006286276428707476,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
4843,380000.0,5,381630.2523012818,366130.4566089297,1.8405280926832077e-05,0.0013321622844652537,-0.0013137570035384215,False,"(331274.0, 380000.0]","(371708.671, 411670.459]"
4844,480000.0,2,520756.6604852144,467708.3256919175,0.007209658740915953,0.0006557519847915595,0.006553906756124393,True,"(440000.0, 511000.0]","(487661.932, 566407.917]"
4845,350000.0,2,308566.9933381714,226359.48163009548,0.014013828906441908,0.12479165536962201,-0.1107778264631801,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
4846,490000.0,4,354029.250335214,311765.7114109972,0.07700143592004954,0.13230929458070775,-0.05530785866065821,False,"(440000.0, 511000.0]","(333776.363, 371708.671]"
4847,405000.0,5,423518.08093432005,334772.5005566554,0.0020906527754307445,0.030067987673006953,-0.027977334897576207,False,"(380000.0, 440000.0]","(411670.459, 487661.932]"
4848,400000.0,2,517295.58491281234,488740.13882522855,0.0859890890002423,0.04921757649200523,0.03677151250823707,True,"(380000.0, 440000.0]","(487661.932, 566407.917]"
4849,500000.0,5,444921.52744219854,404631.8075312032,0.012134552557201955,0.03638036853906188,-0.024245815981859927,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
4850,320000.0,4,433205.7019821364,407483.8451176933,0.12515166954363557,0.07474046051344288,0.050411209030192694,True,"(275000.0, 331274.0]","(411670.459, 487661.932]"
4851,1450000.0,5,1237228.9242223518,969088.7908802162,0.021532238139157066,0.11000028112107132,-0.08846804298191425,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4852,298500.0,3,288656.4032568021,269696.24790771795,0.0010874741865968128,0.009311281528734042,-0.00822380734213723,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
4853,380000.0,5,369022.9050239571,337917.4054617063,0.0008344640866555869,0.012264160409102689,-0.011429696322447102,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
4854,280000.0,4,249785.11970621505,204508.2802944664,0.011644629989384621,0.07269132326656695,-0.06104669327718233,False,"(275000.0, 331274.0]","(120650.75, 278313.978]"
4855,2600000.0,5,1712527.3289194233,1169062.3297168347,0.11651002099332745,0.3028968367212148,-0.18638681572788734,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4856,1800000.0,4,1254040.8284381393,1050391.117378709,0.09199735092978803,0.17343008546442612,-0.08143273453463809,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4857,840000.0,1,945695.4883215312,942114.5234228028,0.015832676093433872,0.014778027060467887,0.0010546490329659854,True,"(740000.0, 950000.0]","(902688.818, 1178419.257]"
4858,590000.0,1,501661.6054262802,445156.5013046677,0.022417902774668805,0.0602690006156413,-0.03785109784097249,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
4859,650000.0,1,418301.8077876393,325347.7344543635,0.12706284562006162,0.2494653101157739,-0.12240246449571227,False,"(600000.0, 740000.0]","(411670.459, 487661.932]"
4860,1700000.0,2,1246868.833848924,1079555.4669063557,0.07104770025516752,0.13320118292241878,-0.062153482667251264,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4861,1900000.0,5,1197478.8214025092,883252.9853276074,0.1367135751739633,0.2863641251648816,-0.14965054999091829,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4862,640000.0,2,478741.4321386796,441029.8102246122,0.06348712331221698,0.09665316508606896,-0.033166041773851976,False,"(600000.0, 740000.0]","(411670.459, 487661.932]"
4863,800000.0,4,886442.5558920513,784800.5771019512,0.011675492920547523,0.00036097258817770184,0.01131452033236982,True,"(740000.0, 950000.0]","(703996.533, 902688.818]"
4864,570000.0,4,450158.5377943508,379172.3248395998,0.044204296902394705,0.11208126071752302,-0.06787696381512831,False,"(511000.0, 600000.0]","(411670.459, 487661.932]"
4865,340000.0,4,268649.96114904096,211909.7834489987,0.04403830487918135,0.14192996173081665,-0.0978916568516353,False,"(331274.0, 380000.0]","(120650.75, 278313.978]"
4866,615000.0,4,557687.9747060883,478568.5563202783,0.008684429224112562,0.04921287282578642,-0.04052844360167386,False,"(600000.0, 740000.0]","(487661.932, 566407.917]"
4867,450000.0,4,281371.495867505,204690.4513267672,0.1404225797825328,0.29716925763093915,-0.15674667784840635,False,"(440000.0, 511000.0]","(278313.978, 333776.363]"
4868,480000.0,4,576327.6161816635,488216.9478557451,0.0402734793369873,0.0002930478822223693,0.03998043145476493,True,"(440000.0, 511000.0]","(566407.917, 703996.533]"
4869,1300000.0,2,1325954.8366814945,1237062.574188443,0.0003986115663686697,0.00234385773241731,-0.0019452461660486402,False,"(950000.0, 1300000.0]","(1178419.257, 4119593.829]"
4870,255000.0,4,302202.4239130593,289930.6800116244,0.034264803126000026,0.018764358417139523,0.015500444708860504,True,"(89999.999, 275000.0]","(278313.978, 333776.363]"
4871,260000.0,5,231351.91052569024,229007.9999802545,0.012140725303669492,0.014208640018105099,-0.0020679147144356067,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4872,699000.0,5,824461.6197017138,784864.6437607546,0.032215689321506626,0.015089484156113669,0.017126205165392955,True,"(600000.0, 740000.0]","(703996.533, 902688.818]"
4873,375000.0,5,295055.9525979799,257878.59198173627,0.045447471751227965,0.09754612775950657,-0.0520986560082786,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
4874,547000.0,4,364303.074504562,312697.37555512803,0.11155468781181588,0.1834761648939528,-0.07192147708213692,False,"(511000.0, 600000.0]","(333776.363, 371708.671]"
4875,365000.0,3,360684.9717139411,327152.7400036008,0.000139759572974206,0.010751849046613181,-0.010612089473638975,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
4876,1228000.0,1,875398.7630079467,751438.4319251656,0.08244625428938647,0.15060566170857584,-0.06815940741918937,False,"(950000.0, 1300000.0]","(703996.533, 902688.818]"
4877,450000.0,1,439028.9244863485,403225.99878266815,0.0005943925823518175,0.010803986122859072,-0.010209593540507255,False,"(440000.0, 511000.0]","(411670.459, 487661.932]"
4878,2000000.0,3,2203637.03513896,1665458.241026311,0.010367010520046507,0.027979547124302465,-0.017612536604255956,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4879,480000.0,1,493134.0443006177,424593.96457732207,0.0007487114569904015,0.013323909554075702,-0.0125751980970853,False,"(440000.0, 511000.0]","(487661.932, 566407.917]"
4880,2000000.0,5,1458527.7613780391,1074547.8847443638,0.07329804629956942,0.21411540440778284,-0.14081735810821344,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4881,374000.0,2,266371.9666083153,224725.07506239248,0.08281473284739053,0.15930540775492832,-0.07649067490753779,False,"(331274.0, 380000.0]","(120650.75, 278313.978]"
4882,620000.0,3,673594.1462716865,614900.4364848166,0.0074722489973749525,6.76523102117317e-05,0.007404596687163221,True,"(600000.0, 740000.0]","(566407.917, 703996.533]"
4883,336000.0,2,321440.96837255603,252866.45644047204,0.0018775280074485698,0.061217280193841525,-0.05933975218639295,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
4884,550000.0,3,678533.7813941641,642190.8899896042,0.05461465441151326,0.028096397345703513,0.026518257065809746,True,"(511000.0, 600000.0]","(566407.917, 703996.533]"
4885,180000.0,5,256298.27473048816,193820.79960438615,0.17967366440892124,0.00589550931187038,0.17377815509705086,True,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4886,450000.0,3,386469.8955448857,365857.7035372856,0.019931230479396208,0.034962597797626255,-0.015031367318230047,False,"(440000.0, 511000.0]","(371708.671, 411670.459]"
4887,2400000.0,5,1701300.1116500974,1282545.1587767226,0.08475373853822334,0.21678911843287155,-0.1320353798946482,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4888,1800000.0,1,1141972.1538438778,1002658.6051576494,0.13364217478915594,0.19622015429911893,-0.062577979509963,False,"(1300000.0, 7100000.0]","(902688.818, 1178419.257]"
4889,570000.0,2,485333.7605268388,433532.0634378867,0.022063318271858038,0.057320707016069485,-0.03525738874421144,False,"(511000.0, 600000.0]","(411670.459, 487661.932]"
4890,350000.0,5,317385.81395220186,279796.4980627401,0.00868314393110523,0.04023291170820291,-0.03154976777709768,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
4891,250000.0,3,263587.2201963173,218449.607608138,0.0029538008426114037,0.015926836161287414,-0.01297303531867601,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4892,335000.0,5,347576.2489724854,344031.0897373658,0.0014093298125902487,0.0007267594728835241,0.0006825703397067246,True,"(331274.0, 380000.0]","(333776.363, 371708.671]"
4893,1050000.0,4,1247221.674465436,1066615.495780081,0.035280171318775894,0.0002504078911726896,0.0350297634276032,True,"(950000.0, 1300000.0]","(1178419.257, 4119593.829]"
4894,325000.0,5,323742.506369725,276935.6584911387,1.4970795078648361e-05,0.02187153538159002,-0.021856564586511373,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
4895,2200000.0,3,2282814.186795265,1724306.962074478,0.0014169813087936021,0.04675286494438268,-0.04533588363558908,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4896,437940.0,2,382732.9846329292,351527.94742782693,0.01589129571440376,0.038933138463200984,-0.023041842748797222,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
4897,342900.0,5,306318.85202577274,243351.5890904787,0.011380980786785075,0.08428177886614702,-0.07290079807936194,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
4898,355000.0,5,279102.9545892384,245113.81191066027,0.045708085713812414,0.09581411888756793,-0.05010603317375551,False,"(331274.0, 380000.0]","(278313.978, 333776.363]"
4899,420000.0,4,409884.1537776978,336044.75180409534,0.0005801039954266737,0.0399573905875054,-0.039377286592078724,False,"(380000.0, 440000.0]","(371708.671, 411670.459]"
4900,325000.0,5,290910.9255874638,228644.7517311639,0.011001798762636043,0.08789901887762404,-0.076897220114988,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
4901,420000.0,4,356958.4850994237,314451.00436876033,0.022529663270745952,0.06315527482292205,-0.040625611552176095,False,"(380000.0, 440000.0]","(333776.363, 371708.671]"
4902,314000.0,2,296243.68768031034,264972.7865690939,0.0031977628625336004,0.0243789571260459,-0.0211811942635123,False,"(275000.0, 331274.0]","(278313.978, 333776.363]"
4903,560000.0,5,499441.9936485217,412493.8970974317,0.011694107567811491,0.06938153824458887,-0.05768743067677738,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
4904,2250000.0,1,1835317.3819678128,1306863.664792503,0.033967738014425465,0.17570491788417347,-0.14173717986974801,False,"(1300000.0, 7100000.0]","(1178419.257, 4119593.829]"
4905,590000.0,4,377051.5210470191,293677.4917067039,0.13027019445098575,0.25224656397940404,-0.12197636952841828,False,"(511000.0, 600000.0]","(371708.671, 411670.459]"
4906,930000.0,5,749828.0629273036,654412.9120622573,0.03753257822699465,0.08781158866690383,-0.050279010439909184,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
4907,690000.0,2,846146.6217553766,745879.456999784,0.05121144189375476,0.006558524920375357,0.044652916973379406,True,"(600000.0, 740000.0]","(703996.533, 902688.818]"
4908,320000.0,5,400079.79310531367,312037.57990122854,0.06262473890419767,0.0006191419319269499,0.062005596972270725,True,"(275000.0, 331274.0]","(371708.671, 411670.459]"
4909,360000.0,2,334360.02309563896,301245.8953671156,0.0050725957998161075,0.026636148234659925,-0.021563552434843817,False,"(331274.0, 380000.0]","(333776.363, 371708.671]"
4910,525000.0,2,583499.0940535379,542575.5741091663,0.012415941968561188,0.0011207285451856545,0.011295213423375533,True,"(511000.0, 600000.0]","(566407.917, 703996.533]"
4911,450000.0,1,405355.3731915716,396542.48055922135,0.00984268001414243,0.01411213029511717,-0.004269450280974741,False,"(440000.0, 511000.0]","(371708.671, 411670.459]"
4912,1170000.0,3,1139730.547161968,995867.9695782498,0.0006693255717100197,0.02215060560946842,-0.0214812800377584,False,"(950000.0, 1300000.0]","(902688.818, 1178419.257]"
4913,450000.0,5,532421.1229926418,468718.44259519567,0.03354687168083052,0.0017302720651340025,0.03181659961569652,True,"(440000.0, 511000.0]","(487661.932, 566407.917]"
4914,920000.0,4,737556.5198448619,620596.9362200408,0.03932611466341949,0.10590996526562658,-0.06658385060220709,False,"(740000.0, 950000.0]","(703996.533, 902688.818]"
4915,230000.0,4,223976.6937716158,189675.7803864957,0.0006858264257257449,0.030738047021514652,-0.03005222059578891,False,"(89999.999, 275000.0]","(120650.75, 278313.978]"
4916,690000.0,5,785028.83731886,710532.7216306669,0.018967611682785886,0.0008855128283185363,0.01808209885446735,True,"(600000.0, 740000.0]","(703996.533, 902688.818]"
4917,530000.0,1,519667.1853570683,451042.17352581787,0.00038008920770802213,0.022194155790413162,-0.02181406658270514,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
4918,1200000.0,1,1298459.2351190457,1179109.3067040488,0.00673209790293578,0.0003030701849899318,0.006429027717945848,True,"(950000.0, 1300000.0]","(1178419.257, 4119593.829]"
4919,535000.0,3,521710.6895862704,432429.4313117726,0.0006170172810637131,0.036756822643117734,-0.03613980536205402,False,"(511000.0, 600000.0]","(487661.932, 566407.917]"
