Id,preco,fold,xgb900_corr00_multiplicativa_calibrado_cf,xgb900_corr00_log_afim_calibrado_cf,xgb900_corr15_multiplicativa_calibrado_cf,xgb900_corr15_log_afim_calibrado_cf,xgb900_corr30_multiplicativa_calibrado_cf,xgb900_corr30_log_afim_calibrado_cf,xgb_te950_corr00_multiplicativa_calibrado_cf,xgb_te950_corr00_log_afim_calibrado_cf,xgb_te950_corr15_multiplicativa_calibrado_cf,xgb_te950_corr15_log_afim_calibrado_cf,xgb_te950_corr30_multiplicativa_calibrado_cf,xgb_te950_corr30_log_afim_calibrado_cf,xgb_feat_te950_corr00_multiplicativa_calibrado_cf,xgb_feat_te950_corr00_log_afim_calibrado_cf,xgb_feat_te950_corr15_multiplicativa_calibrado_cf,xgb_feat_te950_corr15_log_afim_calibrado_cf,xgb_feat_te950_corr30_multiplicativa_calibrado_cf,xgb_feat_te950_corr30_log_afim_calibrado_cf,lgb31_950_corr00_multiplicativa_calibrado_cf,lgb31_950_corr00_log_afim_calibrado_cf,lgb31_950_corr15_multiplicativa_calibrado_cf,lgb31_950_corr15_log_afim_calibrado_cf,lgb31_950_corr30_multiplicativa_calibrado_cf,lgb31_950_corr30_log_afim_calibrado_cf,blend_xgb900__xgb_te950_multiplicativa_calibrado_cf,blend_xgb900__xgb_te950_log_afim_calibrado_cf,blend_xgb900__xgb_feat_te950_multiplicativa_calibrado_cf,blend_xgb900__xgb_feat_te950_log_afim_calibrado_cf,blend_xgb900__lgb31_950_multiplicativa_calibrado_cf,blend_xgb900__lgb31_950_log_afim_calibrado_cf,blend_xgb_feat_te950__lgb31_950_multiplicativa_calibrado_cf,blend_xgb_feat_te950__lgb31_950_log_afim_calibrado_cf
4204,1200000.0,4,1091979.758297064,1113053.7087562445,1108405.6507622742,1128436.6132477054,1124133.5559741613,1144695.644407047,1073513.1944724908,1088466.8276883112,1090868.922735733,1105423.745527957,1107565.0522016021,1123347.7245826744,1078953.479372618,1104996.249753074,1093877.659993835,1119284.5569146676,1108179.6606066606,1134389.4309567614,1060801.1935531853,1073051.8696769178,1080094.7043464107,1092126.4350547495,1098740.8459333344,1112362.3869722239,1116483.8107344694,1134229.7869503896,1121378.6996209996,1140076.0152253371,1116638.4737619732,1133206.9952948652,1104826.6484882631,1118366.8745360326
4205,310000.0,4,975008.6256694387,1002274.1446422724,874623.7528318017,906079.4349578155,773789.7188948217,811268.1812399081,986338.5864596834,1004431.0621593605,884330.8330451909,905904.1405211034,781682.8277415218,809003.6660938222,980311.8149118415,1012650.7652405717,878676.5581369274,917028.883963947,776476.9329245336,822383.777266048,968794.006001609,983674.7604248826,869521.3692452284,887313.5477481575,769582.9192013044,793059.9409594048,778246.596284463,807983.802483396,775372.1912523424,809127.1545294335,773325.848625297,801079.9374468247,773959.4612387741,796941.9977188417
4206,261654.0,5,917325.6573667143,951259.71370217,917303.9372214613,950897.5761404712,916742.5300512651,952215.6260191876,1008583.3322603798,1033173.5879001246,1009912.6867116053,1034223.4719251542,1010610.8446285755,1036698.5532695336,975848.9815874501,1010618.2301255929,976757.0078183869,1011732.7024137025,977110.4919362876,1014182.229455723,1016827.907929388,1034932.1518690183,1018009.0527804139,1036116.8274631759,1018570.09196573,1038790.9519247643,950614.3760091146,972081.312845135,936329.2428901168,964462.1015270568,953985.3345739909,974413.5292475257,1001894.394836672,1021612.9219571333
4207,242940.0,3,869442.1368719212,901873.3300096084,869973.8254501972,901318.2285838579,869998.7692813454,902865.0708933198,969772.5205214601,991414.3164193018,971774.9239769953,992489.3402505862,973165.4470346506,995432.6240039238,905277.3338790516,938404.9971068839,906917.6125519087,939413.8599174132,908024.7645814067,942370.5426604231,941262.1429505284,965487.4563731465,943164.2494344183,966623.2774349909,944505.1029233827,969758.0513969313,912304.9625201768,933058.4546934702,884702.7942876306,909606.7828471775,897538.9108931234,918440.1733239427,928113.383757962,947832.177431295
4208,310000.0,3,875639.0286779489,907792.8411207886,790560.5414491461,825015.0102618248,704966.7882475253,743868.0486554258,1006767.5612010828,1026819.0808076677,902566.7268425323,925890.6686920681,797426.5166823473,826124.210525558,971311.3387152596,1000831.5082860201,871954.7140577483,906161.5625239867,771779.1914145151,812456.4922405555,980224.1092891279,1002720.9054050527,880031.8912963172,905972.4906385562,778964.6786504581,810531.2407253796,742828.4739160442,769723.3924914304,729664.7330503259,758088.1672984646,732098.5022813225,758020.6770322957,776961.197670977,800908.4759729679
4209,950000.0,3,1204584.4029622439,1217802.17689734,1216638.6065254577,1228796.7460923428,1227991.3803661363,1240122.5816454748,1190262.9906313375,1201277.7154742596,1202720.7124898934,1212783.5919704582,1214456.0532802448,1224778.2499819174,1164874.7404152052,1181830.1998682,1179993.6440775408,1195761.207807055,1194458.3022455163,1210228.6545044756,1147465.6601212877,1161464.9501799196,1166687.725064915,1179366.0029345325,1185273.6437809374,1197985.2838135583,1223407.7347914206,1234343.8908070514,1217779.7327362078,1229942.2880745465,1214594.5800008276,1226614.6182710347,1192341.1090117965,1201763.1359394651
4210,690000.0,4,909442.4037925977,939749.7284065963,909314.982289074,939327.155673647,908627.1395259378,940757.9237398953,942632.6268526611,962157.197894953,943352.8430344544,963144.5286641719,943489.6655905088,965871.9122072071,981675.6807665144,1013933.08704516,982237.6966070008,1014858.9877908534,982233.7328703457,1017148.8114477176,986478.6946384624,1000880.2655408786,987406.6114966867,1002204.0391545895,987721.6584789508,1005284.3855490977,926755.2178439423,950336.6552764773,928415.2083313749,956576.6639870676,937811.5823749225,956554.8125714605,987565.4620563956,1004384.0027301831
4211,440000.0,3,1002716.039572199,1028487.1393088036,909356.2012699384,938959.4482080622,815406.5522215865,850557.7153937767,1101101.0772025683,1116735.4061162265,993451.0417060439,1013288.8539785149,884791.6820130344,910561.6412877539,1039010.687396715,1064457.8640467995,940091.1678062245,970865.6752332478,840313.6491518641,878036.9616438332,990676.3002020409,1012692.3524441441,899495.2782840038,924699.9406625024,807458.5908665601,838093.021915409,844025.6356612458,868948.0525883591,825376.7880647179,853032.6044246629,813727.398670537,841434.8513648311,825647.5305508918,848384.0012930766
4212,272000.0,2,891712.8618546639,940365.9010818447,891760.6465061163,939393.3728932412,891264.2941775623,940253.7677156753,964765.3907747564,1002036.3396942153,966105.6506003847,1002677.2999657282,966837.2720104947,1004956.2944585348,975692.1827611036,1011643.9067503383,976790.7395004999,1012716.9787421575,977318.2272098943,1015201.3407143736,1025834.2987590369,1055706.221802552,1027318.8424632737,1056514.8121659695,1028156.8818307031,1058794.573196904,922489.8403522976,957949.7940812657,939988.6215016687,975026.6754381157,940910.3129690372,966666.3783934698,996592.6221604621,1024529.77208927
4213,690000.0,3,953134.15610362,981548.1189298799,953717.0247303789,981211.332989172,953744.3696409178,982607.9121509932,1026708.3221483311,1045868.622627297,1028828.2876542531,1047177.3854714817,1030300.4489758238,1050038.274932068,970623.6040360584,1000183.2515753616,972382.2840973939,1001392.1176542322,973569.3544601108,1004246.0860989346,1060238.2839935457,1078878.8703087713,1062380.8179619582,1080452.6352000788,1063891.1561954392,1083373.0437332885,985360.1825441138,1004321.1290889508,962101.0137924595,984747.8154334129,993997.76359516,1009397.2530194783,1020673.0833207746,1037169.0509949682
4214,220000.0,1,938359.0690860738,983157.4332202727,938759.714595951,982756.920108971,938666.6873509452,983777.564254152,1079394.9082518741,1104092.1106835846,1081202.4017205809,1105568.967021123,1082412.0543960733,1108028.651319511,1023242.8392353598,1059511.3277012664,1024789.3894648502,1061028.211413804,1025810.1902965832,1063619.8973090872,1000983.0355073151,1031297.8992069198,1002600.3245064024,1032217.0106080085,1003665.9328161262,1034585.8107995057,1033381.4634485631,1050613.8320733444,975496.4413730169,1012016.5019118132,966381.5512543772,997491.846749288,1017170.0396292302,1044679.8609098629
4215,455000.0,5,810535.833621773,849643.6523711383,744834.1122560028,786038.913063067,678735.929026161,724312.2873796069,959280.7104506989,986410.0483608523,871280.4945766149,902125.1331147561,782556.5188238546,819204.8505711867,942212.8871653723,979188.6641652714,856262.7233474556,898597.2222630515,769714.2871263864,819076.8483501851,914444.9778659776,936441.1472649025,833495.1638570405,858099.992503437,751897.2857439495,781733.2537195941,715977.0823032203,746140.8867224706,707353.3238575142,743259.9728061059,705523.487209307,735924.6020028681,761573.7269831264,789293.6888251863
4216,1800000.0,2,1337361.5182257204,1343486.1656563357,1337433.1840687825,1343796.7700210714,1336688.771229083,1343688.3485592597,1329693.1391962194,1335299.6318139227,1331540.3595794537,1337221.715685207,1332548.7207611613,1338720.5466920664,1321476.5225772317,1328119.3548889437,1322964.4067331988,1329784.9535246086,1323678.835562525,1331118.025467228,1404248.0542278092,1401677.7471669246,1406280.222201343,1403971.4815628617,1407427.4007978304,1405299.0606522786,1336010.1015429976,1342613.9209224503,1330895.520889422,1338042.289320288,1363566.706544402,1359962.5253822731,1354988.0771644455,1354340.9749771017
4217,420000.0,3,942205.0859707568,971176.0188422049,942781.2711604998,970809.5928312825,942808.3025218461,972227.0419076962,1010588.8124045316,1030471.3678821638,1012675.4940615824,1031713.118205463,1014124.5421792805,1034598.5909455342,963225.8372924065,993207.6563584846,964971.1132856599,994393.5287045398,966149.1361972175,997260.0067772457,963704.5998263445,986946.6243367717,965652.0581211593,988162.8364043051,967024.8814995199,991261.7924948721,972299.3362470147,992088.0094562602,952398.292971611,975291.3854376748,952674.3359573649,973912.8336194396,968582.7134591182,986947.3604375755
4218,1500000.0,1,1187832.5573509415,1210874.5588175768,1188339.7190508356,1211156.3143145407,1188221.9594490167,1211835.4083809014,1140042.7446633242,1160541.6683782227,1141951.7955577394,1162201.9794991654,1143229.4148476906,1164554.2995486513,1214079.2185767456,1233365.2029026616,1215914.2028269283,1235272.9873481148,1217125.3845998095,1237445.7282574864,1223211.6889486532,1237561.4198244165,1225188.0329404261,1239294.6892383571,1226490.2173871729,1241337.858317816,1159595.7867837793,1185143.6560695227,1201744.828383849,1220944.644679525,1205557.5815790715,1221021.784775739,1224609.7695647571,1237528.9082492734
4219,680000.0,1,941517.3448121244,986080.9907641882,941919.3387919321,985688.2794050399,941825.998441102,986705.2531613003,996012.3139298395,1026021.7475506006,997680.1796372064,1027253.8355920274,998796.3873857864,1029842.7140290914,947653.4451938139,989676.4255463056,949085.748061662,991042.1990079548,950031.1398962841,993767.1605452131,1085050.018924634,1109769.4461702374,1086803.1350083414,1110985.809006086,1087958.237817897,1113246.552632741,979756.222527677,1008540.619957915,946566.1294685485,984970.3505316024,1002262.4452479974,1027325.6746517437,1020875.4633268389,1040610.2308112375
4220,371274.0,5,978390.9407063355,1008895.9003839857,978367.7746767192,1008602.9273608936,977768.9952956385,1009735.8626682826,970484.5611199915,997052.5789654455,971763.6998187038,998015.6045512434,972435.485141712,1000588.635083337,997783.1452070118,1031055.3957577976,998711.5811491805,1032192.25483621,999073.0105317945,1034573.158956947,930639.3245342425,952060.5354686696,931720.3529341948,953119.4944101869,932233.837196761,956097.5542417025,976526.2248212348,1006074.4667325158,985519.9160093404,1012912.01806576,963136.4736079627,990228.3806031181,964549.5566875502,985750.7970773912
4221,7100000.0,5,3058652.4847936556,2855491.5376496892,3577219.5080089495,3299403.374297017,4093352.210722068,3716571.100135224,3146825.9130220753,2957112.0145360315,3636906.807062204,3385321.6035397896,4125690.1955658877,3785443.401880673,3289557.8518670243,3019475.728692227,3754146.6967395544,3401876.753778102,4217200.246561032,3757168.263539123,3236775.3679825286,3081566.0146255167,3721722.944859089,3516682.935197994,4205226.974775003,3919794.6378363483,4107522.025923075,3756441.561897686,4136371.842983835,3779880.575900487,4138765.7541099377,3833875.2979095047,4219536.75505958,3950980.388559751
4222,540000.0,1,970363.671593618,1012731.2472211649,970777.9819155192,1012410.8757560687,970681.7817912853,1013393.4798380325,1009895.1930520381,1039058.7826112864,1011586.3062410711,1040330.9946637569,1012718.0722081913,1042899.9154272904,989743.4626219468,1028635.8084376401,991239.381206042,1030085.4384409798,992226.7626086834,1032738.6828508934,966135.783257776,998597.2543211231,967696.7695267345,999397.3620249197,968725.2807826113,1001805.0235368643,998858.7830272712,1027827.0006708377,980888.5726048952,1017048.5030060539,971448.3416931154,1005406.7267109208,982833.2635513409,1012289.031645109
4223,1300000.0,1,1352130.0081734718,1357742.9501423151,1340476.551948638,1347643.1100606432,1328114.1612124096,1337186.2952721093,1281820.0301101871,1291502.3175657033,1278516.9811447822,1288589.1945151868,1274491.7810084259,1285654.6158886997,1268325.1291368874,1282207.3467075163,1265504.801984841,1279968.9635350343,1262023.362699807,1277766.9246919188,1360915.7154477667,1363631.9125179346,1347051.13555529,1351225.509159258,1332402.3562508535,1338370.981054992,1293936.7600997037,1309127.0929841949,1303223.3506777363,1313331.3591318137,1331971.6498142376,1338346.385418269,1299975.9142156062,1304631.0598400834
4224,190000.0,2,963032.7279485764,1006258.7832157466,844799.8976218601,895559.1440004415,726111.0836278577,784955.3091023155,1050235.8156712365,1081126.3812777288,919642.4186495773,959291.4682901952,788186.459050728,837218.8877142456,1051197.789891096,1081615.855451744,920197.7644317353,959874.7965739721,788439.7129007514,838019.1309412393,1032740.4583849104,1062120.2166702747,904891.4133939361,941832.0886978214,776180.4865773846,821715.3085338807,751755.1896435996,798245.5475565201,761488.1169499239,807535.2003415745,744828.2575465438,789469.1839198729,785373.8430284306,827380.0378152359
4225,415000.0,4,1080006.9299666998,1101757.0134925395,1079855.610755875,1101482.658995144,1079038.764138853,1102295.573904523,1082676.3222112486,1097279.2020280377,1083503.538440231,1098344.5912942823,1083660.6882540237,1100494.1041214543,1137958.1178092472,1159868.7442624674,1138609.6063818473,1160850.9493100843,1138605.0116196547,1162515.1158862163,1132250.022320061,1142235.2998487675,1133315.0568607417,1143609.423020183,1133676.6581346863,1145943.9710959117,1082037.0247609334,1100437.3158339213,1095451.4516174435,1115559.2381337765,1099796.6985970351,1113271.2826412157,1138018.697433969,1150100.7625209864
4226,690000.0,3,1004152.4658530188,1029844.2289883797,1004766.5336262492,1029650.058761884,1004795.3422248818,1030944.5236729494,1053265.8854780265,1071203.279372635,1055440.687510512,1072623.8459273507,1056950.9287976248,1075442.1355505115,987087.2355205037,1015691.1414607664,988875.7461570576,1016951.4912748062,990082.9515019824,1019776.8386457817,886220.2749452316,912709.9208700215,888011.1525915416,913653.2531511966,889273.5974444988,916866.1404968717,1026590.1067491599,1044828.9372679071,1000958.5590326163,1023539.4707570107,965356.4924301372,992825.5347319334,941800.9763056291,961071.6005865784
4227,465000.0,1,989859.6100103369,1030690.6669509269,909943.0068402344,955969.7827581093,829521.5589473956,881903.194901545,1181158.448694523,1198660.517438161,1072606.3893211996,1097533.6081833558,963152.8031878883,996337.3195514367,1120866.288757291,1148860.712130034,1020635.209325524,1057203.024719819,919625.1639196486,965561.455994847,1059219.6825151679,1085719.0431435825,969181.9840323252,1000796.0015399852,878365.4783547585,916518.26033253,917542.4178325374,942818.1330756809,867392.0953841215,910519.7885599559,850546.9549867831,888811.8114038262,901225.7602187974,935631.0382935633
4228,200000.0,2,916635.0023660492,963460.9494495254,822811.859714683,874938.0130964917,728533.870463872,787261.9550577417,935695.6917044107,974971.6586572162,839282.6136983058,883714.3945990637,742131.2424469911,793351.8863136816,963826.8218254044,1000598.520479151,862964.5631251985,906095.933479767,761428.0725714996,812330.167780794,978892.1592599017,1011996.4531946294,876248.5655262069,914795.756294545,772818.2764313755,818505.1868163564,734575.2642074747,786498.996961649,747573.4290353423,795639.4731273828,745209.0183446492,790391.1822742429,766584.3763616635,808225.4255676866
4229,530000.0,1,950950.342838589,994806.1690169848,851188.1758212956,901050.1198163376,750945.5642674235,807605.6702975496,1042703.0306130027,1069805.6281355312,929529.5534670448,962933.9783506887,815521.4132678361,856319.4331206647,1028718.0805549222,1064546.909343732,917179.4429341779,961362.522877232,804886.9361081388,858124.1864936382,1056160.624361269,1082867.2833064133,941215.5375211457,974427.7030558445,825440.3945936268,866196.0261565318,793721.5688749204,831704.2850598277,773996.3094261875,821809.4799412929,782188.658983039,822347.5408982356,816982.9347821373,852064.2910805515
4230,880000.0,3,952265.2930913819,980723.8796595598,952847.6303837138,980384.7253216873,952874.9503670363,981782.9768901655,939462.450939393,962344.0436234433,941402.2696270737,963298.0921960156,942749.332131103,966280.0516273711,1014651.4762137746,1041606.1078663843,1016489.9307011801,1042953.5970127416,1017730.8470470137,1045728.6614174262,1041994.0718317418,1061548.9211668693,1044099.7378197451,1063053.7035535306,1045584.0866774567,1066010.7866447195,949470.6378249424,974157.1066972069,977220.477485394,997036.4065865328,986963.7669342959,1003498.52971896,1033739.1834367312,1049745.0483221393
4231,650000.0,1,1225945.672451705,1245144.1709144935,1226469.1070783876,1245540.7040070463,1226347.5690102938,1246159.3658909453,1235396.6938252589,1248768.075976969,1237465.4190325765,1250725.3046260176,1238849.8992673412,1252887.8618016774,1359083.687363313,1363410.379162337,1361137.8343438667,1365622.8908506178,1362493.6745269184,1367409.2522053686,1156168.6395120618,1175723.441367395,1158036.6620013989,1177201.7145537355,1159267.4749782458,1179356.3351452197,1235373.0568312742,1249536.7139186233,1283529.4281406295,1295460.0366039819,1201263.0312218491,1221937.6938631146,1264518.3693990998,1284474.5605952116
4232,370000.0,5,888161.0204291297,923615.7906125779,807872.1184109221,846639.6826926215,727158.938576645,771193.8688134301,1002992.1692904625,1027879.2403179513,905599.0916042889,934963.3465812919,807441.8319953997,843159.7255900707,966471.1805377064,1001866.588124377,874025.8512544958,915370.0450026102,780963.7469149705,829789.2145112222,953621.845123666,974200.261086879,863922.9169255994,887600.0212558572,773542.339193136,802790.6064511444,756090.8901135082,787285.467450613,744500.9321076715,781080.7320067107,744574.3822904099,775276.950488001,778544.2822294983,805828.2582473952
4233,364350.0,2,928885.0619716957,974785.2577317792,842583.6796299893,893483.5633740051,755811.6030479706,813169.8116509888,989712.7264573064,1025194.6829775303,894449.2817645485,935673.4955895484,798415.09382946,846924.0918720978,994539.1458940294,1029160.1386496412,898277.7463215608,939319.3173323777,801329.0708610994,850244.018853058,1003300.9924805129,1034749.3655034163,906246.6194345199,943109.2615194707,808399.2292469342,852408.2529654276,773603.3950145033,820914.0389811703,781887.933224994,827795.4503422995,775460.627555182,818490.4188265294,805037.4423754265,845272.6785348027
4234,2550000.0,2,1843619.957208027,1782186.3037802808,1948926.5505122163,1874035.345038417,2052991.0214716874,1960893.3904912155,1816276.0489705526,1765160.7593772167,1920797.6844115446,1857860.5264710377,2024327.976324437,1945426.7159366896,1781360.8787893907,1736214.762014316,1890268.3603573565,1832025.1139752255,1998248.6764630931,1922934.9773880083,1924518.0523406342,1863009.5181996906,2014336.1322151236,1943899.4842372213,2103083.331629822,2018583.2911229185,2042928.7495474203,1961923.8547037842,2024796.4494788414,1951119.7921727393,2073569.3732885756,1985734.7785905523,2037968.1165495557,1964496.424726916
4235,385200.0,4,968948.8770421894,996509.0254362004,880905.9755216438,912107.3370758487,792398.9764194251,829238.0152832142,1010866.8856357599,1028113.3182108874,916459.0234050326,937086.1944540595,821397.9278837516,847667.5693189572,1015657.1001937044,1045831.7833795637,919908.963914633,956097.738255415,823576.0337225673,867362.1460247136,913196.8223206769,929498.0067423151,833474.9114833862,852054.8529903105,753134.2375158186,776944.8075069711,807500.7809854434,835383.9614578601,801253.7371882305,834197.3657514872,779557.1684246734,808876.4621373188,783067.90650482,808986.2909405499
4236,650000.0,4,990837.3776458387,1017320.7090684262,990698.551934743,1016965.0435148196,989949.1473360391,1018115.8007708001,919590.8170535692,939830.175589931,920293.4281962387,940803.8688478786,920426.9062475275,943615.0928432669,932938.2716852579,968008.5092803887,933472.3850356811,968914.6137011194,933468.6180872918,971375.6990877619,946949.6638593115,962404.30353576,947840.3983087838,963711.3452521442,948142.82109356,966968.7473479151,955537.3929291293,983021.1445267152,976724.4204500606,1002749.9162165672,976469.7203560701,999662.6068006547,944204.9191917086,961895.3571450848
4237,1750000.0,2,1445964.1317113563,1439062.5474944792,1469102.3302930917,1460008.9531885944,1491332.5080970994,1479716.9004333895,1424737.650506045,1420407.3064904762,1448309.4678442846,1442005.3311644446,1471015.1691852382,1462404.1973707937,1444902.9296089245,1438903.5859797304,1464891.7234222176,1457200.9332093287,1484054.6525634136,1474262.972191309,1352602.8420966105,1355055.9529416452,1387799.839866204,1387254.177571566,1422198.6268739756,1418590.7862950487,1484226.9177836995,1475927.2908126013,1488886.6578897166,1479372.0737524913,1468971.4910344079,1466955.3253745306,1464732.5332319466,1460714.185961668
4238,645000.0,5,968704.4653606014,999774.8144789442,918989.1105783774,952494.3959268326,868764.66663418,906752.9566309701,951159.1323438246,978689.4788070661,903317.0995968324,932782.7079257981,854811.9275806289,888598.6391746035,969247.0991500011,1004458.032753471,918083.8925103507,956827.4088282648,866332.2111254705,910574.3269699902,889703.8128929195,912547.4557154536,851742.8320859005,875798.5672428802,813196.2905929708,841271.7744811744,864395.2605669899,900400.0319476995,869136.5156669148,903533.8362673013,850435.3487244624,882654.8088213668,839038.8050485079,864598.1703891822
4239,300000.0,1,872513.7507370751,921938.157675156,872886.2826686729,921380.5535369504,872799.7832111253,922473.3711434046,1059409.5655255327,1085429.8613608053,1061183.5926732742,1086847.2406358197,1062370.8482417257,1089339.891402043,1020959.8347453793,1057410.760643307,1022502.9343950243,1058923.0469995306,1023521.4576707435,1061519.050431405,999814.4213899802,1030202.9639657424,1001429.8222584109,1031118.0431857603,1002494.1865061774,1033488.2048057273,997458.1993270225,1012739.9064140038,935380.6089467357,974491.2254292865,926497.1314960554,956887.1496759237,1015431.8704792178,1042986.2610192883
4240,310000.0,4,985575.0672482717,1012320.4460043034,985436.9788367565,1011960.235969255,984691.5543055196,1013129.94537723,996690.8357311245,1014429.8770452171,997452.3549568438,1015448.2935910029,997597.024029244,1017966.1130915807,1003824.58921871,1034735.5231079248,1004399.2854562395,1035670.0505006611,1004395.2322883782,1037878.0975180861,944624.0936064273,960138.6396132672,945512.6405420138,961444.653222957,945814.3206205418,964712.1138414575,991804.6106658705,1013843.2650019003,990849.6374972708,1016219.7629677006,972241.402684888,995451.8341704282,971372.1469856258,991808.8442201826
4241,375000.0,1,991129.864639032,1031859.3739381228,891222.284534731,938516.0375004188,790813.1535794166,845409.2441525832,1147729.388585075,1167677.0975412084,1024709.7701515239,1052657.94851894,900774.8927537479,937430.0752606886,1095214.9810808955,1125470.6977811921,979504.1302285435,1019234.9197992949,862996.731417211,912741.6474442681,1076610.3822898525,1101917.14129721,964422.9554167046,996313.7142170562,851399.9934926716,890914.6212719723,863317.7329919853,893714.3320921343,821340.1533383044,866904.6532821063,816511.8003275796,855835.1307121391,859227.8516406246,894110.2965091144
4242,1990000.0,4,2329130.237808509,2243442.6071323873,2328803.904578866,2244897.6702650343,2327042.3027756102,2238690.6553747854,2474665.8133369857,2403937.376949677,2476556.5757745714,2405479.2727525565,2476915.7720216736,2397667.690980602,2549304.181610429,2416921.4055042313,2550763.6751685916,2418092.7021711636,2550753.3817788013,2410726.0228188625,2149887.404973,2111958.0822289484,2151909.6653392916,2113324.0458724406,2152596.264596656,2107518.9437080882,2403994.585283489,2317785.838029003,2386679.188070037,2300336.313886621,2268408.5620908914,2214833.957631902,2317414.1933503854,2281608.998939961
4243,320000.0,2,841680.887393211,893765.4739973185,841725.9909568789,892680.1312627975,841257.4878251778,893624.5567768564,929757.3149439415,969432.0847091092,931048.9412695944,969962.9032420327,931754.014611076,972296.3644236359,955364.4555546901,992712.4292931166,956440.1247870285,993752.0979613233,956956.6227330009,996290.0683563297,1042857.5704076937,1071508.8165328966,1044366.7494655955,1072378.3810475187,1045218.6957299003,1074624.1948238031,878480.8758019374,915382.9645246887,906385.4275777877,942165.2683867844,914547.216313836,935635.2552651927,989276.5541375456,1015909.2343699564
4244,350000.0,4,1060353.4126052067,1083193.0278068273,995076.8713500246,1021128.2098524561,929245.4445687683,960420.5422745546,1029223.8108164333,1045817.7551192063,968022.6095620006,987014.1320497555,906166.442374624,929836.8312073923,1012679.8258048674,1043040.8607484184,953033.0950682623,987369.1838562354,892802.9955673618,933030.0757446347,967552.6438562339,982466.5478236582,915644.8222422776,932339.2063807974,863102.1842255775,884367.7814296918,918194.6791487259,944889.82266334,921049.9251539281,949522.3163307317,907075.8897662144,933935.2490913477,876857.7144920054,898578.098177219
4245,470000.0,1,858260.5546862301,908616.7768402786,858627.0010167107,908026.6206403646,858541.914595606,909133.9261299891,1022383.1482939956,1050772.4345050552,1024095.1731043129,1052080.9584001475,1025240.9340313447,1054631.385267594,1014738.335624323,1051683.7655463987,1016272.0319724989,1053183.5337421605,1017284.3485969387,1055791.2131844542,1047811.3292357071,1075079.9638854163,1049504.278742122,1076162.937929931,1050619.7386648674,1078473.9645207392,968222.7428422786,987446.4299416932,924362.5210088093,964156.674587618,937372.2526338722,964188.6777170884,1036234.1348715256,1060042.4304763274
4246,409000.0,2,897592.9598102407,945821.8101154816,897641.0595613661,944863.0352933354,897141.4342057682,945713.1626775613,952686.4739605136,990801.0900973853,954009.9536579386,991403.7566728316,954732.4151269513,993702.0084847531,952705.0132425568,990232.611569541,953777.6881408967,991267.9236731514,954292.7483146307,993812.7747750311,1028039.6857632927,1057754.8978151558,1029527.421009669,1058571.3521126432,1030367.2620336937,1060846.769010357,921099.4336153611,958339.8997573544,929827.2048051768,966875.04853424,945499.1993293673,971302.4491750636,982349.8255191076,1009977.0742785987
4247,640000.0,4,1003932.9103861843,1029755.5364265864,941909.3442336587,970480.2847252971,879360.7508807073,912787.96046474,1012848.1717826942,1030024.9690488029,948953.0174478614,968565.8625511978,884412.2542085514,908793.935810606,1003131.723614873,1034085.4068844088,939814.6483575368,974902.015060903,875919.7388189803,917061.2419413652,992130.3644786619,1006376.0914539638,931419.3424363361,947716.0091391873,870052.6022437133,891133.5048523007,882451.5133082408,909082.639889483,879506.1828762714,909656.7011625399,877231.9185961565,902302.4735425622,874224.5249554048,894848.5783247595
4248,370000.0,3,931455.4810922957,960964.9797547024,851333.8585650687,883457.5751473149,770664.7203506315,807482.2260815229,960212.8234227942,982251.8894465028,875991.7479885414,900237.6169572212,790918.1241777479,819810.9830765224,958002.0718219277,988279.2484867609,873640.6054465447,907767.4851466892,788504.7496701258,828506.5584746877,974639.7290671632,997390.4576448047,888385.8711366553,914013.843656252,801300.0115357044,832141.6952452593,779402.3017425486,808796.2064254228,778063.7210483012,807557.4161134848,782560.8872524676,809297.6358043973,796521.9257189474,820000.9780017922
4249,700000.0,4,1341765.3476431484,1346771.0466437212,1255856.0399371553,1266860.8013564453,1169249.588873554,1186982.905431338,1376205.0893353734,1377712.6829130368,1284474.9334169573,1290668.8439113577,1191866.132825838,1203719.3301431683,1345790.1491224281,1351204.1466321943,1257458.8987285232,1270591.098707807,1168352.4597391887,1189944.6157990375,1173274.368644242,1181876.4194741463,1111951.2858174685,1122955.6349955958,1049859.4461519064,1065286.0671787192,1181369.7429503717,1193948.6174723504,1170379.0780880484,1186302.1804741868,1128560.4227422841,1149098.699167828,1099760.8265326181,1118756.5742091138
4250,3500000.0,1,2445587.6101830234,2292156.971607111,2446631.78796881,2297190.2466136026,2446389.3367736433,2295119.019907358,2260113.8525583544,2166524.9962447598,2263898.510977439,2172148.8685841826,2266431.367810248,2171092.5669060396,2479849.378754354,2326374.541454469,2483597.474004823,2331091.9413622795,2486071.4051298103,2328547.5632751225,2397385.61217813,2281998.6910336916,2401259.0698088887,2289099.924344461,2403811.234969864,2287916.2706723893,2330305.641516868,2237340.5570605015,2466170.277288188,2331408.4716396034,2433140.226497475,2313772.0649099746,2450902.321108083,2347573.6259786678
